#BGC Name	Clan Number	Family Number
KB445544.1.region003	5074	3678
KB846724.1.region002	5074	3691
AZXC01000010.1.region001	5074	3692
KB846724.1.region003	5074	3692
KB898275.1.region002	5074	3692
KB897407.1.region001	5074	3750
KB897378.1.region002	5074	3787
KB897633.1.region002	5074	3787
KB897730.1.region002	5074	3787
KB897776.1.region002	5074	3856
KB897776.1.region003	5074	3857
KB897781.1.region001	5074	3863
KB897785.1.region003	5074	3872
KB897786.1.region001	5074	3873
KB898221.1.region002	5074	3885
KB898224.1.region002	5074	3891
KB898228.1.region001	5074	3897
KB898231.1.region001	5074	3901
KB898233.1.region001	5074	3904
KB898240.1.region001	5074	3906
KB898255.1.region001	5074	3911
AZXC01000014.1.region004	5074	3918
KB846715.1.region007	5074	3918
KB898270.1.region004	5074	3918
KB898275.1.region003	5074	3930
KI911522.1.region002	5074	3930
AZXC01000023.1.region001	5074	3935
KB846730.1.region001	5074	3935
KB898281.1.region001	5074	3935
KB898990.1.region005	5074	3947
ABYX02000001.1.region015	5074	3954
BGC0000496.1	5074	3954
CP032543.1.region018	5074	3954
JNLT01000003.1.region002	5074	3954
KB898991.1.region003	5074	3954
ABYX02000001.1.region022	5074	3960
AL645882.2.region016	5074	3960
CP009124.1.region011	5074	3960
CP032543.1.region021	5074	3960
JOIW01000012.1.region001	5074	3960
KB898993.1.region001	5074	3960
PTJS01000001.1.region010	5074	3960
ABYX02000001.1.region012	5074	3966
CP032543.1.region017	5074	3966
JNLT01000024.1.region001	5074	3966
KB898999.1.region001	5074	3966
ABYX02000001.1.region007	5074	3967
CP032543.1.region009	5074	3967
JNLT01000008.1.region001	5074	3967
JOIW01000002.1.region002	5074	3967
KB899001.1.region001	5074	3967
KB899006.1.region001	5074	3973
KB899030.1.region001	5074	3982
KE354155.1.region001	5074	3997
KE354211.1.region001	5074	4007
KE354236.1.region001	5074	4010
KE354471.1.region001	5074	4031
KE354483.1.region001	5074	4034
KE384504.1.region002	5074	4060
JH992898.1.region009	5074	4073
KE650771.1.region006	5074	4073
KE650771.1.region008	5074	4075
KE650771.1.region011	5074	4078
KE650771.1.region013	5074	4080
KE992656.1.region001	5074	4084
KE992698.1.region001	5074	4085
KE993508.1.region001	5074	4089
KI391967.1.region002	5074	4091
KI391970.1.region001	5074	4093
KI391970.1.region002	5074	4094
KI911510.1.region001	5074	4104
KI912148.1.region002	5074	4110
KI912148.1.region003	5074	4111
KI912148.1.region005	5074	4113
KI912149.1.region003	5074	4117
KI912149.1.region004	5074	4118
KI912152.1.region001	5074	4123
KI913949.1.region003	5074	4130
KI928193.1.region007	5074	4144
KI966369.1.region001	5074	4146
AUKP01000002.1.region002	5074	4151
KB897365.1.region001	5074	4151
KB897625.1.region002	5074	4151
KB897729.1.region001	5074	4151
KL370765.1.region002	5074	4151
KN174162.1.region001	5074	4156
KV411303.1.region006	5074	4164
KV411303.1.region011	5074	4169
KV411304.1.region001	5074	4172
KV411304.1.region002	5074	4173
KV411304.1.region009	5074	4180
KV411304.1.region025	5074	4196
KV878783.1.region001	5074	4197
KV878783.1.region002	5074	4198
LNBE01000002.1.region004	5074	4209
LNBE01000003.1.region012	5074	4229
LNBE01000003.1.region018	5074	4235
LNBE01000004.1.region002	5074	4240
LNBE01000004.1.region005	5074	4243
LSLE01000001.1.region001	5074	4250
LSLE01000002.1.region001	5074	4251
LXQD01000001.1.region001	5074	4267
LXQD01000049.1.region001	5074	4273
LXQD01000142.1.region001	5074	4278
LXQD01000296.1.region001	5074	4284
LXQD01000314.1.region001	5074	4289
LXQD01000316.1.region001	5074	4290
LXQD01000319.1.region001	5074	4292
LXQD01000332.1.region001	5074	4295
LXQD01000337.1.region001	5074	4296
LXQD01000339.1.region001	5074	4297
LXQD01000339.1.region002	5074	4298
PPFB01000001.1.region003	5074	4303
PPFB01000001.1.region011	5074	4311
AZUS01000033.1.region001	5074	4321
PPFB01000001.1.region021	5074	4321
PTJS01000001.1.region003	5074	4324
PTJS01000001.1.region008	5074	4329
PTJS01000001.1.region015	5074	4336
PTJS01000001.1.region022	5074	4343
JOIW01000003.1.region004	5074	4349
PTJS01000001.1.region028	5074	4349
PVNK01000018.1.region001	5074	4359
PVNK01000037.1.region001	5074	4360
PVNK01000207.1.region002	5074	4384
PVNK01000218.1.region001	5074	4385
PVNL01000042.1.region001	5074	4401
PVNL01000075.1.region001	5074	4410
JMCC02000097.1.region001	5074	4411
PVNL01000083.1.region001	5074	4411
JMCC02000106.1.region001	5074	4419
PVNL01000118.1.region002	5074	4419
JMCC02000029.1.region001	5074	4427
PVNL01000139.1.region001	5074	4427
PVNL01000142.1.region001	5074	4429
QCYM01000004.1.region001	5074	4434
QKWM01000001.1.region003	5074	4439
QKWM01000004.1.region002	5074	4448
QOLE01000001.1.region003	5074	4458
QOLE01000003.1.region001	5074	4464
QOLE01000004.1.region001	5074	4467
VIKV01000254.1.region001	5074	4477
VIKW01000003.1.region001	5074	4481
KI928192.1.region001	5074	4493
VIKX01000005.1.region001	5074	4493
VILC01000053.1.region001	5074	4493
VILF01000003.1.region001	5074	4493
VIKX01000082.1.region001	5074	4498
BGC0000472.1	5074	4506
BGC0001505.1	5074	4506
CP003284.1.region011	5074	4506
VIKV01000138.1.region001	5074	4506
VIKY01000012.1.region001	5074	4506
VIKZ01000003.1.region001	5074	4506
VILC01000009.1.region002	5074	4506
VILF01000006.1.region002	5074	4506
CP043056.1.region008	5074	4510
VIKV01000006.1.region001	5074	4510
VIKY01000186.1.region001	5074	4510
VIKZ01000018.1.region001	5074	4510
VIKZ01000046.1.region001	5074	4529
VIKZ01000068.1.region001	5074	4532
VILC01000015.1.region001	5074	4551
VIKW01000015.1.region001	5074	4560
VILD01000003.1.region001	5074	4560
VILE01000002.1.region001	5074	4566
VILE01000008.1.region001	5074	4571
c00001_NODE_1_...region001	5074	4591
c00017_NODE_17...region001	5074	4591
c00018_NODE_18...region001	5074	4591
c00142_NODE_14...region001	5074	4591
c00002_NODE_2_...region001	5074	4592
c00004_NODE_4_...region001	5074	4594
c00007_NODE_7_...region001	5074	4597
c00012_NODE_12...region001	5074	4603
c00014_NODE_14...region001	5074	4605
c00015_NODE_15...region001	5074	4606
c00031_NODE_31...region001	5074	4622
c00038_NODE_38...region001	5074	4629
c00045_NODE_45...region001	5074	4636
c00050_NODE_50...region001	5074	4641
c00062_NODE_62...region001	5074	4653
c00063_NODE_63...region001	5074	4654
c00006_NODE_6_...region001	5074	4664
c00025_NODE_25...region001	5074	4664
c00073_NODE_73...region001	5074	4664
c00097_NODE_97...region001	5074	4664
c00069_NODE_69...region001	5074	4667
c00076_NODE_76...region001	5074	4667
c00090_NODE_90...region001	5074	4681
c00091_NODE_91...region001	5074	4682
c00095_NODE_95...region001	5074	4686
c00100_NODE_10...region001	5074	4691
c00101_NODE_10...region001	5074	4692
c00106_NODE_10...region001	5074	4697
c00110_NODE_11...region001	5074	4701
c00111_NODE_11...region001	5074	4701
c00115_NODE_11...region001	5074	4706
c00119_NODE_11...region001	5074	4710
c00120_NODE_12...region001	5074	4711
c00121_NODE_12...region001	5074	4712
c00126_NODE_12...region001	5074	4717
c00129_NODE_12...region001	5074	4720
c00149_NODE_14...region001	5074	4720
c00030_NODE_30...region001	5074	4722
c00131_NODE_13...region001	5074	4722
c00132_NODE_13...region001	5074	4723
c00134_NODE_13...region001	5074	4725
c00094_NODE_94...region001	5074	4729
c00138_NODE_13...region001	5074	4729
c00283_NODE_28...region001	5074	4729
c00139_NODE_13...region001	5074	4730
c00141_NODE_14...region001	5074	4732
c00144_NODE_14...region001	5074	4735
c00147_NODE_14...region001	5074	4738
c00168_NODE_16...region001	5074	4758
c00217_NODE_21...region001	5074	4758
c00253_NODE_25...region001	5074	4758
c00276_NODE_27...region001	5074	4758
c00315_NODE_31...region001	5074	4758
c00459_NODE_45...region001	5074	4758
c00175_NODE_17...region001	5074	4765
c00181_NODE_18...region001	5074	4770
c00196_NODE_19...region001	5074	4770
c00238_NODE_23...region001	5074	4770
c00188_NODE_18...region001	5074	4776
c00190_NODE_19...region001	5074	4778
c00191_NODE_19...region001	5074	4779
c00192_NODE_19...region001	5074	4780
c00198_NODE_19...region001	5074	4786
c00199_NODE_19...region001	5074	4787
c00200_NODE_20...region001	5074	4788
c00206_NODE_20...region001	5074	4794
c00258_NODE_25...region001	5074	4794
c00329_NODE_32...region001	5074	4794
c00209_NODE_20...region001	5074	4797
c00212_NODE_21...region001	5074	4800
c00219_NODE_21...region001	5074	4807
c00226_NODE_22...region001	5074	4814
c00010_NODE_10...region001	5074	4828
c00019_NODE_19...region001	5074	4828
c00037_NODE_37...region001	5074	4828
c00137_NODE_13...region001	5074	4828
c00205_NODE_20...region001	5074	4828
c00241_NODE_24...region001	5074	4828
c00274_NODE_27...region001	5074	4828
c00303_NODE_30...region001	5074	4828
c00250_NODE_25...region001	5074	4837
c00437_NODE_43...region001	5074	4837
c00257_NODE_25...region001	5074	4844
c00266_NODE_26...region001	5074	4851
c00146_NODE_14...region001	5074	4855
c00272_NODE_27...region001	5074	4855
c00298_NODE_29...region001	5074	4855
c00424_NODE_42...region001	5074	4855
c00467_NODE_46...region001	5074	4855
c00277_NODE_27...region001	5074	4860
c00284_NODE_28...region001	5074	4866
c00286_NODE_28...region001	5074	4868
c00287_NODE_28...region001	5074	4869
c00291_NODE_29...region001	5074	4873
c00301_NODE_30...region001	5074	4880
c00302_NODE_30...region001	5074	4881
JH809440.1.region001	5074	4887
JH810276.1.region001	5074	4887
c00308_NODE_30...region001	5074	4887
c00311_NODE_31...region001	5074	4888
c00318_NODE_31...region001	5074	4894
c00442_NODE_44...region001	5074	4894
c00481_NODE_48...region001	5074	4894
c00326_NODE_32...region001	5074	4902
c00547_NODE_54...region001	5074	4902
c00341_NODE_34...region001	5074	4912
c00343_NODE_34...region001	5074	4914
c00492_NODE_49...region001	5074	4914
c00350_NODE_35...region001	5074	4919
c00352_NODE_35...region001	5074	4921
c00356_NODE_35...region001	5074	4925
c00357_NODE_35...region001	5074	4926
c00373_NODE_37...region001	5074	4939
c00378_NODE_37...region001	5074	4943
c00380_NODE_38...region001	5074	4945
c00386_NODE_38...region001	5074	4951
c00387_NODE_38...region001	5074	4952
c00372_NODE_37...region001	5074	4953
c00388_NODE_38...region001	5074	4953
c00505_NODE_50...region001	5074	4953
c00533_NODE_53...region001	5074	4953
c00538_NODE_53...region001	5074	4953
c01132_NODE_11...region001	5074	4953
c00023_NODE_23...region001	5074	4957
c00026_NODE_26...region001	5074	4957
c00029_NODE_29...region001	5074	4957
c00228_NODE_22...region001	5074	4957
c00394_NODE_39...region001	5074	4957
c00399_NODE_39...region001	5074	4961
c01355_NODE_13...region001	5074	4961
c00408_NODE_40...region001	5074	4967
c00052_NODE_52...region001	5074	4969
c00059_NODE_59...region001	5074	4969
c00153_NODE_15...region001	5074	4969
c00211_NODE_21...region001	5074	4969
c00340_NODE_34...region001	5074	4969
c00368_NODE_36...region001	5074	4969
c00395_NODE_39...region001	5074	4969
c00411_NODE_41...region001	5074	4969
c00559_NODE_55...region001	5074	4969
c00413_NODE_41...region001	5074	4971
c00421_NODE_42...region001	5074	4977
c00223_NODE_22...region001	5074	4982
c00430_NODE_43...region001	5074	4982
c00518_NODE_51...region001	5074	4982
c00433_NODE_43...region001	5074	4985
c00435_NODE_43...region001	5074	4987
c00436_NODE_43...region001	5074	4988
c00444_NODE_44...region001	5074	4996
c00446_NODE_44...region001	5074	4998
c00397_NODE_39...region001	5074	4999
c00447_NODE_44...region001	5074	4999
c00449_NODE_44...region001	5074	5000
c00457_NODE_45...region001	5074	5005
c00458_NODE_45...region001	5074	5006
c00339_NODE_33...region001	5074	5020
c00345_NODE_34...region001	5074	5020
c00479_NODE_47...region001	5074	5020
c00598_NODE_59...region001	5074	5020
c00692_NODE_69...region001	5074	5020
c00950_NODE_95...region001	5074	5020
c01017_NODE_10...region001	5074	5020
c00116_NODE_11...region001	5074	5023
c00252_NODE_25...region001	5074	5023
c00270_NODE_27...region001	5074	5023
c00482_NODE_48...region001	5074	5023
c00494_NODE_49...region001	5074	5032
c00498_NODE_49...region001	5074	5035
c00503_NODE_50...region001	5074	5039
c00233_NODE_23...region001	5074	5045
c00510_NODE_51...region001	5074	5045
c00908_NODE_90...region001	5074	5045
c00327_NODE_32...region001	5074	5055
c00527_NODE_52...region001	5074	5055
