BGC	Accesion ID	Description	Product Prediction	BiG-SCAPE class	Organism	Taxonomy
BGC0001289.1	BGC0001289.1	Penisin biosynthetic gene cluster	lantipeptide	RiPPs	Paenibacillus ehimensis	Bacteria,Firmicutes,Bacilli,Bacillales,Paenibacillaceae,Paenibacillus
BGC0001291.1	BGC0001291.1	Enterocin NKR-5-3B biosynthetic gene cluster	bacteriocin	RiPPs	Enterococcus faecium	Bacteria,Firmicutes,Bacilli,Lactobacillales,Enterococcaceae,Enterococcus
BGC0001311.1	BGC0001311.1	Flavecin biosynthetic gene cluster	lantipeptide	RiPPs	Ruminococcus flavefaciens FD-1	Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Ruminococcus
BGC0001364.1	BGC0001364.1	Cinnamycin B biosynthetic gene cluster	bacteriocin.lantipeptide	RiPPs	Actinomadura atramentaria DSM 43919	Bacteria,Actinobacteria,Streptosporangiales,Thermomonosporaceae,Actinomadura
BGC0001388.1	BGC0001388.1	Gassericin E biosynthetic gene cluster	bacteriocin	RiPPs	Lactobacillus gasseri	Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactobacillus
BGC0001391.1	BGC0001391.1	Thusin biosynthetic gene cluster	lantipeptide	RiPPs	Bacillus thuringiensis serovar rongseni	Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus,Bacillus cereus group
BGC0001392.1	BGC0001392.1	Pinensins biosynthetic gene cluster	lantipeptide	RiPPs	Chitinophaga pinensis DSM 2588	Bacteria,Bacteroidetes,Sphingobacteriia,Sphingobacteriales,Chitinophagaceae,Chitinophaga
BGC0001407.1	BGC0001407.1	Bicereucin biosynthetic gene cluster	linaridin	RiPPs	Bacillus cereus SJ1	Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus,Bacillus cereus group
BGC0001471.1	BGC0001471.1	Saalfelduracin biosynthetic gene cluster	thiopeptide	RiPPs	Amycolatopsis saalfeldensis	Bacteria,Actinobacteria,Pseudonocardiales,Pseudonocardiaceae,Amycolatopsis
BGC0001472.1	BGC0001472.1	Berninamycin biosynthetic gene cluster	lantipeptide.thiopeptide	RiPPs	Streptomyces bernensis	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0001473.1	BGC0001473.1	Sch 18640 biosynthetic gene cluster	thiopeptide	RiPPs	Micromonospora arborensis	Bacteria,Actinobacteria,Micromonosporales,Micromonosporaceae,Micromonospora
BGC0001474.1	BGC0001474.1	Thiopeptin biosynthetic gene cluster	thiopeptide	RiPPs	Streptomyces tateyamensis	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0001485.1	BGC0001485.1	3-demethylchuangxinmycin biosynthetic gene cluster	bacteriocin	RiPPs	Actinoplanes tsinanensis	Bacteria,Actinobacteria,Micromonosporales,Micromonosporaceae,Actinoplanes
BGC0001486.1	BGC0001486.1	3-thiaglutamate biosynthetic gene cluster	bacteriocin.lantipeptide	RiPPs	Pseudomonas syringae pv. maculicola str. ES4326	Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas
BGC0001494.1	BGC0001494.1	Acinetodin biosynthetic gene cluster	microcin	RiPPs	Acinetobacter gyllenbergii CIP 110306	Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Acinetobacter
BGC0001505.1	BGC0001505.1	Anacyclamide D8P biosynthetic gene cluster	cyanobactin	RiPPs	Sphaerospermopsis sp. LEGE 00249	Bacteria,Cyanobacteria,Nostocales,Aphanizomenonaceae,Sphaerospermopsis
BGC0001546.1	BGC0001546.1	Chuangxinmycin biosynthetic gene cluster	bacteriocin	RiPPs	Actinoplanes tsinanensis	Bacteria,Actinobacteria,Micromonosporales,Micromonosporaceae,Actinoplanes
BGC0001576.1	BGC0001576.1	Divamide A biosynthetic gene cluster	bacteriocin.lantipeptide	RiPPs	Prochloron didemni	Bacteria,Cyanobacteria,Synechococcales,Prochloraceae,Prochloron
BGC0001579.1	BGC0001579.1	Duramycin biosynthetic gene cluster	lantipeptide	RiPPs	Streptomyces cinnamoneus	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces,Streptomyces cinnamoneus group
BGC0001582.1	BGC0001582.1	Ecumicin biosynthetic gene cluster	nrps.lantipeptide	Others	Nonomuraea sp. MJM5123	Bacteria,Actinobacteria,Streptosporangiales,Streptosporangiaceae,Nonomuraea
BGC0001602.1	BGC0001602.1	Gassericin-T biosynthetic gene cluster	bacteriocin	RiPPs	Lactobacillus gasseri	Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactobacillus
BGC0001611.1	BGC0001611.1	Guangnanmycin biosynthetic gene cluster	nrps.transatpks.lantipeptide	Others	Streptomyces sp. CB01883	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0001618.1	BGC0001618.1	Hyicin 3682 biosynthetic gene cluster	lantipeptide	RiPPs	Staphylococcus hyicus	Bacteria,Firmicutes,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus
BGC0001632.1	BGC0001632.1	Kawaguchipeptin A biosynthetic gene cluster	cyanobactin	RiPPs	Microcystis aeruginosa NIES-88	Bacteria,Cyanobacteria,Oscillatoriophycideae,Chroococcales,Microcystaceae,Microcystis
BGC0001640.1	BGC0001640.1	Kocurin biosynthetic gene cluster	thiopeptide	RiPPs	Kocuria rosea	Bacteria,Actinobacteria,Micrococcales,Micrococcaceae,Kocuria
BGC0001660.1	BGC0001660.1	Mathermycin biosynthetic gene cluster	bacteriocin.lantipeptide	RiPPs	Marinactinospora thermotolerans	Bacteria,Actinobacteria,Streptosporangiales,Nocardiopsaceae,Marinactinospora
BGC0001669.1	BGC0001669.1	Microvionin biosynthetic gene cluster	lantipeptide	RiPPs	Microbacterium arborescens	Bacteria,Actinobacteria,Micrococcales,Microbacteriaceae,Microbacterium
BGC0001701.1	BGC0001701.1	Nisin O biosynthetic gene cluster	lantipeptide	RiPPs	Blautia obeum	Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Blautia
BGC0001707.1	BGC0001707.1	Nosiheptide biosynthetic gene cluster	thiopeptide	RiPPs	Streptomyces sp.	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0001727.1	BGC0001727.1	Paenilan biosynthetic gene cluster	lantipeptide	RiPPs	Paenibacillus polymyxa E681	Bacteria,Firmicutes,Bacilli,Bacillales,Paenibacillaceae,Paenibacillus
BGC0001733.1	BGC0001733.1	PcpA biosynthetic gene cluster	bacteriocin	RiPPs	Pleurocapsa sp. PCC 7327	Bacteria,Cyanobacteria,Pleurocapsales,Hyellaceae,Pleurocapsa
BGC0001735.1	BGC0001735.1	Pentostatine / vidarabine biosynthetic gene cluster	linaridin	RiPPs	Streptomyces antibioticus	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0001743.1	BGC0001743.1	Plantaricyclin biosynthetic gene cluster	bacteriocin	RiPPs	Lactobacillus plantarum	Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactobacillus
BGC0001745.1	BGC0001745.1	PlpA1 / PlpA2 / PlpA3 biosynthetic gene cluster	bacteriocin	RiPPs	Pleurocapsa sp. PCC 7319	Bacteria,Cyanobacteria,Pleurocapsales,Hyellaceae,Pleurocapsa
BGC0001753.1	BGC0001753.1	Radamycin / globimycin biosynthetic gene cluster	bacteriocin.lantipeptide.thiopeptide	RiPPs	Streptomyces globisporus subsp. globisporus	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0001787.1	BGC0001787.1	Suicin 3908 biosynthetic gene cluster	lantipeptide	RiPPs	Streptococcus suis	Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus
BGC0001788.1	BGC0001788.1	Suicin 65 biosynthetic gene cluster	lantipeptide	RiPPs	Streptococcus suis	Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus
BGC0001789.1	BGC0001789.1	Suicin 90-1330 biosynthetic gene cluster	lantipeptide	RiPPs	Streptococcus suis	Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus
BGC0001800.1	BGC0001800.1	Theonellamide biosynthetic gene cluster	nrps.t1pks.bacteriocin	Others	Candidatus Entotheonella serta	Bacteria,Nitrospinae/Tectomicrobia group,Candidatus Tectomicrobia,Candidatus Entotheonella
CACA01000034.1.region001	CACA01000034.1	CACA01000034.1 Oscillatoria sp. PCC 6506 whole genome shotgun sequence, Contig38	TfuA-related	RiPPs		
CACA01000103.1.region001	CACA01000103.1	CACA01000103.1 Oscillatoria sp. PCC 6506 whole genome shotgun sequence, Contig106	thiopeptide	RiPPs		
CACA01000265.1.region001	CACA01000265.1	CACA01000265.1 Oscillatoria sp. PCC 6506 whole genome shotgun sequence, Contig300	LAP.bacteriocin.cyanobactin	RiPPs		
CACA01000330.1.region001	CACA01000330.1	CACA01000330.1 Oscillatoria sp. PCC 6506 whole genome shotgun sequence, Contig366	proteusin.bacteriocin.lanthipeptide	RiPPs		
CACA01000374.1.region001	CACA01000374.1	CACA01000374.1 Oscillatoria sp. PCC 6506 whole genome shotgun sequence, Contig412	bacteriocin.lanthipeptide	RiPPs		
CAFN01000024.1.region001	CAFN01000024.1	CAFN01000024.1 Arthrospira sp. PCC 8005, WGS project CAFN00000000 data, strain PCC 8005, Contig4402-2130, whole genome shotgun sequence	bacteriocin.cyanobactin	RiPPs		
CAFN01000035.1.region001	CAFN01000035.1	CAFN01000035.1 Arthrospira sp. PCC 8005, WGS project CAFN00000000 data, strain PCC 8005, Contig4406-2130, whole genome shotgun sequence	bacteriocin.cyanobactin	RiPPs		
CAFN01000056.1.region001	CAFN01000056.1	CAFN01000056.1 Arthrospira sp. PCC 8005, WGS project CAFN00000000 data, strain PCC 8005, Contig4942-2130, whole genome shotgun sequence	terpene.bacteriocin	Others		
CM001165.1.region008	CM001165.1	CM001165.1 Streptomyces sp. Tu6071 chromosome, whole genome shotgun sequence	bacteriocin	RiPPs		
CM001165.1.region019	CM001165.1	CM001165.1 Streptomyces sp. Tu6071 chromosome, whole genome shotgun sequence	lanthipeptide	RiPPs		
CM001798.1.region001	CM001798.1	CM001798.1 Treponema denticola AL-2 chromosome, whole genome shotgun sequence	bacteriocin	RiPPs		
CP000076.1.region002	CP000076.1	CP000076.1 Pseudomonas protegens Pf-5, complete genome	bacteriocin	RiPPs		
CP000076.1.region015	CP000076.1	CP000076.1 Pseudomonas protegens Pf-5, complete genome	bacteriocin	RiPPs		
CP000094.2.region003	CP000094.2	CP000094.2 Pseudomonas fluorescens Pf0-1, complete genome	bacteriocin	RiPPs		
CP000094.2.region005	CP000094.2	CP000094.2 Pseudomonas fluorescens Pf0-1, complete genome	bacteriocin	RiPPs		
CP000117.1.region001	CP000117.1	CP000117.1 Anabaena variabilis ATCC 29413, complete genome	proteusin.bacteriocin	RiPPs		
CP000117.1.region003	CP000117.1	CP000117.1 Anabaena variabilis ATCC 29413, complete genome	NRPS.T1PKS.microviridin	Others		
CP000117.1.region007	CP000117.1	CP000117.1 Anabaena variabilis ATCC 29413, complete genome	bacteriocin	RiPPs		
CP000119.1.region001	CP000119.1	CP000119.1 Anabaena variabilis ATCC 29413 plasmid A, complete sequence	lanthipeptide	RiPPs		
CP001037.1.region004	CP001037.1	CP001037.1 Nostoc punctiforme PCC 73102 strain ATCC 29133 chromosome, complete genome	NRPS.T1PKS.microviridin	Others		
CP001037.1.region008	CP001037.1	CP001037.1 Nostoc punctiforme PCC 73102 strain ATCC 29133 chromosome, complete genome	NRPS.bacteriocin.T1PKS	Others		
CP001037.1.region010	CP001037.1	CP001037.1 Nostoc punctiforme PCC 73102 strain ATCC 29133 chromosome, complete genome	NRPS-like.bacteriocin.lanthipeptide	Others		
CP001037.1.region011	CP001037.1	CP001037.1 Nostoc punctiforme PCC 73102 strain ATCC 29133 chromosome, complete genome	bacteriocin.lanthipeptide	RiPPs		
CP001037.1.region013	CP001037.1	CP001037.1 Nostoc punctiforme PCC 73102 strain ATCC 29133 chromosome, complete genome	NRPS.bacteriocin.T1PKS	Others		
CP001037.1.region015	CP001037.1	CP001037.1 Nostoc punctiforme PCC 73102 strain ATCC 29133 chromosome, complete genome	bacteriocin.lanthipeptide	RiPPs		
CP001037.1.region017	CP001037.1	CP001037.1 Nostoc punctiforme PCC 73102 strain ATCC 29133 chromosome, complete genome	bacteriocin	RiPPs		
CP001038.1.region001	CP001038.1	CP001038.1 Nostoc punctiforme PCC 73102 plasmid pNPUN01, complete sequence	bacteriocin.lanthipeptide	RiPPs		
CP001042.1.region001	CP001042.1	CP001042.1 Nostoc punctiforme PCC 73102 plasmid pNPUN05, complete sequence	bacteriocin	RiPPs		
CP001287.1.region004	CP001287.1	CP001287.1 Cyanothece sp. PCC 8801, complete genome	lanthipeptide	RiPPs		
CP001287.1.region005	CP001287.1	CP001287.1 Cyanothece sp. PCC 8801, complete genome	bacteriocin	RiPPs		
CP001344.1.region001	CP001344.1	CP001344.1 Cyanothece sp. PCC 7425, complete genome	microviridin	RiPPs		
CP001344.1.region002	CP001344.1	CP001344.1 Cyanothece sp. PCC 7425, complete genome	LAP.bacteriocin.cyanobactin	RiPPs		
CP001344.1.region003	CP001344.1	CP001344.1 Cyanothece sp. PCC 7425, complete genome	lassopeptide	RiPPs		
CP001344.1.region004	CP001344.1	CP001344.1 Cyanothece sp. PCC 7425, complete genome	bacteriocin	RiPPs		
CP001344.1.region005	CP001344.1	CP001344.1 Cyanothece sp. PCC 7425, complete genome	bacteriocin	RiPPs		
CP001344.1.region006	CP001344.1	CP001344.1 Cyanothece sp. PCC 7425, complete genome	PKS-like.lanthipeptide.T1PKS.T3PKS	Others		
CP001344.1.region007	CP001344.1	CP001344.1 Cyanothece sp. PCC 7425, complete genome	bacteriocin.lanthipeptide	RiPPs		
CP001344.1.region009	CP001344.1	CP001344.1 Cyanothece sp. PCC 7425, complete genome	bacteriocin.lanthipeptide	RiPPs		
CP001344.1.region012	CP001344.1	CP001344.1 Cyanothece sp. PCC 7425, complete genome	lanthipeptide	RiPPs		
CP001344.1.region013	CP001344.1	CP001344.1 Cyanothece sp. PCC 7425, complete genome	bacteriocin	RiPPs		
CP001345.1.region001	CP001345.1	CP001345.1 Cyanothece sp. PCC 7425 plasmid pP742501, complete sequence	bacteriocin	RiPPs		
CP001977.1.region001	CP001977.1	CP001977.1 Propionibacterium acnes SK137, complete genome	LAP	RiPPs		
CP001977.1.region002	CP001977.1	CP001977.1 Propionibacterium acnes SK137, complete genome	bacteriocin	RiPPs		
CP002198.1.region007	CP002198.1	CP002198.1 Cyanothece sp. PCC 7822, complete genome	microviridin	RiPPs		
CP002199.1.region005	CP002199.1	CP002199.1 Cyanothece sp. PCC 7822 plasmid Cy782201, complete sequence	LAP	RiPPs		
CP002200.1.region001	CP002200.1	CP002200.1 Cyanothece sp. PCC 7822 plasmid Cy782202, complete sequence	cyanobactin.LAP	RiPPs		
CP003219.1.region001	CP003219.1	CP003219.1 Streptomyces cattleya DSM 46488, complete genome	lassopeptide.T1PKS	Others		
CP003219.1.region004	CP003219.1	CP003219.1 Streptomyces cattleya DSM 46488, complete genome	lanthipeptide	RiPPs		
CP003219.1.region007	CP003219.1	CP003219.1 Streptomyces cattleya DSM 46488, complete genome	lanthipeptide	RiPPs		
CP003219.1.region011	CP003219.1	CP003219.1 Streptomyces cattleya DSM 46488, complete genome	lanthipeptide	RiPPs		
CP003219.1.region015	CP003219.1	CP003219.1 Streptomyces cattleya DSM 46488, complete genome	bacteriocin	RiPPs		
CP003219.1.region018	CP003219.1	CP003219.1 Streptomyces cattleya DSM 46488, complete genome	bacteriocin	RiPPs		
CP003229.1.region013	CP003229.1	CP003229.1 Streptomyces cattleya DSM 46488 plasmid pSCATT, complete genome	NRPS.TfuA-related.thiopeptide	Others		
CP003229.1.region015	CP003229.1	CP003229.1 Streptomyces cattleya DSM 46488 plasmid pSCATT, complete genome	NRPS.LAP	Others		
CP003284.1.region001	CP003284.1	CP003284.1 Anabaena sp. 90 chromosome chANA01, complete sequence	bacteriocin	RiPPs		
CP003284.1.region006	CP003284.1	CP003284.1 Anabaena sp. 90 chromosome chANA01, complete sequence	LAP	RiPPs		
CP003284.1.region011	CP003284.1	CP003284.1 Anabaena sp. 90 chromosome chANA01, complete sequence	cyanobactin	RiPPs		
CP003549.1.region001	CP003549.1	CP003549.1 Rivularia sp. PCC 7116, complete genome	microviridin	RiPPs		
CP003549.1.region002	CP003549.1	CP003549.1 Rivularia sp. PCC 7116, complete genome	lassopeptide	RiPPs		
CP003549.1.region005	CP003549.1	CP003549.1 Rivularia sp. PCC 7116, complete genome	microviridin	RiPPs		
CP003549.1.region008	CP003549.1	CP003549.1 Rivularia sp. PCC 7116, complete genome	bacteriocin	RiPPs		
CP003549.1.region010	CP003549.1	CP003549.1 Rivularia sp. PCC 7116, complete genome	bacteriocin.lassopeptide	RiPPs		
CP003549.1.region012	CP003549.1	CP003549.1 Rivularia sp. PCC 7116, complete genome	bacteriocin.lanthipeptide	RiPPs		
CP003549.1.region013	CP003549.1	CP003549.1 Rivularia sp. PCC 7116, complete genome	LAP.bacteriocin.thiopeptide.cyanobactin	RiPPs		
CP003597.1.region001	CP003597.1	CP003597.1 Chroococcidiopsis thermalis PCC 7203, complete genome	NRPS.microviridin	Others		
CP003597.1.region003	CP003597.1	CP003597.1 Chroococcidiopsis thermalis PCC 7203, complete genome	bacteriocin	RiPPs		
CP003597.1.region007	CP003597.1	CP003597.1 Chroococcidiopsis thermalis PCC 7203, complete genome	bacteriocin	RiPPs		
CP003597.1.region010	CP003597.1	CP003597.1 Chroococcidiopsis thermalis PCC 7203, complete genome	bacteriocin	RiPPs		
CP003597.1.region012	CP003597.1	CP003597.1 Chroococcidiopsis thermalis PCC 7203, complete genome	bacteriocin	RiPPs		
CP003600.1.region001	CP003600.1	CP003600.1 Chamaesiphon minutus PCC 6605, complete genome	bacteriocin	RiPPs		
CP003600.1.region003	CP003600.1	CP003600.1 Chamaesiphon minutus PCC 6605, complete genome	NRPS.microviridin	Others		
CP003600.1.region004	CP003600.1	CP003600.1 Chamaesiphon minutus PCC 6605, complete genome	bacteriocin	RiPPs		
CP003600.1.region007	CP003600.1	CP003600.1 Chamaesiphon minutus PCC 6605, complete genome	bacteriocin	RiPPs		
CP003600.1.region008	CP003600.1	CP003600.1 Chamaesiphon minutus PCC 6605, complete genome	bacteriocin.lanthipeptide	RiPPs		
CP003600.1.region011	CP003600.1	CP003600.1 Chamaesiphon minutus PCC 6605, complete genome	bacteriocin	RiPPs		
CP003600.1.region013	CP003600.1	CP003600.1 Chamaesiphon minutus PCC 6605, complete genome	bacteriocin	RiPPs		
CP003600.1.region016	CP003600.1	CP003600.1 Chamaesiphon minutus PCC 6605, complete genome	bacteriocin	RiPPs		
CP003610.1.region001	CP003610.1	CP003610.1 Calothrix sp. PCC 6303, complete genome	lassopeptide	RiPPs		
CP003610.1.region004	CP003610.1	CP003610.1 Calothrix sp. PCC 6303, complete genome	cyanobactin	RiPPs		
CP003610.1.region005	CP003610.1	CP003610.1 Calothrix sp. PCC 6303, complete genome	bacteriocin	RiPPs		
CP003610.1.region006	CP003610.1	CP003610.1 Calothrix sp. PCC 6303, complete genome	lanthipeptide	RiPPs		
CP003610.1.region009	CP003610.1	CP003610.1 Calothrix sp. PCC 6303, complete genome	microviridin	RiPPs		
CP003611.1.region001	CP003611.1	CP003611.1 Calothrix sp. PCC 6303 plasmid pCAL6303.01, complete sequence	thiopeptide	RiPPs		
CP003630.1.region004	CP003630.1	CP003630.1 Microcoleus sp. PCC 7113, complete genome	bacteriocin	RiPPs		
CP003630.1.region006	CP003630.1	CP003630.1 Microcoleus sp. PCC 7113, complete genome	lanthipeptide	RiPPs		
CP003630.1.region007	CP003630.1	CP003630.1 Microcoleus sp. PCC 7113, complete genome	TfuA-related	RiPPs		
CP003642.1.region004	CP003642.1	CP003642.1 Cylindrospermum stagnale PCC 7417, complete genome	cyanobactin	RiPPs		
CP003642.1.region008	CP003642.1	CP003642.1 Cylindrospermum stagnale PCC 7417, complete genome	lanthipeptide	RiPPs		
CP003642.1.region015	CP003642.1	CP003642.1 Cylindrospermum stagnale PCC 7417, complete genome	lanthipeptide	RiPPs		
CP003642.1.region019	CP003642.1	CP003642.1 Cylindrospermum stagnale PCC 7417, complete genome	T1PKS.NRPS.terpene.TfuA-related.thiopeptide	Others		
CP003642.1.region020	CP003642.1	CP003642.1 Cylindrospermum stagnale PCC 7417, complete genome	ladderane.lassopeptide	Others		
CP003646.1.region002	CP003646.1	CP003646.1 Gloeocapsa sp. PCC 7428, complete genome	bacteriocin	RiPPs		
CP003647.1.region002	CP003647.1	CP003647.1 Gloeocapsa sp. PCC 7428 plasmid pGLO7428.01, complete sequence	cyanobactin	RiPPs		
CP003943.1.region002	CP003943.1	CP003943.1 Calothrix sp. PCC 7507 chromosome, complete genome	bacteriocin	RiPPs		
CP003945.1.region001	CP003945.1	CP003945.1 Halothece sp. PCC 7418 chromosome, complete genome	bacteriocin.lanthipeptide	RiPPs		
CP003945.1.region002	CP003945.1	CP003945.1 Halothece sp. PCC 7418 chromosome, complete genome	bacteriocin	RiPPs		
CP003946.1.region002	CP003946.1	CP003946.1 Leptolyngbya sp. PCC 7376, complete genome	cyanobactin	RiPPs		
CP003946.1.region003	CP003946.1	CP003946.1 Leptolyngbya sp. PCC 7376, complete genome	lanthipeptide	RiPPs		
CP009124.1.region006	CP009124.1	CP009124.1 Streptomyces lividans TK24, complete genome	lanthipeptide	RiPPs		
CP009124.1.region011	CP009124.1	CP009124.1 Streptomyces lividans TK24, complete genome	bacteriocin	RiPPs		
CP009124.1.region022	CP009124.1	CP009124.1 Streptomyces lividans TK24, complete genome	bacteriocin	RiPPs		
CP009124.1.region024	CP009124.1	CP009124.1 Streptomyces lividans TK24, complete genome	lanthipeptide	RiPPs		
CP011382.1.region001	CP011382.1	CP011382.1 Calothrix sp. 336/3, complete genome	bacteriocin	RiPPs		
CP011382.1.region002	CP011382.1	CP011382.1 Calothrix sp. 336/3, complete genome	lassopeptide	RiPPs		
CP011382.1.region006	CP011382.1	CP011382.1 Calothrix sp. 336/3, complete genome	bacteriocin	RiPPs		
CP011664.1.region009	CP011664.1	CP011664.1 Streptomyces sp. Mg1, complete genome	thiopeptide.LAP	RiPPs		
CP011664.1.region011	CP011664.1	CP011664.1 Streptomyces sp. Mg1, complete genome	lassopeptide	RiPPs		
CP011664.1.region013	CP011664.1	CP011664.1 Streptomyces sp. Mg1, complete genome	lanthipeptide	RiPPs		
CP011664.1.region014	CP011664.1	CP011664.1 Streptomyces sp. Mg1, complete genome	lanthipeptide	RiPPs		
CP011664.1.region015	CP011664.1	CP011664.1 Streptomyces sp. Mg1, complete genome	lanthipeptide	RiPPs		
CP011664.1.region017	CP011664.1	CP011664.1 Streptomyces sp. Mg1, complete genome	bacteriocin	RiPPs		
CP011664.1.region020	CP011664.1	CP011664.1 Streptomyces sp. Mg1, complete genome	lanthipeptide	RiPPs		
CP011664.1.region022	CP011664.1	CP011664.1 Streptomyces sp. Mg1, complete genome	lanthipeptide	RiPPs		
CP011665.1.region004	CP011665.1	CP011665.1 Streptomyces sp. Mg1 plasmid pSMg1-1, complete sequence	lanthipeptide	RiPPs		
CP020114.1.region001	CP020114.1	CP020114.1 Nodularia spumigena UHCC 0039 chromosome, complete genome	bacteriocin	RiPPs		
CP020114.1.region003	CP020114.1	CP020114.1 Nodularia spumigena UHCC 0039 chromosome, complete genome	NRPS.betalactone.microviridin	Others		
CP020114.1.region004	CP020114.1	CP020114.1 Nodularia spumigena UHCC 0039 chromosome, complete genome	bacteriocin	RiPPs		
CP020114.1.region008	CP020114.1	CP020114.1 Nodularia spumigena UHCC 0039 chromosome, complete genome	cyanobactin	RiPPs		
CP020114.1.region009	CP020114.1	CP020114.1 Nodularia spumigena UHCC 0039 chromosome, complete genome	cyanobactin	RiPPs		
CP020771.1.region004	CP020771.1	CP020771.1 Microcystis aeruginosa PCC 7806SL chromosome, complete genome	LAP.bacteriocin.cyanobactin	RiPPs		
CP020771.1.region007	CP020771.1	CP020771.1 Microcystis aeruginosa PCC 7806SL chromosome, complete genome	NRPS.microviridin	Others		
CP020771.1.region008	CP020771.1	CP020771.1 Microcystis aeruginosa PCC 7806SL chromosome, complete genome	bacteriocin	RiPPs		
CP032543.1.region009	CP032543.1	CP032543.1 Streptomyces griseus subsp. griseus strain ATCC 13273 chromosome, complete genome	lanthipeptide	RiPPs		
CP032543.1.region011	CP032543.1	CP032543.1 Streptomyces griseus subsp. griseus strain ATCC 13273 chromosome, complete genome	thiopeptide.LAP	RiPPs		
CP032543.1.region017	CP032543.1	CP032543.1 Streptomyces griseus subsp. griseus strain ATCC 13273 chromosome, complete genome	lassopeptide	RiPPs		
CP032543.1.region018	CP032543.1	CP032543.1 Streptomyces griseus subsp. griseus strain ATCC 13273 chromosome, complete genome	lanthipeptide	RiPPs		
CP032543.1.region021	CP032543.1	CP032543.1 Streptomyces griseus subsp. griseus strain ATCC 13273 chromosome, complete genome	bacteriocin	RiPPs		
CP032543.1.region027	CP032543.1	CP032543.1 Streptomyces griseus subsp. griseus strain ATCC 13273 chromosome, complete genome	bacteriocin	RiPPs		
CP040916.1.region002	CP040916.1	CP040916.1 Streptomyces spectabilis strain NRRL 2792 chromosome, complete genome	NRPS.lanthipeptide	Others		
CP040916.1.region007	CP040916.1	CP040916.1 Streptomyces spectabilis strain NRRL 2792 chromosome, complete genome	lassopeptide	RiPPs		
CP040916.1.region021	CP040916.1	CP040916.1 Streptomyces spectabilis strain NRRL 2792 chromosome, complete genome	bacteriocin	RiPPs		
CP040916.1.region022	CP040916.1	CP040916.1 Streptomyces spectabilis strain NRRL 2792 chromosome, complete genome	bacteriocin	RiPPs		
CP040916.1.region023	CP040916.1	CP040916.1 Streptomyces spectabilis strain NRRL 2792 chromosome, complete genome	NRPS.bacteriocin	Others		
CP040916.1.region036	CP040916.1	CP040916.1 Streptomyces spectabilis strain NRRL 2792 chromosome, complete genome	lassopeptide	RiPPs		
CP040916.1.region038	CP040916.1	CP040916.1 Streptomyces spectabilis strain NRRL 2792 chromosome, complete genome	bacteriocin	RiPPs		
CP040916.1.region040	CP040916.1	CP040916.1 Streptomyces spectabilis strain NRRL 2792 chromosome, complete genome	lanthipeptide	RiPPs		
CP043056.1.region001	CP043056.1	CP043056.1 Dolichospermum sp. UHCC 0315A chromosome, complete genome	bacteriocin	RiPPs		
CP043056.1.region003	CP043056.1	CP043056.1 Dolichospermum sp. UHCC 0315A chromosome, complete genome	cyanobactin	RiPPs		
CP043056.1.region008	CP043056.1	CP043056.1 Dolichospermum sp. UHCC 0315A chromosome, complete genome	LAP	RiPPs		
CP049782.1.region004	CP049782.1	CP049782.1 Streptomyces sp. ID38640 chromosome	bacteriocin	RiPPs		
CP049782.1.region005	CP049782.1	CP049782.1 Streptomyces sp. ID38640 chromosome	lanthipeptide	RiPPs		
CP049782.1.region009	CP049782.1	CP049782.1 Streptomyces sp. ID38640 chromosome	bacteriocin	RiPPs		
CP049782.1.region012	CP049782.1	CP049782.1 Streptomyces sp. ID38640 chromosome	NRPS.lassopeptide	Others		
CP049782.1.region013	CP049782.1	CP049782.1 Streptomyces sp. ID38640 chromosome	LAP	RiPPs		
CP049782.1.region023	CP049782.1	CP049782.1 Streptomyces sp. ID38640 chromosome	bacteriocin	RiPPs		
CP049782.1.region025	CP049782.1	CP049782.1 Streptomyces sp. ID38640 chromosome	lanthipeptide.T3PKS	Others		
