#BGC Name	Clan Number	Family Number
CP001683.1.region003	5147	2577
CP002198.1.region005	5147	2591
CP002199.1.region001	5147	2594
CP002199.1.region002	5147	2595
CP002199.1.region003	5147	2596
CP003219.1.region010	5147	2610
CP003219.1.region013	5147	2613
CP003219.1.region014	5147	2614
CP003219.1.region021	5147	2621
CP003219.1.region022	5147	2622
CP003219.1.region023	5147	2623
CP003229.1.region003	5147	2626
CP003229.1.region005	5147	2628
CP003229.1.region009	5147	2632
CP003229.1.region013	5147	2636
CP003229.1.region015	5147	2638
BGC0001016.1	5147	2641
CP003284.1.region003	5147	2641
CP043056.1.region005	5147	2641
CP043056.1.region009	5147	2641
VIKV01000211.1.region001	5147	2641
VIKY01000283.1.region001	5147	2641
VIKY01000297.1.region001	5147	2641
VIKZ01000011.1.region001	5147	2641
VIKZ01000014.1.region001	5147	2641
BGC0000369.1	5147	2646
CP003284.1.region008	5147	2646
VIKV01000297.1.region001	5147	2646
VIKY01000263.1.region001	5147	2646
CP003549.1.region011	5147	2661
CP003549.1.region014	5147	2664
CP003594.1.region003	5147	2667
CP003594.1.region004	5147	2668
CP003597.1.region001	5147	2671
CP003597.1.region004	5147	2674
CP003597.1.region005	5147	2675
CP003597.1.region006	5147	2676
CP003597.1.region008	5147	2678
CP003597.1.region009	5147	2679
CP003597.1.region011	5147	2681
CP003646.1.region004	5147	2681
CP003600.1.region003	5147	2685
CP003600.1.region006	5147	2688
CP003600.1.region010	5147	2692
CP003600.1.region012	5147	2694
CP003600.1.region014	5147	2696
CP003610.1.region003	5147	2701
CP003610.1.region007	5147	2705
CP003630.1.region001	5147	2711
CP003630.1.region002	5147	2712
CP003630.1.region003	5147	2713
CP003630.1.region008	5147	2718
CP003642.1.region001	5147	2720
CP003642.1.region002	5147	2721
CP003642.1.region003	5147	2722
CP003642.1.region006	5147	2725
CP003642.1.region007	5147	2726
CP003642.1.region016	5147	2735
CP003642.1.region018	5147	2737
CP003642.1.region019	5147	2738
CP003642.1.region021	5147	2740
CP003642.1.region022	5147	2741
CP003643.1.region001	5147	2743
CP003646.1.region007	5147	2750
CP003647.1.region001	5147	2752
CP003647.1.region003	5147	2754
CP003943.1.region003	5147	2757
CP003943.1.region004	5147	2758
CP003943.1.region009	5147	2763
CP003943.1.region011	5147	2765
CP003944.1.region002	5147	2767
CP003946.1.region001	5147	2771
CP003946.1.region005	5147	2775
AL645882.2.region020	5147	2785
CP009124.1.region007	5147	2785
AL645882.2.region010	5147	2795
BGC0000315.1	5147	2795
BGC0001370.1	5147	2795
CP009124.1.region017	5147	2795
AL645882.2.region004	5147	2801
BGC0000325.1	5147	2801
CP009124.1.region023	5147	2801
GG657754.1.region001	5147	2801
CP011382.1.region003	5147	2808
CP011382.1.region004	5147	2809
CP011664.1.region003	5147	2816
CP011664.1.region004	5147	2817
CP011664.1.region027	5147	2840
CP020114.1.region002	5147	2847
AP018314.1.region005	5147	2848
CP020114.1.region003	5147	2848
CP020114.1.region010	5147	2855
BGC0001705.1	5147	2856
CP020114.1.region011	5147	2856
CP032543.1.region004	5147	2870
CP032543.1.region012	5147	2878
CP032543.1.region013	5147	2879
CP032543.1.region014	5147	2880
CP032543.1.region022	5147	2888
CP032543.1.region023	5147	2889
CP032543.1.region025	5147	2891
CP032543.1.region028	5147	2894
CP040916.1.region001	5147	2897
CP040916.1.region002	5147	2898
CP040916.1.region006	5147	2902
CP040916.1.region009	5147	2905
CP040916.1.region010	5147	2906
CP040916.1.region012	5147	2908
CP040916.1.region015	5147	2911
CP040916.1.region016	5147	2912
CP040916.1.region023	5147	2919
CP040916.1.region026	5147	2922
CP040916.1.region030	5147	2926
CP040916.1.region031	5147	2927
CP040916.1.region032	5147	2928
CP040916.1.region033	5147	2929
CP040916.1.region034	5147	2930
CP040916.1.region035	5147	2931
CP040916.1.region041	5147	2937
CP043056.1.region006	5147	2945
CP003284.1.region005	5147	2950
CP043056.1.region011	5147	2950
VIKV01000220.1.region001	5147	2950
VIKY01000027.1.region001	5147	2950
CP049782.1.region001	5147	2954
BGC0001570.1	5147	2955
CP049782.1.region002	5147	2955
CP049782.1.region012	5147	2965
BGC0001477.1	5147	2974
CP049782.1.region021	5147	2974
PTJS01000001.1.region005	5147	2974
CP049782.1.region024	5147	2977
CP049782.1.region026	5147	2979
DS264440.1.region001	5147	2981
DS999641.1.region003	5147	2984
DS999641.1.region005	5147	2986
DS999641.1.region010	5147	2991
DS999641.1.region019	5147	3000
DS999641.1.region022	5147	3003
DS999641.1.region024	5147	3005
DS999641.1.region026	5147	3007
CP011667.1.region001	5147	3008
DS999642.1.region001	5147	3008
DS999642.1.region002	5147	3009
FP565176.1.region002	5147	3012
FP565176.1.region004	5147	3014
FP565176.1.region005	5147	3015
FP565176.1.region006	5147	3016
BGC0001088.1	5147	3017
FP565176.1.region007	5147	3017
FTMA01000003.1.region001	5147	3022
GG657754.1.region006	5147	3028
GG657754.1.region009	5147	3031
GG657754.1.region010	5147	3032
GG657754.1.region018	5147	3040
GG657754.1.region022	5147	3044
GG657754.1.region024	5147	3046
GG657754.1.region027	5147	3049
GG657754.1.region033	5147	3055
GG657754.1.region036	5147	3058
GG657754.1.region038	5147	3060
GG657754.1.region040	5147	3062
GG657758.1.region002	5147	3064
GG657758.1.region003	5147	3065
GG657758.1.region010	5147	3072
GG657758.1.region013	5147	3075
BGC0000374.1	5147	3081
GG657758.1.region019	5147	3081
GG657758.1.region022	5147	3084
EQ973215.1.region001	5147	3090
GG705211.1.region001	5147	3090
JH724182.1.region001	5147	3090
JH724208.1.region001	5147	3090
JH724217.1.region001	5147	3090
GL384115.1.region001	5147	3172
GL384120.1.region001	5147	3173
GL384136.1.region001	5147	3174
GL383100.1.region001	5147	3194
GL383112.1.region002	5147	3194
GL383125.1.region002	5147	3194
GL383158.1.region001	5147	3194
GL383169.1.region001	5147	3194
GL383213.1.region001	5147	3194
GL383245.1.region001	5147	3194
GL383264.1.region001	5147	3194
GL383283.1.region001	5147	3194
GL383325.1.region001	5147	3194
GL383364.1.region002	5147	3194
GL383379.1.region002	5147	3194
GL383459.1.region002	5147	3194
GL383465.1.region001	5147	3194
GL383502.1.region001	5147	3194
GL383596.1.region002	5147	3194
GL383635.1.region001	5147	3194
GL383669.1.region001	5147	3194
GL383688.1.region001	5147	3194
GL383701.1.region002	5147	3194
GL383714.1.region002	5147	3194
GL383727.1.region001	5147	3194
GL383735.1.region001	5147	3194
GL383759.1.region002	5147	3194
GL383810.1.region001	5147	3194
GL383821.1.region001	5147	3194
GL383923.1.region001	5147	3194
GL383972.1.region002	5147	3194
GL384071.1.region001	5147	3194
GL384112.1.region001	5147	3194
GL384205.1.region001	5147	3194
GL384389.1.region001	5147	3194
GL384452.1.region002	5147	3194
GL384508.1.region002	5147	3194
GL384524.1.region002	5147	3194
GL384547.1.region001	5147	3194
GL384605.1.region002	5147	3194
GL384611.1.region001	5147	3194
GL384548.1.region001	5147	3196
GL384555.1.region001	5147	3198
JAACKE010000001.region004	5147	3215
JAACKE010000001.region005	5147	3216
JAACKE010000001.region007	5147	3218
JAACKE010000001.region009	5147	3220
JAACKE010000001.region010	5147	3221
JAACKE010000001.region013	5147	3224
JAACKE010000002.region003	5147	3230
JAACKE010000003.region001	5147	3234
JAACKE010000003.region004	5147	3237
JAACKE010000003.region005	5147	3238
JAACKE010000003.region007	5147	3240
JAACKE010000003.region008	5147	3241
JAACKE010000003.region009	5147	3242
JAACKE010000005.region001	5147	3246
JAIY01000003.1.region002	5147	3251
JAIY01000003.1.region003	5147	3252
JAIY01000003.1.region006	5147	3255
JAIY01000003.1.region007	5147	3256
BGC0001553.1	5147	3257
JAIY01000004.1.region001	5147	3257
JAIY01000005.1.region002	5147	3261
JAIY01000006.1.region001	5147	3262
JAIY01000009.1.region001	5147	3267
JAIY01000010.1.region003	5147	3270
JAIY01000010.1.region004	5147	3271
JAIY01000012.1.region001	5147	3273
JAIY01000014.1.region002	5147	3275
JAIY01000015.1.region001	5147	3276
JAIY01000016.1.region003	5147	3279
JAIY01000016.1.region004	5147	3280
JAIY01000016.1.region005	5147	3281
JAIY01000021.1.region001	5147	3287
JH980292.1.region004	5147	3336
JH992890.1.region002	5147	3340
JH992890.1.region003	5147	3341
JH992891.1.region001	5147	3342
JH992892.1.region001	5147	3343
JH992893.1.region001	5147	3344
JH992893.1.region002	5147	3345
JH992893.1.region004	5147	3347
JH992893.1.region005	5147	3348
JH992898.1.region001	5147	3349
JH992898.1.region008	5147	3356
JH992898.1.region010	5147	3358
JH992901.1.region001	5147	3361
JH992901.1.region009	5147	3369
JH992901.1.region010	5147	3370
JH992901.1.region013	5147	3373
JH992901.1.region014	5147	3374
JH993793.1.region001	5147	3375
JH993797.1.region001	5147	3377
JH993797.1.region005	5147	3381
JH993797.1.region008	5147	3384
JMCC02000018.1.region001	5147	3392
JMCC02000027.1.region001	5147	3394
JMCC02000047.1.region001	5147	3400
JMCC02000052.1.region001	5147	3401
JMCC02000069.1.region001	5147	3405
JMCC02000195.1.region001	5147	3423
JMCC02000198.1.region001	5147	3424
JMCC02000245.1.region001	5147	3428
AUKP01000029.1.region001	5147	3431
AZWZ01000015.1.region002	5147	3431
JNID01000001.1.region002	5147	3431
KB897364.1.region001	5147	3431
KB897627.1.region002	5147	3431
KB897744.1.region001	5147	3431
JNLT01000003.1.region001	5147	3470
JNLT01000009.1.region002	5147	3477
JNLT01000010.1.region001	5147	3480
JNLT01000010.1.region002	5147	3481
JNLT01000013.1.region001	5147	3484
BGC0001801.1	5147	3488
JNLT01000017.1.region002	5147	3488
ABYX02000001.1.region021	5147	3492
BGC0000973.1	5147	3492
JNLT01000021.1.region001	5147	3492
JNLT01000022.1.region001	5147	3493
JNLT01000022.1.region004	5147	3496
JNLT01000023.1.region001	5147	3497
JNLT01000031.1.region001	5147	3499
JNLT01000040.1.region001	5147	3500
JNLT01000063.1.region001	5147	3510
JNLT01000068.1.region001	5147	3511
JNYZ01000002.1.region001	5147	3512
JNYZ01000002.1.region003	5147	3514
JNYZ01000006.1.region001	5147	3516
JNYZ01000007.1.region001	5147	3517
JNYZ01000010.1.region001	5147	3520
JNYZ01000010.1.region002	5147	3521
JNYZ01000011.1.region002	5147	3523
JNYZ01000029.1.region001	5147	3532
JNYZ01000031.1.region001	5147	3533
CP040916.1.region037	5147	3548
JAACKE010000001.region011	5147	3548
JOIW01000005.1.region005	5147	3548
KE354210.1.region001	5147	3548
PTJS01000001.1.region001	5147	3548
JOIW01000006.1.region001	5147	3550
JOIW01000011.1.region001	5147	3554
JOIW01000016.1.region001	5147	3561
JOIW01000017.1.region001	5147	3562
JQMD01000002.1.region002	5147	3568
JRNF01000013.1.region001	5147	3574
AP009552.1.region012	5147	3576
AP019314.1.region007	5147	3576
BEYQ01000013.1.region001	5147	3576
BGC0000331.1	5147	3576
BGC0000332.1	5147	3576
BGC0001018.1	5147	3576
CP020771.1.region007	5147	3576
JXYX01000001.1.region001	5147	3576
AP009552.1.region008	5147	3578
AP019314.1.region003	5147	3578
BEYQ01000002.1.region001	5147	3578
BGC0000302.1	5147	3578
BGC0001015.1	5147	3578
BGC0001017.1	5147	3578
BGC0001667.1	5147	3578
CP020771.1.region005	5147	3578
JH992893.1.region003	5147	3578
JXYX01000004.1.region001	5147	3578
AP009552.1.region011	5147	3580
AP019314.1.region006	5147	3580
BEYQ01000012.1.region001	5147	3580
CP020771.1.region002	5147	3580
JXYX01000008.1.region001	5147	3580
KB217478.1.region001	5147	3585
KB217478.1.region002	5147	3586
KB217478.1.region003	5147	3587
KB217478.1.region006	5147	3590
KB217478.1.region009	5147	3593
KB217478.1.region013	5147	3597
KB217478.1.region017	5147	3601
KB217482.1.region001	5147	3606
KB217483.1.region001	5147	3607
KB217483.1.region002	5147	3608
KB235919.1.region001	5147	3625
KB235919.1.region002	5147	3626
KB235922.1.region006	5147	3634
KB235922.1.region009	5147	3637
KB235922.1.region010	5147	3638
KB235922.1.region011	5147	3639
KB235922.1.region015	5147	3643
KB235924.1.region001	5147	3644
KB235930.1.region005	5147	3649
KB235930.1.region006	5147	3650
KB235930.1.region007	5147	3651
KB235930.1.region009	5147	3653
KB235933.1.region002	5147	3656
KB235941.1.region002	5147	3658
KB235948.1.region001	5147	3661
KB235948.1.region002	5147	3662
KB235948.1.region003	5147	3663
KB235948.1.region004	5147	3664
KB235948.1.region010	5147	3670
KB235950.1.region002	5147	3673
KB235950.1.region003	5147	3674
KB846715.1.region001	5147	3679
KB846722.1.region001	5147	3687
AZXC01000013.1.region002	5147	3688
KB846722.1.region002	5147	3688
AZXC01000021.1.region001	5147	3706
KB846741.1.region003	5147	3706
AZXC01000056.1.region001	5147	3707
KB846742.1.region001	5147	3707
AZXC01000064.1.region001	5147	3716
KB846771.1.region001	5147	3716
KB897415.1.region001	5147	3753
KB897441.1.region001	5147	3766
AUKP01000032.1.region001	5147	3773
AZWZ01000021.1.region001	5147	3773
JNID01000012.1.region001	5147	3773
KB897386.1.region001	5147	3773
KB897622.1.region001	5147	3773
KB897724.1.region001	5147	3773
KB897398.1.region001	5147	3774
KB897624.1.region001	5147	3774
KB897714.1.region001	5147	3774
KB897427.1.region001	5147	3802
KB897659.1.region001	5147	3802
KB897667.1.region001	5147	3804
AUKP01000055.1.region001	5147	3836
AZWZ01000018.1.region001	5147	3836
AZWZ01000051.1.region001	5147	3836
KB897379.1.region001	5147	3836
KB897641.1.region001	5147	3836
KB897732.1.region001	5147	3836
KL370766.1.region001	5147	3836
AZWZ01000073.1.region001	5147	3850
KB897432.1.region001	5147	3850
KB897675.1.region001	5147	3850
KB897759.1.region001	5147	3850
KB897766.1.region001	5147	3853
KB897777.1.region001	5147	3859
KB897778.1.region002	5147	3861
KB897782.1.region001	5147	3865
KB897785.1.region001	5147	3870
KB897785.1.region002	5147	3871
KB897786.1.region002	5147	3874
KB897787.1.region003	5147	3877
KB897793.1.region001	5147	3880
KB897795.1.region001	5147	3881
BGC0000996.1	5147	3887
CM001165.1.region013	5147	3887
KB898221.1.region004	5147	3887
KB898224.1.region001	5147	3890
KB898225.1.region001	5147	3894
KB898227.1.region001	5147	3895
KB898227.1.region002	5147	3896
KB898228.1.region002	5147	3898
KB898231.1.region002	5147	3902
BGC0001792.1	5147	3905
KB898235.1.region001	5147	3905
KB898243.1.region001	5147	3907
KB898268.1.region001	5147	3914
KB898270.1.region001	5147	3915
AZXC01000022.1.region001	5147	3931
KB898276.1.region001	5147	3931
KB898278.1.region001	5147	3934
KB846726.1.region002	5147	3937
KB898282.1.region002	5147	3937
KB846724.1.region001	5147	3938
KB898296.1.region001	5147	3938
KI911522.1.region001	5147	3938
AZXC01000017.1.region003	5147	3939
KB898298.1.region001	5147	3939
KB898304.1.region001	5147	3941
KB898306.1.region001	5147	3942
KB898990.1.region002	5147	3944
KB898990.1.region003	5147	3945
KB898990.1.region006	5147	3948
BGC0000368.1	5147	3957
CP032543.1.region003	5147	3957
JNLT01000011.1.region001	5147	3957
KB898992.1.region003	5147	3957
KB898992.1.region004	5147	3958
KB898996.1.region001	5147	3962
KB898998.1.region001	5147	3965
KB899007.1.region001	5147	3974
ABYX02000001.1.region001	5147	3975
ABYX02000001.1.region029	5147	3975
JNLT01000009.1.region001	5147	3975
KB899010.1.region001	5147	3975
KB899014.1.region001	5147	3976
KB899017.1.region001	5147	3977
KB899023.1.region001	5147	3979
KB899035.1.region001	5147	3984
KE353788.1.region001	5147	3986
KE353840.1.region001	5147	3987
KE353955.1.region001	5147	3988
KE354039.1.region001	5147	3990
KE354095.1.region001	5147	3994
KE354149.1.region001	5147	3996
KE354206.1.region001	5147	4005
KE354281.1.region001	5147	4013
KE354303.1.region001	5147	4015
KE354320.1.region001	5147	4017
KE354321.1.region001	5147	4018
KE354355.1.region001	5147	4020
KE354365.1.region001	5147	4021
BGC0001236.1	5147	4022
BGC0001354.1	5147	4022
BGC0001355.1	5147	4022
KE354369.1.region001	5147	4022
KE354377.1.region001	5147	4023
KE354378.1.region001	5147	4024
KE354379.1.region001	5147	4025
KE354380.1.region001	5147	4026
KE354447.1.region001	5147	4028
KE354466.1.region001	5147	4029
KE354477.1.region001	5147	4033
KE354500.1.region001	5147	4036
KE354501.1.region001	5147	4037
KE355394.1.region001	5147	4039
KE384248.1.region001	5147	4046
KE384282.1.region001	5147	4053
KE384283.1.region001	5147	4055
KE384521.1.region002	5147	4063
KE384521.1.region003	5147	4064
KE384521.1.region004	5147	4065
KE384522.1.region001	5147	4066
KE384522.1.region002	5147	4067
KE650771.1.region012	5147	4079
BGC0001467.1	5147	4080
KE650771.1.region013	5147	4080
KE650771.1.region015	5147	4082
KE650771.1.region016	5147	4083
KE992712.1.region001	5147	4086
KE993499.1.region001	5147	4088
GG739940.1.region001	5147	4097
KI669428.1.region001	5147	4097
KI911459.1.region002	5147	4102
KI911521.1.region001	5147	4106
KI912148.1.region006	5147	4114
KI912149.1.region002	5147	4116
KI912151.1.region002	5147	4120
KI912151.1.region003	5147	4121
KI912151.1.region004	5147	4122
KI912152.1.region002	5147	4124
KI912153.1.region001	5147	4125
KI913949.1.region002	5147	4129
KI913949.1.region004	5147	4131
KI928193.1.region004	5147	4141
VILF01000002.1.region001	5147	4141
KI928193.1.region007	5147	4144
KI928194.1.region001	5147	4145
KL370899.1.region002	5147	4155
KV411303.1.region001	5147	4159
KV411303.1.region003	5147	4161
KV411303.1.region004	5147	4162
KV411303.1.region009	5147	4167
KV411303.1.region010	5147	4168
KV411303.1.region011	5147	4169
KV411303.1.region012	5147	4170
KV411304.1.region002	5147	4173
KV411304.1.region004	5147	4175
KV411304.1.region007	5147	4178
KV411304.1.region010	5147	4181
KV411304.1.region011	5147	4182
KV411304.1.region012	5147	4183
KV411304.1.region013	5147	4184
KV411304.1.region015	5147	4186
KV411304.1.region016	5147	4187
KV411304.1.region021	5147	4192
KV411304.1.region022	5147	4193
KV411304.1.region025	5147	4196
KV878783.1.region003	5147	4199
KV878783.1.region004	5147	4200
LNBE01000001.1.region001	5147	4203
LNBE01000002.1.region002	5147	4207
LNBE01000002.1.region005	5147	4210
LNBE01000002.1.region006	5147	4211
LNBE01000002.1.region012	5147	4217
LNBE01000003.1.region001	5147	4218
LNBE01000003.1.region003	5147	4220
LNBE01000003.1.region004	5147	4221
LNBE01000003.1.region007	5147	4224
LNBE01000003.1.region015	5147	4232
LNBE01000003.1.region016	5147	4233
LNBE01000003.1.region017	5147	4234
LNBE01000003.1.region020	5147	4237
LNBE01000009.1.region001	5147	4248
LSLE01000005.1.region001	5147	4252
LSLE01000008.1.region001	5147	4254
LSLE01000010.1.region001	5147	4255
LSLE01000018.1.region001	5147	4257
LSLE01000021.1.region001	5147	4258
LSLE01000021.1.region002	5147	4259
LSLE01000025.1.region001	5147	4260
