#BGC Name	Family Number
JAIY01000006.1.region001	3262
JAIY01000009.1.region001	3267
JAIY01000010.1.region003	3270
JAIY01000010.1.region004	3271
JAIY01000012.1.region001	3273
JAIY01000014.1.region002	3275
JAIY01000015.1.region001	3276
JAIY01000016.1.region003	3279
JAIY01000016.1.region004	3280
JAIY01000016.1.region005	3281
JAIY01000021.1.region001	3287
JH980292.1.region004	3336
JH992890.1.region002	3340
JH992890.1.region003	3341
JH992891.1.region001	3342
JH992892.1.region001	3343
JH992893.1.region001	3344
JH992893.1.region002	3345
JH992893.1.region004	3347
JH992893.1.region005	3348
JH992898.1.region001	3349
JH992898.1.region008	3356
JH992898.1.region010	3358
JH992901.1.region001	3361
JH992901.1.region009	3369
JH992901.1.region010	3370
JH992901.1.region013	3373
JH992901.1.region014	3374
JH993793.1.region001	3375
JH993797.1.region001	3377
JH993797.1.region005	3381
JH993797.1.region008	3384
JMCC02000018.1.region001	3392
JMCC02000027.1.region001	3394
JMCC02000047.1.region001	3400
JMCC02000052.1.region001	3401
JMCC02000069.1.region001	3405
JMCC02000195.1.region001	3423
JMCC02000198.1.region001	3424
JMCC02000245.1.region001	3428
AUKP01000029.1.region001	3431
AZWZ01000015.1.region002	3431
JNID01000001.1.region002	3431
KB897364.1.region001	3431
KB897627.1.region002	3431
KB897744.1.region001	3431
JNLT01000003.1.region001	3470
JNLT01000009.1.region002	3477
JNLT01000010.1.region001	3480
JNLT01000010.1.region002	3481
JNLT01000013.1.region001	3484
BGC0001801.1	3488
JNLT01000017.1.region002	3488
ABYX02000001.1.region021	3492
BGC0000973.1	3492
JNLT01000021.1.region001	3492
JNLT01000022.1.region001	3493
JNLT01000022.1.region004	3496
JNLT01000023.1.region001	3497
JNLT01000031.1.region001	3499
JNLT01000040.1.region001	3500
JNLT01000063.1.region001	3510
JNLT01000068.1.region001	3511
JNYZ01000002.1.region001	3512
JNYZ01000002.1.region003	3514
JNYZ01000006.1.region001	3516
JNYZ01000007.1.region001	3517
JNYZ01000010.1.region001	3520
JNYZ01000010.1.region002	3521
JNYZ01000011.1.region002	3523
JNYZ01000029.1.region001	3532
JNYZ01000031.1.region001	3533
CP040916.1.region037	3548
JAACKE010000001.region011	3548
JOIW01000005.1.region005	3548
KE354210.1.region001	3548
PTJS01000001.1.region001	3548
JOIW01000005.1.region006	3549
KB898990.1.region004	3549
JOIW01000006.1.region001	3550
JOIW01000011.1.region001	3554
JOIW01000016.1.region001	3561
JOIW01000017.1.region001	3562
JQMD01000002.1.region002	3568
JRNF01000013.1.region001	3574
AP009552.1.region012	3576
AP019314.1.region007	3576
BEYQ01000013.1.region001	3576
BGC0000331.1	3576
BGC0000332.1	3576
BGC0001018.1	3576
CP020771.1.region007	3576
JXYX01000001.1.region001	3576
AP009552.1.region008	3578
AP019314.1.region003	3578
BEYQ01000002.1.region001	3578
BGC0000302.1	3578
BGC0001015.1	3578
BGC0001017.1	3578
BGC0001667.1	3578
CP020771.1.region005	3578
JH992893.1.region003	3578
JXYX01000004.1.region001	3578
AP009552.1.region011	3580
AP019314.1.region006	3580
BEYQ01000012.1.region001	3580
CP020771.1.region002	3580
JXYX01000008.1.region001	3580
KB217478.1.region001	3585
KB217478.1.region002	3586
KB217478.1.region003	3587
KB217478.1.region006	3590
KB217478.1.region009	3593
KB217478.1.region013	3597
KB217478.1.region017	3601
KB217482.1.region001	3606
KB217483.1.region001	3607
KB217483.1.region002	3608
KB235919.1.region001	3625
KB235919.1.region002	3626
KB235922.1.region006	3634
KB235922.1.region009	3637
KB235922.1.region010	3638
KB235922.1.region011	3639
KB235922.1.region015	3643
KB235924.1.region001	3644
KB235930.1.region005	3649
KB235930.1.region006	3650
KB235930.1.region007	3651
KB235930.1.region009	3653
KB235933.1.region002	3656
KB235941.1.region002	3658
KB235948.1.region001	3661
KB235948.1.region002	3662
KB235948.1.region003	3663
KB235948.1.region004	3664
KB235948.1.region010	3670
KB235950.1.region002	3673
KB235950.1.region003	3674
KB846715.1.region001	3679
KB846722.1.region001	3687
AZXC01000013.1.region002	3688
KB846722.1.region002	3688
AZXC01000021.1.region001	3706
KB846741.1.region003	3706
AZXC01000056.1.region001	3707
KB846742.1.region001	3707
AZXC01000064.1.region001	3716
KB846771.1.region001	3716
AZWZ01000013.1.region001	3729
JNID01000007.1.region002	3729
KB897373.1.region001	3729
KB897632.1.region002	3729
KB897716.1.region002	3729
KE384250.1.region001	3729
KB897415.1.region001	3753
KB897441.1.region001	3766
AUKP01000032.1.region001	3773
AZWZ01000021.1.region001	3773
JNID01000012.1.region001	3773
KB897386.1.region001	3773
KB897622.1.region001	3773
KB897724.1.region001	3773
KB897398.1.region001	3774
KB897624.1.region001	3774
KB897714.1.region001	3774
KB897427.1.region001	3802
KB897659.1.region001	3802
KB897667.1.region001	3804
AUKP01000055.1.region001	3836
AZWZ01000018.1.region001	3836
AZWZ01000051.1.region001	3836
KB897379.1.region001	3836
KB897641.1.region001	3836
KB897732.1.region001	3836
KL370766.1.region001	3836
AZWZ01000073.1.region001	3850
KB897432.1.region001	3850
KB897675.1.region001	3850
KB897759.1.region001	3850
KB897766.1.region001	3853
KB897777.1.region001	3859
KB897778.1.region002	3861
KB897782.1.region001	3865
KB897785.1.region001	3870
KB897785.1.region002	3871
KB897786.1.region002	3874
KB897787.1.region003	3877
KB897793.1.region001	3880
KB897795.1.region001	3881
BGC0000996.1	3887
CM001165.1.region013	3887
KB898221.1.region004	3887
KB898224.1.region001	3890
KB898225.1.region001	3894
KB898227.1.region001	3895
KB898227.1.region002	3896
KB898228.1.region002	3898
KB898231.1.region002	3902
BGC0001792.1	3905
KB898235.1.region001	3905
KB898243.1.region001	3907
KB898268.1.region001	3914
KB898270.1.region001	3915
AZXC01000022.1.region001	3931
KB898276.1.region001	3931
KB898278.1.region001	3934
KB846726.1.region002	3937
KB898282.1.region002	3937
KB846724.1.region001	3938
KB898296.1.region001	3938
KI911522.1.region001	3938
AZXC01000017.1.region003	3939
KB898298.1.region001	3939
KB898304.1.region001	3941
KB898306.1.region001	3942
KB898990.1.region002	3944
KB898990.1.region003	3945
KB898990.1.region006	3948
BGC0000368.1	3957
CP032543.1.region003	3957
JNLT01000011.1.region001	3957
KB898992.1.region003	3957
KB898992.1.region004	3958
KB898996.1.region001	3962
KB898998.1.region001	3965
KB899007.1.region001	3974
ABYX02000001.1.region001	3975
ABYX02000001.1.region029	3975
JNLT01000009.1.region001	3975
KB899010.1.region001	3975
KB899014.1.region001	3976
KB899017.1.region001	3977
KB899023.1.region001	3979
KB899035.1.region001	3984
KE353788.1.region001	3986
KE353840.1.region001	3987
KE353955.1.region001	3988
KE354039.1.region001	3990
KE354095.1.region001	3994
KE354149.1.region001	3996
KE354206.1.region001	4005
KE354281.1.region001	4013
KE354303.1.region001	4015
KE354320.1.region001	4017
KE354321.1.region001	4018
KE354355.1.region001	4020
KE354365.1.region001	4021
BGC0001236.1	4022
BGC0001354.1	4022
BGC0001355.1	4022
KE354369.1.region001	4022
KE354377.1.region001	4023
KE354378.1.region001	4024
KE354379.1.region001	4025
KE354380.1.region001	4026
KE354447.1.region001	4028
KE354466.1.region001	4029
KE354477.1.region001	4033
KE354500.1.region001	4036
KE354501.1.region001	4037
KE355394.1.region001	4039
KE384248.1.region001	4046
KE384282.1.region001	4053
KE384283.1.region001	4055
KE384521.1.region002	4063
KE384521.1.region003	4064
KE384521.1.region004	4065
KE384522.1.region001	4066
KE384522.1.region002	4067
KE650771.1.region012	4079
BGC0001467.1	4080
KE650771.1.region013	4080
KE650771.1.region015	4082
KE650771.1.region016	4083
KE992712.1.region001	4086
KE993499.1.region001	4088
KI519460.1.region001	4095
GG739940.1.region001	4097
KI669428.1.region001	4097
KI911459.1.region002	4102
KI911521.1.region001	4106
KI912148.1.region006	4114
KI912149.1.region002	4116
KI912151.1.region002	4120
KI912151.1.region003	4121
KI912151.1.region004	4122
KI912152.1.region002	4124
KI912153.1.region001	4125
KI913949.1.region002	4129
KI913949.1.region004	4131
KI928193.1.region004	4141
VILF01000002.1.region001	4141
KI928193.1.region007	4144
KI928194.1.region001	4145
KL370899.1.region002	4155
KV411303.1.region001	4159
KV411303.1.region003	4161
KV411303.1.region004	4162
KV411303.1.region009	4167
KV411303.1.region010	4168
KV411303.1.region011	4169
KV411303.1.region012	4170
KV411304.1.region002	4173
KV411304.1.region004	4175
KV411304.1.region007	4178
KV411304.1.region010	4181
KV411304.1.region011	4182
KV411304.1.region012	4183
KV411304.1.region013	4184
KV411304.1.region015	4186
KV411304.1.region016	4187
KV411304.1.region021	4192
KV411304.1.region022	4193
KV411304.1.region025	4196
KV878783.1.region003	4199
KV878783.1.region004	4200
LNBE01000001.1.region001	4203
LNBE01000002.1.region002	4207
LNBE01000002.1.region005	4210
LNBE01000002.1.region006	4211
LNBE01000002.1.region012	4217
LNBE01000003.1.region001	4218
LNBE01000003.1.region003	4220
LNBE01000003.1.region004	4221
LNBE01000003.1.region007	4224
LNBE01000003.1.region015	4232
LNBE01000003.1.region016	4233
LNBE01000003.1.region017	4234
LNBE01000003.1.region020	4237
LNBE01000009.1.region001	4248
LSLE01000005.1.region001	4252
LSLE01000008.1.region001	4254
LSLE01000010.1.region001	4255
LSLE01000018.1.region001	4257
LSLE01000021.1.region001	4258
LSLE01000021.1.region002	4259
LSLE01000025.1.region001	4260
LSLE01000035.1.region001	4261
LSLE01000043.1.region001	4262
LSLE01000045.1.region001	4263
LSLE01000051.1.region001	4264
LSLE01000055.1.region001	4265
LSLE01000057.1.region001	4266
LXQD01000002.1.region001	4268
LXQD01000011.1.region001	4269
LXQD01000032.1.region001	4271
LXQD01000041.1.region001	4272
LXQD01000072.1.region001	4275
LXQD01000121.1.region001	4277
LXQD01000142.1.region001	4278
LXQD01000205.1.region001	4281
LXQD01000300.1.region001	4286
LXQD01000308.1.region001	4288
LXQD01000316.1.region001	4290
LXQD01000328.1.region001	4293
PPFB01000001.1.region002	4302
PPFB01000001.1.region005	4305
PPFB01000001.1.region013	4313
PPFB01000001.1.region016	4316
PPFB01000001.1.region018	4318
AZUS01000033.1.region001	4321
PPFB01000001.1.region021	4321
PTJS01000001.1.region019	4340
PTJS01000001.1.region020	4341
PTJS01000001.1.region021	4342
PTJS01000001.1.region026	4347
PTJS01000001.1.region029	4350
PTJS01000002.1.region001	4356
PVNK01000057.1.region001	4364
PVNK01000064.1.region001	4365
PVNK01000118.1.region001	4369
PVNK01000156.1.region001	4375
PVNK01000160.1.region001	4376
PVNK01000166.1.region001	4377
PVNK01000189.1.region001	4380
PVNK01000234.1.region001	4388
PVNL01000030.1.region002	4395
JMCC02000108.1.region001	4397
PVNL01000031.1.region001	4397
PVNL01000041.1.region001	4399
PVNL01000041.1.region002	4400
PVNL01000074.1.region001	4409
PVNL01000100.1.region001	4414
PVNL01000115.1.region001	4416
PVNL01000118.1.region001	4418
PVNL01000127.1.region001	4422
PVNL01000147.1.region002	4431
QKWM01000002.1.region001	4443
QKWM01000002.1.region002	4444
QOLE01000001.1.region001	4456
QOLE01000001.1.region004	4459
QOLE01000002.1.region001	4462
BGC0000287.1	4465
QOLE01000003.1.region002	4465
QOLE01000003.1.region003	4466
CP003284.1.region004	4474
CP043056.1.region014	4474
KI928193.1.region003	4474
VIKV01000216.1.region001	4474
VIKY01000234.1.region001	4474
VILC01000079.1.region001	4474
VIKW01000005.1.region001	4482
VILD01000009.1.region001	4482
VIKW01000011.1.region001	4484
VILD01000001.1.region002	4484
VIKW01000028.1.region001	4491
VIKW01000032.1.region001	4491
VILD01000004.1.region001	4491
VIKX01000050.1.region001	4496
VIKX01000097.1.region001	4499
VIKX01000122.1.region001	4500
VIKX01000259.1.region001	4503
VIKX01000303.1.region001	4504
VIKZ01000032.1.region001	4527
VIKZ01000042.1.region001	4528
VIKZ01000048.1.region001	4530
VILB01000011.1.region001	4538
VILB01000011.1.region002	4539
VIKX01000037.1.region001	4543
VILB01000033.1.region001	4543
CP043056.1.region002	4546
VILC01000007.1.region001	4546
VILC01000012.1.region001	4550
VIKW01000017.1.region001	4558
VILD01000001.1.region003	4558
VIKW01000042.1.region001	4563
VILD01000006.1.region001	4563
VILC01000008.1.region001	4569
VILE01000005.1.region001	4569
VILE01000011.1.region001	4574
VILE01000015.1.region001	4575
VILE01000017.1.region001	4576
VILF01000001.1.region003	4581
VILF01000001.1.region004	4582
VILF01000005.1.region001	4587
c00007_NODE_7_...region002	4598
c00008_NODE_8_...region001	4599
c00011_NODE_11...region001	4602
c00009_NODE_9_...region001	4604
c00013_NODE_13...region001	4604
c00034_NODE_34...region001	4604
c00039_NODE_39...region001	4604
c00086_NODE_86...region001	4604
c00130_NODE_13...region001	4604
c00022_NODE_22...region001	4613
c00027_NODE_27...region001	4618
c00164_NODE_16...region001	4618
c00043_NODE_43...region001	4634
c00044_NODE_44...region001	4635
c00048_NODE_48...region001	4639
c00051_NODE_51...region001	4642
c00053_NODE_53...region001	4648
c00057_NODE_57...region001	4648
c00070_NODE_70...region001	4661
c00071_NODE_71...region001	4662
c00078_NODE_78...region001	4669
c00267_NODE_26...region001	4669
c01128_NODE_11...region001	4669
c01259_NODE_12...region001	4669
c00033_NODE_33...region001	4671
c00079_NODE_79...region001	4671
c00080_NODE_80...region001	4671
c00084_NODE_84...region001	4675
c00085_NODE_85...region001	4676
c00087_NODE_87...region001	4678
c00179_NODE_17...region001	4678
c00221_NODE_22...region001	4678
c00088_NODE_88...region001	4679
c00112_NODE_11...region001	4679
c00118_NODE_11...region001	4679
c00089_NODE_89...region001	4680
c00096_NODE_96...region001	4687
c00105_NODE_10...region001	4696
c00160_NODE_16...region001	4696
c00107_NODE_10...region001	4698
c00109_NODE_10...region001	4700
c00123_NODE_12...region001	4714
c00128_NODE_12...region001	4719
c00135_NODE_13...region001	4726
c00021_NODE_21...region001	4736
c00024_NODE_24...region001	4736
c00035_NODE_35...region001	4736
c00047_NODE_47...region001	4736
c00061_NODE_61...region001	4736
