#BGC Name	Family Number
BAFR01000189.1.region001	1805
BAGG01000019.1.region001	1827
BAGG01000061.1.region002	1836
BAGG01000078.1.region001	1839
BAGG01000093.1.region001	1840
BDAX01000002.1.region008	1866
BDAX01000017.1.region001	1877
LMFE01000001.1.region005	1877
BAFR01000063.1.region001	1887
BDAX01000036.1.region001	1887
LMFE01000002.1.region001	1887
BDBF01000001.1.region001	1888
BDBF01000026.1.region001	1903
BDBF01000029.1.region001	1905
BDCA01000019.1.region002	1905
BDBF01000036.1.region001	1910
BDBF01000044.1.region001	1913
BDBM01000003.1.region002	1924
BDBM01000014.1.region001	1935
BDBM01000018.1.region002	1938
BDBM01000032.1.region001	1943
BDBU01000002.1.region001	1957
BDBU01000002.1.region002	1958
BDBU01000003.1.region001	1960
BDBU01000013.1.region002	1968
BDBU01000013.1.region003	1969
BDBU01000023.1.region001	1976
BDBU01000035.1.region001	1981
BDBF01000011.1.region001	2002
BDCA01000010.1.region001	2002
BDCA01000018.1.region002	2007
BDCA01000035.1.region001	2014
BDCL01000038.1.region001	2034
BDCL01000060.1.region001	2041
BDCL01000060.1.region002	2042
c00030_gi1015...region002	2042
BDCL01000070.1.region001	2043
c00030_gi1015...region003	2043
BEYQ01000011.1.region002	2064
CP020771.1.region009	2064
BGC0000632.1	2688
KV411304.1.region018	2688
AUFD01000009.1.region002	2705
AUKQ01000006.1.region002	2705
BGC0000649.1	2705
BGC0000664.1	2705
KB897787.1.region003	2705
KB898992.1.region002	2705
PTJS01000001.1.region002	2705
BGC0000650.1	2706
CM001023.1.region002	2706
BGC0000654.1	2710
CM001165.1.region010	2710
AZUS01000036.1.region001	3136
BGC0001083.1	3136
CACA01000344.1.region001	3878
CACA01000373.1.region001	3885
CAFN01000056.1.region001	3890
CM001165.1.region001	3894
CM001165.1.region012	3905
CM001165.1.region015	3908
CM001775.1.region001	3913
CM001775.1.region003	3915
CM001775.1.region005	3917
CP000094.2.region004	3937
BA000019.2.region012	3949
CP000117.1.region004	3949
BA000019.2.region002	3956
CP000117.1.region011	3956
CP000378.1.region003	3974
ALIX01000005.1.region001	4025
AM747721.1.region004	4025
CP000379.1.region003	4025
CP000869.1.region005	4025
CP009793.1.region004	4025
CP009831.1.region004	4025
LAUA01000002.1.region001	4025
CP000870.1.region002	4028
CP000870.1.region003	4029
BGC0000661.1	4035
CP001037.1.region006	4035
CP001037.1.region007	4036
CP001037.1.region014	4043
CP001037.1.region018	4047
CP001287.1.region001	4053
CP001287.1.region002	4054
CP001287.1.region006	4058
CP001344.1.region008	4068
CP001344.1.region010	4070
CP001344.1.region011	4071
CP001683.1.region004	4078
CP001683.1.region005	4079
CP002198.1.region001	4093
CP002198.1.region002	4094
CP002198.1.region004	4096
CP002622.1.region007	4128
CP003219.1.region003	4153
CP003219.1.region012	4162
CP003219.1.region020	4170
CP003229.1.region007	4180
CP003229.1.region009	4182
CP003229.1.region012	4185
CP003229.1.region014	4187
CP003284.1.region007	4195
CP043056.1.region013	4195
VIKV01000181.1.region001	4195
VIKZ01000025.1.region001	4195
VILA01000026.1.region001	4195
CP003549.1.region007	4207
CP003594.1.region001	4215
CP003594.1.region002	4216
CP003594.1.region006	4220
CP003597.1.region002	4222
CP003600.1.region002	4234
CP003600.1.region015	4247
CP003610.1.region008	4261
CP003610.1.region011	4264
CP003630.1.region005	4270
CP003630.1.region009	4274
CP003642.1.region010	4284
CP003642.1.region011	4285
CP003642.1.region013	4287
CP003642.1.region014	4288
CP003642.1.region017	4291
CP003642.1.region019	4293
CP003646.1.region005	4303
CP003943.1.region001	4310
CP003943.1.region005	4314
CP003943.1.region006	4315
CP003943.1.region007	4316
CP003943.1.region008	4317
CP003944.1.region001	4321
CP003945.1.region003	4325
CP003946.1.region006	4331
CP008785.1.region005	4395
CP008785.1.region006	4396
CP009124.1.region001	4410
CP009124.1.region027	4436
AM747721.1.region006	4437
CP009793.1.region001	4437
LAUA01000002.1.region003	4437
AM747720.1.region003	4444
CP000380.1.region002	4444
CP000868.1.region001	4444
CP008785.1.region001	4444
CP009795.1.region001	4444
CP009832.1.region002	4444
LAUA01000017.1.region002	4444
ALIX01000215.1.region001	4447
AM747721.1.region008	4447
CP000379.1.region007	4447
CP000869.1.region001	4447
CP009793.1.region006	4447
CP009831.1.region001	4447
LAUA01000016.1.region003	4447
CP011382.1.region005	4460
CP011382.1.region008	4463
CP011664.1.region004	4467
CP011664.1.region005	4468
CP011664.1.region007	4470
CP011664.1.region010	4473
CP011664.1.region018	4481
CP011664.1.region026	4489
CP016836.1.region004	4499
CP017599.1.region025	4569
CP017708.1.region027	4569
CP017708.1.region028	4570
MKZS01000001.1.region021	4570
CP020114.1.region007	4591
AP009552.1.region003	4605
AP019314.1.region010	4605
BEYQ01000006.1.region001	4605
CP020771.1.region010	4605
JXYX01000016.1.region001	4605
CP025018.1.region023	4628
CP025018.1.region028	4633
CP025018.1.region031	4636
CP025018.1.region034	4639
CP025018.1.region036	4641
CP025018.1.region041	4646
CP025018.1.region042	4647
ABYX02000001.1.region016	4671
ARJI01000039.1.region001	4671
CP032543.1.region019	4671
KB899004.1.region001	4671
KL370899.1.region001	4671
CP040916.1.region001	4683
CP040916.1.region003	4685
CP040916.1.region009	4691
CP040916.1.region014	4696
CP040916.1.region016	4698
AL645882.2.region012	4701
AZUS01000006.1.region001	4701
BGC0000660.1	4701
CP009124.1.region015	4701
CP040916.1.region019	4701
DS999641.1.region014	4701
GG657758.1.region012	4701
KE354250.1.region001	4701
PPFB01000001.1.region012	4701
CP040916.1.region024	4706
CP040916.1.region039	4721
CP040916.1.region043	4725
CP003285.1.region001	4732
CP043056.1.region007	4732
VIKV01000245.1.region001	4732
VIKY01000131.1.region001	4732
VIKZ01000002.1.region001	4732
VILA01000019.1.region002	4732
CP043056.1.region010	4735
VIKY01000223.1.region001	4735
CP049782.1.region014	4753
CP049782.1.region015	4754
CP049782.1.region016	4755
DS999641.1.region009	4777
DS999641.1.region020	4788
FTMA01000001.1.region001	4826
FTMA01000001.1.region002	4827
GG657754.1.region007	4836
GG657754.1.region008	4837
GG657754.1.region013	4842
GG657754.1.region020	4849
GG657754.1.region021	4850
GG657754.1.region039	4868
GG657758.1.region005	4874
AL645882.2.region017	4876
CP009124.1.region010	4876
DS999641.1.region011	4876
GG657758.1.region007	4876
PPFB01000001.1.region010	4876
JAACKE010000001.region015	5047
JAACKE010000002.region002	5050
JAACKE010000003.region002	5056
JAACKE010000003.region008	5062
JAACKE010000004.region003	5066
JAAFZY010000005.region001	5074
JAAHFO010000077.region001	5086
JAAHFT010000136.region001	5123
JAAHFT010000192.region001	5125
JAAHFT010000438.region001	5128
JAAHFT010000623.region001	5131
JAAHFT010001062.region001	5135
JAAHFV010000005.region001	5138
CP017708.1.region026	5176
JAAHFZ010000007.region001	5176
JAAHGN010000016.region001	5176
JAAHHD010000005.region001	5176
JAAHHE010000019.region001	5176
JAAHHE010000117.region001	5176
JAAHHH010000011.region001	5176
JAAHHM010000037.region001	5176
JAAHIH010000004.region003	5176
MKZR01000001.1.region016	5176
JAAHGI010000010.region001	5231
JAAHGS010000034.region001	5231
JAAHHJ010000005.region001	5231
JAAHGI010000072.region001	5242
JAAHGI010000098.region001	5245
JAAHGI010000349.region001	5247
JAAHGL010000062.region001	5275
JAAHGL010000074.region001	5277
JAAHGL010000205.region001	5287
CP017708.1.region009	5311
JAAHFV010000049.region001	5311
JAAHFZ010000010.region001	5311
JAAHGN010000197.region001	5311
JAAHHD010000035.region001	5311
JAAHHE010000082.region001	5311
JAAHHK010001370.region001	5311
JAAHIH010000005.region006	5311
MKZR01000001.1.region007	5311
JAAHGO010000001.region001	5339
JAAHFO010000166.region001	5365
JAAHGQ010000001.region001	5365
JAAHGZ010000083.region001	5365
JAAHFO010000022.region001	5366
JAAHGQ010000020.region001	5366
JAAHGQ010000366.region001	5391
JAAHGT010000063.region001	5430
JAAHFW010000028.region001	5437
JAAHGB010000066.region001	5437
JAAHGO010000020.region002	5437
JAAHGT010000113.region001	5437
JAAHGU010000018.region001	5437
JAAHGX010000023.region001	5437
JAAHGT010000150.region001	5438
JAAHGV010000162.region001	5473
JAAHGV010000225.region001	5478
JAAHGV010000985.region001	5488
JAAHFW010000002.region002	5498
JAAHGB010000005.region001	5498
JAAHGO010000012.region001	5498
JAAHGU010000010.region001	5498
JAAHGX010000002.region001	5498
JAAHHA010000424.region001	5498
JAAHHG010000209.region001	5498
JAAHFW010000005.region001	5501
JAAHGB010000090.region001	5501
JAAHGK010000495.region001	5501
JAAHGU010000127.region001	5501
JAAHGX010000012.region001	5501
JAAHHA010000586.region001	5501
JAAHGX010000408.region001	5521
JAAHGY010000030.region001	5525
JAAHGY010000222.region001	5533
JAAHGY010000373.region001	5537
JAAHGY010000937.region001	5547
JAAHGZ010000611.region001	5583
JAAHGZ010000901.region001	5589
JAAHHA010001074.region001	5613
JAAHHA010003701.region001	5618
CP017599.1.region030	5628
CP017708.1.region031	5628
JAAHFV010000088.region001	5628
JAAHFZ010000035.region001	5628
JAAHGN010000053.region001	5628
JAAHHD010000011.region002	5628
JAAHHE010000176.region001	5628
JAAHIG010000242.region001	5628
JAAHIH010000003.region001	5628
MKZR01000001.1.region020	5628
MKZS01000001.1.region024	5628
JAAHHE010000733.region001	5693
JAAHHG010000515.region001	5734
JAAHHG010000580.region001	5736
JAAHGK010000612.region001	5791
JAAHHF010002076.region001	5791
JAAHHI010000513.region001	5791
JAAHHK010002030.region001	5841
JAAHHK010000503.region001	5869
JAAHHM010000198.region001	5869
JAAHIF010000584.region001	5869
JAAHIA010000204.region001	5878
JAAHIA010000356.region001	5879
JAAHIB010000034.region001	5880
JAAHIC010000049.region001	5887
JAAHIC010000217.region001	5890
CP017599.1.region023	5949
JAAHGN010000688.region001	5949
JAAHHH010000404.region001	5949
JAAHIF010000238.region001	5949
JAAHIG010000093.region001	5949
MKZS01000001.1.region019	5949
JAAHIH010000004.region005	6005
JAAHIH010000009.region001	6025
JAAHII010000001.region001	6031
JAAHII010000001.region004	6034
JAAHII010000001.region009	6039
JAASAW010000007.region001	6079
JAASAX010000011.region001	6079
ARBB01000004.1.region009	6112
JAASAV010000008.region001	6112
JAASAW010000005.region001	6112
JAASAX010000007.region002	6112
JABTEX010000003.region007	6155
JABTEY010000002.region009	6155
JABTEX010000005.region002	6160
JABTEY010000001.region006	6168
JABTEY010000002.region005	6177
JABTEY010000002.region012	6184
JABTEX010000004.region001	6199
JABTEY010000001.region008	6199
JABTEZ010000002.region005	6199
JABTEZ010000003.region001	6202
JABTEZ010000003.region005	6206
JABTEZ010000005.region002	6210
JACHIZ010000001.region001	6216
MDRX01000001.1.region014	6216
JACHIZ010000001.region002	6217
MDRX01000001.1.region015	6217
JACHIZ010000001.region009	6224
MDRX01000001.1.region005	6224
JACHIZ010000001.region015	6230
MDRX01000001.1.region011	6230
SHKZ01000001.1.region003	6230
JACONN010000003.region002	6239
JACONN010000006.region001	6241
JAIY01000003.1.region001	6249
JAIY01000003.1.region007	6255
JAIY01000004.1.region002	6257
JAIY01000016.1.region002	6277
JAIY01000016.1.region003	6278
JAIY01000016.1.region005	6280
JAIY01000020.1.region001	6284
JAIY01000020.1.region002	6285
JFDM01000213.1.region002	6322
JFDM01000312.1.region001	6325
JFDM01000320.1.region001	6328
JFDM01000435.1.region001	6334
JFDN01000133.1.region001	6341
JFDN01000192.1.region001	6344
JFDN01000240.1.region001	6346
JH976537.1.region001	6384
JH976537.1.region004	6387
JH976537.1.region005	6388
JH976537.1.region006	6389
JH980292.1.region003	6392
JH992898.1.region003	6408
KE650771.1.region009	6408
JH992898.1.region006	6411
JH992898.1.region011	6416
JH992901.1.region002	6419
JH992901.1.region004	6421
JH992901.1.region005	6422
JH993797.1.region003	6436
JH993797.1.region010	6443
JMCC02000026.1.region001	6450
JMCC02000028.1.region001	6452
JMCC02000046.1.region002	6456
PVNL01000051.1.region001	6456
JMCC02000066.1.region001	6461
PVNL01000057.1.region001	6461
JMCC02000107.1.region001	6471
ARHR01000083.1.region001	6491
ARHU01000059.1.region001	6491
AUKP01000006.1.region001	6491
AZWZ01000005.1.region002	6491
JNID01000002.1.region002	6491
KB897369.1.region001	6491
KB897629.1.region001	6491
KB897722.1.region001	6491
KI911510.1.region002	6491
PGEW01000001.1.region001	6491
SHLF01000001.1.region007	6491
ARHR01000084.1.region001	6494
ARHU01000072.1.region001	6494
AUKP01000024.1.region002	6494
AZWL01000006.1.region001	6494
AZWZ01000002.1.region001	6494
JNID01000006.1.region002	6494
KB897368.1.region001	6494
KB897620.1.region003	6494
KB897713.1.region001	6494
KL370764.1.region002	6494
PGEW01000001.1.region008	6494
SHLF01000001.1.region017	6494
ARHR01000066.1.region001	6519
ARHU01000044.1.region001	6519
AUKP01000019.1.region001	6519
AZWZ01000019.1.region001	6519
JNID01000029.1.region001	6519
KB897385.1.region001	6519
KB897650.1.region001	6519
KB897734.1.region001	6519
PGEW01000003.1.region003	6519
SHLF01000001.1.region012	6519
ARHR01000033.1.region001	6524
ARHU01000021.1.region001	6524
AXVU01000092.1.region001	6524
BGC0000652.1	6524
JNID01000045.1.region001	6524
KB897417.1.region001	6524
KB897677.1.region001	6524
KB897756.1.region001	6524
SHLF01000001.1.region001	6524
ARHR01000043.1.region001	6526
ARHU01000032.1.region001	6526
AUKP01000052.1.region001	6526
AZWL01000052.1.region001	6526
AZWZ01000059.1.region001	6526
JNID01000049.1.region001	6526
KB897408.1.region001	6526
KB897660.1.region001	6526
KB897746.1.region001	6526
PGEW01000005.1.region001	6526
SHLF01000001.1.region006	6526
BGC0000658.1	6556
JNLT01000018.1.region001	6556
JOIW01000014.1.region001	6556
ABYX02000001.1.region004	6557
ARJI01000035.1.region001	6557
CP032543.1.region006	6557
JNLT01000019.1.region001	6557
KB899007.1.region001	6557
CP032543.1.region002	6561
JNLT01000022.1.region002	6561
JNYZ01000007.1.region002	6585
JNYZ01000010.1.region002	6588
JNYZ01000020.1.region002	6595
JOIW01000002.1.region001	6604
JOIW01000003.1.region001	6607
JOIW01000013.1.region002	6625
JQMD01000002.1.region005	6638
JQMD01000002.1.region007	6640
KB217478.1.region010	6661
KB217478.1.region012	6663
KB217478.1.region014	6665
KB217478.1.region021	6672
KB235914.1.region005	6687
KB235922.1.region008	6703
KB235922.1.region012	6707
KB235922.1.region013	6708
KB235930.1.region003	6714
KB235930.1.region004	6715
KB235930.1.region008	6719
KB235941.1.region001	6724
KB235942.1.region001	6726
KB235944.1.region001	6727
KB235948.1.region008	6735
AQPE01000075.1.region004	6749
ARIM01000058.1.region007	6749
ARJI01000053.1.region002	6749
AZXC01000014.1.region001	6749
CP049782.1.region001	6749
JOIW01000005.1.region004	6749
KB846715.1.region004	6749
KB898270.1.region007	6749
AQPE01000075.1.region005	6750
ARIM01000058.1.region006	6750
AZXC01000014.1.region002	6750
KB846715.1.region005	6750
KB898270.1.region006	6750
ARHR01000089.1.region002	6846
ARHU01000068.1.region001	6846
AUKP01000008.1.region001	6846
JNID01000001.1.region001	6846
KB897364.1.region002	6846
KB897627.1.region001	6846
KB897717.1.region001	6846
PGEW01000001.1.region006	6846
SHLF01000002.1.region001	6846
ARHR01000064.1.region001	6909
ARHU01000037.1.region001	6909
AUKP01000030.1.region001	6909
AZWZ01000049.1.region001	6909
JNID01000009.1.region001	6909
KB897387.1.region001	6909
KB897646.1.region001	6909
KB897741.1.region001	6909
PGEW01000001.1.region011	6909
SHLF01000004.1.region003	6909
KB897778.1.region003	6929
KB897782.1.region003	6934
KB897787.1.region002	6943
KB898222.1.region001	6955
KB898227.1.region001	6962
KE354156.1.region001	7065
KE354204.1.region001	7071
KE354221.1.region001	7076
KE384251.1.region001	7116
KE384252.1.region001	7117
KE384253.1.region001	7118
KE384503.1.region002	7125
KE384504.1.region001	7126
KE384504.1.region003	7128
KE384521.1.region001	7129
KE650771.1.region002	7136
JH992898.1.region007	7139
KE650771.1.region005	7139
KE650771.1.region007	7141
KI911459.1.region001	7168
KI912149.1.region001	7182
KI912151.1.region001	7186
KI912154.1.region001	7193
KI913949.1.region005	7199
KI913949.1.region006	7200
KI928192.1.region004	7204
KI928193.1.region001	7205
VILB01000032.1.region001	7205
VILC01000094.1.region001	7205
KI931797.1.region001	7221
KI931994.1.region001	7234
KV411303.1.region004	7261
KV411303.1.region007	7264
KV411303.1.region011	7268
KV411304.1.region004	7274
KV411304.1.region006	7276
KV411304.1.region008	7278
KV411304.1.region019	7289
KV878783.1.region005	7300
LGTG01000157.1.region001	7316
LGTG01000356.1.region001	7318
LGTG01000401.1.region001	7319
LMFE01000001.1.region001	7321
BDAX01000006.1.region001	7336
LMFE01000007.1.region002	7336
LMFE01000009.1.region001	7342
LNBE01000001.1.region002	7349
LNBE01000002.1.region001	7351
LNBE01000002.1.region003	7353
LNBE01000002.1.region009	7359
LNBE01000003.1.region006	7368
LNBE01000003.1.region011	7373
LNBE01000003.1.region014	7376
LNBE01000003.1.region016	7378
LNBE01000004.1.region002	7385
LNBE01000004.1.region004	7387
LOIC01000044.1.region001	7401
LOMY01000031.1.region001	7420
LXQD01000065.1.region001	7461
LXQD01000297.1.region001	7472
LXQD01000317.1.region001	7478
LXQD01000328.1.region002	7481
LXQD01000350.1.region001	7486
JACHIZ010000001.region007	7489
MDRX01000001.1.region003	7489
MKJZ01000011.1.region001	7548
MKKI01000044.1.region001	7552
MKKI01000046.1.region002	7554
CP017599.1.region026	7573
JAAHFZ010000024.region001	7573
JAAHGN010000345.region001	7573
JAAHHD010000051.region001	7573
JAAHHE010000004.region001	7573
JAAHHH010000022.region001	7573
JAAHHK010002136.region001	7573
JAAHHM010000079.region001	7573
JAAHIF010002411.region001	7573
JAAHIG010000033.region001	7573
MKZR01000001.1.region019	7573
NJCW01000041.1.region001	7868
NJGH01000070.1.region001	7909
PEFS01000001.1.region002	8007
PEFS01000001.1.region012	8017
PEFS01000001.1.region015	8020
PEFS01000001.1.region026	8031
PEFS01000001.1.region029	8034
ARHR01000069.1.region001	8059
ARHU01000045.1.region001	8059
AUEV01000002.1.region002	8059
AUFD01000005.1.region001	8059
AUKN01000002.1.region003	8059
AUKP01000018.1.region001	8059
AUKQ01000004.1.region001	8059
AUKW01000002.1.region003	8059
AXVU01000007.1.region002	8059
AZWL01000001.1.region004	8059
AZWZ01000031.1.region001	8059
JNID01000036.1.region002	8059
KB897382.1.region001	8059
KB897636.1.region001	8059
KB897733.1.region001	8059
KE384246.1.region002	8059
PEFS01000001.1.region023	8059
PGEW01000002.1.region007	8059
SHLF01000001.1.region005	8059
AUKP01000050.1.region001	8063
AZWZ01000060.1.region001	8063
BGC0001079.1	8063
KB897671.1.region001	8063
PGEW01000002.1.region011	8063
PJMP01000001.1.region007	8078
PJMP01000001.1.region012	8083
PJMP01000001.1.region016	8087
PJMP01000001.1.region017	8088
PPTR01000002.1.region001	8119
PPTS01000004.1.region001	8121
PPTV01000022.1.region001	8177
PPTW01000014.1.region001	8177
PPTY01000014.1.region001	8177
PPTZ01000027.1.region001	8177
PPUA01000028.1.region001	8177
PPUB01000030.1.region001	8177
PPUC01000005.1.region001	8177
PPUD01000023.1.region001	8177
PPUE01000007.1.region001	8177
PPUH01000029.1.region001	8177
PPUN01000028.1.region001	8177
PPUQ01000032.1.region001	8177
PPUR01000032.1.region001	8177
GL622579.1.region001	8190
PPTT01000015.1.region001	8190
PPTU01000003.1.region001	8190
PPTX01000005.1.region001	8190
PPUF01000002.1.region001	8190
PPUG01000001.1.region002	8190
PPUI01000031.1.region001	8190
PPUJ01000005.1.region001	8190
PPUK01000001.1.region001	8190
PPUL01000019.1.region001	8190
PPUM01000020.1.region001	8190
PPUO01000005.1.region001	8190
PPUS01000019.1.region001	8190
PPXO01000112.1.region001	8227
PPXO01000548.1.region001	8242
PPXO01001087.1.region001	8253
PTJS01000001.1.region011	8267
JOIW01000015.1.region001	8273
PTJS01000001.1.region017	8273
JOIW01000001.1.region002	8281
PTJS01000001.1.region025	8281
PTJS01000001.1.region032	8288
PTJS01000001.1.region034	8290
PVNK01000005.1.region001	8292
PVNK01000046.1.region001	8296
PVNK01000047.1.region001	8297
JMCC02000120.1.region001	8303
PVNK01000112.1.region001	8303
PVNL01000015.1.region001	8303
PVNK01000136.1.region001	8306
PVNK01000227.1.region001	8321
PVNL01000034.1.region001	8333
PVNL01000096.1.region001	8347
PVNL01000097.1.region001	8348
PVNL01000122.1.region001	8355
JMCC02000007.1.region001	8359
PVNL01000135.1.region001	8359
JMCC02000170.1.region001	8360
PVNL01000135.1.region002	8360
PVNL01000138.1.region001	8361
QCYM01000001.1.region002	8368
QKWM01000001.1.region001	8372
QKWM01000001.1.region006	8377
QKWM01000004.1.region001	8382
QKWM01000004.1.region004	8385
SHKZ01000001.1.region002	8405
SHKZ01000001.1.region008	8411
SHKZ01000001.1.region014	8417
ARHR01000074.1.region001	8447
ARHU01000048.1.region001	8447
AZWZ01000001.1.region001	8447
JNID01000011.1.region001	8447
KB897377.1.region001	8447
KB897633.1.region001	8447
KB897730.1.region001	8447
SHLF01000003.1.region005	8447
VIKX01000020.1.region001	8477
VIKX01000323.1.region001	8488
CP003284.1.region009	8504
VIKV01000015.1.region001	8504
VIKZ01000010.1.region001	8504
VILA01000032.1.region001	8504
VILB01000008.1.region001	8530
VILE01000003.1.region001	8530
VILC01000149.1.region001	8550
VIKW01000019.1.region001	8557
VILD01000005.1.region001	8557
VIKX01000078.1.region001	8565
VIKY01000237.1.region001	8565
VILB01000009.1.region002	8565
VILE01000005.1.region002	8565
VILE01000010.1.region001	8568
VILF01000001.1.region002	8575
KI928192.1.region002	8583
VILC01000004.1.region001	8583
VILF01000006.1.region001	8583
KI928193.1.region006	8585
