#BGC Name	Family Number
BGC0000480.1	2544
BGC0000483.1	2544
AWEV01000157.1.region001	2585
BGC0000529.1	2585
AUEV01000019.1.region002	2600
BGC0000544.1	2600
BA000033.2.region003	3654
BGC0001618.1	3654
CP000253.1.region003	3654
CP000255.1.region003	3654
BGC0001745.1	3779
KB235920.1.region001	3779
BX571856.1.region003	3867
CACA01000034.1.region001	3871
CACA01000103.1.region001	3873
CACA01000265.1.region001	3876
CACA01000330.1.region001	3877
CACA01000374.1.region001	3886
CAFN01000024.1.region001	3888
CAFN01000035.1.region001	3889
CAFN01000056.1.region001	3890
CM001165.1.region008	3901
CM001165.1.region019	3912
CP000076.1.region015	3933
AYUD01000017.1.region002	3936
CP000076.1.region002	3936
CP000094.2.region003	3936
CP000094.2.region005	3938
CP000117.1.region001	3946
CP000117.1.region003	3948
CP000117.1.region007	3952
CP000119.1.region001	3960
ALIX01000080.1.region001	3975
CP000378.1.region004	3975
CP000870.1.region001	3975
CP009830.1.region001	3975
CP001037.1.region004	4033
CP001037.1.region008	4037
CP001037.1.region010	4039
CP001037.1.region011	4040
CP001037.1.region013	4042
CP001037.1.region015	4044
CP001037.1.region017	4046
CP001038.1.region001	4050
CP001042.1.region001	4052
CP001287.1.region004	4056
CP001287.1.region005	4057
CP001344.1.region001	4061
CP001344.1.region002	4062
CP001344.1.region003	4063
CP001344.1.region004	4064
CP001344.1.region005	4065
CP001344.1.region006	4066
CP001344.1.region007	4067
CP001344.1.region009	4069
CP001344.1.region012	4072
CP001344.1.region013	4073
CP001345.1.region001	4074
CP002198.1.region007	4099
CP002199.1.region005	4104
CP002200.1.region001	4105
CP002622.1.region002	4123
CP003045.1.region003	4131
CP003603.1.region003	4131
CP003219.1.region001	4151
CP003219.1.region004	4154
CP003219.1.region007	4157
CP003219.1.region011	4161
CP003219.1.region015	4165
CP003219.1.region018	4168
CP003229.1.region013	4186
CP003229.1.region015	4188
CP003284.1.region001	4189
CP003284.1.region006	4194
CP003549.1.region001	4201
CP003549.1.region002	4202
CP003549.1.region005	4205
CP003549.1.region008	4208
CP003549.1.region010	4210
CP003549.1.region012	4212
CP003549.1.region013	4213
CP003597.1.region001	4221
CP003597.1.region003	4223
CP003597.1.region007	4227
CP003597.1.region010	4230
CP003597.1.region012	4232
CP003600.1.region001	4233
CP003600.1.region003	4235
CP003600.1.region004	4236
CP003600.1.region007	4239
CP003600.1.region008	4240
CP003600.1.region011	4243
CP003600.1.region013	4245
CP003600.1.region016	4248
CP003610.1.region001	4254
CP003610.1.region004	4257
CP003610.1.region005	4258
CP003610.1.region006	4259
CP003610.1.region009	4262
CP003611.1.region001	4265
CP003630.1.region004	4269
CP003630.1.region006	4271
CP003630.1.region007	4272
CP003642.1.region004	4278
CP003642.1.region008	4282
CP003642.1.region015	4289
CP003642.1.region019	4293
CP003642.1.region020	4294
CP003646.1.region002	4300
CP003647.1.region002	4308
CP003943.1.region002	4311
CP003945.1.region001	4323
CP003945.1.region002	4324
CP003946.1.region002	4327
CP003946.1.region003	4328
ACWU01000026.1.region001	4383
AE004091.2.region007	4383
AP012280.1.region007	4383
CP000438.1.region006	4383
CP000744.1.region006	4383
CP002496.1.region007	4383
CP003149.1.region007	4383
CP004054.2.region007	4383
CP006853.1.region006	4383
CP006931.1.region007	4383
CP006937.1.region007	4383
FM209186.1.region007	4383
QOLE01000001.1.region003	4383
CP008785.1.region007	4397
CP008785.1.region008	4398
CP008785.1.region009	4399
CP008786.1.region003	4403
AL645882.2.region021	4415
BGC0000551.1	4415
CP009124.1.region006	4415
AL645882.2.region003	4433
CP009124.1.region024	4433
CP009794.1.region001	4443
CP000869.1.region003	4452
CP009831.1.region006	4452
CP011382.1.region001	4456
CP011382.1.region002	4457
CP011382.1.region006	4461
CP011664.1.region009	4472
CP011664.1.region011	4474
CP011664.1.region013	4476
CP011664.1.region014	4477
CP011664.1.region015	4478
CP011664.1.region017	4480
CP011664.1.region020	4483
CP011664.1.region022	4485
CP011665.1.region004	4494
CP016836.1.region002	4497
CP016836.1.region005	4500
CP017599.1.region002	4502
CP017599.1.region011	4511
CP017599.1.region022	4522
CP017599.1.region040	4540
CP017708.1.region040	4540
JAAHHE010000126.region001	4540
JAAHHM010000006.region001	4540
JAAHIG010000158.region001	4540
CP017599.1.region041	4541
JAAHHM010000003.region001	4541
JAAHIG010000178.region001	4541
CP017599.1.region001	4543
CP017708.1.region001	4543
JAAHFV010000041.region001	4543
JAAHFZ010000014.region001	4543
JAAHGN010000028.region001	4543
JAAHHD010000019.region001	4543
JAAHHE010000039.region001	4543
JAAHHH010000005.region001	4543
JAAHHK010000070.region001	4543
JAAHHM010000026.region001	4543
JAAHIG010000148.region001	4543
JAAHIH010000001.region004	4543
MKZR01000001.1.region001	4543
MKZS01000001.1.region001	4543
CP017708.1.region025	4567
JAAHIH010000004.region001	4567
CP017599.1.region024	4571
CP017599.1.region028	4571
CP017708.1.region029	4571
JAAHFV010000042.region001	4571
JAAHFZ010000036.region001	4571
JAAHHD010000002.region001	4571
JAAHHE010000156.region001	4571
JAAHHM010000040.region001	4571
JAAHHM010000245.region001	4571
JAAHIG010000023.region001	4571
JAAHIH010000004.region004	4571
MKZR01000001.1.region017	4571
MKZS01000001.1.region020	4571
CP020114.1.region001	4585
CP020114.1.region003	4587
CP020114.1.region004	4588
CP020114.1.region008	4592
CP020114.1.region009	4593
BGC0000473.1	4599
BGC0000474.1	4599
CP020771.1.region004	4599
BEYQ01000013.1.region001	4602
CP020771.1.region007	4602
AP009552.1.region010	4603
AP019314.1.region005	4603
BEYQ01000011.1.region001	4603
CP020771.1.region008	4603
JXYX01000001.1.region002	4603
CP025018.1.region022	4627
CP025018.1.region027	4632
CP025018.1.region039	4644
CP025018.1.region042	4647
CP032543.1.region011	4663
ABYX02000001.1.region012	4669
ARJI01000046.1.region001	4669
CP032543.1.region017	4669
JNLT01000024.1.region001	4669
KB898999.1.region001	4669
ABYX02000001.1.region015	4670
ARJI01000055.1.region003	4670
BGC0000496.1	4670
CP032543.1.region018	4670
JNLT01000003.1.region002	4670
KB898991.1.region003	4670
CP040916.1.region002	4684
CP040916.1.region007	4689
CP040916.1.region021	4703
CP040916.1.region022	4704
CP040916.1.region023	4705
CP040916.1.region036	4718
CP040916.1.region038	4720
CP040916.1.region040	4722
CP043056.1.region001	4726
BGC0000472.1	4728
BGC0001505.1	4728
CP043056.1.region003	4728
VIKY01000012.1.region001	4728
VIKZ01000068.1.region001	4728
VILF01000006.1.region002	4728
CP043056.1.region008	4733
VIKV01000006.1.region001	4733
VIKY01000186.1.region001	4733
VILA01000001.1.region001	4733
CP049782.1.region004	4743
CP049782.1.region005	4744
CP049782.1.region009	4748
CP049782.1.region012	4751
CP049782.1.region013	4752
CP049782.1.region023	4762
CP049782.1.region025	4764
DS999641.1.region004	4772
DS999641.1.region012	4780
DS999641.1.region017	4785
DS999641.1.region019	4787
DS999641.1.region021	4789
DS999641.1.region025	4793
AE004091.2.region012	4799
AYUD01000017.1.region001	4799
CP000744.1.region002	4799
CP002496.1.region002	4799
CP003149.1.region002	4799
CP004054.2.region002	4799
CP006931.1.region002	4799
CP006937.1.region002	4799
FM209186.1.region002	4799
c00231_NODE_23...region001	4799
AM743169.1.region002	4825
FP565176.1.region008	4825
CP025018.1.region018	4843
GG657754.1.region014	4843
GG657754.1.region023	4852
GG657754.1.region035	4864
GG657758.1.region001	4870
GG657758.1.region008	4877
GG657758.1.region018	4887
GG657758.1.region020	4889
GG657758.1.region023	4892
GG668533.1.region001	4894
ADCS01000038.1.region001	4903
AEAA01000004.1.region001	4903
GL349422.1.region001	4903
GL383101.1.region001	4948
GL383225.1.region001	4948
GL383625.1.region001	4948
GL384072.1.region001	4948
GL384102.1.region001	4948
GL384383.1.region001	4948
ADYB01000065.1.region001	4987
GL384205.1.region002	4987
ADXP01000001.1.region001	4990
ADYD01000020.1.region001	4990
ADYI01000041.1.region001	4990
ADYJ01000005.1.region001	4990
ADYM01000025.1.region001	4990
ADYP01000008.1.region001	4990
ADZA01000004.1.region001	4990
ADZD01000001.1.region001	4990
ADZG01000004.1.region001	4990
ADZP01000015.1.region001	4990
AFUM01000011.1.region001	4990
CP001977.1.region001	4990
GL383285.1.region001	4990
GL383405.1.region001	4990
GL383480.1.region001	4990
GL383588.1.region002	4990
GL383611.1.region001	4990
GL383780.1.region001	4990
GL384186.1.region001	4990
GL384236.1.region001	4990
GL384259.1.region001	4990
GL384551.1.region001	4990
NC_014039.1.region001	4990
ADXP01000002.1.region001	4991
ADXS01000014.1.region001	4991
ADXW01000026.1.region001	4991
ADXX01000063.1.region001	4991
ADXY01000050.1.region001	4991
ADXZ01000059.1.region001	4991
ADYB01000025.1.region001	4991
ADYD01000043.1.region001	4991
ADYI01000015.1.region001	4991
ADYJ01000025.1.region001	4991
ADYK01000017.1.region001	4991
ADYL01000016.1.region001	4991
ADYM01000031.1.region001	4991
ADYN01000037.1.region001	4991
ADYO01000024.1.region001	4991
ADYP01000020.1.region001	4991
ADYQ01000017.1.region002	4991
ADYR01000020.1.region002	4991
ADYS01000037.1.region001	4991
ADYT01000011.1.region001	4991
ADYU01000021.1.region002	4991
ADYV01000051.1.region001	4991
ADYW01000019.1.region001	4991
ADZA01000024.1.region001	4991
ADZB01000033.1.region001	4991
ADZD01000027.1.region001	4991
ADZE01000029.1.region001	4991
ADZF01000025.1.region001	4991
ADZG01000054.1.region001	4991
ADZH01000006.1.region002	4991
ADZI01000028.1.region001	4991
ADZK01000021.1.region001	4991
ADZL01000023.1.region001	4991
ADZM01000008.1.region002	4991
ADZN01000009.1.region001	4991
ADZO01000006.1.region001	4991
ADZP01000077.1.region001	4991
ADZS01000030.1.region001	4991
ADZT01000012.1.region001	4991
ADZW01000016.1.region001	4991
AFUM01000003.1.region001	4991
CP001977.1.region002	4991
GL383112.1.region001	4991
GL383125.1.region001	4991
GL383162.1.region001	4991
GL383245.1.region002	4991
GL383250.1.region001	4991
GL383283.1.region002	4991
GL383306.1.region001	4991
GL383325.1.region002	4991
GL383364.1.region001	4991
GL383379.1.region001	4991
GL383446.1.region001	4991
GL383459.1.region001	4991
GL383465.1.region002	4991
GL383492.1.region001	4991
GL383502.1.region002	4991
GL383596.1.region001	4991
GL383621.1.region001	4991
GL383669.1.region002	4991
GL383688.1.region002	4991
GL383701.1.region001	4991
GL383714.1.region001	4991
GL383727.1.region002	4991
GL383735.1.region002	4991
GL383759.1.region001	4991
GL383785.1.region001	4991
GL383810.1.region002	4991
GL383821.1.region002	4991
GL383923.1.region002	4991
GL383972.1.region001	4991
GL384167.1.region001	4991
GL384198.1.region001	4991
GL384252.1.region001	4991
GL384260.1.region001	4991
GL384452.1.region001	4991
GL384508.1.region001	4991
GL384524.1.region001	4991
GL384547.1.region002	4991
GL384581.1.region001	4991
GL384605.1.region001	4991
GL384611.1.region002	4991
NC_014039.1.region002	4991
ADLR01000034.1.region001	5019
GL834357.1.region001	5019
ACTO01000016.1.region001	5022
GL945335.1.region001	5022
GL945352.1.region001	5023
JAACKE010000001.region003	5035
JAACKE010000001.region005	5037
JAACKE010000001.region006	5038
JAACKE010000001.region010	5042
JAACKE010000001.region016	5048
JAACKE010000003.region007	5061
JAACKE010000004.region001	5064
JAACKE010000004.region002	5065
JAAHFO010000014.region001	5077
JAAHFO010000113.region001	5092
JAAHFO010000380.region001	5105
JAAHGQ010000245.region001	5105
JAAHFO010000393.region001	5106
JAAHFO010000424.region001	5107
JAAHFO010000520.region001	5111
JAAHFT010000010.region001	5119
JAAHFT010000043.region001	5121
JAAHFT010000114.region001	5122
JAAHFT010000166.region001	5124
JAAHFV010000121.region001	5150
JAAHFV010000274.region001	5154
JAAHFZ010000012.region001	5179
CP017599.1.region038	5190
CP017708.1.region039	5190
JAAHFZ010000030.region001	5190
JAAHIH010000008.region001	5190
JAAHFW010000034.region001	5209
JAAHGB010000007.region001	5209
JAAHGB010000154.region001	5222
JAAHGI010000012.region001	5233
JAAHGI010000049.region001	5240
JAAHGI010000076.region001	5244
JAAHGI010000485.region001	5248
JAAHGK010000235.region001	5256
JAAHGK010000757.region001	5262
JAAHGL010000026.region001	5271
JAAHGL010000194.region001	5286
JAAHGL010000214.region001	5288
JAAHGL010000257.region001	5290
CP017599.1.region031	5310
JAAHFV010000243.region001	5310
JAAHFZ010000080.region001	5310
JAAHGN010000152.region001	5310
JAAHHD010000068.region001	5310
JAAHHK010000054.region001	5310
MKZR01000001.1.region021	5310
JAAHGN010000391.region001	5319
JAAHHD010000115.region001	5319
JAAHHE010000233.region001	5319
MKZR01000001.1.region026	5319
JAAHGN010000610.region001	5330
JAAHGN010000857.region001	5335
JAAHIF010002250.region001	5335
JAAHIG010000369.region001	5335
JAAHGO010000002.region001	5340
JAAHGO010000002.region002	5341
JAAHGO010000007.region001	5344
JAAHGO010000012.region002	5346
JAAHGO010000012.region003	5347
JAAHGO010000084.region001	5360
JAAHGO010000230.region001	5364
JAAHGQ010000871.region001	5402
JAAHGQ010000923.region001	5402
JAAHGS010000009.region001	5410
JAAHGS010000009.region002	5411
JAAHGS010000010.region001	5412
JAAHGS010000013.region001	5413
JAAHGS010000029.region001	5417
JAAHGI010000024.region001	5421
JAAHGS010000054.region001	5421
JAAHHJ010000003.region001	5421
JAAHGS010000066.region001	5422
JAAHGS010000070.region001	5423
JAAHGT010000043.region001	5429
JAAHGT010000081.region001	5433
JAAHGT010000674.region001	5443
JAAHGU010000031.region001	5456
JAAHGX010000007.region001	5456
JAAHGU010000087.region001	5461
JAAHGX010000161.region001	5461
JAAHFW010000035.region001	5463
JAAHGB010000033.region001	5463
JAAHGU010000097.region001	5463
JAAHGX010000090.region001	5463
JAAHGU010000117.region001	5464
JAAHGV010000001.region001	5471
JAAHGV010000189.region001	5474
JAAHGV010000190.region001	5475
JAAHGV010000775.region001	5486
JAAHGV010001965.region001	5492
JAAHGV010002199.region001	5493
JAAHGX010000014.region001	5503
JAAHGY010000552.region001	5542
JAAHGZ010000078.region001	5551
JAAHGZ010000136.region001	5559
JAAHGZ010000139.region001	5560
JAAHGZ010000158.region001	5561
JAAHHA010000881.region001	5611
JAAHHA010002513.region001	5615
CP017599.1.region012	5619
CP017708.1.region016	5619
JAAHHD010000001.region001	5619
JAAHIH010000008.region003	5619
MKZR01000001.1.region011	5619
JAAHGN010000576.region001	5663
JAAHGN010000935.region001	5663
JAAHHE010000068.region001	5663
JAAHHE010000256.region001	5679
JAAHHH010000103.region001	5679
JAAHIF010000679.region001	5679
JAAHIG010000159.region001	5679
JAAHHE010000409.region001	5685
JAAHHE010000931.region001	5695
JAAHHH010001274.region001	5695
JAAHIF010000802.region001	5695
JAAHHF010000036.region001	5696
JAAHHF010000452.region001	5702
JAAHHF010000630.region001	5706
JAAHHF010002083.region001	5710
JAAHHG010000623.region001	5710
JAAHHI010000778.region001	5710
JAAHGO010000029.region001	5712
JAAHHG010000014.region001	5712
JAAHHG010000041.region001	5715
JAAHHG010000188.region001	5719
JAAHHG010000230.region001	5724
JAAHHG010000284.region001	5725
JAAHHG010000382.region001	5728
JAAHHG010000409.region001	5730
JAAHHG010000468.region001	5733
JAAHHH010000089.region001	5750
CP017708.1.region018	5758
JAAHFV010000090.region001	5758
JAAHFZ010000183.region001	5758
JAAHGN010001375.region001	5758
JAAHHH010000176.region001	5758
MKZR01000001.1.region013	5758
MKZS01000001.1.region013	5758
JAAHHH010000457.region001	5769
JAAHHH010000517.region001	5773
JAAHHM010000063.region001	5773
JAAHIG010000017.region001	5773
JAAHHH010000972.region001	5781
JAAHIF010000907.region001	5781
JAAHIH010000001.region005	5781
JAAHHI010000932.region001	5794
JAAHGI010000005.region001	5805
JAAHHJ010000010.region001	5805
JAAHHJ010000016.region001	5808
JAAHGI010000003.region002	5810
JAAHHJ010000029.region001	5810
JAAHHJ010000062.region001	5812
JAAHHK010000198.region001	5821
CP017599.1.region003	5848
CP017708.1.region003	5848
JAAHHM010000018.region001	5848
JAAHIG010000014.region001	5848
MKZS01000001.1.region002	5848
JAAHHM010000038.region001	5854
JAAHHM010000066.region001	5861
JAAHHM010000204.region001	5870
JAAHHM010000234.region001	5871
JAAHIA010000009.region001	5874
JAAHIA010000057.region001	5875
JAAHIB010000228.region001	5881
JAAHIB010000435.region001	5882
JAAHIC010000031.region001	5886
JAAHIC010000270.region001	5891
JAAHIF010000083.region001	5896
JAAHIF010000108.region001	5897
JAAHIF010000578.region001	5906
JAAHIF010001728.region001	5916
JAAHIF010002937.region001	5926
JAAHIF010003336.region001	5926
MKZS01000001.1.region028	5926
CP017599.1.region029	5937
JAAHHM010000043.region001	5937
JAAHIG010000037.region001	5937
JAAHGN010000544.region001	5946
JAAHHH010001667.region001	5946
JAAHIF010002478.region001	5946
JAAHIG010000073.region001	5946
JAAHIG010000096.region001	5951
CP017599.1.region005	5952
JAAHIG010000097.region001	5952
CP017599.1.region014	5966
JAAHHD010000041.region001	5966
JAAHHM010000137.region001	5966
JAAHIG010000256.region001	5966
JAAHIH010000007.region002	5966
JAAHIG010000312.region001	5969
JAAHIG010000329.region001	5971
JAAHIG010000341.region001	5972
JAAHIG010000364.region001	5974
JAAHIH010000003.region003	5996
CP017708.1.region041	6008
JAAHFV010000008.region001	6008
JAAHFZ010000020.region001	6008
JAAHGN010000043.region001	6008
JAAHHD010000048.region001	6008
JAAHHE010000059.region001	6008
JAAHHH010000126.region001	6008
JAAHHK010000389.region001	6008
JAAHIF010001803.region001	6008
JAAHIH010000005.region003	6008
MKZR01000001.1.region030	6008
MKZS01000001.1.region029	6008
JAAHII010000001.region007	6037
JAASAV010000043.region001	6064
ARBB01000004.1.region003	6075
ARGH01000065.1.region001	6075
ARGJ01000077.1.region001	6075
ARGK01000115.1.region001	6075
AZVY01000012.1.region001	6075
AZWB01000005.1.region001	6075
JAASAV010000010.region001	6075
JAASAW010000004.region001	6075
JAASAX010000002.region002	6075
JAASAW010000011.region001	6081
JAASAX010000013.region001	6081
ARGG01000060.1.region005	6099
ARGK01000104.1.region001	6099
AUGH01000017.1.region001	6099
AZWJ01000025.1.region001	6099
AZXH01000017.1.region001	6099
JAASAV010000028.region001	6099
JAASAW010000095.region001	6099
JAASAX010000057.region001	6099
JAASAW010000022.region001	6124
JAASAX010000024.region001	6124
JAASAW010000001.region001	6126
JAASAX010000032.region001	6126
JAASAX010000061.region001	6132
JABTEX010000003.region003	6151
JABTEX010000003.region008	6156
JABTEY010000002.region010	6156
