#BGC Name	Clan Number	Family Number
ARGG01000048.1.region002	251	832
ARGH01000023.1.region001	251	842
ARGH01000034.1.region001	251	844
ARGH01000036.1.region001	251	846
ARGH01000062.1.region001	251	853
ARGH01000073.1.region005	251	864
ARGJ01000042.1.region001	251	871
ARGK01000110.1.region002	251	871
AZVY01000002.1.region006	251	871
AZWB01000004.1.region004	251	871
ARGJ01000043.1.region001	251	872
ARGJ01000077.1.region002	251	890
ARGK01000101.1.region001	251	890
ARGK01000065.1.region001	251	891
ARGK01000066.1.region001	251	892
ARGJ01000038.1.region001	251	895
ARGK01000084.1.region001	251	895
BGC0001237.1	251	895
ARGJ01000051.1.region001	251	908
ARGK01000109.1.region001	251	908
ARGK01000112.1.region001	251	911
ARHR01000023.1.region001	251	926
JNID01000019.1.region001	251	926
KB897427.1.region001	251	926
KB897659.1.region001	251	926
ARHR01000079.1.region001	251	957
ARHU01000069.1.region002	251	957
AUKP01000011.1.region001	251	957
AXVU01000003.1.region001	251	957
AZWZ01000013.1.region001	251	957
JNID01000007.1.region002	251	957
KB897373.1.region001	251	957
KB897632.1.region002	251	957
KB897716.1.region002	251	957
KE384250.1.region001	251	957
KI519460.1.region001	251	957
PGEW01000002.1.region004	251	957
SHLF01000003.1.region002	251	957
ARHR01000072.1.region001	251	990
ARHU01000046.1.region001	251	990
AUKP01000055.1.region001	251	990
AZWZ01000018.1.region001	251	990
AZWZ01000051.1.region001	251	990
JNID01000021.1.region001	251	990
KB897379.1.region001	251	990
KB897641.1.region001	251	990
KB897732.1.region001	251	990
KL370766.1.region001	251	990
PGEW01000002.1.region006	251	990
SHLF01000003.1.region001	251	990
AQPE01000075.1.region001	251	1023
ARIM01000027.1.region001	251	1023
AZXC01000017.1.region003	251	1023
KB846715.1.region001	251	1023
KB898298.1.region001	251	1023
ARIM01000052.1.region001	251	1031
AZXC01000022.1.region001	251	1031
KB898276.1.region001	251	1031
ARJI01000005.1.region001	251	1048
KB899035.1.region001	251	1048
ARJI01000018.1.region001	251	1053
KB899023.1.region001	251	1053
ARJI01000027.1.region001	251	1056
KB899014.1.region001	251	1056
ARJI01000056.1.region002	251	1082
KB898990.1.region002	251	1082
ARJI01000056.1.region003	251	1083
KB898990.1.region003	251	1083
ARJI01000057.1.region001	251	1086
KB898990.1.region006	251	1086
AUEV01000003.1.region002	251	1094
AUEV01000009.1.region001	251	1097
AUEV01000013.1.region001	251	1099
AUEV01000018.1.region001	251	1102
AUEV01000030.1.region001	251	1108
AUFD01000005.1.region002	251	1110
AUFD01000012.1.region001	251	1116
AUFD01000018.1.region001	251	1121
AUFD01000019.1.region001	251	1122
AUFD01000025.1.region001	251	1124
AUFD01000031.1.region001	251	1126
AUFD01000032.1.region001	251	1127
AUFD01000058.1.region001	251	1133
AUGH01000002.1.region001	251	1136
AUGH01000011.1.region003	251	1145
AZVX01000012.1.region001	251	1145
AUKN01000001.1.region001	251	1157
AUKN01000002.1.region004	251	1163
PEFS01000001.1.region024	251	1163
AUKN01000007.1.region001	251	1169
AUKN01000010.1.region001	251	1172
AUKN01000010.1.region002	251	1173
AUKN01000013.1.region001	251	1175
AUKN01000015.1.region001	251	1179
AUKN01000022.1.region001	251	1180
PEFS01000001.1.region016	251	1180
AUKN01000036.1.region001	251	1181
AUKN01000044.1.region001	251	1182
AUKN01000049.1.region001	251	1184
AUKO01000001.1.region002	251	1186
AUKO01000002.1.region001	251	1187
AUKO01000002.1.region002	251	1188
AUKO01000012.1.region002	251	1194
AUKO01000020.1.region001	251	1197
ARHR01000078.1.region001	251	1215
ARHU01000052.1.region001	251	1215
AUKP01000012.1.region001	251	1215
AZWZ01000027.1.region001	251	1215
JNID01000014.1.region001	251	1215
KB897374.1.region001	251	1215
KB897644.1.region001	251	1215
KB897728.1.region001	251	1215
PGEW01000001.1.region003	251	1215
SHLF01000001.1.region008	251	1215
AUKP01000017.1.region001	251	1219
AUKQ01000004.1.region002	251	1249
AUKQ01000005.1.region002	251	1251
AUKQ01000006.1.region003	251	1255
AUKQ01000011.1.region001	251	1256
AUKQ01000015.1.region001	251	1261
AUKQ01000024.1.region001	251	1265
AUKQ01000044.1.region001	251	1270
AUKR01000002.1.region002	251	1273
AUKR01000007.1.region001	251	1275
AUKR01000007.1.region002	251	1276
AUKR01000023.1.region001	251	1284
AUKW01000002.1.region001	251	1295
AUKW01000002.1.region002	251	1296
AUKW01000003.1.region001	251	1299
AUKW01000006.1.region001	251	1303
AUKW01000006.1.region002	251	1304
AUKW01000019.1.region001	251	1310
AUKW01000020.1.region001	251	1311
AUKW01000033.1.region001	251	1317
AUKW01000038.1.region001	251	1321
AURC01000048.1.region001	251	1323
AWEV01000042.1.region001	251	1327
AWEV01000043.1.region001	251	1328
AWEV01000050.1.region001	251	1331
AWEV01000068.1.region001	251	1334
AWEV01000092.1.region001	251	1336
AWEV01000113.1.region001	251	1338
AWEV01000138.1.region001	251	1341
AWEV01000274.1.region001	251	1345
AWEV01000313.1.region001	251	1348
AWEV01000319.1.region001	251	1349
AWSZ01000063.1.region001	251	1352
KE993499.1.region001	251	1352
AWXD01000008.1.region001	251	1354
AXCT02000041.1.region001	251	1361
AXCT02000042.1.region001	251	1362
AXCT02000071.1.region001	251	1366
AXCT02000088.1.region001	251	1369
AXCT02000107.1.region001	251	1370
AXCT02000204.1.region001	251	1372
AXCT02000255.1.region001	251	1373
AXCT02000343.1.region001	251	1377
AXCT02000424.1.region001	251	1381
AXCT02000492.1.region001	251	1383
AXCT02000523.1.region001	251	1386
AXCT02000529.1.region001	251	1387
AXCT02000596.1.region001	251	1390
AXCT02000597.1.region001	251	1391
AXCT02000613.1.region001	251	1392
AXVR01000001.1.region001	251	1393
ARGG01000031.1.region001	251	1407
ARGH01000049.1.region001	251	1407
ARGK01000095.1.region001	251	1407
AUGH01000004.1.region002	251	1407
AXVR01000041.1.region001	251	1407
AZVX01000029.1.region001	251	1407
AZVY01000018.1.region001	251	1407
AZWB01000022.1.region001	251	1407
AZWQ01000018.1.region002	251	1407
AXVR01000049.1.region001	251	1411
AXVU01000004.1.region001	251	1420
AXVU01000035.1.region001	251	1435
AXVU01000075.1.region001	251	1442
AXVU01000095.1.region001	251	1446
AXVU01000134.1.region001	251	1451
AYUD01000001.1.region001	251	1452
AYUD01000001.1.region003	251	1454
AYUD01000001.1.region005	251	1456
AYUD01000008.1.region001	251	1463
AYUD01000009.1.region001	251	1464
AYUD01000023.1.region001	251	1469
AZJC01000003.1.region001	251	1470
AZUS01000017.1.region001	251	1488
AZUS01000034.1.region001	251	1496
AZVX01000141.1.region001	251	1520
ARGJ01000068.1.region001	251	1524
ARGK01000114.1.region001	251	1524
AUGH01000002.1.region002	251	1524
AZVY01000002.1.region004	251	1524
AZWB01000004.1.region002	251	1524
AZVY01000010.1.region001	251	1536
AZVY01000022.1.region001	251	1541
AZVY01000024.1.region001	251	1543
AZVY01000028.1.region001	251	1544
AZVY01000049.1.region001	251	1548
AZWB01000008.1.region001	251	1562
AZWL01000001.1.region005	251	1585
AZWL01000001.1.region006	251	1586
AZWL01000004.1.region003	251	1589
AZWL01000009.1.region001	251	1595
ARGG01000060.1.region005	251	1623
AXVR01000023.1.region001	251	1623
AZWQ01000005.1.region004	251	1623
ARGG01000060.1.region001	251	1629
ARGH01000050.1.region001	251	1629
AZWQ01000016.1.region001	251	1629
AZXH01000028.1.region001	251	1629
ARGG01000027.1.region001	251	1640
AZWQ01000033.1.region001	251	1640
AZXH01000032.1.region001	251	1640
JAASAV010000025.region001	251	1640
AZWZ01000011.1.region001	251	1652
AZWZ01000020.1.region001	251	1662
AZWZ01000021.1.region001	251	1663
AQPE01000050.1.region001	251	1687
ARIM01000057.1.region001	251	1687
AZXC01000006.1.region001	251	1687
KB846735.1.region001	251	1687
KB898271.1.region001	251	1687
AZXC01000008.1.region001	251	1688
AQPE01000065.1.region002	251	1694
AZXC01000013.1.region002	251	1694
KB846722.1.region002	251	1694
AZXC01000020.1.region001	251	1706
AQPE01000044.1.region003	251	1709
AZXC01000021.1.region001	251	1709
KB846741.1.region003	251	1709
AZXC01000021.1.region003	251	1711
AZVX01000015.1.region001	251	1722
AZXH01000001.1.region003	251	1722
AZXH01000036.1.region001	251	1737
AZXH01000039.1.region001	251	1739
AZXH01000055.1.region001	251	1744
AZXH01000077.1.region001	251	1748
AZXH01000092.1.region001	251	1750
BA000019.2.region004	251	1759
BA000019.2.region005	251	1760
BA000019.2.region009	251	1764
BA000019.2.region010	251	1765
BAFR01000026.1.region001	251	1777
BDBM01000007.1.region001	251	1777
BAFR01000027.1.region001	251	1778
BAFR01000030.1.region001	251	1779
BAFR01000032.1.region001	251	1780
BAFR01000059.1.region001	251	1781
BAFR01000100.1.region001	251	1785
BAFR01000149.1.region001	251	1796
BAFR01000174.1.region001	251	1801
BAFR01000181.1.region001	251	1802
BAFR01000186.1.region001	251	1803
BAFR01000187.1.region001	251	1804
BAFR01000189.1.region003	251	1807
BAFR01000196.1.region001	251	1808
BDBM01000063.1.region001	251	1808
BAFR01000198.1.region001	251	1809
BAFR01000200.1.region001	251	1811
BDBM01000005.1.region001	251	1811
BAFR01000318.1.region001	251	1816
BAFR01000345.1.region001	251	1820
BAGG01000009.1.region001	251	1823
BAGG01000017.1.region001	251	1825
BAGG01000018.1.region001	251	1826
BAGG01000019.1.region001	251	1827
BAGG01000028.1.region001	251	1829
BAGG01000035.1.region001	251	1831
BAGG01000061.1.region001	251	1835
BAGG01000061.1.region002	251	1836
BAGG01000073.1.region001	251	1838
BAGG01000108.1.region001	251	1842
BAGG01000109.1.region001	251	1843
BAGG01000110.1.region001	251	1844
BAGG01000111.1.region001	251	1845
BAGG01000112.1.region001	251	1846
BAGG01000237.1.region001	251	1851
BDAX01000002.1.region001	251	1859
BDAX01000002.1.region002	251	1860
BDAX01000002.1.region003	251	1861
BDAX01000002.1.region005	251	1863
BDAX01000002.1.region007	251	1865
BDAX01000004.1.region001	251	1867
BDAX01000009.1.region002	251	1872
LMFE01000001.1.region010	251	1872
BDAX01000010.1.region001	251	1873
BDAX01000013.1.region001	251	1874
LMFE01000001.1.region011	251	1874
BDAX01000015.1.region001	251	1875
BDAX01000035.1.region001	251	1886
LMFE01000001.1.region007	251	1886
BDBF01000001.1.region002	251	1889
BDBF01000002.1.region001	251	1890
BDCA01000002.1.region002	251	1890
BDBF01000002.1.region002	251	1891
BDBF01000006.1.region001	251	1894
BDBF01000006.1.region002	251	1895
BDBF01000009.1.region001	251	1896
BDBF01000009.1.region002	251	1897
BDBF01000012.1.region001	251	1899
BDBF01000028.1.region001	251	1904
BDBF01000033.1.region001	251	1908
BDBF01000060.1.region001	251	1916
BDBM01000001.1.region001	251	1921
BDBM01000002.1.region001	251	1922
BAFR01000199.1.region001	251	1925
BDBM01000003.1.region003	251	1925
KV411304.1.region011	251	1925
BDBM01000006.1.region002	251	1928
BDBM01000008.1.region001	251	1931
BDBM01000013.1.region001	251	1934
BAGG01000019.1.region002	251	1937
BDBM01000018.1.region001	251	1937
BDBM01000018.1.region002	251	1938
BDBM01000019.1.region001	251	1939
BAFR01000168.1.region001	251	1940
BDBM01000021.1.region001	251	1940
BDBM01000034.1.region001	251	1944
BDBM01000044.1.region001	251	1947
BDBM01000059.1.region001	251	1950
BDBM01000060.1.region001	251	1951
BDBM01000062.1.region001	251	1952
BDBM01000070.1.region001	251	1954
BDBM01000098.1.region001	251	1956
BDBU01000002.1.region001	251	1957
BDBU01000002.1.region002	251	1958
BDBU01000002.1.region003	251	1959
BDBU01000005.1.region001	251	1962
BAFR01000113.1.region001	251	1965
BDBM01000022.1.region001	251	1965
BDBU01000010.1.region002	251	1965
KV411304.1.region012	251	1965
BDBU01000012.1.region001	251	1966
BDBU01000013.1.region001	251	1967
BDBU01000018.1.region002	251	1972
BDBU01000019.1.region001	251	1973
BDBU01000019.1.region002	251	1974
BDBU01000023.1.region001	251	1976
BDBU01000025.1.region001	251	1978
BDBU01000034.1.region001	251	1980
BDBU01000042.1.region001	251	1983
BDBU01000047.1.region001	251	1985
BDBU01000053.1.region001	251	1987
BDBU01000063.1.region001	251	1989
BDBU01000070.1.region001	251	1990
BDCA01000002.1.region003	251	1997
BDCA01000006.1.region001	251	2000
BDCA01000009.1.region001	251	2001
BDBF01000011.1.region001	251	2002
BDCA01000010.1.region001	251	2002
BDCA01000014.1.region001	251	2003
BDCA01000018.1.region001	251	2006
BDCA01000028.1.region001	251	2011
BDCA01000029.1.region001	251	2012
BDCA01000046.1.region001	251	2016
BDCA01000062.1.region001	251	2017
BDCA01000065.1.region001	251	2018
BDCL01000002.1.region005	251	2023
BDCL01000005.1.region001	251	2026
c00016_gi1015...region003	251	2026
BDCL01000020.1.region001	251	2030
BDCL01000038.1.region001	251	2034
BDCL01000044.1.region001	251	2035
BDCL01000048.1.region002	251	2039
BDCL01000058.1.region001	251	2040
BDCL01000077.1.region001	251	2044
BDCL01000092.1.region001	251	2045
BDCL01000098.1.region001	251	2046
BDCL01000100.1.region001	251	2047
BDCL01000101.1.region001	251	2048
BDCL01000102.1.region001	251	2049
BDCL01000103.1.region001	251	2050
BDCL01000104.1.region001	251	2051
BDCL01000105.1.region001	251	2052
BDCL01000106.1.region001	251	2053
BDCL01000107.1.region001	251	2054
BDCL01000112.1.region001	251	2055
BEYQ01000012.1.region002	251	2066
CP020771.1.region001	251	2066
AZXH01000004.1.region003	251	2216
BGC0000150.1	251	2216
ABYX02000001.1.region020	251	2371
BGC0000306.1	251	2371
AL645882.2.region010	251	2380
BGC0000315.1	251	2380
BGC0001370.1	251	2380
CP009124.1.region017	251	2380
ABJH01000008.1.region001	251	2384
BGC0000319.1	251	2384
ABYX02000001.1.region002	251	2401
BGC0000336.1	251	2401
BGC0000398.1	251	2463
BGC0000399.1	251	2463
CP000076.1.region004	251	2463
AL009126.3.region002	251	2497
BGC0000433.1	251	2497
BGC0001011.1	251	3066
BGC0001012.1	251	3066
BGC0001013.1	251	3066
CP025018.1.region037	251	3066
AP009552.1.region008	251	3070
AP019314.1.region003	251	3070
BEYQ01000002.1.region001	251	3070
BGC0001015.1	251	3070
BGC0001017.1	251	3070
BGC0001667.1	251	3070
CP020771.1.region005	251	3070
JH992893.1.region003	251	3070
JXYX01000004.1.region001	251	3070
AP009552.1.region012	251	3071
AP019314.1.region007	251	3071
BEYQ01000013.1.region001	251	3071
BGC0000331.1	251	3071
BGC0000332.1	251	3071
BGC0001018.1	251	3071
CP020771.1.region007	251	3071
JXYX01000001.1.region001	251	3071
BGC0001028.1	251	3081
CP001037.1.region004	251	3081
BGC0001054.1	251	3107
NITY01000011.1.region001	251	3107
BGC0001102.1	251	3154
CP008785.1.region004	251	3154
BGC0001112.1	251	3164
CP000076.1.region006	251	3164
BGC0001117.1	251	3169
GG657754.1.region031	251	3169
BGC0001128.1	251	3180
LOIC01000061.1.region001	251	3180
LOMY01000132.1.region001	251	3180
NIBU01000033.1.region001	251	3180
NITY01000010.1.region001	251	3180
NITZ01000006.1.region001	251	3180
NKHR01000019.1.region001	251	3180
BGC0001131.1	251	3182
NITZ01000005.1.region001	251	3182
NKHR01000012.1.region001	251	3182
BGC0001236.1	251	3284
BGC0001354.1	251	3284
BGC0001355.1	251	3284
KE354369.1.region001	251	3284
BGC0001297.1	251	3345
GG657758.1.region016	251	3345
BGC0001467.1	251	3507
KE650771.1.region013	251	3507
BGC0001477.1	251	3517
CP049782.1.region021	251	3517
PTJS01000001.1.region005	251	3517
BGC0000305.1	251	3547
BGC0001509.1	251	3547
CP000094.2.region006	251	3547
BGC0001560.1	251	3598
CP017708.1.region021	251	3598
JAAHIH010000006.region004	251	3598
BGC0001570.1	251	3608
CP049782.1.region002	251	3608
BGC0001726.1	251	3761
PTJS01000001.1.region006	251	3761
BGC0001752.1	251	3786
LNBE01000003.1.region012	251	3786
BGC0001800.1	251	3834
PPXO01003145.1.region001	251	3834
BGC0001801.1	251	3835
JNLT01000017.1.region002	251	3835
AGDH01000005.1.region001	251	3839
AGDJ01000014.1.region001	251	3839
AGDO01000003.1.region001	251	3839
AGDP01000003.1.region001	251	3839
BGC0000446.1	251	3839
BGC0001637.1	251	3839
BGC0001805.1	251	3839
BGC0001823.1	251	3857
CP011664.1.region006	251	3857
BGC0001824.1	251	3858
MUBK01000010.1.region001	251	3858
CACA01000024.1.region001	251	3870
CACA01000060.1.region001	251	3872
CACA01000106.1.region001	251	3874
CACA01000175.1.region001	251	3875
CACA01000348.1.region001	251	3879
CACA01000353.1.region001	251	3880
CACA01000368.1.region001	251	3882
CACA01000370.1.region001	251	3884
CACA01000376.1.region001	251	3887
CM001023.1.region003	251	3893
CM001165.1.region003	251	3896
CM001165.1.region004	251	3897
CM001165.1.region007	251	3900
CM001165.1.region009	251	3902
CM001165.1.region016	251	3909
CM001165.1.region017	251	3910
CM001775.1.region002	251	3914
CM001775.1.region004	251	3916
CP000076.1.region007	251	3925
AYUD01000001.1.region007	251	3929
BGC0000413.1	251	3929
CP000076.1.region010	251	3929
CP000076.1.region011	251	3929
CP000094.2.region009	251	3929
CP000076.1.region013	251	3931
AYUD01000002.1.region001	251	3934
CP000094.2.region001	251	3934
CP000094.2.region004	251	3937
CP000094.2.region007	251	3940
CP000117.1.region003	251	3948
CP000117.1.region008	251	3953
CP000117.1.region009	251	3954
CP000117.1.region010	251	3955
CP000117.1.region012	251	3957
CP000117.1.region014	251	3959
CP000121.1.region001	251	3961
AE004091.2.region005	251	3993
AP012280.1.region005	251	3993
BGC0000287.1	251	3993
CP000438.1.region008	251	3993
CP002496.1.region010	251	3993
CP003149.1.region009	251	3993
CP004054.2.region009	251	3993
CP006853.1.region008	251	3993
CP006931.1.region009	251	3993
CP006937.1.region010	251	3993
FM209186.1.region010	251	3993
QOLE01000003.1.region002	251	3993
ACWU01000147.1.region001	251	3997
AE004091.2.region001	251	3997
AP012280.1.region001	251	3997
CP000438.1.region012	251	3997
CP002496.1.region014	251	3997
CP003149.1.region013	251	3997
CP004054.2.region012	251	3997
CP006853.1.region012	251	3997
CP006931.1.region013	251	3997
CP006937.1.region014	251	3997
FM209186.1.region014	251	3997
QOLE01000001.1.region001	251	3997
CP000438.1.region013	251	3998
CP000744.1.region007	251	4011
ALIX01000345.1.region001	251	4022
CP000869.1.region002	251	4022
CP009831.1.region007	251	4022
CP001037.1.region003	251	4032
CP001037.1.region005	251	4034
