#BGC Name	Family Number
CP003643.1.region001	4298
CP003597.1.region011	4302
CP003646.1.region004	4302
CP003647.1.region001	4307
CP003647.1.region003	4309
CP003943.1.region004	4313
CP003946.1.region001	4326
BGC0001055.1	4349
CP000468.1.region002	4349
CP006784.1.region003	4349
AL645882.2.region015	4421
CP009124.1.region012	4421
CP011382.1.region004	4459
CP011664.1.region003	4466
CP011664.1.region006	4469
CP017599.1.region007	4507
CP017599.1.region008	4508
CP017708.1.region010	4508
JAAHIH010000001.region002	4508
MKZS01000001.1.region018	4508
CP017599.1.region009	4509
CP017708.1.region013	4509
JAAHHM010000001.region001	4509
JAAHIH010000011.region001	4509
MKZS01000001.1.region007	4509
CP017599.1.region013	4513
CP017599.1.region015	4515
CP017599.1.region020	4520
CP017599.1.region032	4532
CP017599.1.region042	4542
CP017708.1.region007	4549
BGC0001560.1	4563
CP017708.1.region021	4563
CP017708.1.region023	4565
BGC0001001.1	4577
CP017708.1.region035	4577
CP020114.1.region002	4586
CP025018.1.region002	4607
CP025018.1.region032	4637
CP025018.1.region033	4638
CP025018.1.region038	4643
CP032543.1.region012	4664
CP032543.1.region014	4666
CP040916.1.region006	4688
CP040916.1.region015	4697
CP040916.1.region026	4708
CP040916.1.region032	4714
BGC0001016.1	4734
BGC0001667.1	4734
BGC0001705.1	4734
CP020114.1.region011	4734
CP043056.1.region009	4734
JH992893.1.region003	4734
VIKY01000283.1.region001	4734
VIKZ01000014.1.region001	4734
DS999641.1.region026	4794
DS999642.1.region002	4796
FP565176.1.region005	4822
BGC0001088.1	4824
FP565176.1.region007	4824
FTMA01000003.1.region001	4829
GG657754.1.region024	4853
GG657754.1.region027	4856
HE798385.1.region008	5031
JAACKE010000001.region004	5036
JAAEWL010000021.region001	5068
JAAHFO010000022.region002	5080
JAAHFO010000023.region001	5081
JAAHFO010000035.region001	5083
JAAHFO010000132.region001	5096
JAAHFO010000143.region001	5097
JAAHFT010000256.region001	5126
JAAHFV010000026.region001	5141
JAAHFV010000050.region001	5145
JAAHFW010000002.region001	5156
JAAHFZ010000003.region002	5172
JAAHFZ010000013.region001	5180
JAAHFZ010000039.region001	5193
JAAHFZ010000051.region001	5194
JAAHFZ010000058.region001	5195
JAAHFZ010000085.region001	5201
JAAHGB010000028.region001	5212
JAAHGU010000039.region001	5212
JAAHGX010000026.region001	5212
JAAHGI010000001.region002	5224
JAAHGI010000002.region001	5226
JAAHHJ010000002.region001	5226
JAAHGI010000034.region001	5237
JAAHHJ010000014.region002	5237
JAAHGL010000005.region001	5265
JAAHGL010000070.region001	5276
JAAHGN010000044.region001	5302
JAAHGN010000055.region001	5304
JAAHFZ010000005.region001	5305
JAAHGN010000056.region001	5305
JAAHHD010000004.region001	5305
JAAHHM010000008.region001	5305
JAAHIG010000146.region001	5305
MKZR01000001.1.region008	5305
JAAHGN010000094.region001	5309
JAAHGN010000433.region001	5321
JAAHGO010000005.region001	5343
JAAHGO010000038.region001	5354
JAAHGO010000052.region001	5356
JAAHGO010000083.region001	5359
JAAHGQ010000032.region001	5367
JAAHGQ010000038.region001	5368
JAAHGQ010000040.region001	5369
JAAHGQ010000043.region001	5370
JAAHGQ010000057.region001	5373
JAAHGQ010000059.region001	5374
JAAHGQ010000074.region001	5376
JAAHGS010000017.region001	5414
JAAHGS010000020.region001	5416
JAAHGT010000039.region001	5428
JAAHGT010000099.region001	5436
JAAHGT010000225.region001	5439
JAAHGT010000553.region001	5442
JAAHGK010000030.region001	5458
JAAHGU010000054.region001	5458
JAAHGX010000084.region001	5458
JAAHFW010000019.region001	5509
JAAHGB010000015.region001	5509
JAAHGU010000028.region001	5509
JAAHGX010000029.region001	5509
JAAHGY010000012.region001	5524
JAAHGY010000044.region001	5527
JAAHGY010000085.region001	5528
JAAHGY010000104.region001	5530
JAAHGY010000149.region001	5531
JAAHGY010000186.region001	5532
JAAHGZ010000192.region001	5564
JAAHGZ010000259.region001	5565
JAAHGZ010000291.region001	5567
JAAHGZ010000342.region001	5569
JAAHGZ010000398.region001	5572
JAAHGY010000528.region001	5580
JAAHGZ010000497.region001	5580
JAAHGZ010000698.region001	5585
BGC0000976.1	5629
BGC0001165.1	5629
CP017599.1.region033	5629
JAAHHD010000018.region001	5629
JAAHHE010000001.region001	5629
MKZR01000001.1.region023	5629
JAAHHE010000132.region001	5670
JAAHHE010000184.region001	5675
JAAHHG010000042.region001	5716
JAAHHG010000206.region001	5721
JAAHHG010000550.region001	5735
JAAHHH010000075.region001	5748
JAAHHH010000139.region001	5754
JAAHHH010000392.region001	5767
JAAHHI010000094.region001	5788
JAAHGI010000001.region003	5799
JAAHGS010000018.region001	5799
JAAHHJ010000002.region002	5799
JAAHHM010000022.region001	5850
JAAHHM010000035.region001	5852
JAAHIC010000018.region001	5885
JAAHIG010000049.region001	5940
JAAHIG010000070.region001	5945
JAAHIG010000090.region001	5948
JAAHIG010000203.region001	5961
JAAHIH010000001.region006	5989
JAAHIH010000002.region004	5993
JAAHIH010000003.region005	5998
CP017599.1.region034	5999
JAAHHE010000308.region001	5999
JAAHIH010000003.region006	5999
JAAHIH010000005.region001	6006
CP017708.1.region008	6007
JAAHHD010000025.region001	6007
JAAHHE010000217.region001	6007
JAAHIH010000005.region002	6007
MKZR01000001.1.region031	6007
JAAHIH010000006.region004	6016
JAAHIH010000010.region001	6026
JAAHII010000001.region005	6035
JAAHII010000001.region010	6040
JAAHII010000002.region001	6041
JAASAV010000025.region001	6057
JAASAW010000052.region001	6114
JAASAX010000008.region002	6114
JABTEX010000001.region001	6140
JABTEX010000003.region002	6150
JABTEX010000003.region004	6152
JABTEY010000002.region002	6174
JABTEY010000002.region003	6175
JABTEY010000002.region006	6178
JABTEY010000002.region013	6185
JABTEZ010000002.region001	6195
JABTEZ010000002.region003	6197
JABTEZ010000002.region007	6201
JABTEZ010000005.region003	6211
JABTEZ010000006.region002	6213
JACHIZ010000001.region010	6225
MDRX01000001.1.region006	6225
JACHIZ010000001.region013	6228
MDRX01000001.1.region009	6228
JAIY01000004.1.region001	6256
JAIY01000006.1.region001	6261
JAIY01000009.1.region001	6266
JAIY01000015.1.region001	6275
JFDM01000168.1.region001	6320
JFDM01000392.1.region001	6330
JFDN01000241.1.region001	6347
JH992890.1.region003	6398
JH992891.1.region001	6399
JH992892.1.region001	6400
JH992893.1.region005	6405
JH992901.1.region009	6426
JH992901.1.region010	6427
JH993793.1.region001	6432
JMCC02000027.1.region001	6451
JMCC02000069.1.region001	6462
JMCC02000198.1.region001	6481
JNLT01000009.1.region002	6544
ABYX02000001.1.region021	6559
BGC0000973.1	6559
JNLT01000021.1.region001	6559
JNLT01000022.1.region001	6560
JNLT01000031.1.region001	6566
JNYZ01000011.1.region002	6590
JOIW01000006.1.region001	6617
JRNF01000013.1.region001	6641
KB217478.1.region009	6660
KB217483.1.region002	6675
KB235922.1.region006	6701
KB235922.1.region010	6705
KB235922.1.region015	6710
KB235924.1.region001	6711
KB235930.1.region005	6716
KB235930.1.region007	6718
AQPE01000065.1.region001	6754
KB846722.1.region001	6754
AQPE01000065.1.region002	6755
KB846722.1.region002	6755
ARHR01000089.1.region001	6911
ARHU01000034.1.region001	6911
AUKP01000029.1.region001	6911
AZWZ01000015.1.region002	6911
JNID01000001.1.region002	6911
KB897364.1.region001	6911
KB897627.1.region002	6911
KB897744.1.region001	6911
PGEW01000001.1.region005	6911
SHLF01000002.1.region002	6911
ARJI01000047.1.region001	7032
KB898998.1.region001	7032
ARJI01000037.1.region001	7039
BGC0001230.1	7039
BGC0001766.1	7039
KB899005.1.region001	7039
KE384282.1.region001	7120
KE384521.1.region002	7130
KE384522.1.region001	7133
KE384522.1.region002	7134
KE650771.1.region015	7149
KE650771.1.region016	7150
KI912151.1.region004	7189
KI912153.1.region001	7192
KI913949.1.region002	7196
KI913949.1.region004	7198
KI931730.1.region001	7213
KI931739.1.region001	7215
KI931755.1.region001	7218
KI932679.1.region001	7241
KI932680.1.region001	7242
KV411303.1.region012	7269
KV411304.1.region021	7291
KV878783.1.region003	7298
LNBE01000002.1.region012	7362
LNBE01000003.1.region004	7366
LNBE01000009.1.region001	7393
LOIC01000018.1.region001	7396
LOIC01000083.1.region001	7411
LOMY01000100.1.region001	7429
LXQD01000032.1.region001	7458
LXQD01000072.1.region001	7462
LXQD01000205.1.region001	7468
LXQD01000308.1.region001	7475
LXQD01000328.1.region001	7480
JACHIZ010000001.region005	7488
MDRX01000001.1.region002	7488
MKGR01000013.1.region001	7535
MKGR01000017.1.region001	7538
MUBK01000017.1.region001	7538
BGC0000962.1	7566
JAAHHD010000060.region001	7566
MKZR01000001.1.region012	7566
CP017708.1.region015	7581
JAAHFZ010000006.region001	7581
JAAHHD010000003.region001	7581
JAAHIH010000002.region003	7581
MKZR01000001.1.region027	7581
MKZS01000001.1.region015	7603
MKZS01000001.1.region022	7610
MKZS01000001.1.region026	7614
MUBK01000002.1.region001	7645
NIBS01000029.1.region001	7678
NIBU01000006.1.region001	7708
NJAH01000011.1.region001	7708
NJAJ01000012.1.region001	7708
MUBJ01000017.1.region001	7743
NIBS01000012.1.region001	7743
NITY01000001.1.region004	7743
NJAH01000016.1.region001	7799
NJAI01000005.1.region001	7824
NJAI01000006.1.region003	7828
NJAI01000007.1.region001	7828
NJAI01000011.1.region001	7828
NJAI01000013.1.region001	7832
NJAJ01000002.1.region002	7836
NJGH01000012.1.region001	7895
NJGH01000066.1.region001	7908
NITZ01000011.1.region001	7931
NJCW01000034.1.region001	7931
NJCX01000004.1.region002	7931
NKHP01000013.1.region001	7931
NKHR01000011.1.region001	7931
NKHP01000018.1.region001	7936
NIBS01000007.1.region001	7957
NKHQ01000052.1.region001	7957
LOIC01000088.1.region002	7966
LOMY01000017.1.region001	7966
MKGQ01000010.1.region001	7966
MKGR01000003.1.region001	7966
MUBJ01000019.1.region001	7966
NIBS01000004.1.region001	7966
NIBT01000010.1.region001	7966
NIBU01000004.1.region001	7966
NITZ01000003.1.region002	7966
NJGH01000001.1.region001	7966
NKHP01000001.1.region003	7966
NKHQ01000081.1.region001	7966
NKHR01000002.1.region002	7973
PEFS01000001.1.region006	8011
PEFS01000001.1.region031	8036
PJMP01000001.1.region013	8084
PPFB01000001.1.region013	8107
PPFB01000001.1.region016	8110
PPXO01000129.1.region001	8229
PPXO01003145.1.region001	8255
PVNK01000057.1.region001	8299
PVNK01000160.1.region001	8311
PVNK01000189.1.region001	8315
PVNK01000234.1.region001	8323
PVNL01000031.1.region001	8332
PVNL01000074.1.region001	8344
PVNL01000127.1.region001	8357
ARHR01000025.1.region001	8442
ARHU01000051.1.region001	8442
AUKP01000016.1.region001	8442
JNID01000016.1.region001	8442
KB897425.1.region001	8442
KB897624.1.region001	8442
KB897729.1.region002	8442
KL370765.1.region001	8442
SHLF01000002.1.region005	8442
VIKW01000032.1.region001	8474
VILD01000004.1.region001	8474
VIKW01000042.1.region001	8475
VILD01000006.1.region001	8475
VIKX01000097.1.region001	8482
VIKX01000122.1.region001	8483
VIKZ01000048.1.region001	8513
VILB01000011.1.region002	8534
VIKW01000017.1.region001	8553
VILD01000001.1.region003	8553
VILF01000001.1.region003	8576
VILF01000005.1.region001	8582
WWGP01000832.1.region001	8635
WWGP01001155.1.region001	8649
c00018_NODE_18...region001	8718
c00018_gi1015...region001	8722
c00019_NODE_19...region001	8724
c00022_NODE_11...region002	8734
c00071_NODE_71...region001	8807
c00118_NODE_11...region001	8859
c00180_NODE_18...region001	8919
c00216_NODE_21...region001	8955
c00256_NODE_25...region001	8993
c00708_NODE_70...region001	9390
c00769_NODE_76...region001	9439
