BGC	Accesion ID	Description	Product Prediction	BiG-SCAPE class	Organism	Taxonomy
AM747721.1.region008	AM747721.1	AM747721.1 Burkholderia cenocepacia J2315 chromosome 2, complete genome	terpene	Terpene		
AM747722.1.region001	AM747722.1	AM747722.1 Burkholderia cenocepacia J2315 chromosome 3, complete genome	terpene	Terpene		
AP008231.1.region002	AP008231.1	AP008231.1 Synechococcus elongatus PCC 6301 DNA, complete genome	terpene	Terpene		
AP008231.1.region003	AP008231.1	AP008231.1 Synechococcus elongatus PCC 6301 DNA, complete genome	terpene	Terpene		
AP009324.1.region004	AP009324.1	AP009324.1 Staphylococcus aureus subsp. aureus Mu3 DNA, complete genome	T3PKS.terpene	Others		
AP009552.1.region003	AP009552.1	AP009552.1 Microcystis aeruginosa NIES-843 DNA, complete genome	T1PKS.terpene	Others		
AP009552.1.region007	AP009552.1	AP009552.1 Microcystis aeruginosa NIES-843 DNA, complete genome	terpene	Terpene		
AP009552.1.region009	AP009552.1	AP009552.1 Microcystis aeruginosa NIES-843 DNA, complete genome	terpene	Terpene		
AP018314.1.region003	AP018314.1	AP018314.1 Sphaerospermopsis kisseleviana NIES-73 DNA, nearly complete genome	terpene	Terpene		
AP018314.1.region004	AP018314.1	AP018314.1 Sphaerospermopsis kisseleviana NIES-73 DNA, nearly complete genome	terpene	Terpene		
AP018314.1.region007	AP018314.1	AP018314.1 Sphaerospermopsis kisseleviana NIES-73 DNA, nearly complete genome	terpene	Terpene		
AP019314.1.region002	AP019314.1	AP019314.1 Microcystis viridis NIES-102 DNA, complete genome	terpene	Terpene		
AP019314.1.region004	AP019314.1	AP019314.1 Microcystis viridis NIES-102 DNA, complete genome	terpene	Terpene		
AP019314.1.region010	AP019314.1	AP019314.1 Microcystis viridis NIES-102 DNA, complete genome	T1PKS.terpene	Others		
AQFP01000003.1.region001	AQFP01000003.1	AQFP01000003.1 Pseudomonas sp. HPB0071 aczIi-supercont1.1.C3, whole genome shotgun sequence	terpene	Terpene		
AQPE01000054.1.region001	AQPE01000054.1	AQPE01000054.1 Streptomyces sp. CNS615 D583DRAFT_scaffold00018.18_C, whole genome shotgun sequence	terpene	Terpene		
AQPE01000075.1.region002	AQPE01000075.1	AQPE01000075.1 Streptomyces sp. CNS615 D583DRAFT_scaffold00001.1_C, whole genome shotgun sequence	terpene	Terpene		
AQPE01000075.1.region004	AQPE01000075.1	AQPE01000075.1 Streptomyces sp. CNS615 D583DRAFT_scaffold00001.1_C, whole genome shotgun sequence	terpene	Terpene		
AQPE01000075.1.region005	AQPE01000075.1	AQPE01000075.1 Streptomyces sp. CNS615 D583DRAFT_scaffold00001.1_C, whole genome shotgun sequence	terpene	Terpene		
ARBB01000003.1.region008	ARBB01000003.1	ARBB01000003.1 Salinispora arenicola DSM 45545 strain CNS-991 scaffold1_C3, whole genome shotgun sequence	terpene	Terpene		
ARBB01000004.1.region002	ARBB01000004.1	ARBB01000004.1 Salinispora arenicola DSM 45545 strain CNS-991 scaffold1_C4, whole genome shotgun sequence	terpene.NRPS	Others		
ARBB01000004.1.region009	ARBB01000004.1	ARBB01000004.1 Salinispora arenicola DSM 45545 strain CNS-991 scaffold1_C4, whole genome shotgun sequence	terpene	Terpene		
ARGG01000017.1.region001	ARGG01000017.1	ARGG01000017.1 Salinispora fenicalii strain CNR-942 C549DRAFT_scaffold00036.36_C, whole genome shotgun sequence	terpene	Terpene		
ARGG01000060.1.region005	ARGG01000060.1	ARGG01000060.1 Salinispora fenicalii strain CNR-942 C549DRAFT_scaffold00001.1_C, whole genome shotgun sequence	T1PKS.LAP.terpene.NRPS.thiopeptide	Others		
ARGH01000035.1.region001	ARGH01000035.1	ARGH01000035.1 Salinispora pacifica CNS055 C550DRAFT_scaffold00031.31_C, whole genome shotgun sequence	terpene	Terpene		
ARGH01000073.1.region001	ARGH01000073.1	ARGH01000073.1 Salinispora pacifica CNS055 C550DRAFT_scaffold00001.1_C3, whole genome shotgun sequence	terpene	Terpene		
ARGJ01000047.1.region001	ARGJ01000047.1	ARGJ01000047.1 Salinispora pacifica DSM 45543 = CNS-863 C552DRAFT_scaffold00026.26_C, whole genome shotgun sequence	terpene.NRPS	Others		
ARGJ01000064.1.region001	ARGJ01000064.1	ARGJ01000064.1 Salinispora pacifica DSM 45543 = CNS-863 C552DRAFT_scaffold00011.11_C, whole genome shotgun sequence	terpene	Terpene		
ARGK01000095.1.region002	ARGK01000095.1	ARGK01000095.1 Salinispora pacifica CNS996 C553DRAFT_scaffold00022.22_C, whole genome shotgun sequence	terpene	Terpene		
ARGK01000104.1.region002	ARGK01000104.1	ARGK01000104.1 Salinispora pacifica CNS996 C553DRAFT_scaffold00015.15_C, whole genome shotgun sequence	terpene	Terpene		
ARHR01000033.1.region001	ARHR01000033.1	ARHR01000033.1 Streptomyces sp. CNQ766 C591DRAFT_scaffold00055.55_C, whole genome shotgun sequence	T3PKS.terpene	Others		
ARHR01000043.1.region001	ARHR01000043.1	ARHR01000043.1 Streptomyces sp. CNQ766 C591DRAFT_scaffold00046.46_C2, whole genome shotgun sequence	terpene	Terpene		
ARHR01000064.1.region001	ARHR01000064.1	ARHR01000064.1 Streptomyces sp. CNQ766 C591DRAFT_scaffold00025.25_C, whole genome shotgun sequence	terpene	Terpene		
ARHR01000066.1.region001	ARHR01000066.1	ARHR01000066.1 Streptomyces sp. CNQ766 C591DRAFT_scaffold00023.23_C, whole genome shotgun sequence	terpene	Terpene		
ARHR01000069.1.region001	ARHR01000069.1	ARHR01000069.1 Streptomyces sp. CNQ766 C591DRAFT_scaffold00020.20_C, whole genome shotgun sequence	terpene	Terpene		
ARHR01000074.1.region001	ARHR01000074.1	ARHR01000074.1 Streptomyces sp. CNQ766 C591DRAFT_scaffold00015.15_C, whole genome shotgun sequence	terpene	Terpene		
ARHR01000083.1.region001	ARHR01000083.1	ARHR01000083.1 Streptomyces sp. CNQ766 C591DRAFT_scaffold00007.7_C, whole genome shotgun sequence	terpene	Terpene		
ARHR01000084.1.region001	ARHR01000084.1	ARHR01000084.1 Streptomyces sp. CNQ766 C591DRAFT_scaffold00006.6_C, whole genome shotgun sequence	terpene	Terpene		
ARHR01000089.1.region002	ARHR01000089.1	ARHR01000089.1 Streptomyces sp. CNQ766 C591DRAFT_scaffold00002.2_C, whole genome shotgun sequence	terpene	Terpene		
ARHU01000003.1.region001	ARHU01000003.1	ARHU01000003.1 Streptomyces sp. CNY243 C594DRAFT_scaffold00061.61_C, whole genome shotgun sequence	terpene	Terpene		
ARHU01000021.1.region001	ARHU01000021.1	ARHU01000021.1 Streptomyces sp. CNY243 C594DRAFT_scaffold00044.44_C, whole genome shotgun sequence	T3PKS.terpene	Others		
ARHU01000032.1.region001	ARHU01000032.1	ARHU01000032.1 Streptomyces sp. CNY243 C594DRAFT_scaffold00034.34_C2, whole genome shotgun sequence	terpene	Terpene		
ARHU01000037.1.region001	ARHU01000037.1	ARHU01000037.1 Streptomyces sp. CNY243 C594DRAFT_scaffold00029.29_C, whole genome shotgun sequence	terpene	Terpene		
ARHU01000044.1.region001	ARHU01000044.1	ARHU01000044.1 Streptomyces sp. CNY243 C594DRAFT_scaffold00022.22_C, whole genome shotgun sequence	terpene	Terpene		
ARHU01000045.1.region001	ARHU01000045.1	ARHU01000045.1 Streptomyces sp. CNY243 C594DRAFT_scaffold00021.21_C, whole genome shotgun sequence	terpene	Terpene		
ARHU01000048.1.region001	ARHU01000048.1	ARHU01000048.1 Streptomyces sp. CNY243 C594DRAFT_scaffold00018.18_C, whole genome shotgun sequence	terpene	Terpene		
ARHU01000059.1.region001	ARHU01000059.1	ARHU01000059.1 Streptomyces sp. CNY243 C594DRAFT_scaffold00010.10_C, whole genome shotgun sequence	terpene	Terpene		
ARHU01000068.1.region001	ARHU01000068.1	ARHU01000068.1 Streptomyces sp. CNY243 C594DRAFT_scaffold00005.5_C, whole genome shotgun sequence	terpene	Terpene		
ARHU01000072.1.region001	ARHU01000072.1	ARHU01000072.1 Streptomyces sp. CNY243 C594DRAFT_scaffold00001.1_C, whole genome shotgun sequence	terpene	Terpene		
ARIM01000051.1.region001	ARIM01000051.1	ARIM01000051.1 Streptomyces sp. CNT302 D329DRAFT_scaffold00008.8_C, whole genome shotgun sequence	terpene	Terpene		
ARIM01000058.1.region006	ARIM01000058.1	ARIM01000058.1 Streptomyces sp. CNT302 D329DRAFT_scaffold00001.1_C1, whole genome shotgun sequence	terpene	Terpene		
ARIM01000058.1.region007	ARIM01000058.1	ARIM01000058.1 Streptomyces sp. CNT302 D329DRAFT_scaffold00001.1_C1, whole genome shotgun sequence	terpene	Terpene		
ARIM01000059.1.region002	ARIM01000059.1	ARIM01000059.1 Streptomyces sp. CNT302 D329DRAFT_scaffold00001.1_C2, whole genome shotgun sequence	terpene	Terpene		
ARJI01000035.1.region001	ARJI01000035.1	ARJI01000035.1 Streptomyces sp. CNB091 D581DRAFT_scaffold00018.18_C, whole genome shotgun sequence	betalactone.NRPS-like.terpene	Others		
ARJI01000039.1.region001	ARJI01000039.1	ARJI01000039.1 Streptomyces sp. CNB091 D581DRAFT_scaffold00015.15_C, whole genome shotgun sequence	terpene	Terpene		
ARJI01000053.1.region002	ARJI01000053.1	ARJI01000053.1 Streptomyces sp. CNB091 D581DRAFT_scaffold00003.3_C, whole genome shotgun sequence	terpene	Terpene		
ARJI01000056.1.region001	ARJI01000056.1	ARJI01000056.1 Streptomyces sp. CNB091 D581DRAFT_scaffold00001.1_C1, whole genome shotgun sequence	terpene	Terpene		
AUEV01000002.1.region002	AUEV01000002.1	AUEV01000002.1 Streptomyces sp. TAA486 I004DRAFT_scaffold00002.2_C, whole genome shotgun sequence	terpene	Terpene		
AUEV01000018.1.region003	AUEV01000018.1	AUEV01000018.1 Streptomyces sp. TAA486 I004DRAFT_scaffold00016.16_C, whole genome shotgun sequence	terpene	Terpene		
AUFD01000005.1.region001	AUFD01000005.1	AUFD01000005.1 Streptomyces sp. CNS606 K304DRAFT_scaffold00003.3_C, whole genome shotgun sequence	terpene	Terpene		
AUFD01000009.1.region002	AUFD01000009.1	AUFD01000009.1 Streptomyces sp. CNS606 K304DRAFT_scaffold00007.7_C, whole genome shotgun sequence	terpene	Terpene		
AUFD01000019.1.region002	AUFD01000019.1	AUFD01000019.1 Streptomyces sp. CNS606 K304DRAFT_scaffold00017.17_C, whole genome shotgun sequence	terpene	Terpene		
AUGH01000017.1.region001	AUGH01000017.1	AUGH01000017.1 Salinispora mooreana strain CNS-237 H303DRAFT_scaffold_11.12_C, whole genome shotgun sequence	terpene.LAP.thiopeptide	Others		
AUGH01000030.1.region001	AUGH01000030.1	AUGH01000030.1 Salinispora mooreana strain CNS-237 H303DRAFT_scaffold_20.21_C, whole genome shotgun sequence	terpene	Terpene		
AUKN01000002.1.region003	AUKN01000002.1	AUKN01000002.1 Streptomyces sp. CNT318 H296DRAFT_scaffold00002.2_C, whole genome shotgun sequence	terpene	Terpene		
AUKN01000003.1.region002	AUKN01000003.1	AUKN01000003.1 Streptomyces sp. CNT318 H296DRAFT_scaffold00003.3_C, whole genome shotgun sequence	terpene	Terpene		
AUKN01000003.1.region004	AUKN01000003.1	AUKN01000003.1 Streptomyces sp. CNT318 H296DRAFT_scaffold00003.3_C, whole genome shotgun sequence	terpene	Terpene		
AUKN01000014.1.region001	AUKN01000014.1	AUKN01000014.1 Streptomyces sp. CNT318 H296DRAFT_scaffold00013.13_C, whole genome shotgun sequence	terpene	Terpene		
AUKO01000003.1.region003	AUKO01000003.1	AUKO01000003.1 Streptomyces sp. CNT360 H297DRAFT_scaffold00003.3_C, whole genome shotgun sequence	terpene	Terpene		
AUKO01000018.1.region001	AUKO01000018.1	AUKO01000018.1 Streptomyces sp. CNT360 H297DRAFT_scaffold00011.11_C, whole genome shotgun sequence	terpene	Terpene		
AUKP01000006.1.region001	AUKP01000006.1	AUKP01000006.1 Streptomyces sp. CNQ865 H298DRAFT_scaffold00006.6_C, whole genome shotgun sequence	terpene	Terpene		
AUKP01000008.1.region001	AUKP01000008.1	AUKP01000008.1 Streptomyces sp. CNQ865 H298DRAFT_scaffold00008.8_C, whole genome shotgun sequence	terpene	Terpene		
AUKP01000018.1.region001	AUKP01000018.1	AUKP01000018.1 Streptomyces sp. CNQ865 H298DRAFT_scaffold00017.17_C, whole genome shotgun sequence	terpene	Terpene		
AUKP01000019.1.region001	AUKP01000019.1	AUKP01000019.1 Streptomyces sp. CNQ865 H298DRAFT_scaffold00018.18_C, whole genome shotgun sequence	terpene	Terpene		
AUKP01000024.1.region002	AUKP01000024.1	AUKP01000024.1 Streptomyces sp. CNQ865 H298DRAFT_scaffold00023.23_C, whole genome shotgun sequence	terpene	Terpene		
AUKP01000030.1.region001	AUKP01000030.1	AUKP01000030.1 Streptomyces sp. CNQ865 H298DRAFT_scaffold00029.29_C, whole genome shotgun sequence	terpene	Terpene		
AUKP01000050.1.region001	AUKP01000050.1	AUKP01000050.1 Streptomyces sp. CNQ865 H298DRAFT_scaffold00049.49_C, whole genome shotgun sequence	T3PKS.terpene	Others		
AUKP01000052.1.region001	AUKP01000052.1	AUKP01000052.1 Streptomyces sp. CNQ865 H298DRAFT_scaffold00051.51_C, whole genome shotgun sequence	terpene	Terpene		
AUKQ01000004.1.region001	AUKQ01000004.1	AUKQ01000004.1 Streptomyces sp. CNH287 H299DRAFT_scaffold00003.3_C, whole genome shotgun sequence	terpene	Terpene		
AUKQ01000006.1.region001	AUKQ01000006.1	AUKQ01000006.1 Streptomyces sp. CNH287 H299DRAFT_scaffold00005.5_C, whole genome shotgun sequence	phenazine.terpene	Others		
AUKQ01000006.1.region002	AUKQ01000006.1	AUKQ01000006.1 Streptomyces sp. CNH287 H299DRAFT_scaffold00005.5_C, whole genome shotgun sequence	hglE-KS.terpene.LAP	Others		
AUKR01000007.1.region001	AUKR01000007.1	AUKR01000007.1 Streptomyces sp. TAA040 H300DRAFT_scaffold00006.6_C, whole genome shotgun sequence	lanthipeptide.terpene.NRPS	Others		
AUKR01000007.1.region002	AUKR01000007.1	AUKR01000007.1 Streptomyces sp. TAA040 H300DRAFT_scaffold00006.6_C, whole genome shotgun sequence	T3PKS.terpene.NRPS	Others		
AUKR01000010.1.region001	AUKR01000010.1	AUKR01000010.1 Streptomyces sp. TAA040 H300DRAFT_scaffold00009.9_C, whole genome shotgun sequence	terpene	Terpene		
AUKR01000014.1.region001	AUKR01000014.1	AUKR01000014.1 Streptomyces sp. TAA040 H300DRAFT_scaffold00013.13_C, whole genome shotgun sequence	terpene	Terpene		
AUKR01000016.1.region002	AUKR01000016.1	AUKR01000016.1 Streptomyces sp. TAA040 H300DRAFT_scaffold00015.15_C, whole genome shotgun sequence	terpene	Terpene		
AUKR01000036.1.region001	AUKR01000036.1	AUKR01000036.1 Streptomyces sp. TAA040 H300DRAFT_scaffold00034.34_C, whole genome shotgun sequence	terpene	Terpene		
AUKW01000001.1.region001	AUKW01000001.1	AUKW01000001.1 Streptomyces sp. TAA204 H343DRAFT_scaffold00001.1_C, whole genome shotgun sequence	terpene	Terpene		
AUKW01000002.1.region003	AUKW01000002.1	AUKW01000002.1 Streptomyces sp. TAA204 H343DRAFT_scaffold00002.2_C, whole genome shotgun sequence	terpene	Terpene		
AUKW01000003.1.region001	AUKW01000003.1	AUKW01000003.1 Streptomyces sp. TAA204 H343DRAFT_scaffold00003.3_C, whole genome shotgun sequence	furan.PKS-like.transAT-PKS.terpene.NRPS	Others		
AUKW01000003.1.region002	AUKW01000003.1	AUKW01000003.1 Streptomyces sp. TAA204 H343DRAFT_scaffold00003.3_C, whole genome shotgun sequence	terpene	Terpene		
AUKW01000010.1.region001	AUKW01000010.1	AUKW01000010.1 Streptomyces sp. TAA204 H343DRAFT_scaffold00009.9_C, whole genome shotgun sequence	terpene	Terpene		
AUKW01000019.1.region001	AUKW01000019.1	AUKW01000019.1 Streptomyces sp. TAA204 H343DRAFT_scaffold00015.15_C, whole genome shotgun sequence	T1PKS.terpene.NRPS	Others		
AWEV01000046.1.region001	AWEV01000046.1	AWEV01000046.1 Microbispora sp. ATCC PTA-5024 contig00046, whole genome shotgun sequence	terpene	Terpene		
AWEV01000047.1.region001	AWEV01000047.1	AWEV01000047.1 Microbispora sp. ATCC PTA-5024 contig00047, whole genome shotgun sequence	terpene	Terpene		
AWEV01000114.1.region001	AWEV01000114.1	AWEV01000114.1 Microbispora sp. ATCC PTA-5024 contig00114, whole genome shotgun sequence	terpene	Terpene		
AWEV01000244.1.region001	AWEV01000244.1	AWEV01000244.1 Microbispora sp. ATCC PTA-5024 contig00244, whole genome shotgun sequence	terpene	Terpene		
AWEV01000328.1.region001	AWEV01000328.1	AWEV01000328.1 Microbispora sp. ATCC PTA-5024 contig00328, whole genome shotgun sequence	terpene	Terpene		
AXCT02000033.1.region001	AXCT02000033.1	AXCT02000033.1 Cladonia metacorallifera KoLRI002260 contig_33, whole genome shotgun sequence	terpene	Terpene		
AXCT02000035.1.region001	AXCT02000035.1	AXCT02000035.1 Cladonia metacorallifera KoLRI002260 contig_35, whole genome shotgun sequence	terpene	Terpene		
AXCT02000071.1.region002	AXCT02000071.1	AXCT02000071.1 Cladonia metacorallifera KoLRI002260 contig_71, whole genome shotgun sequence	terpene	Terpene		
AXCT02000362.1.region001	AXCT02000362.1	AXCT02000362.1 Cladonia metacorallifera KoLRI002260 contig_362, whole genome shotgun sequence	terpene	Terpene		
AXCT02000499.1.region001	AXCT02000499.1	AXCT02000499.1 Cladonia metacorallifera KoLRI002260 contig_499, whole genome shotgun sequence	terpene	Terpene		
AXVR01000034.1.region001	AXVR01000034.1	AXVR01000034.1 Salinispora cortesiana strain CNY-202 K228DRAFT_scaffold00034.34_C, whole genome shotgun sequence	terpene	Terpene		
AXVR01000056.1.region001	AXVR01000056.1	AXVR01000056.1 Salinispora cortesiana strain CNY-202 K228DRAFT_scaffold00056.56_C, whole genome shotgun sequence	terpene	Terpene		
AXVU01000001.1.region001	AXVU01000001.1	AXVU01000001.1 Streptomyces sp. CNQ329 I003DRAFT_scaffold00001.1_C, whole genome shotgun sequence	terpene	Terpene		
AXVU01000007.1.region002	AXVU01000007.1	AXVU01000007.1 Streptomyces sp. CNQ329 I003DRAFT_scaffold00006.6_C, whole genome shotgun sequence	terpene	Terpene		
AXVU01000022.1.region001	AXVU01000022.1	AXVU01000022.1 Streptomyces sp. CNQ329 I003DRAFT_scaffold00021.21_C, whole genome shotgun sequence	PKS-like.terpene	Others		
