BGC	Accesion ID	Description	Product Prediction	BiG-SCAPE class	Organism	Taxonomy
AUKQ01000024.1.region001	AUKQ01000024.1	AUKQ01000024.1 Streptomyces sp. CNH287 H299DRAFT_scaffold00021.21_C, whole genome shotgun sequence	NRPS.PKS-like	PKS-NRP_Hybrids		
AXVU01000004.1.region001	AXVU01000004.1	AXVU01000004.1 Streptomyces sp. CNQ329 I003DRAFT_scaffold00003.3_C, whole genome shotgun sequence	NRPS.T1PKS	PKS-NRP_Hybrids		
AZWL01000004.1.region003	AZWL01000004.1	AZWL01000004.1 Streptomyces sp. CNH099 B121DRAFT_scaffold_2.3_C, whole genome shotgun sequence	NRPS.PKS-like	PKS-NRP_Hybrids		
AZWL01000009.1.region001	AZWL01000009.1	AZWL01000009.1 Streptomyces sp. CNH099 B121DRAFT_scaffold_7.8_C, whole genome shotgun sequence	NRPS.T1PKS	PKS-NRP_Hybrids		
AZWZ01000015.1.region002	AZWZ01000015.1	AZWZ01000015.1 Streptomyces sp. CNT371 B105DRAFT_scaffold_11.12_C, whole genome shotgun sequence	NRPS.T1PKS	PKS-NRP_Hybrids		
AZWZ01000018.1.region001	AZWZ01000018.1	AZWZ01000018.1 Streptomyces sp. CNT371 B105DRAFT_scaffold_14.15_C, whole genome shotgun sequence	NRPS.T3PKS	PKS-NRP_Hybrids		
BA000019.2.region004	BA000019.2	BA000019.2 Nostoc sp. PCC 7120 DNA, complete genome	hglE-KS.NRPS.T1PKS	PKS-NRP_Hybrids		
BA000019.2.region009	BA000019.2	BA000019.2 Nostoc sp. PCC 7120 DNA, complete genome	NRPS.T1PKS	PKS-NRP_Hybrids		
BA000019.2.region010	BA000019.2	BA000019.2 Nostoc sp. PCC 7120 DNA, complete genome	NRPS-like.T1PKS	PKS-NRP_Hybrids		
BEYQ01000002.1.region001	BEYQ01000002.1	BEYQ01000002.1 Microcystis aeruginosa NIES-298 DNA, sequence02, whole genome shotgun sequence	NRPS.T1PKS	PKS-NRP_Hybrids		
BEYQ01000005.1.region001	BEYQ01000005.1	BEYQ01000005.1 Microcystis aeruginosa NIES-298 DNA, sequence05, whole genome shotgun sequence	NRPS-like.T1PKS	PKS-NRP_Hybrids		
BEYQ01000012.1.region002	BEYQ01000012.1	BEYQ01000012.1 Microcystis aeruginosa NIES-298 DNA, sequence12, whole genome shotgun sequence	NRPS-like.T1PKS.T3PKS	PKS-NRP_Hybrids		
BGC0000062.1	BGC0000062.1	Fumonisin biosynthetic gene cluster	nrps.t1pks	PKS-NRP_Hybrids	Fusarium verticillioides	Eukaryota,Fungi,Dikarya,Ascomycota,Pezizomycotina,Sordariomycetes,Hypocreomycetidae,Hypocreales,Nectriaceae,Fusarium,Fusarium fujikuroi species complex
BGC0000063.1	BGC0000063.1	Fumonisin biosynthetic gene cluster	nrps.t1pks	PKS-NRP_Hybrids	Fusarium oxysporum	Eukaryota,Fungi,Dikarya,Ascomycota,Pezizomycotina,Sordariomycetes,Hypocreomycetidae,Hypocreales,Nectriaceae,Fusarium,Fusarium oxysporum species complex
BGC0000064.1	BGC0000064.1	Fusarin biosynthetic gene cluster	nrps.t1pks	PKS-NRP_Hybrids	Fusarium verticillioides	Eukaryota,Fungi,Dikarya,Ascomycota,Pezizomycotina,Sordariomycetes,Hypocreomycetidae,Hypocreales,Nectriaceae,Fusarium,Fusarium fujikuroi species complex
BGC0000081.1	BGC0000081.1	Kedarcidin biosynthetic gene cluster	nrps.t1pks	PKS-NRP_Hybrids	Streptoalloteichus sp. ATCC 53650	Bacteria,Actinobacteria,Actinobacteridae,Actinomycetales,Pseudonocardineae,Pseudonocardiaceae,Streptoalloteichus
BGC0000145.1	BGC0000145.1	Salinosporamide A biosynthetic gene cluster	transatpks.nrps.t1pks	PKS-NRP_Hybrids	Salinispora tropica	Bacteria,Actinobacteria,Actinobacteridae,Actinomycetales,Micromonosporineae,Micromonosporaceae,Salinispora
BGC0000150.1	BGC0000150.1	Sporolide biosynthetic gene cluster	nrps.t1pks	PKS-NRP_Hybrids	Salinispora tropica CNB-440	Bacteria,Actinobacteria,Actinobacteridae,Actinomycetales,Micromonosporineae,Micromonosporaceae,Salinispora
BGC0000186.1	BGC0000186.1	Thailandamide biosynthetic gene cluster	t2pks.nrps.transatpks	PKS-NRP_Hybrids	Burkholderia thailandensis E264	Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Burkholderiaceae,Burkholderia,pseudomallei group
BGC0000289.1	BGC0000289.1	A40926 biosynthetic gene cluster	nrps.t3pks	PKS-NRP_Hybrids	Nonomuraea sp. ATCC 39727	Bacteria,Actinobacteria,Actinobacteridae,Actinomycetales,Streptosporangineae,Streptosporangiaceae,Nonomuraea
BGC0000290.1	BGC0000290.1	A47934 biosynthetic gene cluster	nrps.t3pks	PKS-NRP_Hybrids	Streptomyces toyocaensis	Bacteria,Actinobacteria,Actinobacteridae,Actinomycetales,Streptomycineae,Streptomycetaceae,Streptomyces
BGC0000311.1	BGC0000311.1	Balhimycin biosynthetic gene cluster	nrps.t3pks	PKS-NRP_Hybrids	Amycolatopsis balhimycina DSM 5908	Bacteria,Actinobacteria,Actinobacteridae,Actinomycetales,Pseudonocardineae,Pseudonocardiaceae,Amycolatopsis
BGC0000322.1	BGC0000322.1	Chloroeremomycin biosynthetic gene cluster	nrps.t3pks	PKS-NRP_Hybrids	Amycolatopsis orientalis	Bacteria,Actinobacteria,Actinobacteridae,Actinomycetales,Pseudonocardineae,Pseudonocardiaceae,Amycolatopsis
BGC0000335.1	BGC0000335.1	Cystomanamides biosynthetic gene cluster	nrps.t1pks	PKS-NRP_Hybrids	Cystobacter fuscus	Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales,Cystobacterineae,Cystobacteraceae,Cystobacter
BGC0000345.1	BGC0000345.1	Eponemycin biosynthetic gene cluster	nrps.t1pks	PKS-NRP_Hybrids	Streptomyces hygroscopicus	Bacteria,Actinobacteria,Actinobacteridae,Actinomycetales,Streptomycineae,Streptomycetaceae,Streptomyces
BGC0000346.1	BGC0000346.1	Epoxomicin biosynthetic gene cluster	nrps.t1pks	PKS-NRP_Hybrids	Goodfellowiella coeruleoviolacea	Bacteria,Actinobacteria,Actinobacteridae,Actinomycetales,Pseudonocardineae,Pseudonocardiaceae,Goodfellowiella
BGC0000353.1	BGC0000353.1	FK506 biosynthetic gene cluster	nrps.t1pks	PKS-NRP_Hybrids	Streptomyces sp. MA6548	Bacteria,Actinobacteria,Actinobacteridae,Actinomycetales,Streptomycineae,Streptomycetaceae,Streptomyces
BGC0000365.1	BGC0000365.1	Glycopeptidolipid biosynthetic gene cluster	nrps.t1pks	PKS-NRP_Hybrids	Mycobacterium smegmatis str. MC2 155	Bacteria,Actinobacteria,Actinobacteridae,Actinomycetales,Corynebacterineae,Mycobacteriaceae,Mycobacterium
BGC0000380.1	BGC0000380.1	Leupyrrin biosynthetic gene cluster	nrps.t1pks	PKS-NRP_Hybrids	Sorangium cellulosum	Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales,Sorangiineae,Polyangiaceae,Sorangium
BGC0000383.1	BGC0000383.1	Luminmycin biosynthetic gene cluster	nrps.t1pks	PKS-NRP_Hybrids	Photorhabdus luminescens subsp. laumondii TTO1	Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,Photorhabdus
BGC0000393.1	BGC0000393.1	Myxoprincomide biosynthetic gene cluster	nrps.t1pks	PKS-NRP_Hybrids	Myxococcus xanthus DK 1622	Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales,Cystobacterineae,Myxococcaceae,Myxococcus
BGC0000402.1	BGC0000402.1	Paenilarvins biosynthetic gene cluster	nrps.transatpks	PKS-NRP_Hybrids	Paenibacillus larvae subsp. larvae DSM 25430	Bacteria,Firmicutes,Bacilli,Bacillales,Paenibacillaceae,Paenibacillus
BGC0000418.1	BGC0000418.1	Ristocetin biosynthetic gene cluster	nrps.t3pks	PKS-NRP_Hybrids	Amycolatopsis lurida	Bacteria,Actinobacteria,Actinobacteridae,Actinomycetales,Pseudonocardineae,Pseudonocardiaceae,Amycolatopsis
BGC0000419.1	BGC0000419.1	Ristomycin A biosynthetic gene cluster	nrps.t3pks	PKS-NRP_Hybrids	Amycolatopsis japonica	Bacteria,Actinobacteria,Actinobacteridae,Actinomycetales,Pseudonocardineae,Pseudonocardiaceae,Amycolatopsis
BGC0000436.1	BGC0000436.1	Syringolin A biosynthetic gene cluster	nrps.t1pks	PKS-NRP_Hybrids	Rhizobium sp. AP16	Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Rhizobium/Agrobacterium group,Rhizobium
BGC0000440.1	BGC0000440.1	Teicoplanin biosynthetic gene cluster	nrps.t3pks	PKS-NRP_Hybrids	Actinoplanes teichomyceticus	Bacteria,Actinobacteria,Actinobacteridae,Actinomycetales,Micromonosporineae,Micromonosporaceae,Actinoplanes
BGC0000441.1	BGC0000441.1	Teicoplanin biosynthetic gene cluster	nrps.t3pks	PKS-NRP_Hybrids	Actinoplanes teichomyceticus	Bacteria,Actinobacteria,Actinobacteridae,Actinomycetales,Micromonosporineae,Micromonosporaceae,Actinoplanes
BGC0000455.1	BGC0000455.1	Vancomycin biosynthetic gene cluster	nrps.t3pks	PKS-NRP_Hybrids	Amycolatopsis orientalis HCCB10007	Bacteria,Actinobacteria,Actinobacteridae,Actinomycetales,Pseudonocardineae,Pseudonocardiaceae,Amycolatopsis
BGC0000467.1	BGC0000467.1	Yersiniabactin biosynthetic gene cluster	nrps.t1pks	PKS-NRP_Hybrids	Yersinia enterocolitica	Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,Yersinia
BGC0000954.1	BGC0000954.1	Ajudazol biosynthetic gene cluster	nrps.t1pks	PKS-NRP_Hybrids	Chondromyces crocatus	Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales,Sorangiineae,Polyangiaceae,Chondromyces
BGC0000955.1	BGC0000955.1	Althiomycin biosynthetic gene cluster	nrps.t1pks	PKS-NRP_Hybrids	Myxococcus xanthus	Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales,Cystobacterineae,Myxococcaceae,Myxococcus
BGC0000958.1	BGC0000958.1	Antimycin biosynthetic gene cluster	nrps.t1pks	PKS-NRP_Hybrids	Streptomyces sp. S4	Bacteria,Actinobacteria,Actinobacteridae,Actinomycetales,Streptomycineae,Streptomycetaceae,Streptomyces
BGC0000959.1	BGC0000959.1	Aspyridone biosynthetic gene cluster	nrps.t1pks	PKS-NRP_Hybrids	Aspergillus nidulans FGSC A4	Eukaryota,Fungi,Dikarya,Ascomycota,Pezizomycotina,Eurotiomycetes,Eurotiomycetidae,Eurotiales,Aspergillaceae,Aspergillus
BGC0000960.1	BGC0000960.1	Azinomycin B biosynthetic gene cluster	nrps.t1pks	PKS-NRP_Hybrids	Streptomyces sahachiroi	Bacteria,Actinobacteria,Actinobacteridae,Actinomycetales,Streptomycineae,Streptomycetaceae,Streptomyces
BGC0000962.1	BGC0000962.1	Barbamide biosynthetic gene cluster	nrps.t1pks	PKS-NRP_Hybrids	Lyngbya majuscula	Bacteria,Cyanobacteria,Oscillatoriophycideae,Oscillatoriales,Lyngbya
BGC0000963.1	BGC0000963.1	Bleomycin biosynthetic gene cluster	nrps.t1pks	PKS-NRP_Hybrids	Streptomyces verticillus	Bacteria,Actinobacteria,Actinobacteridae,Actinomycetales,Streptomycineae,Streptomycetaceae,Streptomyces
BGC0000965.1	BGC0000965.1	C-1027 biosynthetic gene cluster	nrps.t1pks	PKS-NRP_Hybrids	Streptomyces globisporus	Bacteria,Actinobacteria,Actinobacteridae,Actinomycetales,Streptomycineae,Streptomycetaceae,Streptomyces
BGC0000966.1	BGC0000966.1	Caerulomycin A biosynthetic gene cluster	nrps.t1pks	PKS-NRP_Hybrids	Actinoalloteichus sp. WH1-2216-6	Bacteria,Actinobacteria,Actinobacteridae,Actinomycetales,Pseudonocardineae,Pseudonocardiaceae,Actinoalloteichus
BGC0000967.1	BGC0000967.1	Calyculin biosynthetic gene cluster	t2pks.nrps.transatpks	PKS-NRP_Hybrids	uncultured Candidatus Entotheonella sp.	Bacteria,Proteobacteria,Deltaproteobacteria,Candidatus Entotheonella,environmental samples
BGC0000968.1	BGC0000968.1	Chaetoglobosin biosynthetic gene cluster	nrps.t1pks	PKS-NRP_Hybrids	Penicillium expansum	Eukaryota,Fungi,Dikarya,Ascomycota,Pezizomycotina,Eurotiomycetes,Eurotiomycetidae,Eurotiales,Aspergillaceae,Penicillium
BGC0000969.1	BGC0000969.1	Chondramide biosynthetic gene cluster	nrps.t1pks	PKS-NRP_Hybrids	Chondromyces crocatus	Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales,Sorangiineae,Polyangiaceae,Chondromyces
BGC0000970.1	BGC0000970.1	Chondrochloren biosynthetic gene cluster	nrps.t1pks	PKS-NRP_Hybrids	Chondromyces crocatus	Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales,Sorangiineae,Polyangiaceae,Chondromyces
BGC0000971.1	BGC0000971.1	Cinnabaramide biosynthetic gene cluster	transatpks.nrps.t1pks	PKS-NRP_Hybrids	Streptomyces sp. JS360	Bacteria,Actinobacteria,Actinobacteridae,Actinomycetales,Streptomycineae,Streptomycetaceae,Streptomyces
BGC0000972.1	BGC0000972.1	Colibactin biosynthetic gene cluster	nrps.t1pks	PKS-NRP_Hybrids	Escherichia coli	Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,Escherichia
BGC0000973.1	BGC0000973.1	Collismycin A biosynthetic gene cluster	nrps.t1pks	PKS-NRP_Hybrids	Streptomyces sp. CS40	Bacteria,Actinobacteria,Actinobacteridae,Actinomycetales,Streptomycineae,Streptomycetaceae,Streptomyces
BGC0000974.1	BGC0000974.1	Crocacin biosynthetic gene cluster	nrps.t1pks	PKS-NRP_Hybrids	Chondromyces crocatus	Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales,Sorangiineae,Polyangiaceae,Chondromyces
BGC0000975.1	BGC0000975.1	Cryptophycin biosynthetic gene cluster	nrps.t1pks	PKS-NRP_Hybrids	Nostoc sp. ATCC 53789	Bacteria,Cyanobacteria,Nostocales,Nostocaceae,Nostoc
BGC0000976.1	BGC0000976.1	Curacin biosynthetic gene cluster	t2pks.nrps.t1pks	PKS-NRP_Hybrids	Moorea producens 3L	Bacteria,Cyanobacteria,Oscillatoriophycideae,Oscillatoriales,Moorea
BGC0000982.1	BGC0000982.1	Cystothiazole A biosynthetic gene cluster	nrps.t1pks	PKS-NRP_Hybrids	Cystobacter fuscus	Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales,Cystobacterineae,Cystobacteraceae,Cystobacter
BGC0000983.1	BGC0000983.1	Cytochalasin biosynthetic gene cluster	nrps.t1pks	PKS-NRP_Hybrids	Aspergillus clavatus NRRL 1	Eukaryota,Fungi,Dikarya,Ascomycota,Pezizomycotina,Eurotiomycetes,Eurotiomycetidae,Eurotiales,Aspergillaceae,Aspergillus
BGC0000984.1	BGC0000984.1	Delftibactin biosynthetic gene cluster	nrps.t1pks	PKS-NRP_Hybrids	Delftia acidovorans SPH-1	Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae,Delftia
BGC0000988.1	BGC0000988.1	Epothilone biosynthetic gene cluster	nrps.t1pks	PKS-NRP_Hybrids	Sorangium cellulosum	Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales,Sorangiineae,Polyangiaceae,Sorangium
BGC0000989.1	BGC0000989.1	Epothilone biosynthetic gene cluster	nrps.t1pks	PKS-NRP_Hybrids	Sorangium cellulosum So0157-2	Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales,Sorangiineae,Polyangiaceae,Sorangium
BGC0000990.1	BGC0000990.1	Epothilone biosynthetic gene cluster	nrps.t1pks	PKS-NRP_Hybrids	Sorangium cellulosum	Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales,Sorangiineae,Polyangiaceae,Sorangium
BGC0000991.1	BGC0000991.1	Epothilone biosynthetic gene cluster	nrps.t1pks	PKS-NRP_Hybrids	Sorangium cellulosum	Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales,Sorangiineae,Polyangiaceae,Sorangium
BGC0000994.1	BGC0000994.1	FK520 biosynthetic gene cluster	nrps.t1pks	PKS-NRP_Hybrids	Streptomyces hygroscopicus subsp. ascomyceticus	Bacteria,Actinobacteria,Actinobacteridae,Actinomycetales,Streptomycineae,Streptomycetaceae,Streptomyces
BGC0000995.1	BGC0000995.1	FR901464 biosynthetic gene cluster	t2pks.nrps.transatpks	PKS-NRP_Hybrids	Pseudomonas sp. 2663	Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas
BGC0000996.1	BGC0000996.1	Frontalamides biosynthetic gene cluster	nrps.t1pks	PKS-NRP_Hybrids	Streptomyces sp. SPB78	Bacteria,Actinobacteria,Actinobacteridae,Actinomycetales,Streptomycineae,Streptomycetaceae,Streptomyces
BGC0000997.1	BGC0000997.1	Glidobactin biosynthetic gene cluster	nrps.t1pks	PKS-NRP_Hybrids	[Polyangium] brachysporum	Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales
BGC0000998.1	BGC0000998.1	Guadinomine biosynthetic gene cluster	nrps.t1pks	PKS-NRP_Hybrids	Streptomyces sp. K01-0509	Bacteria,Actinobacteria,Actinobacteridae,Actinomycetales,Streptomycineae,Streptomycetaceae,Streptomyces
BGC0000999.1	BGC0000999.1	Heat-stable antifungal factor biosynthetic gene cluster	nrps.t1pks	PKS-NRP_Hybrids	Lysobacter enzymogenes	Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,Lysobacter
BGC0001000.1	BGC0001000.1	Hectochlorin biosynthetic gene cluster	nrps.t1pks	PKS-NRP_Hybrids	Lyngbya majuscula	Bacteria,Cyanobacteria,Oscillatoriophycideae,Oscillatoriales,Lyngbya
BGC0001001.1	BGC0001001.1	Jamaicamide biosynthetic gene cluster	t2pks.nrps.t1pks	PKS-NRP_Hybrids	Lyngbya majuscula	Bacteria,Cyanobacteria,Oscillatoriophycideae,Oscillatoriales,Lyngbya
BGC0001002.1	BGC0001002.1	Jawsamycin biosynthetic gene cluster	nrps.t1pks	PKS-NRP_Hybrids	Streptomyces roseoverticillatus	Bacteria,Actinobacteria,Actinobacteridae,Actinomycetales,Streptomycineae,Streptomycetaceae,Streptomyces
BGC0001003.1	BGC0001003.1	Lipomycin biosynthetic gene cluster	nrps.t1pks	PKS-NRP_Hybrids	Streptomyces aureofaciens	Bacteria,Actinobacteria,Actinobacteridae,Actinomycetales,Streptomycineae,Streptomycetaceae,Streptomyces
BGC0001005.1	BGC0001005.1	Locillomycin biosynthetic gene cluster	nrps.transatpks	PKS-NRP_Hybrids	Bacillus subtilis	Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus
BGC0001008.1	BGC0001008.1	Maduropeptin biosynthetic gene cluster	nrps.t1pks	PKS-NRP_Hybrids	Actinomadura madurae	Bacteria,Actinobacteria,Actinobacteridae,Actinomycetales,Streptosporangineae,Thermomonosporaceae,Actinomadura
BGC0001009.1	BGC0001009.1	Melithiazol biosynthetic gene cluster	nrps.t1pks	PKS-NRP_Hybrids	Melittangium lichenicola	Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales,Cystobacterineae,Cystobacteraceae,Melittangium
BGC0001010.1	BGC0001010.1	Melithiazol biosynthetic gene cluster	nrps.t1pks	PKS-NRP_Hybrids	Melittangium lichenicola	Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales,Cystobacterineae,Cystobacteraceae,Melittangium
BGC0001011.1	BGC0001011.1	Meridamycin biosynthetic gene cluster	nrps.t1pks	PKS-NRP_Hybrids	Streptomyces sp. NRRL 30748	Bacteria,Actinobacteria,Actinobacteridae,Actinomycetales,Streptomycineae,Streptomycetaceae,Streptomyces
BGC0001012.1	BGC0001012.1	Meridamycin biosynthetic gene cluster	nrps.t1pks	PKS-NRP_Hybrids	Streptomyces violaceusniger	Bacteria,Actinobacteria,Actinobacteridae,Actinomycetales,Streptomycineae,Streptomycetaceae,Streptomyces
BGC0001013.1	BGC0001013.1	Meridamycin biosynthetic gene cluster	nrps.t1pks	PKS-NRP_Hybrids	Streptomyces sp.	Bacteria,Actinobacteria,Actinobacteridae,Actinomycetales,Streptomycineae,Streptomycetaceae,Streptomyces
BGC0001014.1	BGC0001014.1	Micacocidin biosynthetic gene cluster	nrps.t1pks	PKS-NRP_Hybrids	Ralstonia solanacearum GMI1000	Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Burkholderiaceae,Ralstonia
BGC0001015.1	BGC0001015.1	Microcystin biosynthetic gene cluster	nrps.t1pks	PKS-NRP_Hybrids	Planktothrix agardhii NIVA-CYA 126/8	Bacteria,Cyanobacteria,Oscillatoriophycideae,Oscillatoriales,Planktothrix
