BGC	Accesion ID	Description	Product Prediction	BiG-SCAPE class	Organism	Taxonomy
ABCS01000198.1.region001	ABCS01000198.1	ABCS01000198.1 Plesiocystis pacifica SIR-1 1103186006243, whole genome shotgun sequence	T1PKS	PKSI		
ABCS01000201.1.region001	ABCS01000201.1	ABCS01000201.1 Plesiocystis pacifica SIR-1 1103186006079, whole genome shotgun sequence	T1PKS	PKSI		
ABCS01000213.1.region001	ABCS01000213.1	ABCS01000213.1 Plesiocystis pacifica SIR-1 1103186006242, whole genome shotgun sequence	T1PKS	PKSI		
ABYX02000001.1.region001	ABYX02000001.1	ABYX02000001.1 Streptomyces filamentosus NRRL 11379 supercont4.1, whole genome shotgun sequence	NRPS.T1PKS	PKS-NRP_Hybrids		
ABYX02000001.1.region002	ABYX02000001.1	ABYX02000001.1 Streptomyces filamentosus NRRL 11379 supercont4.1, whole genome shotgun sequence	NRPS	NRPS		
ABYX02000001.1.region003	ABYX02000001.1	ABYX02000001.1 Streptomyces filamentosus NRRL 11379 supercont4.1, whole genome shotgun sequence	NRPS-like.nucleoside.T1PKS	Others		
ABYX02000001.1.region004	ABYX02000001.1	ABYX02000001.1 Streptomyces filamentosus NRRL 11379 supercont4.1, whole genome shotgun sequence	terpene	Terpene		
ABYX02000001.1.region005	ABYX02000001.1	ABYX02000001.1 Streptomyces filamentosus NRRL 11379 supercont4.1, whole genome shotgun sequence	NRPS	NRPS		
ABYX02000001.1.region006	ABYX02000001.1	ABYX02000001.1 Streptomyces filamentosus NRRL 11379 supercont4.1, whole genome shotgun sequence	ectoine	Others		
ABYX02000001.1.region007	ABYX02000001.1	ABYX02000001.1 Streptomyces filamentosus NRRL 11379 supercont4.1, whole genome shotgun sequence	lanthipeptide	RiPPs		
ABYX02000001.1.region008	ABYX02000001.1	ABYX02000001.1 Streptomyces filamentosus NRRL 11379 supercont4.1, whole genome shotgun sequence	siderophore	Others		
ABYX02000001.1.region009	ABYX02000001.1	ABYX02000001.1 Streptomyces filamentosus NRRL 11379 supercont4.1, whole genome shotgun sequence	NRPS	NRPS		
ABYX02000001.1.region010	ABYX02000001.1	ABYX02000001.1 Streptomyces filamentosus NRRL 11379 supercont4.1, whole genome shotgun sequence	NRPS.betalactone.phosphonate	Others		
ABYX02000001.1.region011	ABYX02000001.1	ABYX02000001.1 Streptomyces filamentosus NRRL 11379 supercont4.1, whole genome shotgun sequence	T2PKS	PKSother		
ABYX02000001.1.region012	ABYX02000001.1	ABYX02000001.1 Streptomyces filamentosus NRRL 11379 supercont4.1, whole genome shotgun sequence	NRPS.siderophore.lassopeptide	Others		
ABYX02000001.1.region013	ABYX02000001.1	ABYX02000001.1 Streptomyces filamentosus NRRL 11379 supercont4.1, whole genome shotgun sequence	lanthipeptide	RiPPs		
ABYX02000001.1.region014	ABYX02000001.1	ABYX02000001.1 Streptomyces filamentosus NRRL 11379 supercont4.1, whole genome shotgun sequence	NRPS	NRPS		
ABYX02000001.1.region015	ABYX02000001.1	ABYX02000001.1 Streptomyces filamentosus NRRL 11379 supercont4.1, whole genome shotgun sequence	lanthipeptide	RiPPs		
ABYX02000001.1.region016	ABYX02000001.1	ABYX02000001.1 Streptomyces filamentosus NRRL 11379 supercont4.1, whole genome shotgun sequence	terpene	Terpene		
ABYX02000001.1.region017	ABYX02000001.1	ABYX02000001.1 Streptomyces filamentosus NRRL 11379 supercont4.1, whole genome shotgun sequence	NRPS	NRPS		
ABYX02000001.1.region018	ABYX02000001.1	ABYX02000001.1 Streptomyces filamentosus NRRL 11379 supercont4.1, whole genome shotgun sequence	siderophore	Others		
ABYX02000001.1.region019	ABYX02000001.1	ABYX02000001.1 Streptomyces filamentosus NRRL 11379 supercont4.1, whole genome shotgun sequence	oligosaccharide.T1PKS	Others		
ABYX02000001.1.region020	ABYX02000001.1	ABYX02000001.1 Streptomyces filamentosus NRRL 11379 supercont4.1, whole genome shotgun sequence	NRPS	NRPS		
ABYX02000001.1.region021	ABYX02000001.1	ABYX02000001.1 Streptomyces filamentosus NRRL 11379 supercont4.1, whole genome shotgun sequence	NRPS.T1PKS	PKS-NRP_Hybrids		
ABYX02000001.1.region022	ABYX02000001.1	ABYX02000001.1 Streptomyces filamentosus NRRL 11379 supercont4.1, whole genome shotgun sequence	bacteriocin	RiPPs		
ABYX02000001.1.region023	ABYX02000001.1	ABYX02000001.1 Streptomyces filamentosus NRRL 11379 supercont4.1, whole genome shotgun sequence	terpene	Terpene		
ABYX02000001.1.region024	ABYX02000001.1	ABYX02000001.1 Streptomyces filamentosus NRRL 11379 supercont4.1, whole genome shotgun sequence	NRPS.T1PKS	PKS-NRP_Hybrids		
ABYX02000001.1.region025	ABYX02000001.1	ABYX02000001.1 Streptomyces filamentosus NRRL 11379 supercont4.1, whole genome shotgun sequence	bacteriocin	RiPPs		
ABYX02000001.1.region026	ABYX02000001.1	ABYX02000001.1 Streptomyces filamentosus NRRL 11379 supercont4.1, whole genome shotgun sequence	NRPS.T1PKS	PKS-NRP_Hybrids		
ABYX02000001.1.region027	ABYX02000001.1	ABYX02000001.1 Streptomyces filamentosus NRRL 11379 supercont4.1, whole genome shotgun sequence	melanin	Others		
ABYX02000001.1.region028	ABYX02000001.1	ABYX02000001.1 Streptomyces filamentosus NRRL 11379 supercont4.1, whole genome shotgun sequence	T3PKS	PKSother		
ABYX02000001.1.region029	ABYX02000001.1	ABYX02000001.1 Streptomyces filamentosus NRRL 11379 supercont4.1, whole genome shotgun sequence	NRPS.T1PKS	PKS-NRP_Hybrids		
ABYX02000001.1.region030	ABYX02000001.1	ABYX02000001.1 Streptomyces filamentosus NRRL 11379 supercont4.1, whole genome shotgun sequence	NRPS-like	NRPS		
ACGB01000020.1.region001	ACGB01000020.1	ACGB01000020.1 Acidaminococcus intestini strain D21 cont1.20, whole genome shotgun sequence	sactipeptide	RiPPs		
ACVN02000045.1.region001	ACVN02000045.1	ACVN02000045.1 Propionibacterium acidifaciens F0233 ctg1127964738299, whole genome shotgun sequence	lassopeptide	RiPPs		
ACVN02000048.1.region001	ACVN02000048.1	ACVN02000048.1 Propionibacterium acidifaciens F0233 ctg1127964738429, whole genome shotgun sequence	arylpolyene	Others		
ACVN02000087.1.region001	ACVN02000087.1	ACVN02000087.1 Propionibacterium acidifaciens F0233 ctg1127964737938, whole genome shotgun sequence	NRPS-like	NRPS		
ACVN02000123.1.region001	ACVN02000123.1	ACVN02000123.1 Propionibacterium acidifaciens F0233 ctg1127964738413, whole genome shotgun sequence	NRPS	NRPS		
ACVN02000145.1.region001	ACVN02000145.1	ACVN02000145.1 Propionibacterium acidifaciens F0233 ctg1127964738409, whole genome shotgun sequence	NRPS	NRPS		
ACVN02000153.1.region001	ACVN02000153.1	ACVN02000153.1 Propionibacterium acidifaciens F0233 ctg1127964738382, whole genome shotgun sequence	terpene	Terpene		
ACVN02000185.1.region001	ACVN02000185.1	ACVN02000185.1 Propionibacterium acidifaciens F0233 ctg1127964738414, whole genome shotgun sequence	NRPS-like	NRPS		
ACVN02000201.1.region001	ACVN02000201.1	ACVN02000201.1 Propionibacterium acidifaciens F0233 ctg1127964738362, whole genome shotgun sequence	thiopeptide	RiPPs		
ACVN02000205.1.region001	ACVN02000205.1	ACVN02000205.1 Propionibacterium acidifaciens F0233 ctg1127964737980, whole genome shotgun sequence	NRPS	NRPS		
ACVN02000221.1.region001	ACVN02000221.1	ACVN02000221.1 Propionibacterium acidifaciens F0233 ctg1127964738424, whole genome shotgun sequence	sactipeptide	RiPPs		
ACVN02000330.1.region001	ACVN02000330.1	ACVN02000330.1 Propionibacterium acidifaciens F0233 ctg1127964737920, whole genome shotgun sequence	NRPS-like	NRPS		
ACVN02000333.1.region001	ACVN02000333.1	ACVN02000333.1 Propionibacterium acidifaciens F0233 ctg1127964738297, whole genome shotgun sequence	bacteriocin	RiPPs		
ACYA01000001.1.region001	ACYA01000001.1	ACYA01000001.1 Cylindrospermopsis raciborskii CS-505 CS505_1, whole genome shotgun sequence	terpene	Terpene		
ACYA01000025.1.region001	ACYA01000025.1	ACYA01000025.1 Cylindrospermopsis raciborskii CS-505 CS505_28, whole genome shotgun sequence	NRPS	NRPS		
ACYA01000027.1.region001	ACYA01000027.1	ACYA01000027.1 Cylindrospermopsis raciborskii CS-505 CS505_3, whole genome shotgun sequence	NRPS-like.T1PKS	PKS-NRP_Hybrids		
ACYA01000047.1.region001	ACYA01000047.1	ACYA01000047.1 Cylindrospermopsis raciborskii CS-505 CS505_48, whole genome shotgun sequence	hglE-KS	PKSother		
ACYA01000058.1.region001	ACYA01000058.1	ACYA01000058.1 Cylindrospermopsis raciborskii CS-505 CS505_58, whole genome shotgun sequence	arylpolyene	Others		
ACYA01000060.1.region001	ACYA01000060.1	ACYA01000060.1 Cylindrospermopsis raciborskii CS-505 CS505_6, whole genome shotgun sequence	hglE-KS.T1PKS	PKSother		
ACYA01000063.1.region001	ACYA01000063.1	ACYA01000063.1 Cylindrospermopsis raciborskii CS-505 CS505_62, whole genome shotgun sequence	terpene	Terpene		
ACYA01000091.1.region001	ACYA01000091.1	ACYA01000091.1 Cylindrospermopsis raciborskii CS-505 CS505_9, whole genome shotgun sequence	terpene	Terpene		
ADDB02000001.1.region001	ADDB02000001.1	ADDB02000001.1 Fusobacterium nucleatum subsp. polymorphum F0401 supercont2.1, whole genome shotgun sequence	NRPS-like	NRPS		
ADFQ01000003.1.region001	ADFQ01000003.1	ADFQ01000003.1 Prevotella amnii CRIS 21A-A contig00142, whole genome shotgun sequence	arylpolyene	Others		
ADFQ01000071.1.region001	ADFQ01000071.1	ADFQ01000071.1 Prevotella amnii CRIS 21A-A contig00022, whole genome shotgun sequence	resorcinol	Others		
ADFQ01000075.1.region001	ADFQ01000075.1	ADFQ01000075.1 Prevotella amnii CRIS 21A-A contig00038, whole genome shotgun sequence	LAP.thiopeptide	RiPPs		
ADGJ01000005.1.region001	ADGJ01000005.1	ADGJ01000005.1 Prevotella nigrescens F0103 abVga-supercont1.5, whole genome shotgun sequence	resorcinol	Others		
ADGJ01000055.1.region001	ADGJ01000055.1	ADGJ01000055.1 Prevotella nigrescens F0103 abVga-supercont1.55, whole genome shotgun sequence	resorcinol	Others		
AEAA01000004.1.region001	AEAA01000004.1	AEAA01000004.1 Peptoniphilus sp. oral taxon 836 str. F0141 contig00127, whole genome shotgun sequence	sactipeptide	RiPPs		
AEAA01000101.1.region001	AEAA01000101.1	AEAA01000101.1 Peptoniphilus sp. oral taxon 836 str. F0141 contig00058, whole genome shotgun sequence	bacteriocin	RiPPs		
AFDI01000005.1.region001	AFDI01000005.1	AFDI01000005.1 Gardnerella vaginalis 315-A contig00013, whole genome shotgun sequence	T3PKS	PKSother		
AFII01000002.1.region001	AFII01000002.1	AFII01000002.1 Parvimonas sp. oral taxon 110 str. F0139 Contig496, whole genome shotgun sequence	thiopeptide.LAP	RiPPs		
AFUM01000003.1.region001	AFUM01000003.1	AFUM01000003.1 Cutibacterium acnes SK182 ctg1123499743096, whole genome shotgun sequence	bacteriocin	RiPPs		
AFUM01000011.1.region001	AFUM01000011.1	AFUM01000011.1 Cutibacterium acnes SK182 ctg1123499743111, whole genome shotgun sequence	LAP	RiPPs		
AHCD02000002.1.region001	AHCD02000002.1	AHCD02000002.1 Pseudoalteromonas rubra DSM 6842 strain ATCC 29570 contig002, whole genome shotgun sequence	NRPS	NRPS		
AHCD02000003.1.region001	AHCD02000003.1	AHCD02000003.1 Pseudoalteromonas rubra DSM 6842 strain ATCC 29570 contig003, whole genome shotgun sequence	NRPS	NRPS		
AHCD02000008.1.region001	AHCD02000008.1	AHCD02000008.1 Pseudoalteromonas rubra DSM 6842 strain ATCC 29570 contig008, whole genome shotgun sequence	NRPS	NRPS		
AHCD02000010.1.region001	AHCD02000010.1	AHCD02000010.1 Pseudoalteromonas rubra DSM 6842 strain ATCC 29570 contig010, whole genome shotgun sequence	bacteriocin	RiPPs		
AHCD02000017.1.region001	AHCD02000017.1	AHCD02000017.1 Pseudoalteromonas rubra DSM 6842 strain ATCC 29570 contig017, whole genome shotgun sequence	NRPS	NRPS		
AHCD02000023.1.region001	AHCD02000023.1	AHCD02000023.1 Pseudoalteromonas rubra DSM 6842 strain ATCC 29570 contig023, whole genome shotgun sequence	NRPS	NRPS		
AHCD02000036.1.region001	AHCD02000036.1	AHCD02000036.1 Pseudoalteromonas rubra DSM 6842 strain ATCC 29570 contig036, whole genome shotgun sequence	NRPS.betalactone.T1PKS	Others		
AHCD02000041.1.region001	AHCD02000041.1	AHCD02000041.1 Pseudoalteromonas rubra DSM 6842 strain ATCC 29570 contig041, whole genome shotgun sequence	NRPS.lanthipeptide	Others		
AHCD02000068.1.region001	AHCD02000068.1	AHCD02000068.1 Pseudoalteromonas rubra DSM 6842 strain ATCC 29570 contig068, whole genome shotgun sequence	bacteriocin	RiPPs		
AHCD02000074.1.region001	AHCD02000074.1	AHCD02000074.1 Pseudoalteromonas rubra DSM 6842 strain ATCC 29570 contig074, whole genome shotgun sequence	NRPS	NRPS		
AHCD02000075.1.region001	AHCD02000075.1	AHCD02000075.1 Pseudoalteromonas rubra DSM 6842 strain ATCC 29570 contig075, whole genome shotgun sequence	T3PKS	PKSother		
AHCD02000101.1.region001	AHCD02000101.1	AHCD02000101.1 Pseudoalteromonas rubra DSM 6842 strain ATCC 29570 contig101, whole genome shotgun sequence	NRPS	NRPS		
AHCD02000109.1.region001	AHCD02000109.1	AHCD02000109.1 Pseudoalteromonas rubra DSM 6842 strain ATCC 29570 contig109, whole genome shotgun sequence	NRPS	NRPS		
AHCD02000115.1.region001	AHCD02000115.1	AHCD02000115.1 Pseudoalteromonas rubra DSM 6842 strain ATCC 29570 contig115, whole genome shotgun sequence	NRPS	NRPS		
AHCD02000116.1.region001	AHCD02000116.1	AHCD02000116.1 Pseudoalteromonas rubra DSM 6842 strain ATCC 29570 contig116, whole genome shotgun sequence	hserlactone	Others		
AHCD02000122.1.region001	AHCD02000122.1	AHCD02000122.1 Pseudoalteromonas rubra DSM 6842 strain ATCC 29570 contig122, whole genome shotgun sequence	NRPS	NRPS		
AHCD02000129.1.region001	AHCD02000129.1	AHCD02000129.1 Pseudoalteromonas rubra DSM 6842 strain ATCC 29570 contig129, whole genome shotgun sequence	NRPS-like	NRPS		
AHCD02000132.1.region001	AHCD02000132.1	AHCD02000132.1 Pseudoalteromonas rubra DSM 6842 strain ATCC 29570 contig132, whole genome shotgun sequence	NRPS	NRPS		
AHCD02000135.1.region001	AHCD02000135.1	AHCD02000135.1 Pseudoalteromonas rubra DSM 6842 strain ATCC 29570 contig135, whole genome shotgun sequence	NRPS	NRPS		
AHCD02000136.1.region001	AHCD02000136.1	AHCD02000136.1 Pseudoalteromonas rubra DSM 6842 strain ATCC 29570 contig136, whole genome shotgun sequence	NRPS	NRPS		
AHCD02000136.1.region002	AHCD02000136.1	AHCD02000136.1 Pseudoalteromonas rubra DSM 6842 strain ATCC 29570 contig136, whole genome shotgun sequence	NRPS	NRPS		
AHCD02000142.1.region001	AHCD02000142.1	AHCD02000142.1 Pseudoalteromonas rubra DSM 6842 strain ATCC 29570 contig142, whole genome shotgun sequence	NRPS-like	NRPS		
AHCD02000142.1.region002	AHCD02000142.1	AHCD02000142.1 Pseudoalteromonas rubra DSM 6842 strain ATCC 29570 contig142, whole genome shotgun sequence	NRPS	NRPS		
AHCD02000148.1.region001	AHCD02000148.1	AHCD02000148.1 Pseudoalteromonas rubra DSM 6842 strain ATCC 29570 contig148, whole genome shotgun sequence	NRPS.transAT-PKS	PKS-NRP_Hybrids		
AHCD02000165.1.region001	AHCD02000165.1	AHCD02000165.1 Pseudoalteromonas rubra DSM 6842 strain ATCC 29570 contig165, whole genome shotgun sequence	NRPS	NRPS		
AHCD02000170.1.region001	AHCD02000170.1	AHCD02000170.1 Pseudoalteromonas rubra DSM 6842 strain ATCC 29570 contig170, whole genome shotgun sequence	NRPS.T1PKS	PKS-NRP_Hybrids		
AHCD02000179.1.region001	AHCD02000179.1	AHCD02000179.1 Pseudoalteromonas rubra DSM 6842 strain ATCC 29570 contig179, whole genome shotgun sequence	NRPS	NRPS		
AHCD02000191.1.region001	AHCD02000191.1	AHCD02000191.1 Pseudoalteromonas rubra DSM 6842 strain ATCC 29570 contig191, whole genome shotgun sequence	NRPS	NRPS		
AKBX01000001.1.region001	AKBX01000001.1	AKBX01000001.1 Bacteroides eggerthii 1_2_48FAA cont1.1, whole genome shotgun sequence	NRPS	NRPS		
AKBZ01000009.1.region001	AKBZ01000009.1	AKBZ01000009.1 Bacteroides finegoldii CL09T03C10 cont1.9, whole genome shotgun sequence	arylpolyene	Others		
AKCE01000001.1.region001	AKCE01000001.1	AKCE01000001.1 Fusobacterium nucleatum subsp. animalis F0419 cont1.1, whole genome shotgun sequence	NRPS-like	NRPS		
AKFU01000032.1.region001	AKFU01000032.1	AKFU01000032.1 Clostridium sp. MSTE9 ctg120006482994, whole genome shotgun sequence	bacteriocin	RiPPs		
AKFU01000035.1.region001	AKFU01000035.1	AKFU01000035.1 Clostridium sp. MSTE9 ctg120006483021, whole genome shotgun sequence	sactipeptide	RiPPs		
AL589148.1.region001	AL589148.1	AL589148.1 Streptomyces coelicolor plasmid SCP1	terpene	Terpene		
AL589148.1.region002	AL589148.1	AL589148.1 Streptomyces coelicolor plasmid SCP1	furan.butyrolactone	Others		
AL645882.2.region001	AL645882.2	AL645882.2 Streptomyces coelicolor A3(2) complete genome	hglE-KS.T1PKS	PKSother		
AL645882.2.region002	AL645882.2	AL645882.2 Streptomyces coelicolor A3(2) complete genome	terpene	Terpene		
AL645882.2.region003	AL645882.2	AL645882.2 Streptomyces coelicolor A3(2) complete genome	lanthipeptide	RiPPs		
AL645882.2.region004	AL645882.2	AL645882.2 Streptomyces coelicolor A3(2) complete genome	NRPS	NRPS		
AL645882.2.region005	AL645882.2	AL645882.2 Streptomyces coelicolor A3(2) complete genome	bacteriocin	RiPPs		
AL645882.2.region006	AL645882.2	AL645882.2 Streptomyces coelicolor A3(2) complete genome	T3PKS	PKSother		
AL645882.2.region007	AL645882.2	AL645882.2 Streptomyces coelicolor A3(2) complete genome	ectoine	Others		
AL645882.2.region008	AL645882.2	AL645882.2 Streptomyces coelicolor A3(2) complete genome	melanin	Others		
AL645882.2.region009	AL645882.2	AL645882.2 Streptomyces coelicolor A3(2) complete genome	siderophore	Others		
AL645882.2.region010	AL645882.2	AL645882.2 Streptomyces coelicolor A3(2) complete genome	NRPS	NRPS		
AL645882.2.region011	AL645882.2	AL645882.2 Streptomyces coelicolor A3(2) complete genome	T2PKS	PKSother		
AL645882.2.region012	AL645882.2	AL645882.2 Streptomyces coelicolor A3(2) complete genome	terpene	Terpene		
AL645882.2.region013	AL645882.2	AL645882.2 Streptomyces coelicolor A3(2) complete genome	T2PKS	PKSother		
AL645882.2.region014	AL645882.2	AL645882.2 Streptomyces coelicolor A3(2) complete genome	siderophore	Others		
AL645882.2.region015	AL645882.2	AL645882.2 Streptomyces coelicolor A3(2) complete genome	NRPS-like.T1PKS	PKS-NRP_Hybrids		
AL645882.2.region016	AL645882.2	AL645882.2 Streptomyces coelicolor A3(2) complete genome	bacteriocin	RiPPs		
AL645882.2.region017	AL645882.2	AL645882.2 Streptomyces coelicolor A3(2) complete genome	terpene	Terpene		
AL645882.2.region018	AL645882.2	AL645882.2 Streptomyces coelicolor A3(2) complete genome	siderophore	Others		
AL645882.2.region019	AL645882.2	AL645882.2 Streptomyces coelicolor A3(2) complete genome	butyrolactone.T1PKS	Others		
AL645882.2.region020	AL645882.2	AL645882.2 Streptomyces coelicolor A3(2) complete genome	NRPS	NRPS		
AL645882.2.region021	AL645882.2	AL645882.2 Streptomyces coelicolor A3(2) complete genome	lanthipeptide	RiPPs		
AL645882.2.region022	AL645882.2	AL645882.2 Streptomyces coelicolor A3(2) complete genome	terpene	Terpene		
AL645882.2.region023	AL645882.2	AL645882.2 Streptomyces coelicolor A3(2) complete genome	T1PKS.PKS-like	PKSother		
AL645882.2.region024	AL645882.2	AL645882.2 Streptomyces coelicolor A3(2) complete genome	lanthipeptide	RiPPs		
AL645882.2.region025	AL645882.2	AL645882.2 Streptomyces coelicolor A3(2) complete genome	T3PKS	PKSother		
AL645882.2.region026	AL645882.2	AL645882.2 Streptomyces coelicolor A3(2) complete genome	indole	Others		
AL645882.2.region027	AL645882.2	AL645882.2 Streptomyces coelicolor A3(2) complete genome	NRPS.terpene.T3PKS	Others		
ALJM01000004.1.region001	ALJM01000004.1	ALJM01000004.1 Peptostreptococcaceae bacterium AS15 ctg120005099185, whole genome shotgun sequence	sactipeptide	RiPPs		
ALJM01000050.1.region001	ALJM01000050.1	ALJM01000050.1 Peptostreptococcaceae bacterium AS15 ctg120005099221, whole genome shotgun sequence	lanthipeptide	RiPPs		
ALVU02000001.1.region001	ALVU02000001.1	ALVU02000001.1 Synechocystis sp. PCC 7509 SYN7509DRAFT_scaffold1.1_C, whole genome shotgun sequence	bacteriocin	RiPPs		
ALVU02000001.1.region002	ALVU02000001.1	ALVU02000001.1 Synechocystis sp. PCC 7509 SYN7509DRAFT_scaffold1.1_C, whole genome shotgun sequence	terpene	Terpene		
ALVU02000001.1.region003	ALVU02000001.1	ALVU02000001.1 Synechocystis sp. PCC 7509 SYN7509DRAFT_scaffold1.1_C, whole genome shotgun sequence	NRPS-like	NRPS		
ALVU02000001.1.region004	ALVU02000001.1	ALVU02000001.1 Synechocystis sp. PCC 7509 SYN7509DRAFT_scaffold1.1_C, whole genome shotgun sequence	NRPS.T1PKS	PKS-NRP_Hybrids		
ALVU02000001.1.region005	ALVU02000001.1	ALVU02000001.1 Synechocystis sp. PCC 7509 SYN7509DRAFT_scaffold1.1_C, whole genome shotgun sequence	NRPS	NRPS		
ALVU02000002.1.region001	ALVU02000002.1	ALVU02000002.1 Synechocystis sp. PCC 7509 SYN7509DRAFT_scaffold2.2_C, whole genome shotgun sequence	bacteriocin.lanthipeptide	RiPPs		
ALVZ01000119.1.region001	ALVZ01000119.1	ALVZ01000119.1 Xenococcus sp. PCC 7305 scaffold_00119, whole genome shotgun sequence	bacteriocin	RiPPs		
ALVZ01000124.1.region001	ALVZ01000124.1	ALVZ01000124.1 Xenococcus sp. PCC 7305 scaffold_00124, whole genome shotgun sequence	lassopeptide	RiPPs		
ALVZ01000136.1.region001	ALVZ01000136.1	ALVZ01000136.1 Xenococcus sp. PCC 7305 scaffold_00136, whole genome shotgun sequence	T1PKS	PKSI		
ALVZ01000137.1.region001	ALVZ01000137.1	ALVZ01000137.1 Xenococcus sp. PCC 7305 scaffold_00137, whole genome shotgun sequence	terpene	Terpene		
ALVZ01000150.1.region001	ALVZ01000150.1	ALVZ01000150.1 Xenococcus sp. PCC 7305 scaffold_00150, whole genome shotgun sequence	bacteriocin	RiPPs		
ALVZ01000151.1.region001	ALVZ01000151.1	ALVZ01000151.1 Xenococcus sp. PCC 7305 scaffold_00151, whole genome shotgun sequence	microviridin	RiPPs		
