BGC	Accesion ID	Description	Product Prediction	BiG-SCAPE class	Organism	Taxonomy
ADGJ01000055.1.region001	ADGJ01000055.1	ADGJ01000055.1 Prevotella nigrescens F0103 abVga-supercont1.55, whole genome shotgun sequence	resorcinol	Others		
AHCD02000036.1.region001	AHCD02000036.1	AHCD02000036.1 Pseudoalteromonas rubra DSM 6842 strain ATCC 29570 contig036, whole genome shotgun sequence	NRPS.betalactone.T1PKS	Others		
AHCD02000041.1.region001	AHCD02000041.1	AHCD02000041.1 Pseudoalteromonas rubra DSM 6842 strain ATCC 29570 contig041, whole genome shotgun sequence	NRPS.lanthipeptide	Others		
AHCD02000116.1.region001	AHCD02000116.1	AHCD02000116.1 Pseudoalteromonas rubra DSM 6842 strain ATCC 29570 contig116, whole genome shotgun sequence	hserlactone	Others		
AKBZ01000009.1.region001	AKBZ01000009.1	AKBZ01000009.1 Bacteroides finegoldii CL09T03C10 cont1.9, whole genome shotgun sequence	arylpolyene	Others		
AL589148.1.region002	AL589148.1	AL589148.1 Streptomyces coelicolor plasmid SCP1	furan.butyrolactone	Others		
AL645882.2.region007	AL645882.2	AL645882.2 Streptomyces coelicolor A3(2) complete genome	ectoine	Others		
AL645882.2.region008	AL645882.2	AL645882.2 Streptomyces coelicolor A3(2) complete genome	melanin	Others		
AL645882.2.region009	AL645882.2	AL645882.2 Streptomyces coelicolor A3(2) complete genome	siderophore	Others		
AL645882.2.region014	AL645882.2	AL645882.2 Streptomyces coelicolor A3(2) complete genome	siderophore	Others		
AL645882.2.region018	AL645882.2	AL645882.2 Streptomyces coelicolor A3(2) complete genome	siderophore	Others		
AL645882.2.region019	AL645882.2	AL645882.2 Streptomyces coelicolor A3(2) complete genome	butyrolactone.T1PKS	Others		
AL645882.2.region026	AL645882.2	AL645882.2 Streptomyces coelicolor A3(2) complete genome	indole	Others		
AL645882.2.region027	AL645882.2	AL645882.2 Streptomyces coelicolor A3(2) complete genome	NRPS.terpene.T3PKS	Others		
AP009552.1.region001	AP009552.1	AP009552.1 Microcystis aeruginosa NIES-843 DNA, complete genome	betalactone	Others		
AP009552.1.region003	AP009552.1	AP009552.1 Microcystis aeruginosa NIES-843 DNA, complete genome	terpene.T1PKS	Others		
AP009552.1.region012	AP009552.1	AP009552.1 Microcystis aeruginosa NIES-843 DNA, complete genome	NRPS.microviridin	Others		
AP018314.1.region002	AP018314.1	AP018314.1 Sphaerospermopsis kisseleviana NIES-73 DNA, nearly complete genome	ladderane	Others		
AP018314.1.region005	AP018314.1	AP018314.1 Sphaerospermopsis kisseleviana NIES-73 DNA, nearly complete genome	NRPS.betalactone.microviridin	Others		
AP019314.1.region007	AP019314.1	AP019314.1 Microcystis viridis NIES-102 DNA, complete genome	NRPS.microviridin	Others		
AP019314.1.region008	AP019314.1	AP019314.1 Microcystis viridis NIES-102 DNA, complete genome	betalactone	Others		
AP019314.1.region010	AP019314.1	AP019314.1 Microcystis viridis NIES-102 DNA, complete genome	terpene.T1PKS	Others		
AUEV01000002.1.region001	AUEV01000002.1	AUEV01000002.1 Streptomyces sp. TAA486 I004DRAFT_scaffold00002.2_C, whole genome shotgun sequence	butyrolactone	Others		
AUEV01000003.1.region002	AUEV01000003.1	AUEV01000003.1 Streptomyces sp. TAA486 I004DRAFT_scaffold00003.3_C, whole genome shotgun sequence	NRPS.betalactone	Others		
AUEV01000007.1.region001	AUEV01000007.1	AUEV01000007.1 Streptomyces sp. TAA486 I004DRAFT_scaffold00006.6_C, whole genome shotgun sequence	ectoine	Others		
AUEV01000012.1.region001	AUEV01000012.1	AUEV01000012.1 Streptomyces sp. TAA486 I004DRAFT_scaffold00010.10_C, whole genome shotgun sequence	siderophore	Others		
AUEV01000017.1.region001	AUEV01000017.1	AUEV01000017.1 Streptomyces sp. TAA486 I004DRAFT_scaffold00015.15_C, whole genome shotgun sequence	siderophore	Others		
AUEV01000019.1.region002	AUEV01000019.1	AUEV01000019.1 Streptomyces sp. TAA486 I004DRAFT_scaffold00017.17_C, whole genome shotgun sequence	hglE-KS.lanthipeptide.T1PKS	Others		
AUFD01000006.1.region001	AUFD01000006.1	AUFD01000006.1 Streptomyces sp. CNS606 K304DRAFT_scaffold00004.4_C, whole genome shotgun sequence	ectoine	Others		
AUFD01000009.1.region001	AUFD01000009.1	AUFD01000009.1 Streptomyces sp. CNS606 K304DRAFT_scaffold00007.7_C, whole genome shotgun sequence	siderophore	Others		
AUFD01000012.1.region001	AUFD01000012.1	AUFD01000012.1 Streptomyces sp. CNS606 K304DRAFT_scaffold00010.10_C, whole genome shotgun sequence	hglE-KS.NRPS.linaridin	Others		
AUFD01000018.1.region001	AUFD01000018.1	AUFD01000018.1 Streptomyces sp. CNS606 K304DRAFT_scaffold00016.16_C, whole genome shotgun sequence	NRPS.butyrolactone.T1PKS	Others		
AUFD01000019.1.region001	AUFD01000019.1	AUFD01000019.1 Streptomyces sp. CNS606 K304DRAFT_scaffold00017.17_C, whole genome shotgun sequence	NRPS.lanthipeptide	Others		
AUFD01000032.1.region001	AUFD01000032.1	AUFD01000032.1 Streptomyces sp. CNS606 K304DRAFT_scaffold00030.30_C, whole genome shotgun sequence	NRPS.siderophore	Others		
AUKN01000002.1.region002	AUKN01000002.1	AUKN01000002.1 Streptomyces sp. CNT318 H296DRAFT_scaffold00002.2_C, whole genome shotgun sequence	other	Others		
AUKN01000003.1.region001	AUKN01000003.1	AUKN01000003.1 Streptomyces sp. CNT318 H296DRAFT_scaffold00003.3_C, whole genome shotgun sequence	ectoine	Others		
AUKN01000013.1.region002	AUKN01000013.1	AUKN01000013.1 Streptomyces sp. CNT318 H296DRAFT_scaffold00012.12_C, whole genome shotgun sequence	siderophore	Others		
AUKN01000014.1.region002	AUKN01000014.1	AUKN01000014.1 Streptomyces sp. CNT318 H296DRAFT_scaffold00013.13_C, whole genome shotgun sequence	siderophore	Others		
AUKO01000003.1.region001	AUKO01000003.1	AUKO01000003.1 Streptomyces sp. CNT360 H297DRAFT_scaffold00003.3_C, whole genome shotgun sequence	ectoine	Others		
AUKO01000004.1.region001	AUKO01000004.1	AUKO01000004.1 Streptomyces sp. CNT360 H297DRAFT_scaffold00004.4_C, whole genome shotgun sequence	siderophore	Others		
AUKO01000020.1.region001	AUKO01000020.1	AUKO01000020.1 Streptomyces sp. CNT360 H297DRAFT_scaffold00013.13_C, whole genome shotgun sequence	NRPS.lanthipeptide.T1PKS	Others		
AUKO01000027.1.region001	AUKO01000027.1	AUKO01000027.1 Streptomyces sp. CNT360 H297DRAFT_scaffold00018.18_C, whole genome shotgun sequence	siderophore	Others		
AUKP01000001.1.region001	AUKP01000001.1	AUKP01000001.1 Streptomyces sp. CNQ865 H298DRAFT_scaffold00001.1_C, whole genome shotgun sequence	other	Others		
AUKP01000003.1.region001	AUKP01000003.1	AUKP01000003.1 Streptomyces sp. CNQ865 H298DRAFT_scaffold00003.3_C, whole genome shotgun sequence	siderophore	Others		
AUKP01000004.1.region001	AUKP01000004.1	AUKP01000004.1 Streptomyces sp. CNQ865 H298DRAFT_scaffold00004.4_C, whole genome shotgun sequence	siderophore	Others		
AUKP01000009.1.region002	AUKP01000009.1	AUKP01000009.1 Streptomyces sp. CNQ865 H298DRAFT_scaffold00009.9_C, whole genome shotgun sequence	siderophore	Others		
AUKP01000031.1.region001	AUKP01000031.1	AUKP01000031.1 Streptomyces sp. CNQ865 H298DRAFT_scaffold00030.30_C, whole genome shotgun sequence	ectoine	Others		
AUKP01000047.1.region001	AUKP01000047.1	AUKP01000047.1 Streptomyces sp. CNQ865 H298DRAFT_scaffold00046.46_C, whole genome shotgun sequence	furan	Others		
AUKP01000050.1.region001	AUKP01000050.1	AUKP01000050.1 Streptomyces sp. CNQ865 H298DRAFT_scaffold00049.49_C, whole genome shotgun sequence	terpene.T3PKS	Others		
AUKQ01000006.1.region001	AUKQ01000006.1	AUKQ01000006.1 Streptomyces sp. CNH287 H299DRAFT_scaffold00005.5_C, whole genome shotgun sequence	terpene.phenazine	Others		
AUKQ01000006.1.region002	AUKQ01000006.1	AUKQ01000006.1 Streptomyces sp. CNH287 H299DRAFT_scaffold00005.5_C, whole genome shotgun sequence	hglE-KS.terpene.LAP	Others		
AUKQ01000013.1.region001	AUKQ01000013.1	AUKQ01000013.1 Streptomyces sp. CNH287 H299DRAFT_scaffold00010.10_C, whole genome shotgun sequence	other	Others		
AUKQ01000014.1.region001	AUKQ01000014.1	AUKQ01000014.1 Streptomyces sp. CNH287 H299DRAFT_scaffold00011.11_C, whole genome shotgun sequence	siderophore	Others		
AUKQ01000018.1.region001	AUKQ01000018.1	AUKQ01000018.1 Streptomyces sp. CNH287 H299DRAFT_scaffold00015.15_C, whole genome shotgun sequence	ectoine	Others		
AUKQ01000019.1.region001	AUKQ01000019.1	AUKQ01000019.1 Streptomyces sp. CNH287 H299DRAFT_scaffold00016.16_C, whole genome shotgun sequence	other	Others		
AUKQ01000025.1.region001	AUKQ01000025.1	AUKQ01000025.1 Streptomyces sp. CNH287 H299DRAFT_scaffold00022.22_C, whole genome shotgun sequence	siderophore	Others		
AUKR01000001.1.region001	AUKR01000001.1	AUKR01000001.1 Streptomyces sp. TAA040 H300DRAFT_scaffold00001.1_C, whole genome shotgun sequence	ectoine	Others		
AUKR01000007.1.region001	AUKR01000007.1	AUKR01000007.1 Streptomyces sp. TAA040 H300DRAFT_scaffold00006.6_C, whole genome shotgun sequence	NRPS.terpene.lanthipeptide	Others		
AUKR01000007.1.region002	AUKR01000007.1	AUKR01000007.1 Streptomyces sp. TAA040 H300DRAFT_scaffold00006.6_C, whole genome shotgun sequence	NRPS.terpene.T3PKS	Others		
AUKR01000011.1.region001	AUKR01000011.1	AUKR01000011.1 Streptomyces sp. TAA040 H300DRAFT_scaffold00010.10_C, whole genome shotgun sequence	thiopeptide.T1PKS.LAP	Others		
AUKR01000015.1.region001	AUKR01000015.1	AUKR01000015.1 Streptomyces sp. TAA040 H300DRAFT_scaffold00014.14_C, whole genome shotgun sequence	siderophore	Others		
AUKR01000016.1.region001	AUKR01000016.1	AUKR01000016.1 Streptomyces sp. TAA040 H300DRAFT_scaffold00015.15_C, whole genome shotgun sequence	siderophore	Others		
AUKW01000001.1.region002	AUKW01000001.1	AUKW01000001.1 Streptomyces sp. TAA204 H343DRAFT_scaffold00001.1_C, whole genome shotgun sequence	siderophore	Others		
AUKW01000002.1.region002	AUKW01000002.1	AUKW01000002.1 Streptomyces sp. TAA204 H343DRAFT_scaffold00002.2_C, whole genome shotgun sequence	NRPS.betalactone.T1PKS	Others		
AUKW01000003.1.region001	AUKW01000003.1	AUKW01000003.1 Streptomyces sp. TAA204 H343DRAFT_scaffold00003.3_C, whole genome shotgun sequence	furan.transAT-PKS.NRPS.terpene.PKS-like	Others		
AUKW01000005.1.region002	AUKW01000005.1	AUKW01000005.1 Streptomyces sp. TAA204 H343DRAFT_scaffold00005.5_C, whole genome shotgun sequence	ectoine	Others		
AUKW01000006.1.region001	AUKW01000006.1	AUKW01000006.1 Streptomyces sp. TAA204 H343DRAFT_scaffold00006.6_C, whole genome shotgun sequence	LAP.NRPS.thiopeptide	Others		
AUKW01000006.1.region002	AUKW01000006.1	AUKW01000006.1 Streptomyces sp. TAA204 H343DRAFT_scaffold00006.6_C, whole genome shotgun sequence	NRPS.butyrolactone.T3PKS	Others		
AUKW01000011.1.region001	AUKW01000011.1	AUKW01000011.1 Streptomyces sp. TAA204 H343DRAFT_scaffold00010.10_C, whole genome shotgun sequence	siderophore	Others		
AUKW01000014.1.region001	AUKW01000014.1	AUKW01000014.1 Streptomyces sp. TAA204 H343DRAFT_scaffold00012.12_C, whole genome shotgun sequence	siderophore	Others		
AUKW01000014.1.region002	AUKW01000014.1	AUKW01000014.1 Streptomyces sp. TAA204 H343DRAFT_scaffold00012.12_C, whole genome shotgun sequence	other	Others		
AUKW01000019.1.region001	AUKW01000019.1	AUKW01000019.1 Streptomyces sp. TAA204 H343DRAFT_scaffold00015.15_C, whole genome shotgun sequence	NRPS.terpene.T1PKS	Others		
AXVU01000004.1.region002	AXVU01000004.1	AXVU01000004.1 Streptomyces sp. CNQ329 I003DRAFT_scaffold00003.3_C, whole genome shotgun sequence	siderophore	Others		
AXVU01000007.1.region001	AXVU01000007.1	AXVU01000007.1 Streptomyces sp. CNQ329 I003DRAFT_scaffold00006.6_C, whole genome shotgun sequence	siderophore	Others		
AXVU01000014.1.region001	AXVU01000014.1	AXVU01000014.1 Streptomyces sp. CNQ329 I003DRAFT_scaffold00013.13_C, whole genome shotgun sequence	siderophore	Others		
AXVU01000022.1.region001	AXVU01000022.1	AXVU01000022.1 Streptomyces sp. CNQ329 I003DRAFT_scaffold00021.21_C, whole genome shotgun sequence	terpene.PKS-like	Others		
AXVU01000022.1.region002	AXVU01000022.1	AXVU01000022.1 Streptomyces sp. CNQ329 I003DRAFT_scaffold00021.21_C, whole genome shotgun sequence	furan.thiopeptide.LAP	Others		
AXVU01000027.1.region001	AXVU01000027.1	AXVU01000027.1 Streptomyces sp. CNQ329 I003DRAFT_scaffold00026.26_C, whole genome shotgun sequence	ectoine	Others		
AXVU01000092.1.region001	AXVU01000092.1	AXVU01000092.1 Streptomyces sp. CNQ329 I003DRAFT_scaffold00090.90_C, whole genome shotgun sequence	terpene.T3PKS	Others		
AXVU01000097.1.region001	AXVU01000097.1	AXVU01000097.1 Streptomyces sp. CNQ329 I003DRAFT_scaffold00095.95_C, whole genome shotgun sequence	other	Others		
AYUD01000001.1.region002	AYUD01000001.1	AYUD01000001.1 Pseudomonas chlororaphis subsp. aurantiaca PB-St2 scaffold1, whole genome shotgun sequence	betalactone	Others		
AYUD01000001.1.region004	AYUD01000001.1	AYUD01000001.1 Pseudomonas chlororaphis subsp. aurantiaca PB-St2 scaffold1, whole genome shotgun sequence	siderophore	Others		
AYUD01000001.1.region006	AYUD01000001.1	AYUD01000001.1 Pseudomonas chlororaphis subsp. aurantiaca PB-St2 scaffold1, whole genome shotgun sequence	butyrolactone	Others		
AYUD01000001.1.region008	AYUD01000001.1	AYUD01000001.1 Pseudomonas chlororaphis subsp. aurantiaca PB-St2 scaffold1, whole genome shotgun sequence	NAGGN	Others		
AYUD01000001.1.region009	AYUD01000001.1	AYUD01000001.1 Pseudomonas chlororaphis subsp. aurantiaca PB-St2 scaffold1, whole genome shotgun sequence	hserlactone	Others		
AYUD01000001.1.region010	AYUD01000001.1	AYUD01000001.1 Pseudomonas chlororaphis subsp. aurantiaca PB-St2 scaffold1, whole genome shotgun sequence	phenazine.hserlactone	Others		
AYUD01000017.1.region003	AYUD01000017.1	AYUD01000017.1 Pseudomonas chlororaphis subsp. aurantiaca PB-St2 scaffold3, whole genome shotgun sequence	hserlactone	Others		
AYUD01000021.1.region001	AYUD01000021.1	AYUD01000021.1 Pseudomonas chlororaphis subsp. aurantiaca PB-St2 scaffold7, whole genome shotgun sequence	arylpolyene	Others		
AYUD01000023.1.region001	AYUD01000023.1	AYUD01000023.1 Pseudomonas chlororaphis subsp. aurantiaca PB-St2 scaffold9, whole genome shotgun sequence	NRPS.resorcinol	Others		
AZUS01000004.1.region001	AZUS01000004.1	AZUS01000004.1 Streptomyces sp. CNH189 B100DRAFT_scaffold_3.4_C, whole genome shotgun sequence	siderophore	Others		
AZUS01000007.1.region001	AZUS01000007.1	AZUS01000007.1 Streptomyces sp. CNH189 B100DRAFT_scaffold_6.7_C, whole genome shotgun sequence	terpene.bacteriocin.T1PKS	Others		
AZUS01000010.1.region001	AZUS01000010.1	AZUS01000010.1 Streptomyces sp. CNH189 B100DRAFT_scaffold_9.10_C, whole genome shotgun sequence	siderophore	Others		
AZUS01000017.1.region002	AZUS01000017.1	AZUS01000017.1 Streptomyces sp. CNH189 B100DRAFT_scaffold_16.17_C, whole genome shotgun sequence	phenazine	Others		
AZUS01000020.1.region001	AZUS01000020.1	AZUS01000020.1 Streptomyces sp. CNH189 B100DRAFT_scaffold_19.20_C, whole genome shotgun sequence	ectoine	Others		
AZUS01000033.1.region001	AZUS01000033.1	AZUS01000033.1 Streptomyces sp. CNH189 B100DRAFT_scaffold_32.33_C, whole genome shotgun sequence	NRPS.lanthipeptide	Others		
AZUS01000036.1.region001	AZUS01000036.1	AZUS01000036.1 Streptomyces sp. CNH189 B100DRAFT_scaffold_35.36_C, whole genome shotgun sequence	terpene.T3PKS	Others		
AZUS01000041.1.region001	AZUS01000041.1	AZUS01000041.1 Streptomyces sp. CNH189 B100DRAFT_scaffold_40.41_C, whole genome shotgun sequence	butyrolactone	Others		
AZWL01000001.1.region001	AZWL01000001.1	AZWL01000001.1 Streptomyces sp. CNH099 B121DRAFT_scaffold_0.1_C, whole genome shotgun sequence	siderophore	Others		
AZWL01000001.1.region005	AZWL01000001.1	AZWL01000001.1 Streptomyces sp. CNH099 B121DRAFT_scaffold_0.1_C, whole genome shotgun sequence	NRPS.phenazine	Others		
AZWL01000004.1.region002	AZWL01000004.1	AZWL01000004.1 Streptomyces sp. CNH099 B121DRAFT_scaffold_2.3_C, whole genome shotgun sequence	other	Others		
AZWL01000004.1.region004	AZWL01000004.1	AZWL01000004.1 Streptomyces sp. CNH099 B121DRAFT_scaffold_2.3_C, whole genome shotgun sequence	siderophore	Others		
AZWL01000008.1.region001	AZWL01000008.1	AZWL01000008.1 Streptomyces sp. CNH099 B121DRAFT_scaffold_6.7_C, whole genome shotgun sequence	ectoine	Others		
AZWL01000014.1.region001	AZWL01000014.1	AZWL01000014.1 Streptomyces sp. CNH099 B121DRAFT_scaffold_12.13_C, whole genome shotgun sequence	other	Others		
AZWL01000024.1.region001	AZWL01000024.1	AZWL01000024.1 Streptomyces sp. CNH099 B121DRAFT_scaffold_22.23_C, whole genome shotgun sequence	siderophore	Others		
AZWL01000057.1.region001	AZWL01000057.1	AZWL01000057.1 Streptomyces sp. CNH099 B121DRAFT_scaffold_51.52_C, whole genome shotgun sequence	other	Others		
AZWL01000078.1.region001	AZWL01000078.1	AZWL01000078.1 Streptomyces sp. CNH099 B121DRAFT_scaffold_72.73_C, whole genome shotgun sequence	other	Others		
AZWZ01000001.1.region002	AZWZ01000001.1	AZWZ01000001.1 Streptomyces sp. CNT371 B105DRAFT_scaffold_0.1_C, whole genome shotgun sequence	other	Others		
AZWZ01000007.1.region001	AZWZ01000007.1	AZWZ01000007.1 Streptomyces sp. CNT371 B105DRAFT_scaffold_3.4_C, whole genome shotgun sequence	siderophore	Others		
AZWZ01000010.1.region002	AZWZ01000010.1	AZWZ01000010.1 Streptomyces sp. CNT371 B105DRAFT_scaffold_6.7_C, whole genome shotgun sequence	siderophore	Others		
AZWZ01000012.1.region001	AZWZ01000012.1	AZWZ01000012.1 Streptomyces sp. CNT371 B105DRAFT_scaffold_8.9_C, whole genome shotgun sequence	ectoine	Others		
AZWZ01000013.1.region001	AZWZ01000013.1	AZWZ01000013.1 Streptomyces sp. CNT371 B105DRAFT_scaffold_9.10_C, whole genome shotgun sequence	NRPS.phenazine	Others		
AZWZ01000036.1.region001	AZWZ01000036.1	AZWZ01000036.1 Streptomyces sp. CNT371 B105DRAFT_scaffold_32.33_C, whole genome shotgun sequence	siderophore	Others		
AZWZ01000048.1.region001	AZWZ01000048.1	AZWZ01000048.1 Streptomyces sp. CNT371 B105DRAFT_scaffold_44.45_C, whole genome shotgun sequence	furan	Others		
AZWZ01000060.1.region001	AZWZ01000060.1	AZWZ01000060.1 Streptomyces sp. CNT371 B105DRAFT_scaffold_56.57_C, whole genome shotgun sequence	terpene.T3PKS	Others		
AZWZ01000069.1.region001	AZWZ01000069.1	AZWZ01000069.1 Streptomyces sp. CNT371 B105DRAFT_scaffold_65.66_C, whole genome shotgun sequence	other	Others		
AZXC01000001.1.region002	AZXC01000001.1	AZXC01000001.1 Streptomyces sp. CNR698 B101DRAFT_scaffold_0.1_C, whole genome shotgun sequence	siderophore	Others		
AZXC01000002.1.region001	AZXC01000002.1	AZXC01000002.1 Streptomyces sp. CNR698 B101DRAFT_scaffold_1.2_C, whole genome shotgun sequence	ectoine	Others		
AZXC01000009.1.region001	AZXC01000009.1	AZXC01000009.1 Streptomyces sp. CNR698 B101DRAFT_scaffold_6.7_C, whole genome shotgun sequence	siderophore.T2PKS	Others		
AZXC01000010.1.region001	AZXC01000010.1	AZXC01000010.1 Streptomyces sp. CNR698 B101DRAFT_scaffold_7.8_C, whole genome shotgun sequence	hglE-KS.lanthipeptide.T1PKS	Others		
AZXC01000018.1.region001	AZXC01000018.1	AZXC01000018.1 Streptomyces sp. CNR698 B101DRAFT_scaffold_15.16_C, whole genome shotgun sequence	betalactone.butyrolactone	Others		
AZXC01000020.1.region002	AZXC01000020.1	AZXC01000020.1 Streptomyces sp. CNR698 B101DRAFT_scaffold_17.18_C, whole genome shotgun sequence	melanin	Others		
AZXC01000021.1.region002	AZXC01000021.1	AZXC01000021.1 Streptomyces sp. CNR698 B101DRAFT_scaffold_18.19_C, whole genome shotgun sequence	siderophore	Others		
AZXC01000040.1.region001	AZXC01000040.1	AZXC01000040.1 Streptomyces sp. CNR698 B101DRAFT_scaffold_35.36_C, whole genome shotgun sequence	other	Others		
AZXC01000047.1.region001	AZXC01000047.1	AZXC01000047.1 Streptomyces sp. CNR698 B101DRAFT_scaffold_42.43_C, whole genome shotgun sequence	butyrolactone.T1PKS	Others		
BA000019.2.region001	BA000019.2	BA000019.2 Nostoc sp. PCC 7120 DNA, complete genome	siderophore	Others		
BA000019.2.region011	BA000019.2	BA000019.2 Nostoc sp. PCC 7120 DNA, complete genome	ladderane	Others		
BEYQ01000013.1.region001	BEYQ01000013.1	BEYQ01000013.1 Microcystis aeruginosa NIES-298 DNA, sequence13, whole genome shotgun sequence	NRPS.microviridin	Others		
BGC0000002.1	BGC0000002.1	Aculeximycin biosynthetic gene cluster	t1pks.oligosaccharide	Others	Kutzneria albida DSM 43870	Bacteria,Actinobacteria,Actinobacteridae,Actinomycetales,Pseudonocardineae,Pseudonocardiaceae,Kutzneria
BGC0000005.1	BGC0000005.1	Aflatoxin biosynthetic gene cluster	other	Others	Aspergillus parasiticus	Eukaryota,Fungi,Dikarya,Ascomycota,Pezizomycotina,Eurotiomycetes,Eurotiomycetidae,Eurotiales,Aspergillaceae,Aspergillus
BGC0000010.1	BGC0000010.1	Aflatoxin biosynthetic gene cluster	other	Others	Aspergillus flavus	Eukaryota,Fungi,Dikarya,Ascomycota,Pezizomycotina,Eurotiomycetes,Eurotiomycetidae,Eurotiales,Aspergillaceae,Aspergillus
BGC0000016.1	BGC0000016.1	Amphotericin biosynthetic gene cluster	other	Others	Streptomyces nodosus	Bacteria,Actinobacteria,Actinobacteridae,Actinomycetales,Streptomycineae,Streptomycetaceae,Streptomyces
BGC0000019.1	BGC0000019.1	Angolamycin biosynthetic gene cluster	other	Others	Streptomyces eurythermus	Bacteria,Actinobacteria,Actinobacteridae,Actinomycetales,Streptomycineae,Streptomycetaceae,Streptomyces
BGC0000025.1	BGC0000025.1	Avermectin biosynthetic gene cluster	other	Others	Streptomyces avermitilis	Bacteria,Actinobacteria,Actinobacteridae,Actinomycetales,Streptomycineae,Streptomycetaceae,Streptomyces
BGC0000026.1	BGC0000026.1	Avilamycin A biosynthetic gene cluster	t1pks.oligosaccharide	Others	Streptomyces viridochromogenes Tue57	Bacteria,Actinobacteria,Actinobacteridae,Actinomycetales,Streptomycineae,Streptomycetaceae,Streptomyces
BGC0000033.1	BGC0000033.1	Calicheamicin biosynthetic gene cluster	t1pks.oligosaccharide	Others	Micromonospora echinospora	Bacteria,Actinobacteria,Actinobacteridae,Actinomycetales,Micromonosporineae,Micromonosporaceae,Micromonospora
BGC0000038.1	BGC0000038.1	Coelimycin biosynthetic gene cluster	t1pks.butyrolactone	Others	Streptomyces coelicolor A3(2)	Bacteria,Actinobacteria,Actinobacteridae,Actinomycetales,Streptomycineae,Streptomycetaceae,Streptomyces,Streptomyces albidoflavus group
BGC0000065.1	BGC0000065.1	Galbonolides biosynthetic gene cluster	other	Others	Streptomyces galbus	Bacteria,Actinobacteria,Actinobacteridae,Actinomycetales,Streptomycineae,Streptomycetaceae,Streptomyces
BGC0000078.1	BGC0000078.1	Incednine biosynthetic gene cluster	t1pks.oligosaccharide	Others	Streptomyces sp. ML694-90F3	Bacteria,Actinobacteria,Actinobacteridae,Actinomycetales,Streptomycineae,Streptomycetaceae,Streptomyces
BGC0000082.1	BGC0000082.1	Kijanimicin biosynthetic gene cluster	t1pks.oligosaccharide	Others	Actinomadura kijaniata	Bacteria,Actinobacteria,Actinobacteridae,Actinomycetales,Streptosporangineae,Thermomonosporaceae,Actinomadura
BGC0000088.1	BGC0000088.1	Lovastatin biosynthetic gene cluster	other	Others	Aspergillus terreus	Eukaryota,Fungi,Dikarya,Ascomycota,Pezizomycotina,Eurotiomycetes,Eurotiomycetidae,Eurotiales,Aspergillaceae,Aspergillus
