#BGC Name	Family Number
GL383810.1.region002	3195
GL383821.1.region002	3195
GL383923.1.region002	3195
GL383972.1.region001	3195
GL384167.1.region001	3195
GL384198.1.region001	3195
GL384252.1.region001	3195
GL384260.1.region001	3195
GL384452.1.region001	3195
GL384508.1.region001	3195
GL384524.1.region001	3195
GL384547.1.region002	3195
GL384581.1.region001	3195
GL384605.1.region001	3195
GL384611.1.region002	3195
GL622638.1.region001	3206
GL834357.1.region001	3207
GL890584.1.region001	3208
JH815185.1.region001	3208
GL945335.1.region001	3210
GL945352.1.region001	3211
JAACKE010000001.region003	3214
JAACKE010000001.region005	3216
JAACKE010000001.region006	3217
JAACKE010000001.region010	3221
JAACKE010000001.region016	3227
JAACKE010000003.region007	3240
JAACKE010000004.region001	3243
JAACKE010000004.region002	3244
JAIY01000001.1.region001	3249
JAIY01000003.1.region005	3254
JAIY01000005.1.region001	3260
JAIY01000006.1.region002	3263
JAIY01000006.1.region003	3264
JAIY01000006.1.region004	3265
JAIY01000010.1.region001	3268
JAIY01000014.1.region002	3275
JAIY01000016.1.region001	3277
JAIY01000021.1.region002	3288
JH114322.1.region002	3294
JH724112.1.region001	3294
JH724133.1.region001	3294
JH376860.1.region001	3297
JH810984.1.region001	3321
JH811849.1.region001	3321
JH812946.1.region001	3321
BGC0000618.1	3323
JH809541.1.region001	3323
JH810348.1.region001	3323
JH810995.1.region001	3323
JH813466.1.region001	3323
c06207_NODE_62...region001	3323
JH980292.1.region001	3333
JH980292.1.region005	3337
JH992888.1.region001	3338
JH992893.1.region002	3345
JH992898.1.region004	3352
JH992901.1.region003	3363
JH992901.1.region006	3366
JH992901.1.region007	3367
JH992901.1.region008	3368
JH992901.1.region011	3371
JH993797.1.region005	3381
JH993797.1.region006	3382
JH993797.1.region007	3383
JH993797.1.region009	3385
JMCC02000004.1.region001	3388
PVNL01000139.1.region002	3388
JMCC02000042.1.region001	3397
JMCC02000082.1.region001	3409
JMCC02000128.1.region001	3418
JNID01000001.1.region003	3432
JNID01000028.1.region002	3452
JNLT01000004.1.region001	3473
JNLT01000014.1.region002	3486
JNLT01000020.1.region001	3491
JNYZ01000002.1.region002	3513
JNYZ01000006.1.region001	3516
JNYZ01000014.1.region001	3525
JNYZ01000022.1.region001	3529
JNYZ01000027.1.region001	3531
JOIW01000005.1.region003	3546
JOIW01000011.1.region002	3555
JOIW01000023.1.region001	3565
JQMD01000002.1.region004	3570
JXYX01000009.1.region001	3581
JXYX01000010.1.region001	3582
KB217478.1.region005	3589
KB217478.1.region008	3592
KB217478.1.region011	3595
KB217478.1.region015	3599
KB217478.1.region018	3602
KB217478.1.region020	3604
KB217483.1.region003	3609
KB217483.1.region006	3612
KB217483.1.region007	3613
KB235910.1.region001	3615
KB235914.1.region001	3616
KB235914.1.region002	3617
KB235914.1.region003	3618
KB235914.1.region004	3619
KB235914.1.region006	3621
KB235916.1.region001	3623
KB235917.1.region001	3624
KB235919.1.region003	3627
KB235922.1.region003	3631
KB235922.1.region004	3632
KB235922.1.region005	3633
KB235922.1.region014	3642
KB235930.1.region001	3645
KB235933.1.region001	3655
KB235948.1.region005	3665
KB235948.1.region006	3666
KB235948.1.region007	3667
KB235948.1.region009	3669
KB235949.1.region001	3671
KB235950.1.region001	3672
KB235952.1.region001	3675
KB445544.1.region001	3676
KB445544.1.region003	3678
KB846724.1.region002	3691
AZXC01000010.1.region001	3692
KB846724.1.region003	3692
KB898275.1.region002	3692
AZXC01000038.1.region001	3698
KB846734.1.region001	3698
KB898275.1.region001	3698
KB897407.1.region001	3750
KB897378.1.region002	3787
KB897633.1.region002	3787
KB897730.1.region002	3787
KB897776.1.region002	3856
KB897776.1.region003	3857
KB897781.1.region001	3863
KB897785.1.region003	3872
KB897786.1.region001	3873
KB898221.1.region002	3885
KB898224.1.region002	3891
KB898228.1.region001	3897
KB898231.1.region001	3901
KB898233.1.region001	3904
KB898240.1.region001	3906
KB898255.1.region001	3911
AZXC01000014.1.region004	3918
KB846715.1.region007	3918
KB898270.1.region004	3918
KB898275.1.region003	3930
KI911522.1.region002	3930
AZXC01000023.1.region001	3935
KB846730.1.region001	3935
KB898281.1.region001	3935
KB898990.1.region005	3947
ABYX02000001.1.region015	3954
BGC0000496.1	3954
CP032543.1.region018	3954
JNLT01000003.1.region002	3954
KB898991.1.region003	3954
ABYX02000001.1.region022	3960
AL645882.2.region016	3960
CP009124.1.region011	3960
CP032543.1.region021	3960
JOIW01000012.1.region001	3960
KB898993.1.region001	3960
PTJS01000001.1.region010	3960
ABYX02000001.1.region012	3966
CP032543.1.region017	3966
JNLT01000024.1.region001	3966
KB898999.1.region001	3966
ABYX02000001.1.region007	3967
CP032543.1.region009	3967
JNLT01000008.1.region001	3967
JOIW01000002.1.region002	3967
KB899001.1.region001	3967
KB899006.1.region001	3973
KB899030.1.region001	3982
KE354155.1.region001	3997
KE354211.1.region001	4007
KE354236.1.region001	4010
KE354471.1.region001	4031
KE354483.1.region001	4034
KE384504.1.region002	4060
JH992898.1.region009	4073
KE650771.1.region006	4073
KE650771.1.region008	4075
KE650771.1.region011	4078
KE650771.1.region013	4080
KE992656.1.region001	4084
KE992698.1.region001	4085
KE993508.1.region001	4089
KI391967.1.region002	4091
KI391970.1.region001	4093
KI391970.1.region002	4094
KI911510.1.region001	4104
KI912148.1.region002	4110
KI912148.1.region003	4111
KI912148.1.region005	4113
KI912149.1.region003	4117
KI912149.1.region004	4118
KI912152.1.region001	4123
KI913949.1.region003	4130
KI928193.1.region007	4144
KI966369.1.region001	4146
AUKP01000002.1.region002	4151
KB897365.1.region001	4151
KB897625.1.region002	4151
KB897729.1.region001	4151
KL370765.1.region002	4151
KN174162.1.region001	4156
KV411303.1.region006	4164
KV411303.1.region011	4169
KV411304.1.region001	4172
KV411304.1.region002	4173
KV411304.1.region009	4180
KV411304.1.region025	4196
KV878783.1.region001	4197
KV878783.1.region002	4198
LNBE01000002.1.region004	4209
LNBE01000003.1.region012	4229
LNBE01000003.1.region018	4235
LNBE01000004.1.region002	4240
LNBE01000004.1.region005	4243
LSLE01000001.1.region001	4250
LSLE01000002.1.region001	4251
LXQD01000001.1.region001	4267
LXQD01000049.1.region001	4273
LXQD01000142.1.region001	4278
LXQD01000296.1.region001	4284
LXQD01000314.1.region001	4289
LXQD01000316.1.region001	4290
LXQD01000319.1.region001	4292
LXQD01000332.1.region001	4295
LXQD01000337.1.region001	4296
LXQD01000339.1.region001	4297
LXQD01000339.1.region002	4298
PPFB01000001.1.region003	4303
PPFB01000001.1.region011	4311
AZUS01000033.1.region001	4321
PPFB01000001.1.region021	4321
PTJS01000001.1.region003	4324
PTJS01000001.1.region008	4329
PTJS01000001.1.region015	4336
PTJS01000001.1.region022	4343
JOIW01000003.1.region004	4349
PTJS01000001.1.region028	4349
PVNK01000018.1.region001	4359
PVNK01000037.1.region001	4360
PVNK01000207.1.region002	4384
PVNK01000218.1.region001	4385
PVNL01000042.1.region001	4401
PVNL01000075.1.region001	4410
JMCC02000097.1.region001	4411
PVNL01000083.1.region001	4411
JMCC02000106.1.region001	4419
PVNL01000118.1.region002	4419
JMCC02000029.1.region001	4427
PVNL01000139.1.region001	4427
PVNL01000142.1.region001	4429
QCYM01000004.1.region001	4434
QKWM01000001.1.region003	4439
QKWM01000004.1.region002	4448
QOLE01000001.1.region003	4458
QOLE01000003.1.region001	4464
QOLE01000004.1.region001	4467
VIKV01000254.1.region001	4477
VIKW01000003.1.region001	4481
KI928192.1.region001	4493
VIKX01000005.1.region001	4493
VILC01000053.1.region001	4493
VILF01000003.1.region001	4493
VIKX01000082.1.region001	4498
BGC0000472.1	4506
BGC0001505.1	4506
CP003284.1.region011	4506
VIKV01000138.1.region001	4506
VIKY01000012.1.region001	4506
VIKZ01000003.1.region001	4506
VILC01000009.1.region002	4506
VILF01000006.1.region002	4506
CP043056.1.region008	4510
VIKV01000006.1.region001	4510
VIKY01000186.1.region001	4510
VIKZ01000018.1.region001	4510
VIKZ01000046.1.region001	4529
VIKZ01000068.1.region001	4532
VILC01000015.1.region001	4551
VIKW01000015.1.region001	4560
VILD01000003.1.region001	4560
VILE01000002.1.region001	4566
VILE01000008.1.region001	4571
c00001_NODE_1_...region001	4591
c00017_NODE_17...region001	4591
c00018_NODE_18...region001	4591
c00142_NODE_14...region001	4591
c00002_NODE_2_...region001	4592
c00004_NODE_4_...region001	4594
c00007_NODE_7_...region001	4597
c00012_NODE_12...region001	4603
c00014_NODE_14...region001	4605
c00015_NODE_15...region001	4606
c00031_NODE_31...region001	4622
c00038_NODE_38...region001	4629
c00045_NODE_45...region001	4636
c00050_NODE_50...region001	4641
c00062_NODE_62...region001	4653
c00063_NODE_63...region001	4654
c00006_NODE_6_...region001	4664
c00025_NODE_25...region001	4664
c00073_NODE_73...region001	4664
c00097_NODE_97...region001	4664
c00069_NODE_69...region001	4667
c00076_NODE_76...region001	4667
c00090_NODE_90...region001	4681
c00091_NODE_91...region001	4682
c00095_NODE_95...region001	4686
c00100_NODE_10...region001	4691
c00101_NODE_10...region001	4692
c00106_NODE_10...region001	4697
c00110_NODE_11...region001	4701
c00111_NODE_11...region001	4701
c00115_NODE_11...region001	4706
c00119_NODE_11...region001	4710
c00120_NODE_12...region001	4711
c00121_NODE_12...region001	4712
c00126_NODE_12...region001	4717
c00129_NODE_12...region001	4720
c00149_NODE_14...region001	4720
c00030_NODE_30...region001	4722
c00131_NODE_13...region001	4722
c00132_NODE_13...region001	4723
c00134_NODE_13...region001	4725
c00094_NODE_94...region001	4729
c00138_NODE_13...region001	4729
c00283_NODE_28...region001	4729
c00139_NODE_13...region001	4730
c00141_NODE_14...region001	4732
c00144_NODE_14...region001	4735
c00147_NODE_14...region001	4738
c00168_NODE_16...region001	4758
c00217_NODE_21...region001	4758
c00253_NODE_25...region001	4758
c00276_NODE_27...region001	4758
c00315_NODE_31...region001	4758
c00459_NODE_45...region001	4758
c00175_NODE_17...region001	4765
c00181_NODE_18...region001	4770
c00196_NODE_19...region001	4770
c00238_NODE_23...region001	4770
c00188_NODE_18...region001	4776
c00190_NODE_19...region001	4778
c00191_NODE_19...region001	4779
c00192_NODE_19...region001	4780
c00198_NODE_19...region001	4786
c00199_NODE_19...region001	4787
c00200_NODE_20...region001	4788
c00206_NODE_20...region001	4794
c00258_NODE_25...region001	4794
c00329_NODE_32...region001	4794
c00209_NODE_20...region001	4797
c00212_NODE_21...region001	4800
c00219_NODE_21...region001	4807
c00226_NODE_22...region001	4814
c00010_NODE_10...region001	4828
c00019_NODE_19...region001	4828
c00037_NODE_37...region001	4828
c00137_NODE_13...region001	4828
c00205_NODE_20...region001	4828
c00241_NODE_24...region001	4828
c00274_NODE_27...region001	4828
c00303_NODE_30...region001	4828
c00250_NODE_25...region001	4837
c00437_NODE_43...region001	4837
c00257_NODE_25...region001	4844
c00266_NODE_26...region001	4851
c00146_NODE_14...region001	4855
c00272_NODE_27...region001	4855
c00298_NODE_29...region001	4855
c00424_NODE_42...region001	4855
c00467_NODE_46...region001	4855
c00277_NODE_27...region001	4860
c00284_NODE_28...region001	4866
c00286_NODE_28...region001	4868
c00287_NODE_28...region001	4869
c00291_NODE_29...region001	4873
c00301_NODE_30...region001	4880
c00302_NODE_30...region001	4881
JH809440.1.region001	4887
JH810276.1.region001	4887
c00308_NODE_30...region001	4887
c00311_NODE_31...region001	4888
c00318_NODE_31...region001	4894
c00442_NODE_44...region001	4894
c00481_NODE_48...region001	4894
c00326_NODE_32...region001	4902
c00547_NODE_54...region001	4902
c00341_NODE_34...region001	4912
c00343_NODE_34...region001	4914
c00492_NODE_49...region001	4914
c00350_NODE_35...region001	4919
c00352_NODE_35...region001	4921
c00356_NODE_35...region001	4925
c00357_NODE_35...region001	4926
c00373_NODE_37...region001	4939
c00378_NODE_37...region001	4943
c00380_NODE_38...region001	4945
c00386_NODE_38...region001	4951
c00387_NODE_38...region001	4952
c00372_NODE_37...region001	4953
c00388_NODE_38...region001	4953
c00505_NODE_50...region001	4953
c00533_NODE_53...region001	4953
c00538_NODE_53...region001	4953
c01132_NODE_11...region001	4953
c00023_NODE_23...region001	4957
c00026_NODE_26...region001	4957
c00029_NODE_29...region001	4957
c00228_NODE_22...region001	4957
c00394_NODE_39...region001	4957
c00399_NODE_39...region001	4961
c01355_NODE_13...region001	4961
c00408_NODE_40...region001	4967
c00052_NODE_52...region001	4969
c00059_NODE_59...region001	4969
c00153_NODE_15...region001	4969
c00211_NODE_21...region001	4969
c00340_NODE_34...region001	4969
c00368_NODE_36...region001	4969
c00395_NODE_39...region001	4969
c00411_NODE_41...region001	4969
c00559_NODE_55...region001	4969
c00413_NODE_41...region001	4971
c00421_NODE_42...region001	4977
c00223_NODE_22...region001	4982
c00430_NODE_43...region001	4982
c00518_NODE_51...region001	4982
c00433_NODE_43...region001	4985
c00435_NODE_43...region001	4987
c00436_NODE_43...region001	4988
c00444_NODE_44...region001	4996
c00446_NODE_44...region001	4998
c00397_NODE_39...region001	4999
c00447_NODE_44...region001	4999
c00449_NODE_44...region001	5000
c00457_NODE_45...region001	5005
c00458_NODE_45...region001	5006
c00339_NODE_33...region001	5020
c00345_NODE_34...region001	5020
c00479_NODE_47...region001	5020
c00598_NODE_59...region001	5020
c00692_NODE_69...region001	5020
c00950_NODE_95...region001	5020
c01017_NODE_10...region001	5020
c00116_NODE_11...region001	5023
c00252_NODE_25...region001	5023
c00270_NODE_27...region001	5023
c00482_NODE_48...region001	5023
c00494_NODE_49...region001	5032
c00498_NODE_49...region001	5035
c00503_NODE_50...region001	5039
c00233_NODE_23...region001	5045
c00510_NODE_51...region001	5045
c00908_NODE_90...region001	5045
c00327_NODE_32...region001	5055
c00527_NODE_52...region001	5055
c00530_NODE_53...region001	5058
c00152_NODE_15...region001	5066
c00434_NODE_43...region001	5066
c00542_NODE_54...region001	5066
c01139_NODE_11...region001	5066
c01262_NODE_12...region001	5066
c01857_NODE_18...region001	5066
c00210_NODE_21...region001	5074
c00307_NODE_30...region001	5074
c00376_NODE_37...region001	5074
c00497_NODE_49...region001	5074
c00517_NODE_51...region001	5074
c00556_NODE_55...region001	5074
c00659_NODE_65...region001	5074
c00673_NODE_67...region001	5074
c00681_NODE_68...region001	5074
c01040_NODE_10...region001	5074
c01315_NODE_13...region001	5074
c00294_NODE_29...region001	5080
c00562_NODE_56...region001	5080
c00565_NODE_56...region001	5083
c00568_NODE_56...region001	5086
c04288_NODE_42...region001	5086
c00558_NODE_55...region001	5091
c00564_NODE_56...region001	5091
c00573_NODE_57...region001	5091
c00815_NODE_81...region001	5091
c00860_NODE_86...region001	5091
c00937_NODE_93...region001	5091
c00990_NODE_99...region001	5091
c01030_NODE_10...region001	5091
c01244_NODE_12...region001	5091
c01386_NODE_13...region001	5091
c01579_NODE_15...region001	5091
c01707_NODE_17...region001	5091
c01793_NODE_17...region001	5091
c01876_NODE_18...region001	5091
c02049_NODE_20...region001	5091
c02177_NODE_21...region001	5091
c02882_NODE_28...region001	5091
c03673_NODE_36...region001	5091
c04338_NODE_43...region001	5091
c05460_NODE_54...region001	5091
c00590_NODE_59...region001	5098
c00117_NODE_11...region001	5099
c00593_NODE_59...region001	5099
c00594_NODE_59...region001	5100
c00254_NODE_25...region001	5114
c00572_NODE_57...region001	5114
c00611_NODE_61...region001	5114
c00657_NODE_65...region001	5114
c00745_NODE_74...region001	5114
c00867_NODE_86...region001	5114
c00875_NODE_87...region001	5114
c00921_NODE_92...region001	5114
c00981_NODE_98...region001	5114
c01126_NODE_11...region001	5114
c01282_NODE_12...region001	5114
c01452_NODE_14...region001	5114
c01657_NODE_16...region001	5114
c01688_NODE_16...region001	5114
c01748_NODE_17...region001	5114
c02830_NODE_28...region001	5114
c00614_NODE_61...region001	5116
c00638_NODE_63...region001	5116
c00706_NODE_70...region001	5116
c00734_NODE_73...region001	5116
c01438_NODE_14...region001	5116
c00623_NODE_62...region001	5123
c00624_NODE_62...region001	5124
c00628_NODE_62...region001	5127
c00640_NODE_64...region001	5137
c00650_NODE_65...region001	5142
c00664_NODE_66...region001	5152
c00666_NODE_66...region001	5154
c00668_NODE_66...region001	5155
c00685_NODE_68...region001	5165
c00686_NODE_68...region001	5166
c00688_NODE_68...region001	5168
c00689_NODE_68...region001	5169
c00690_NODE_69...region001	5170
c00710_NODE_71...region001	5183
c00713_NODE_71...region001	5186
c00718_NODE_71...region001	5189
c00771_NODE_77...region001	5189
c00727_NODE_72...region001	5195
c00923_NODE_92...region001	5195
c00777_NODE_77...region001	5226
c00410_NODE_41...region001	5228
c00636_NODE_63...region001	5228
c00687_NODE_68...region001	5228
c00780_NODE_78...region001	5228
c00790_NODE_79...region001	5234
c00795_NODE_79...region001	5237
c01207_NODE_12...region001	5237
c01766_NODE_17...region001	5237
c00797_NODE_79...region001	5239
c00884_NODE_88...region001	5239
c01039_NODE_10...region001	5239
c01137_NODE_11...region001	5239
c01361_NODE_13...region001	5239
c01705_NODE_17...region001	5239
c02157_NODE_21...region001	5239
c02837_NODE_28...region001	5239
c04039_NODE_40...region001	5239
c00805_NODE_80...region001	5244
c00819_NODE_81...region001	5256
c01845_NODE_18...region001	5256
c00828_NODE_82...region001	5261
c00854_NODE_85...region001	5277
c00859_NODE_85...region001	5280
c00861_NODE_86...region001	5282
c00864_NODE_86...region001	5285
c00890_NODE_89...region001	5299
c00631_NODE_63...region001	5302
c00896_NODE_89...region001	5302
c01018_NODE_10...region001	5302
c00899_NODE_89...region001	5304
c00133_NODE_13...region001	5311
c00140_NODE_14...region001	5311
c00361_NODE_36...region001	5311
c00362_NODE_36...region001	5311
c00369_NODE_36...region001	5311
c00401_NODE_40...region001	5311
c00419_NODE_41...region001	5311
c00603_NODE_60...region001	5311
c00733_NODE_73...region001	5311
c00847_NODE_84...region001	5311
c00893_NODE_89...region001	5311
c00895_NODE_89...region001	5311
c00915_NODE_91...region001	5311
c02635_NODE_26...region001	5311
c00927_NODE_92...region001	5320
c00945_NODE_94...region001	5331
c00946_NODE_94...region001	5332
c00949_NODE_94...region001	5335
c00991_NODE_99...region001	5358
c01000_NODE_10...region001	5364
c01226_NODE_12...region001	5364
c01010_NODE_10...region001	5368
c01024_NODE_10...region001	5373
c01041_NODE_10...region001	5381
c01043_NODE_10...region001	5383
c01209_NODE_12...region001	5383
c01819_NODE_18...region001	5383
c01053_NODE_10...region001	5390
c00420_NODE_42...region001	5400
c00545_NODE_54...region001	5400
c00928_NODE_92...region001	5400
