#BGC Name	Family Number
JAIY01000011.1.region001	1855
KB899024.1.region001	1855
AZWZ01000014.1.region001	1906
BGC0001283.1	1906
BGC0001298.1	1921
PPFB01000001.1.region006	1921
BGC0001477.1	2092
CP049782.1.region021	2092
ABYX02000001.1.region019	2135
BGC0001452.1	2135
BGC0001522.1	2135
BGC0001770.1	2379
LNBE01000002.1.region007	2379
CACA01000348.1.region001	2449
BGC0000017.1	2453
CACA01000369.1.region001	2453
VILF01000001.1.region001	2453
CP000117.1.region003	2516
CP001037.1.region008	2537
CP001037.1.region013	2542
CP001344.1.region006	2566
CP002198.1.region003	2589
CP003219.1.region001	2601
CP003219.1.region002	2602
CP003219.1.region023	2623
CP003229.1.region001	2624
CP003229.1.region002	2625
CP003229.1.region011	2634
BGC0001016.1	2641
BGC0001017.1	2641
BGC0001667.1	2641
BGC0001705.1	2641
CP003284.1.region003	2641
CP003642.1.region019	2738
CP003642.1.region023	2742
CP011664.1.region010	2823
CP011665.1.region001	2841
AZXC01000047.1.region001	2845
CP011667.1.region001	2845
DS999642.1.region001	2845
KB846742.1.region001	2845
KB898299.1.region001	2845
BEYQ01000006.1.region002	2859
CP020771.1.region003	2859
CP040916.1.region004	2900
CP040916.1.region008	2904
CP040916.1.region027	2923
CP040916.1.region028	2924
CP040916.1.region042	2938
BGC0001359.1	2954
CP049782.1.region001	2954
CP049782.1.region017	2970
DS999641.1.region001	2982
GG657754.1.region002	3024
GG657754.1.region003	3025
GG657754.1.region030	3052
GG657754.1.region033	3055
GG657754.1.region037	3059
GG657754.1.region039	3061
JAACKE010000001.region002	3213
JAACKE010000002.region005	3232
JAIY01000010.1.region004	3271
JAIY01000017.1.region001	3282
JAIY01000025.1.region001	3289
JAIY01000033.1.region001	3290
JH992890.1.region001	3339
JH992893.1.region001	3344
JMCC02000026.1.region001	3393
JMCC02000055.1.region001	3403
JMCC02000080.1.region001	3408
JNID01000044.1.region001	3457
JNID01000070.1.region001	3464
JNLT01000017.1.region002	3488
JNLT01000043.1.region001	3501
JNLT01000045.1.region001	3502
JNLT01000050.1.region001	3502
JNLT01000053.1.region001	3502
JNLT01000047.1.region001	3503
JNLT01000051.1.region001	3505
JNLT01000052.1.region001	3506
JNLT01000056.1.region001	3508
JNLT01000060.1.region001	3509
JNYZ01000006.1.region001	3516
JOIW01000010.1.region001	3553
JOIW01000020.1.region001	3563
JOIW01000022.1.region001	3564
AP009552.1.region003	3583
AP019314.1.region010	3583
JXYX01000016.1.region001	3583
KB217482.1.region001	3606
KB235922.1.region002	3630
AZXC01000001.1.region001	3686
KB846716.1.region001	3686
KB898273.1.region001	3686
KB846722.1.region003	3689
AZXC01000010.1.region001	3692
KB846724.1.region003	3692
KB898275.1.region002	3692
KB846741.1.region001	3704
KB846758.1.region001	3710
KB846759.1.region001	3711
KB846763.1.region001	3712
KB846765.1.region001	3713
KB846766.1.region001	3714
KB846767.1.region001	3715
AUKP01000002.1.region001	3722
KB897365.1.region002	3722
KB897625.1.region001	3722
KB897408.1.region001	3751
KB897660.1.region001	3751
KB897746.1.region001	3751
KB897423.1.region001	3756
KB897436.1.region001	3764
KB897437.1.region001	3765
AUKP01000076.1.region001	3767
JNID01000074.1.region001	3767
KB897443.1.region001	3767
AUKP01000040.1.region001	3768
AXVU01000021.1.region001	3768
AZWL01000047.1.region001	3768
AZWZ01000030.1.region001	3768
BGC0000050.1	3768
JNID01000013.1.region001	3768
KB897409.1.region001	3768
KB897620.1.region001	3768
KB897718.1.region001	3768
AUKP01000027.1.region001	3797
JNID01000007.1.region001	3797
KB897394.1.region001	3797
KB897648.1.region001	3797
KB897716.1.region001	3797
AZWL01000076.1.region001	3811
KB897686.1.region001	3811
KB897706.1.region001	3813
KB897782.1.region003	3867
KB897796.1.region001	3882
KB897797.1.region001	3883
KB898224.1.region004	3893
KB898251.1.region001	3909
KB898254.1.region001	3910
KB898262.1.region001	3912
KB898264.1.region001	3913
KB898270.1.region003	3917
KB898990.1.region009	3951
KB899004.1.region002	3970
KB899022.1.region001	3978
KE354098.1.region001	3995
KE354179.1.region001	4000
KE355356.1.region001	4038
KE384240.1.region002	4041
KE384246.1.region001	4044
KE384284.1.region001	4056
BGC0001467.1	4080
KE650771.1.region013	4080
KI912154.1.region002	4127
KI928192.1.region003	4136
AUKP01000062.1.region001	4153
KL370768.1.region001	4153
KV411303.1.region004	4162
KV411303.1.region008	4166
KV411304.1.region014	4185
LNBE01000001.1.region002	4204
LNBE01000002.1.region002	4207
LNBE01000002.1.region008	4213
LNBE01000002.1.region010	4215
LNBE01000002.1.region011	4216
LNBE01000003.1.region002	4219
LNBE01000003.1.region006	4223
LNBE01000003.1.region009	4226
LNBE01000003.1.region012	4229
LNBE01000003.1.region014	4231
LNBE01000003.1.region015	4232
LNBE01000011.1.region001	4249
LXQD01000018.1.region001	4270
LXQD01000106.1.region001	4276
LXQD01000153.1.region001	4279
LXQD01000258.1.region001	4282
LXQD01000287.1.region001	4283
LXQD01000306.1.region001	4287
PPFB01000001.1.region002	4302
PPFB01000001.1.region008	4308
PPFB01000001.1.region011	4311
PVNK01000056.1.region001	4363
PVNK01000145.1.region001	4373
PVNK01000148.1.region001	4374
PVNL01000030.1.region001	4394
PVNL01000064.1.region001	4408
QCYM01000001.1.region001	4432
QKWM01000001.1.region002	4438
QKWM01000001.1.region004	4440
VIKZ01000023.1.region001	4525
VILB01000013.1.region002	4541
VIKX01000037.1.region001	4543
VILB01000033.1.region001	4543
VILE01000004.1.region001	4568
VILE01000011.1.region001	4574
c00662_NODE_66...region001	5151
c00874_NODE_87...region001	5293
c00925_NODE_92...region001	5318
c00943_NODE_94...region001	5330
c02546_NODE_25...region001	5949
c03929_NODE_39...region001	5949
