#BGC Name	Clan Number	Family Number
CP001037.1.region006	0	1292
AL645882.2.region002	0	1295
AUKQ01000006.1.region002	0	1295
BGC0000649.1	0	1295
BGC0000664.1	0	1295
CP049782.1.region001	0	1295
KB897787.1.region003	0	1295
PTJS01000001.1.region002	0	1295
AZUS01000036.1.region001	0	1711
BGC0001083.1	0	1711
CACA01000344.1.region001	0	2448
CACA01000373.1.region001	0	2455
CAFN01000056.1.region001	0	2460
CM001165.1.region001	0	2464
BGC0000654.1	0	2473
CM001165.1.region010	0	2473
CM001165.1.region012	0	2475
CM001165.1.region015	0	2478
CM001775.1.region001	0	2483
CM001775.1.region003	0	2485
CM001775.1.region005	0	2487
CP000094.2.region004	0	2507
BA000019.2.region006	0	2526
CP000117.1.region013	0	2526
CP001037.1.region007	0	2536
CP001037.1.region014	0	2543
CP001037.1.region018	0	2547
CP001287.1.region001	0	2553
CP001287.1.region002	0	2554
CP001287.1.region006	0	2558
CP001344.1.region008	0	2568
CP001344.1.region010	0	2570
CP001344.1.region011	0	2571
CP001683.1.region004	0	2578
CP001683.1.region005	0	2579
CP002198.1.region001	0	2587
CP002198.1.region002	0	2588
CP002198.1.region004	0	2590
CP003219.1.region003	0	2603
CP003219.1.region012	0	2612
CP003219.1.region020	0	2620
CP003229.1.region007	0	2630
CP003229.1.region009	0	2632
CP003229.1.region012	0	2635
CP003229.1.region014	0	2637
CP003549.1.region007	0	2657
CP003594.1.region001	0	2665
CP003594.1.region002	0	2666
CP003594.1.region006	0	2670
CP003597.1.region002	0	2672
CP003600.1.region002	0	2684
CP003600.1.region015	0	2697
CP003610.1.region008	0	2706
CP003610.1.region011	0	2709
CP003630.1.region005	0	2715
CP003630.1.region009	0	2719
CP003642.1.region010	0	2729
CP003642.1.region011	0	2730
CP003642.1.region013	0	2732
CP003642.1.region014	0	2733
CP003642.1.region017	0	2736
CP003642.1.region019	0	2738
CP003646.1.region005	0	2748
CP003943.1.region001	0	2755
CP003943.1.region005	0	2759
CP003943.1.region006	0	2760
CP003943.1.region007	0	2761
CP003943.1.region008	0	2762
CP003944.1.region001	0	2766
CP003945.1.region003	0	2770
CP003946.1.region006	0	2776
CP009124.1.region001	0	2779
AL645882.2.region027	0	2780
CP009124.1.region002	0	2780
CP009124.1.region027	0	2805
CP011382.1.region005	0	2810
CP011382.1.region008	0	2813
CP009124.1.region025	0	2815
CP011664.1.region002	0	2815
JOIW01000005.1.region004	0	2815
KB898992.1.region002	0	2815
CP011664.1.region004	0	2817
CP011664.1.region005	0	2818
CP011664.1.region007	0	2820
CP011664.1.region010	0	2823
CP011664.1.region018	0	2831
CP011664.1.region026	0	2839
CP020114.1.region007	0	2852
BEYQ01000011.1.region002	0	2865
CP020771.1.region009	0	2865
CP032543.1.region002	0	2868
JNLT01000022.1.region002	0	2868
CP040916.1.region001	0	2897
CP040916.1.region003	0	2899
CP040916.1.region009	0	2905
CP040916.1.region014	0	2910
CP040916.1.region016	0	2912
CP040916.1.region024	0	2920
CP040916.1.region039	0	2935
CP040916.1.region043	0	2939
CP049782.1.region014	0	2967
CP049782.1.region015	0	2968
CP049782.1.region016	0	2969
DS999641.1.region009	0	2990
DS999641.1.region020	0	3001
FTMA01000001.1.region001	0	3019
FTMA01000001.1.region002	0	3020
GG657754.1.region007	0	3029
GG657754.1.region008	0	3030
GG657754.1.region013	0	3035
GG657754.1.region020	0	3042
GG657754.1.region021	0	3043
GG657754.1.region039	0	3061
GG657758.1.region005	0	3067
AL645882.2.region017	0	3069
CP009124.1.region010	0	3069
DS999641.1.region011	0	3069
GG657758.1.region007	0	3069
PPFB01000001.1.region010	0	3069
GG740015.1.region001	0	3093
JAACKE010000001.region015	0	3226
JAACKE010000002.region002	0	3229
JAACKE010000003.region002	0	3235
JAACKE010000003.region008	0	3241
JAACKE010000004.region003	0	3245
JAAFZY010000005.region001	0	3248
JAIY01000003.1.region001	0	3250
JAIY01000003.1.region007	0	3256
JAIY01000004.1.region002	0	3258
JAIY01000016.1.region002	0	3278
JAIY01000016.1.region003	0	3279
JAIY01000016.1.region005	0	3281
JAIY01000020.1.region001	0	3285
JAIY01000020.1.region002	0	3286
JH815185.1.region002	0	3326
JH976537.1.region001	0	3327
JH976537.1.region004	0	3330
JH976537.1.region005	0	3331
JH976537.1.region006	0	3332
JH980292.1.region003	0	3335
JH992898.1.region006	0	3354
JH992898.1.region011	0	3359
JH992901.1.region002	0	3362
JH992901.1.region004	0	3364
JH992901.1.region005	0	3365
JH993797.1.region003	0	3379
JH993797.1.region010	0	3386
JMCC02000026.1.region001	0	3393
JMCC02000028.1.region001	0	3395
JMCC02000066.1.region001	0	3404
PVNL01000057.1.region001	0	3404
JMCC02000107.1.region001	0	3414
AUEV01000002.1.region002	0	3455
AUFD01000005.1.region001	0	3455
AUKN01000002.1.region003	0	3455
AUKP01000018.1.region001	0	3455
AUKQ01000004.1.region001	0	3455
AUKW01000002.1.region003	0	3455
AXVU01000007.1.region002	0	3455
AZWL01000001.1.region004	0	3455
AZWZ01000031.1.region001	0	3455
GG657758.1.region004	0	3455
JNID01000036.1.region002	0	3455
KB897382.1.region001	0	3455
KB897636.1.region001	0	3455
KB897733.1.region001	0	3455
KE384246.1.region002	0	3455
LNBE01000003.1.region005	0	3455
JNYZ01000007.1.region002	0	3518
JNYZ01000010.1.region002	0	3521
JNYZ01000020.1.region002	0	3528
JNYZ01000024.1.region001	0	3530
JOIW01000001.1.region002	0	3536
PTJS01000001.1.region025	0	3536
JOIW01000002.1.region001	0	3537
JOIW01000003.1.region001	0	3540
JOIW01000013.1.region002	0	3558
BGC0000658.1	0	3559
JNLT01000018.1.region001	0	3559
JOIW01000014.1.region001	0	3559
JOIW01000015.1.region001	0	3560
PTJS01000001.1.region017	0	3560
JQMD01000002.1.region005	0	3571
JQMD01000002.1.region007	0	3573
AP009552.1.region009	0	3579
AP019314.1.region004	0	3579
JXYX01000007.1.region001	0	3579
AP009552.1.region003	0	3583
AP019314.1.region010	0	3583
BEYQ01000006.1.region001	0	3583
CP020771.1.region010	0	3583
JXYX01000016.1.region001	0	3583
KB217478.1.region010	0	3594
KB217478.1.region012	0	3596
KB217478.1.region014	0	3598
KB217478.1.region021	0	3605
KB235914.1.region005	0	3620
KB235922.1.region008	0	3636
KB235922.1.region012	0	3640
KB235922.1.region013	0	3641
KB235930.1.region003	0	3647
KB235930.1.region004	0	3648
KB235930.1.region008	0	3652
KB235941.1.region001	0	3657
KB235942.1.region001	0	3659
KB235944.1.region001	0	3660
KB235948.1.region008	0	3668
AUKP01000030.1.region001	0	3742
AZWZ01000049.1.region001	0	3742
JNID01000009.1.region001	0	3742
KB897387.1.region001	0	3742
KB897646.1.region001	0	3742
KB897741.1.region001	0	3742
AUKP01000052.1.region001	0	3803
AZWL01000052.1.region001	0	3803
AZWZ01000059.1.region001	0	3803
JNID01000049.1.region001	0	3803
KB897408.1.region001	0	3803
KB897660.1.region001	0	3803
KB897746.1.region001	0	3803
AUKP01000019.1.region001	0	3838
AZWZ01000019.1.region001	0	3838
JNID01000029.1.region001	0	3838
KB897385.1.region001	0	3838
KB897650.1.region001	0	3838
KB897734.1.region001	0	3838
KB897773.1.region001	0	3854
KB897778.1.region003	0	3862
KB897782.1.region003	0	3867
KB897787.1.region002	0	3876
KB898222.1.region001	0	3888
KB898222.1.region002	0	3889
KB898224.1.region002	0	3891
KB898227.1.region001	0	3895
AZXC01000014.1.region002	0	3920
KB846715.1.region005	0	3920
KB898270.1.region006	0	3920
AUFD01000009.1.region002	0	3921
AZXC01000014.1.region001	0	3921
KB846715.1.region004	0	3921
KB898270.1.region007	0	3921
KB898277.1.region001	0	3932
ABYX02000001.1.region004	0	3974
CP032543.1.region006	0	3974
JNLT01000019.1.region001	0	3974
KB899007.1.region001	0	3974
KE354156.1.region001	0	3998
KE354204.1.region001	0	4004
KE354221.1.region001	0	4009
KE384251.1.region001	0	4049
KE384252.1.region001	0	4050
KE384253.1.region001	0	4051
KE384503.1.region002	0	4058
KE384504.1.region001	0	4059
KE384504.1.region003	0	4061
KE384521.1.region001	0	4062
KE650771.1.region002	0	4069
JH992898.1.region007	0	4072
KE650771.1.region005	0	4072
KE650771.1.region007	0	4074
JH992898.1.region003	0	4076
KE650771.1.region009	0	4076
KI911459.1.region001	0	4101
KI912149.1.region001	0	4115
KI912151.1.region001	0	4119
KI912154.1.region001	0	4126
KI913949.1.region005	0	4132
KI913949.1.region006	0	4133
KI928192.1.region002	0	4135
VILC01000004.1.region001	0	4135
VILF01000006.1.region001	0	4135
KI928192.1.region004	0	4137
KV411303.1.region004	0	4162
KV411303.1.region007	0	4165
KV411303.1.region011	0	4169
KV411304.1.region004	0	4175
KV411304.1.region006	0	4177
KV411304.1.region008	0	4179
BGC0000632.1	0	4189
KV411304.1.region018	0	4189
KV411304.1.region019	0	4190
KV411304.1.region020	0	4191
KV878783.1.region005	0	4201
LNBE01000001.1.region002	0	4204
LNBE01000002.1.region001	0	4206
LNBE01000002.1.region003	0	4208
LNBE01000002.1.region009	0	4214
LNBE01000003.1.region006	0	4223
LNBE01000003.1.region011	0	4228
LNBE01000003.1.region014	0	4231
LNBE01000003.1.region016	0	4233
LNBE01000004.1.region002	0	4240
LNBE01000004.1.region004	0	4242
LXQD01000065.1.region001	0	4274
LXQD01000297.1.region001	0	4285
LXQD01000317.1.region001	0	4291
LXQD01000328.1.region002	0	4294
LXQD01000350.1.region001	0	4299
PTJS01000001.1.region011	0	4332
PTJS01000001.1.region032	0	4353
PTJS01000001.1.region034	0	4355
PVNK01000005.1.region001	0	4357
PVNK01000046.1.region001	0	4361
PVNK01000047.1.region001	0	4362
PVNK01000136.1.region001	0	4371
PVNK01000227.1.region001	0	4386
JMCC02000120.1.region001	0	4390
PVNK01000112.1.region001	0	4390
PVNL01000015.1.region001	0	4390
PVNL01000034.1.region001	0	4398
JMCC02000046.1.region002	0	4404
PVNL01000051.1.region001	0	4404
PVNL01000096.1.region001	0	4412
PVNL01000097.1.region001	0	4413
PVNL01000122.1.region001	0	4420
JMCC02000007.1.region001	0	4424
PVNL01000135.1.region001	0	4424
JMCC02000170.1.region001	0	4425
PVNL01000135.1.region002	0	4425
PVNL01000138.1.region001	0	4426
QCYM01000001.1.region002	0	4433
QKWM01000001.1.region001	0	4437
QKWM01000001.1.region006	0	4442
QKWM01000004.1.region001	0	4447
QKWM01000004.1.region004	0	4450
CP003284.1.region007	0	4472
CP043056.1.region013	0	4472
VIKV01000181.1.region001	0	4472
VIKZ01000025.1.region001	0	4472
VIKX01000020.1.region001	0	4494
VIKX01000323.1.region001	0	4505
CP003285.1.region001	0	4509
CP043056.1.region007	0	4509
VIKV01000245.1.region001	0	4509
VIKY01000131.1.region001	0	4509
VIKZ01000002.1.region001	0	4509
CP003284.1.region009	0	4511
CP043056.1.region010	0	4511
VIKV01000015.1.region001	0	4511
VIKY01000223.1.region001	0	4511
VIKZ01000010.1.region001	0	4511
VIKY01000237.1.region001	0	4513
KI928193.1.region001	0	4542
VILB01000032.1.region001	0	4542
VILC01000094.1.region001	0	4542
VILC01000149.1.region001	0	4555
VIKW01000019.1.region001	0	4562
VILD01000005.1.region001	0	4562
VILB01000008.1.region001	0	4567
VILE01000003.1.region001	0	4567
VIKX01000078.1.region001	0	4570
VILB01000009.1.region002	0	4570
VILE01000005.1.region002	0	4570
VILE01000010.1.region001	0	4573
VILF01000001.1.region002	0	4580
KI928193.1.region006	0	4590
VILF01000006.1.region003	0	4590
c00520_NODE_52...region001	0	5050
c00996_NODE_99...region001	0	5361
c02888_NODE_28...region001	0	6042
c04162_NODE_41...region001	0	6296
AZWL01000006.1.region001	540	511
AUKP01000024.1.region002	540	540
AZWZ01000002.1.region001	540	540
KB897368.1.region001	540	540
KB897620.1.region003	540	540
KB897713.1.region001	540	540
KL370764.1.region002	540	540
AXVU01000092.1.region001	3754	3754
JNID01000045.1.region001	3754	3754
KB897417.1.region001	3754	3754
KB897677.1.region001	3754	3754
KB897756.1.region001	3754	3754
AUKP01000050.1.region001	3806	3806
AZWZ01000060.1.region001	3806	3806
BGC0000652.1	3806	3806
BGC0001079.1	3806	3806
KB897671.1.region001	3806	3806
