BGC	Accesion ID	Description	Product Prediction	BiG-SCAPE class	Organism	Taxonomy
AIIG01002136.1.region001	AIIG01002136.1	AIIG01002136.1 Salinispora pacifica CNS-143 contig02958, whole genome shotgun sequence	T2PKS	PKSother		
AIIJ01000849.1.region001	AIIJ01000849.1	AIIJ01000849.1 Salinispora arenicola CNT-088 contig00944, whole genome shotgun sequence	PKS-like	PKSother		
AIIJ01000878.1.region001	AIIJ01000878.1	AIIJ01000878.1 Salinispora arenicola CNT-088 contig00977, whole genome shotgun sequence	PKS-like	PKSother		
AIIJ01001067.1.region001	AIIJ01001067.1	AIIJ01001067.1 Salinispora arenicola CNT-088 contig01184, whole genome shotgun sequence	T2PKS	PKSother		
AIIJ01001781.1.region001	AIIJ01001781.1	AIIJ01001781.1 Salinispora arenicola CNT-088 contig01986, whole genome shotgun sequence	T3PKS	PKSother		
AIIJ01001782.1.region001	AIIJ01001782.1	AIIJ01001782.1 Salinispora arenicola CNT-088 contig01987, whole genome shotgun sequence	T3PKS	PKSother		
AJMV01000068.1.region001	AJMV01000068.1	AJMV01000068.1 Streptococcus parasanguinis F0449 contig00080, whole genome shotgun sequence	T3PKS	PKSother		
AKFT01000146.1.region001	AKFT01000146.1	AKFT01000146.1 Actinomyces massiliensis F0489 contig00091, whole genome shotgun sequence	hglE-KS	PKSother		
AL009126.3.region004	AL009126.3	AL009126.3 Bacillus subtilis subsp. subtilis str. 168 complete genome	T3PKS.transAT-PKS-like.PKS-like.transAT-PKS.NRPS	PKS-NRP_Hybrids		
AL009126.3.region008	AL009126.3	AL009126.3 Bacillus subtilis subsp. subtilis str. 168 complete genome	T3PKS	PKSother		
AL645882.2.region001	AL645882.2	AL645882.2 Streptomyces coelicolor A3(2) complete genome	hglE-KS.T1PKS	PKSother		
AL645882.2.region006	AL645882.2	AL645882.2 Streptomyces coelicolor A3(2) complete genome	T3PKS	PKSother		
AL645882.2.region011	AL645882.2	AL645882.2 Streptomyces coelicolor A3(2) complete genome	T2PKS	PKSother		
AL645882.2.region013	AL645882.2	AL645882.2 Streptomyces coelicolor A3(2) complete genome	T2PKS	PKSother		
AL645882.2.region015	AL645882.2	AL645882.2 Streptomyces coelicolor A3(2) complete genome	NRPS-like.T1PKS	PKS-NRP_Hybrids		
AL645882.2.region023	AL645882.2	AL645882.2 Streptomyces coelicolor A3(2) complete genome	PKS-like.T1PKS	PKSother		
AL645882.2.region025	AL645882.2	AL645882.2 Streptomyces coelicolor A3(2) complete genome	T3PKS	PKSother		
AL645882.2.region027	AL645882.2	AL645882.2 Streptomyces coelicolor A3(2) complete genome	T3PKS.terpene.NRPS	Others		
ALIX01000049.1.region001	ALIX01000049.1	ALIX01000049.1 Burkholderia multivorans CF2 ctg100011133389, whole genome shotgun sequence	hglE-KS	PKSother		
ALVU02000001.1.region004	ALVU02000001.1	ALVU02000001.1 Synechocystis sp. PCC 7509 SYN7509DRAFT_scaffold1.1_C, whole genome shotgun sequence	T1PKS.NRPS	PKS-NRP_Hybrids		
ALVZ01000171.1.region001	ALVZ01000171.1	ALVZ01000171.1 Xenococcus sp. PCC 7305 scaffold_00171, whole genome shotgun sequence	NRPS-like.T1PKS	PKS-NRP_Hybrids		
ALVZ01000197.1.region001	ALVZ01000197.1	ALVZ01000197.1 Xenococcus sp. PCC 7305 scaffold_00197, whole genome shotgun sequence	NRPS-like.T1PKS	PKS-NRP_Hybrids		
ALVZ01000228.1.region001	ALVZ01000228.1	ALVZ01000228.1 Xenococcus sp. PCC 7305 scaffold_00228, whole genome shotgun sequence	NRPS-like.T1PKS	PKS-NRP_Hybrids		
ALVZ01000233.1.region001	ALVZ01000233.1	ALVZ01000233.1 Xenococcus sp. PCC 7305 scaffold_00233, whole genome shotgun sequence	T1PKS.NRPS	PKS-NRP_Hybrids		
ALWB01000066.1.region001	ALWB01000066.1	ALWB01000066.1 Pseudanabaena biceps PCC 7429 scaffold_00066, whole genome shotgun sequence	T3PKS	PKSother		
ALWB01000112.1.region001	ALWB01000112.1	ALWB01000112.1 Pseudanabaena biceps PCC 7429 scaffold_00112, whole genome shotgun sequence	T1PKS.NRPS	PKS-NRP_Hybrids		
AMAQ01000109.1.region001	AMAQ01000109.1	AMAQ01000109.1 Enterococcus faecium ERV99 E_faecium-1.0_Cont243.1, whole genome shotgun sequence	T3PKS	PKSother		
AMAV01000068.1.region001	AMAV01000068.1	AMAV01000068.1 Enterococcus faecium ERV165 E_faecium-1.0_Cont152.2, whole genome shotgun sequence	T3PKS	PKSother		
AMAX01000068.1.region001	AMAX01000068.1	AMAX01000068.1 Enterococcus faecium ERV102 E_faecium-1.0_Cont113.1, whole genome shotgun sequence	T3PKS	PKSother		
AMBA01000165.1.region001	AMBA01000165.1	AMBA01000165.1 Enterococcus faecium E417 E_faecium-1.0_Cont527.1, whole genome shotgun sequence	T3PKS	PKSother		
AMGU01000024.1.region001	AMGU01000024.1	AMGU01000024.1 Proteus mirabilis WGLW4 cont1.24, whole genome shotgun sequence	T1PKS.NRPS	PKS-NRP_Hybrids		
AMLL01000008.1.region001	AMLL01000008.1	AMLL01000008.1 Klebsiella pneumoniae subsp. pneumoniae WGLW1 cont1.8, whole genome shotgun sequence	T1PKS.NRPS	PKS-NRP_Hybrids		
AMLL01000009.1.region001	AMLL01000009.1	AMLL01000009.1 Klebsiella pneumoniae subsp. pneumoniae WGLW1 cont1.9, whole genome shotgun sequence	T1PKS.NRPS	PKS-NRP_Hybrids		
AMLN01000011.1.region001	AMLN01000011.1	AMLN01000011.1 Klebsiella pneumoniae subsp. pneumoniae WGLW3 cont1.11, whole genome shotgun sequence	T1PKS.NRPS	PKS-NRP_Hybrids		
AMLN01000013.1.region001	AMLN01000013.1	AMLN01000013.1 Klebsiella pneumoniae subsp. pneumoniae WGLW3 cont1.13, whole genome shotgun sequence	T1PKS.NRPS	PKS-NRP_Hybrids		
AP009324.1.region004	AP009324.1	AP009324.1 Staphylococcus aureus subsp. aureus Mu3 DNA, complete genome	T3PKS.terpene	Others		
AP009552.1.region006	AP009552.1	AP009552.1 Microcystis aeruginosa NIES-843 DNA, complete genome	hglE-KS.T1PKS.NRPS	PKS-NRP_Hybrids		
AP009552.1.region008	AP009552.1	AP009552.1 Microcystis aeruginosa NIES-843 DNA, complete genome	T1PKS.NRPS	PKS-NRP_Hybrids		
AP018314.1.region001	AP018314.1	AP018314.1 Sphaerospermopsis kisseleviana NIES-73 DNA, nearly complete genome	hglE-KS.T1PKS	PKSother		
AP018314.1.region006	AP018314.1	AP018314.1 Sphaerospermopsis kisseleviana NIES-73 DNA, nearly complete genome	hglE-KS	PKSother		
AP019314.1.region003	AP019314.1	AP019314.1 Microcystis viridis NIES-102 DNA, complete genome	T1PKS.NRPS	PKS-NRP_Hybrids		
AP019314.1.region011	AP019314.1	AP019314.1 Microcystis viridis NIES-102 DNA, complete genome	NRPS-like.T1PKS	PKS-NRP_Hybrids		
AQPE01000048.1.region001	AQPE01000048.1	AQPE01000048.1 Streptomyces sp. CNS615 D583DRAFT_scaffold00023.23_C, whole genome shotgun sequence	T2PKS.siderophore	Others		
AQPE01000061.1.region002	AQPE01000061.1	AQPE01000061.1 Streptomyces sp. CNS615 D583DRAFT_scaffold00012.12_C, whole genome shotgun sequence	oligosaccharide.PKS-like.T2PKS.NRPS	Others		
AQPE01000063.1.region003	AQPE01000063.1	AQPE01000063.1 Streptomyces sp. CNS615 D583DRAFT_scaffold00010.10_C, whole genome shotgun sequence	hglE-KS.lanthipeptide.T1PKS	Others		
AQPE01000065.1.region001	AQPE01000065.1	AQPE01000065.1 Streptomyces sp. CNS615 D583DRAFT_scaffold00008.8_C, whole genome shotgun sequence	NRPS-like.T1PKS	PKS-NRP_Hybrids		
AQPE01000065.1.region002	AQPE01000065.1	AQPE01000065.1 Streptomyces sp. CNS615 D583DRAFT_scaffold00008.8_C, whole genome shotgun sequence	T1PKS.NRPS	PKS-NRP_Hybrids		
AQPE01000075.1.region006	AQPE01000075.1	AQPE01000075.1 Streptomyces sp. CNS615 D583DRAFT_scaffold00001.1_C, whole genome shotgun sequence	T3PKS	PKSother		
ARBB01000003.1.region002	ARBB01000003.1	ARBB01000003.1 Salinispora arenicola DSM 45545 strain CNS-991 scaffold1_C3, whole genome shotgun sequence	oligosaccharide.T1PKS.PKS-like.NRPS	Others		
ARBB01000003.1.region004	ARBB01000003.1	ARBB01000003.1 Salinispora arenicola DSM 45545 strain CNS-991 scaffold1_C3, whole genome shotgun sequence	PKS-like.T1PKS	PKSother		
ARBB01000003.1.region010	ARBB01000003.1	ARBB01000003.1 Salinispora arenicola DSM 45545 strain CNS-991 scaffold1_C3, whole genome shotgun sequence	T2PKS	PKSother		
ARBB01000003.1.region014	ARBB01000003.1	ARBB01000003.1 Salinispora arenicola DSM 45545 strain CNS-991 scaffold1_C3, whole genome shotgun sequence	T1PKS.NRPS	PKS-NRP_Hybrids		
ARBB01000003.1.region015	ARBB01000003.1	ARBB01000003.1 Salinispora arenicola DSM 45545 strain CNS-991 scaffold1_C3, whole genome shotgun sequence	NRPS-like.T1PKS	PKS-NRP_Hybrids		
ARBB01000003.1.region017	ARBB01000003.1	ARBB01000003.1 Salinispora arenicola DSM 45545 strain CNS-991 scaffold1_C3, whole genome shotgun sequence	T1PKS.NRPS	PKS-NRP_Hybrids		
ARBB01000004.1.region001	ARBB01000004.1	ARBB01000004.1 Salinispora arenicola DSM 45545 strain CNS-991 scaffold1_C4, whole genome shotgun sequence	T3PKS	PKSother		
ARBB01000004.1.region008	ARBB01000004.1	ARBB01000004.1 Salinispora arenicola DSM 45545 strain CNS-991 scaffold1_C4, whole genome shotgun sequence	NRPS-like.T1PKS	PKS-NRP_Hybrids		
ARGG01000042.1.region001	ARGG01000042.1	ARGG01000042.1 Salinispora fenicalii strain CNR-942 C549DRAFT_scaffold00014.14_C, whole genome shotgun sequence	T2PKS	PKSother		
ARGG01000047.1.region001	ARGG01000047.1	ARGG01000047.1 Salinispora fenicalii strain CNR-942 C549DRAFT_scaffold00010.10_C2, whole genome shotgun sequence	transAT-PKS	PKSother		
ARGG01000048.1.region001	ARGG01000048.1	ARGG01000048.1 Salinispora fenicalii strain CNR-942 C549DRAFT_scaffold00009.9_C, whole genome shotgun sequence	butyrolactone.T2PKS	Others		
ARGG01000051.1.region001	ARGG01000051.1	ARGG01000051.1 Salinispora fenicalii strain CNR-942 C549DRAFT_scaffold00007.7_C2, whole genome shotgun sequence	transAT-PKS-like.T1PKS.NRPS	PKS-NRP_Hybrids		
ARGG01000058.1.region001	ARGG01000058.1	ARGG01000058.1 Salinispora fenicalii strain CNR-942 C549DRAFT_scaffold00003.3_C3, whole genome shotgun sequence	T3PKS	PKSother		
ARGG01000060.1.region004	ARGG01000060.1	ARGG01000060.1 Salinispora fenicalii strain CNR-942 C549DRAFT_scaffold00001.1_C, whole genome shotgun sequence	T2PKS	PKSother		
ARGH01000060.1.region001	ARGH01000060.1	ARGH01000060.1 Salinispora pacifica CNS055 C550DRAFT_scaffold00010.10_C3, whole genome shotgun sequence	NRPS-like.T1PKS	PKS-NRP_Hybrids		
ARGH01000062.1.region001	ARGH01000062.1	ARGH01000062.1 Salinispora pacifica CNS055 C550DRAFT_scaffold00008.8_C, whole genome shotgun sequence	NRPS-like.T1PKS	PKS-NRP_Hybrids		
ARGH01000064.1.region001	ARGH01000064.1	ARGH01000064.1 Salinispora pacifica CNS055 C550DRAFT_scaffold00006.6_C, whole genome shotgun sequence	T3PKS	PKSother		
ARGH01000071.1.region002	ARGH01000071.1	ARGH01000071.1 Salinispora pacifica CNS055 C550DRAFT_scaffold00001.1_C1, whole genome shotgun sequence	T2PKS	PKSother		
ARGH01000073.1.region004	ARGH01000073.1	ARGH01000073.1 Salinispora pacifica CNS055 C550DRAFT_scaffold00001.1_C3, whole genome shotgun sequence	T2PKS	PKSother		
ARGJ01000027.1.region001	ARGJ01000027.1	ARGJ01000027.1 Salinispora pacifica DSM 45543 = CNS-863 C552DRAFT_scaffold00045.45_C, whole genome shotgun sequence	T2PKS	PKSother		
ARGJ01000038.1.region001	ARGJ01000038.1	ARGJ01000038.1 Salinispora pacifica DSM 45543 = CNS-863 C552DRAFT_scaffold00035.35_C, whole genome shotgun sequence	T1PKS.NRPS	PKS-NRP_Hybrids		
ARGJ01000051.1.region001	ARGJ01000051.1	ARGJ01000051.1 Salinispora pacifica DSM 45543 = CNS-863 C552DRAFT_scaffold00022.22_C, whole genome shotgun sequence	transAT-PKS-like.T1PKS.NRPS	PKS-NRP_Hybrids		
ARGJ01000066.1.region001	ARGJ01000066.1	ARGJ01000066.1 Salinispora pacifica DSM 45543 = CNS-863 C552DRAFT_scaffold00009.9_C1, whole genome shotgun sequence	T3PKS	PKSother		
ARGJ01000072.1.region001	ARGJ01000072.1	ARGJ01000072.1 Salinispora pacifica DSM 45543 = CNS-863 C552DRAFT_scaffold00006.6_C3, whole genome shotgun sequence	T2PKS	PKSother		
ARGK01000065.1.region001	ARGK01000065.1	ARGK01000065.1 Salinispora pacifica CNS996 C553DRAFT_scaffold00051.51_C, whole genome shotgun sequence	T1PKS.NRPS	PKS-NRP_Hybrids		
ARGK01000084.1.region001	ARGK01000084.1	ARGK01000084.1 Salinispora pacifica CNS996 C553DRAFT_scaffold00032.32_C, whole genome shotgun sequence	T1PKS.NRPS	PKS-NRP_Hybrids		
ARGK01000088.1.region001	ARGK01000088.1	ARGK01000088.1 Salinispora pacifica CNS996 C553DRAFT_scaffold00028.28_C, whole genome shotgun sequence	oligosaccharide.T2PKS	Others		
ARGK01000098.1.region001	ARGK01000098.1	ARGK01000098.1 Salinispora pacifica CNS996 C553DRAFT_scaffold00019.19_C1, whole genome shotgun sequence	T1PKS.NRPS	PKS-NRP_Hybrids		
ARGK01000106.1.region001	ARGK01000106.1	ARGK01000106.1 Salinispora pacifica CNS996 C553DRAFT_scaffold00013.13_C, whole genome shotgun sequence	T3PKS	PKSother		
ARGK01000109.1.region001	ARGK01000109.1	ARGK01000109.1 Salinispora pacifica CNS996 C553DRAFT_scaffold00011.11_C2, whole genome shotgun sequence	transAT-PKS-like.T1PKS.NRPS	PKS-NRP_Hybrids		
ARGK01000113.1.region001	ARGK01000113.1	ARGK01000113.1 Salinispora pacifica CNS996 C553DRAFT_scaffold00007.7_C, whole genome shotgun sequence	T2PKS	PKSother		
ARHR01000025.1.region001	ARHR01000025.1	ARHR01000025.1 Streptomyces sp. CNQ766 C591DRAFT_scaffold00063.63_C, whole genome shotgun sequence	T1PKS.NRPS	PKS-NRP_Hybrids		
ARHR01000033.1.region001	ARHR01000033.1	ARHR01000033.1 Streptomyces sp. CNQ766 C591DRAFT_scaffold00055.55_C, whole genome shotgun sequence	T3PKS.terpene	Others		
ARHR01000058.1.region001	ARHR01000058.1	ARHR01000058.1 Streptomyces sp. CNQ766 C591DRAFT_scaffold00031.31_C, whole genome shotgun sequence	T2PKS	PKSother		
ARHR01000059.1.region001	ARHR01000059.1	ARHR01000059.1 Streptomyces sp. CNQ766 C591DRAFT_scaffold00030.30_C, whole genome shotgun sequence	T3PKS	PKSother		
ARHR01000072.1.region001	ARHR01000072.1	ARHR01000072.1 Streptomyces sp. CNQ766 C591DRAFT_scaffold00017.17_C, whole genome shotgun sequence	T3PKS.NRPS	PKS-NRP_Hybrids		
ARHR01000077.1.region001	ARHR01000077.1	ARHR01000077.1 Streptomyces sp. CNQ766 C591DRAFT_scaffold00013.13_C, whole genome shotgun sequence	PKS-like.T1PKS	PKSother		
ARHR01000082.1.region001	ARHR01000082.1	ARHR01000082.1 Streptomyces sp. CNQ766 C591DRAFT_scaffold00008.8_C, whole genome shotgun sequence	T2PKS	PKSother		
ARHR01000089.1.region001	ARHR01000089.1	ARHR01000089.1 Streptomyces sp. CNQ766 C591DRAFT_scaffold00002.2_C, whole genome shotgun sequence	T1PKS.NRPS	PKS-NRP_Hybrids		
ARHU01000020.1.region001	ARHU01000020.1	ARHU01000020.1 Streptomyces sp. CNY243 C594DRAFT_scaffold00045.45_C, whole genome shotgun sequence	T3PKS	PKSother		
ARHU01000021.1.region001	ARHU01000021.1	ARHU01000021.1 Streptomyces sp. CNY243 C594DRAFT_scaffold00044.44_C, whole genome shotgun sequence	T3PKS.terpene	Others		
ARHU01000034.1.region001	ARHU01000034.1	ARHU01000034.1 Streptomyces sp. CNY243 C594DRAFT_scaffold00032.32_C, whole genome shotgun sequence	T1PKS.NRPS	PKS-NRP_Hybrids		
ARHU01000043.1.region001	ARHU01000043.1	ARHU01000043.1 Streptomyces sp. CNY243 C594DRAFT_scaffold00023.23_C, whole genome shotgun sequence	T3PKS	PKSother		
ARHU01000046.1.region001	ARHU01000046.1	ARHU01000046.1 Streptomyces sp. CNY243 C594DRAFT_scaffold00020.20_C, whole genome shotgun sequence	T3PKS.NRPS	PKS-NRP_Hybrids		
ARHU01000051.1.region001	ARHU01000051.1	ARHU01000051.1 Streptomyces sp. CNY243 C594DRAFT_scaffold00017.17_C3, whole genome shotgun sequence	NRPS-like.T1PKS	PKS-NRP_Hybrids		
ARHU01000058.1.region001	ARHU01000058.1	ARHU01000058.1 Streptomyces sp. CNY243 C594DRAFT_scaffold00011.11_C, whole genome shotgun sequence	PKS-like.T1PKS	PKSother		
ARHU01000072.1.region002	ARHU01000072.1	ARHU01000072.1 Streptomyces sp. CNY243 C594DRAFT_scaffold00001.1_C, whole genome shotgun sequence	T2PKS	PKSother		
ARIM01000046.1.region002	ARIM01000046.1	ARIM01000046.1 Streptomyces sp. CNT302 D329DRAFT_scaffold00013.13_C, whole genome shotgun sequence	oligosaccharide.PKS-like.T2PKS.NRPS	Others		
ARIM01000051.1.region002	ARIM01000051.1	ARIM01000051.1 Streptomyces sp. CNT302 D329DRAFT_scaffold00008.8_C, whole genome shotgun sequence	T2PKS.siderophore	Others		
ARIM01000053.1.region002	ARIM01000053.1	ARIM01000053.1 Streptomyces sp. CNT302 D329DRAFT_scaffold00006.6_C, whole genome shotgun sequence	hglE-KS.T1PKS.lanthipeptide	Others		
ARIM01000058.1.region005	ARIM01000058.1	ARIM01000058.1 Streptomyces sp. CNT302 D329DRAFT_scaffold00001.1_C1, whole genome shotgun sequence	T3PKS	PKSother		
ARJI01000018.1.region001	ARJI01000018.1	ARJI01000018.1 Streptomyces sp. CNB091 D581DRAFT_scaffold00034.34_C, whole genome shotgun sequence	PKS-like.NRPS	PKS-NRP_Hybrids		
ARJI01000027.1.region001	ARJI01000027.1	ARJI01000027.1 Streptomyces sp. CNB091 D581DRAFT_scaffold00025.25_C, whole genome shotgun sequence	NRPS-like.T1PKS	PKS-NRP_Hybrids		
ARJI01000031.1.region001	ARJI01000031.1	ARJI01000031.1 Streptomyces sp. CNB091 D581DRAFT_scaffold00021.21_C, whole genome shotgun sequence	T1PKS.NRPS	PKS-NRP_Hybrids		
ARJI01000037.1.region001	ARJI01000037.1	ARJI01000037.1 Streptomyces sp. CNB091 D581DRAFT_scaffold00016.16_C1, whole genome shotgun sequence	T1PKS.NRPS	PKS-NRP_Hybrids		
ARJI01000039.1.region002	ARJI01000039.1	ARJI01000039.1 Streptomyces sp. CNB091 D581DRAFT_scaffold00015.15_C, whole genome shotgun sequence	PKS-like.phenazine.T1PKS.T2PKS	Others		
ARJI01000047.1.region001	ARJI01000047.1	ARJI01000047.1 Streptomyces sp. CNB091 D581DRAFT_scaffold00009.9_C, whole genome shotgun sequence	T1PKS.NRPS	PKS-NRP_Hybrids		
ARJI01000049.1.region002	ARJI01000049.1	ARJI01000049.1 Streptomyces sp. CNB091 D581DRAFT_scaffold00007.7_C, whole genome shotgun sequence	hglE-KS	PKSother		
ARJI01000053.1.region005	ARJI01000053.1	ARJI01000053.1 Streptomyces sp. CNB091 D581DRAFT_scaffold00003.3_C, whole genome shotgun sequence	T3PKS	PKSother		
