#BGC Name	Family Number
JNID01000025.1.region001	955
KB897375.1.region001	955
KB897643.1.region001	955
KB897723.1.region001	955
PGEW01000003.1.region002	955
SHLF01000001.1.region010	955
ARHR01000082.1.region001	959
ARHU01000072.1.region002	959
AUKP01000024.1.region001	959
AZWZ01000002.1.region002	959
JNID01000006.1.region001	959
KB897370.1.region001	959
KB897620.1.region002	959
KB897713.1.region002	959
KL370764.1.region001	959
PGEW01000001.1.region009	959
SHLF01000001.1.region019	959
ARHR01000072.1.region001	990
ARHU01000046.1.region001	990
AUKP01000017.1.region001	990
AXVU01000019.1.region001	990
AZWZ01000018.1.region001	990
JNID01000021.1.region001	990
KB897379.1.region001	990
KB897641.1.region001	990
KB897732.1.region001	990
KL370766.1.region001	990
PGEW01000002.1.region006	990
SHLF01000003.1.region001	990
ARJI01000018.1.region001	1053
KB899023.1.region001	1053
ARJI01000027.1.region001	1056
KB899014.1.region001	1056
ARJI01000031.1.region001	1057
KB899010.1.region001	1057
ARJI01000037.1.region001	1060
KB899005.1.region001	1060
ABYX02000001.1.region024	1084
ARJI01000056.1.region004	1084
CP032543.1.region026	1084
JNLT01000002.1.region001	1084
KB898990.1.region004	1084
ARJI01000057.1.region003	1088
KB898990.1.region008	1088
AUEV01000018.1.region001	1102
AUEV01000019.1.region002	1106
AUFD01000005.1.region002	1110
AUFD01000012.1.region001	1116
AUFD01000013.1.region001	1119
AUFD01000025.1.region001	1124
ARBB01000004.1.region001	1140
ARGG01000058.1.region001	1140
ARGH01000064.1.region001	1140
ARGJ01000066.1.region001	1140
ARGK01000106.1.region001	1140
AUGH01000004.1.region001	1140
AXVR01000006.1.region001	1140
AZVX01000020.1.region001	1140
AZWJ01000010.1.region001	1140
AZXH01000013.1.region001	1140
JAASAW010000059.region001	1140
JAASAX010000018.region001	1140
MDRX01000001.1.region013	1140
SHKZ01000001.1.region001	1140
AUGH01000011.1.region003	1145
AZVX01000012.1.region001	1145
AUKN01000001.1.region001	1157
AUKN01000001.1.region002	1158
AUKN01000003.1.region003	1167
AUKN01000007.1.region001	1169
AUKN01000010.1.region001	1172
AUKN01000013.1.region001	1175
AUKO01000002.1.region001	1187
AUKO01000002.1.region002	1188
AUKO01000012.1.region002	1194
AUKO01000040.1.region001	1200
AUKQ01000006.1.region002	1254
AUKQ01000011.1.region001	1256
AUKQ01000016.1.region001	1262
AUKQ01000024.1.region001	1265
AUKQ01000029.1.region001	1267
AUKQ01000034.1.region001	1268
AUKQ01000036.1.region001	1269
AZWL01000020.1.region002	1269
BGC0000226.1	1269
BGC0000239.1	1269
BGC0000267.1	1269
BGC0000270.1	1269
BGC0000276.1	1269
BGC0001384.1	1269
BGC0001438.1	1269
BGC0001769.1	1269
AUKR01000005.1.region001	1274
AUKW01000003.1.region001	1299
AUKW01000006.1.region002	1304
AUKW01000022.1.region001	1312
AURC01000053.1.region001	1324
AWEV01000009.1.region001	1325
AXCT02000070.1.region001	1365
AXCT02000300.1.region001	1376
AXCT02000597.1.region001	1391
AXCT02000613.1.region001	1392
AXVR01000001.1.region001	1393
ARGH01000060.1.region001	1403
AXVR01000024.1.region001	1403
AZVY01000023.1.region001	1403
AZWB01000026.1.region001	1403
AZWJ01000022.1.region001	1403
AZXH01000030.1.region001	1403
JAASAW010000024.region001	1403
AIIJ01001067.1.region001	1405
ARBB01000003.1.region010	1405
ARGG01000060.1.region004	1405
ARGH01000071.1.region002	1405
ARGJ01000072.1.region001	1405
ARGK01000113.1.region001	1405
AUGH01000001.1.region001	1405
AXVR01000033.1.region001	1405
AZVX01000004.1.region002	1405
AZVY01000002.1.region009	1405
AZWB01000004.1.region008	1405
AZWJ01000026.1.region001	1405
AZWQ01000005.1.region003	1405
AZXH01000004.1.region001	1405
JAASAV010000015.region001	1405
JAASAW010000034.region001	1405
JAASAX010000003.region001	1405
JACHIZ010000001.region008	1405
MDRX01000001.1.region004	1405
PJMP01000001.1.region005	1405
SHKZ01000001.1.region007	1405
AXVU01000004.1.region001	1420
AXVU01000011.1.region001	1424
AXVU01000017.1.region001	1426
AXVU01000022.1.region001	1429
AXVU01000026.1.region001	1431
AXVU01000050.1.region001	1436
AXVU01000072.1.region001	1441
AXVU01000101.1.region001	1448
AXVU01000132.1.region001	1450
AJMV01000068.1.region001	1471
AZJC01000004.1.region001	1471
AL645882.2.region023	1486
AZUS01000013.1.region001	1486
AZUS01000013.1.region002	1487
BGC0000272.1	1487
GG657758.1.region004	1487
PPFB01000001.1.region016	1487
AZUS01000024.1.region001	1492
AZVX01000042.1.region001	1518
AZVY01000003.1.region002	1533
AZWL01000001.1.region003	1583
AZWL01000004.1.region003	1589
AZWL01000007.1.region001	1593
AZWL01000009.1.region001	1595
AZWL01000019.1.region001	1601
ARGG01000051.1.region001	1630
AUGH01000002.1.region003	1630
AZWQ01000016.1.region002	1630
AZVY01000003.1.region001	1631
AZWB01000006.1.region001	1631
AZWQ01000018.1.region001	1631
BGC0001077.1	1631
JACHIZ010000001.region017	1631
PJMP01000001.1.region020	1631
ARGG01000048.1.region001	1633
AZWQ01000019.1.region001	1633
AZWZ01000017.1.region002	1659
AZWZ01000044.1.region001	1671
AQPE01000048.1.region001	1689
ARIM01000051.1.region002	1689
AZXC01000009.1.region001	1689
KB846737.1.region001	1689
KB898277.1.region002	1689
AQPE01000063.1.region003	1691
ARIM01000053.1.region002	1691
AZXC01000010.1.region001	1691
KB846724.1.region003	1691
KB898275.1.region002	1691
AZXC01000010.1.region002	1692
AZXH01000001.1.region001	1720
JAASAV010000059.region001	1720
AZXH01000004.1.region003	1726
BA000019.2.region004	1759
BA000019.2.region009	1764
BA000019.2.region010	1765
BAFR01000100.1.region001	1785
BAFR01000107.1.region001	1787
BAFR01000126.1.region001	1794
BAFR01000155.1.region001	1797
BAFR01000341.1.region001	1819
BAGG01000009.1.region001	1823
BAGG01000013.1.region001	1824
BAGG01000238.1.region001	1852
BAGG01000259.1.region001	1854
BDAX01000002.1.region007	1865
BDAX01000015.1.region002	1876
BDAX01000033.1.region001	1884
BDBF01000002.1.region001	1890
BDCA01000002.1.region002	1890
BDBF01000009.1.region002	1897
BDBF01000013.1.region001	1900
BDBM01000001.1.region001	1921
BDBM01000003.1.region002	1924
BDBM01000007.1.region001	1930
BDBM01000010.1.region001	1932
BDBM01000012.1.region001	1933
BDBM01000013.1.region001	1934
BDBM01000062.1.region001	1952
BDBU01000002.1.region003	1959
BDBU01000010.1.region001	1964
BDBU01000019.1.region002	1974
BDBU01000027.1.region001	1979
BDBU01000037.1.region001	1982
BDBU01000047.1.region001	1985
BDCA01000002.1.region001	1995
BDCL01000003.1.region001	2024
BDCL01000016.1.region002	2028
BDCL01000020.1.region001	2030
BEYQ01000012.1.region002	2066
CP020771.1.region001	2066
BGC0000164.1	2230
JNID01000002.1.region001	2230
KB897376.1.region001	2230
BGC0000210.1	2275
CP032543.1.region008	2275
AL645882.2.region013	2280
AXVU01000085.1.region001	2280
BGC0000215.1	2280
BGC0000271.1	2280
CP009124.1.region014	2280
JAIY01000015.1.region001	2280
PTJS01000001.1.region032	2280
AL645882.2.region011	2293
BGC0000194.1	2293
BGC0000227.1	2293
BGC0000228.1	2293
CP009124.1.region016	2293
BDAX01000002.1.region003	2296
BGC0000201.1	2296
BGC0000203.1	2296
BGC0000223.1	2296
BGC0000229.1	2296
BGC0000231.1	2296
BGC0000235.1	2296
BGC0000236.1	2296
BGC0000253.1	2296
BGC0000262.1	2296
BGC0001072.1	2296
BGC0001308.1	2296
BGC0001596.1	2296
BGC0001723.1	2296
KE354310.1.region001	2296
LMFE01000008.1.region001	2296
PTJS01000001.1.region012	2296
WWGP01000690.1.region001	2296
ACYA01000047.1.region001	2923
AP018314.1.region006	2923
BA000019.2.region013	2923
BGC0000869.1	2923
CP001037.1.region001	2923
CP003284.1.region010	2923
CP003642.1.region012	2923
CP003943.1.region010	2923
CP043056.1.region012	2923
JH992898.1.region002	2923
JH992901.1.region010	2923
KB217478.1.region007	2923
KB235930.1.region002	2923
KI928193.1.region005	2923
LXQD01000185.1.region001	2923
VIKV01000280.1.region001	2923
VIKW01000007.1.region001	2923
VIKX01000187.1.region001	2923
VIKY01000043.1.region001	2923
VIKZ01000051.1.region001	2923
VILA01000025.1.region001	2923
VILB01000003.1.region001	2923
VILC01000006.1.region001	2923
VILD01000001.1.region001	2923
VILF01000001.1.region003	2923
BGC0001064.1	3117
BGC0001357.1	3117
BGC0001566.1	3117
CP003642.1.region009	3117
BGC0001112.1	3164
CP000076.1.region006	3164
BGC0001366.1	3550
BGC0001512.1	3550
JOIW01000003.1.region001	3550
KB897781.1.region002	3550
KE354388.1.region001	3550
BGC0001513.1	3551
CP011664.1.region025	3551
CP025018.1.region016	3551
CP049782.1.region022	3551
DS999641.1.region019	3551
GG657754.1.region013	3551
CACA01000024.1.region001	3870
CACA01000353.1.region001	3880
CACA01000370.1.region001	3884
CM001023.1.region001	3891
CM001165.1.region005	3898
CM001165.1.region007	3900
CM001165.1.region010	3903
CM001165.1.region013	3906
CM001165.1.region016	3909
CM001775.1.region002	3914
BGC0000280.1	3932
BGC0000281.1	3932
CP000076.1.region014	3932
CP000114.1.region002	3945
CP000117.1.region009	3954
CP000117.1.region010	3955
CP000117.1.region012	3957
CP000117.1.region014	3959
CP000868.1.region003	4019
CP001037.1.region002	4031
CP001037.1.region003	4032
CP001037.1.region009	4038
CP001037.1.region012	4041
CP001037.1.region020	4049
CP001040.1.region001	4051
CP001287.1.region007	4059
CP001344.1.region006	4066
CP001683.1.region003	4077
CP001683.1.region007	4081
CP002198.1.region005	4097
CP002199.1.region001	4100
CP003219.1.region009	4159
CP003219.1.region013	4163
CP003219.1.region014	4164
CP003219.1.region020	4170
CP003219.1.region022	4172
CP003229.1.region010	4183
CP003284.1.region002	4190
CP043056.1.region004	4190
VIKV01000294.1.region001	4190
VIKY01000290.1.region001	4190
VIKZ01000006.1.region001	4190
VILA01000016.1.region001	4190
VILB01000009.1.region001	4190
CP003549.1.region003	4203
CP003549.1.region006	4206
CP003549.1.region011	4211
CP003597.1.region009	4229
CP003597.1.region011	4231
CP003600.1.region009	4241
CP003600.1.region012	4244
CP003610.1.region002	4255
CP003610.1.region007	4260
CP003630.1.region001	4266
CP003642.1.region001	4275
CP003642.1.region005	4279
CP003642.1.region006	4280
CP003643.1.region001	4298
CP003646.1.region003	4301
CP003646.1.region004	4302
CP003646.1.region006	4304
CP003646.1.region008	4306
CP003647.1.region001	4307
CP003647.1.region003	4309
CP003943.1.region004	4313
CP003946.1.region001	4326
AMLL01000009.1.region001	4349
AMLN01000013.1.region001	4349
CP000468.1.region002	4349
CP001969.1.region002	4349
CP003200.1.region004	4349
CP006784.1.region003	4349
NZ_CP022686.1.region001	4349
CP008785.1.region004	4394
CP008785.1.region006	4396
BGC0000186.1	4403
CP008786.1.region003	4403
AL645882.2.region015	4421
CP009124.1.region012	4421
CP011382.1.region004	4459
CP011382.1.region007	4462
CP011664.1.region003	4466
CP011664.1.region006	4469
CP011664.1.region010	4473
CP017599.1.region007	4507
CP017599.1.region008	4508
CP017708.1.region010	4508
JAAHIH010000001.region002	4508
MKZS01000001.1.region018	4508
CP017599.1.region009	4509
CP017708.1.region013	4509
JAAHHH010000031.region001	4509
JAAHHM010000001.region001	4509
JAAHIG010000054.region001	4509
JAAHIG010000255.region001	4509
JAAHIH010000011.region001	4509
MKZS01000001.1.region007	4509
CP017599.1.region013	4513
CP017599.1.region015	4515
CP017599.1.region020	4520
CP017599.1.region032	4532
CP017599.1.region033	4533
CP017599.1.region034	4534
CP017599.1.region039	4539
CP017599.1.region042	4542
CP017708.1.region007	4549
CP017708.1.region015	4557
CP017708.1.region021	4563
CP017708.1.region023	4565
CP017708.1.region035	4577
CP020114.1.region002	4586
CP020114.1.region005	4589
CP020114.1.region011	4595
AP009552.1.region008	4600
AP019314.1.region003	4600
BEYQ01000002.1.region001	4600
CP020771.1.region005	4600
JXYX01000004.1.region001	4600
CP025018.1.region002	4607
CP025018.1.region006	4611
CP025018.1.region032	4637
CP025018.1.region033	4638
CP025018.1.region034	4639
CP025018.1.region037	4642
CP025018.1.region038	4643
CP025018.1.region039	4644
CP025018.1.region045	4650
CP032543.1.region005	4657
CP032543.1.region012	4664
CP032543.1.region014	4666
CP032543.1.region030	4682
CP040916.1.region006	4688
CP040916.1.region011	4693
CP040916.1.region015	4697
CP040916.1.region026	4708
CP040916.1.region032	4714
CP040916.1.region043	4725
CP043056.1.region009	4734
VIKY01000283.1.region001	4734
VIKZ01000014.1.region001	4734
CP049782.1.region001	4740
CP049782.1.region007	4746
CP049782.1.region021	4760
CP049782.1.region025	4764
DS999641.1.region002	4770
DS999641.1.region023	4791
DS999641.1.region026	4794
DS999642.1.region002	4796
CP002496.1.region008	4805
CP006937.1.region008	4805
FM209186.1.region008	4805
FP565176.1.region005	4822
BGC0001088.1	4824
FP565176.1.region007	4824
FTMA01000002.1.region001	4828
FTMA01000003.1.region001	4829
BGC0000171.1	4841
GG657754.1.region012	4841
GG657754.1.region015	4844
GG657754.1.region017	4846
GG657754.1.region024	4853
GG657754.1.region027	4856
GG657754.1.region032	4861
GG657754.1.region033	4862
GG657754.1.region034	4863
GG657758.1.region006	4875
GG657758.1.region009	4878
GG657758.1.region024	4893
HE798385.1.region008	5031
JAACKE010000001.region004	5036
JAACKE010000001.region006	5038
JAACKE010000001.region007	5039
JAACKE010000001.region013	5045
JAACKE010000002.region004	5052
JAAEWL010000021.region001	5068
JAAHFO010000022.region002	5080
JAAHFO010000023.region001	5081
JAAHGQ010000080.region001	5081
JAAHFO010000035.region001	5083
JAAHFO010000061.region001	5085
JAAHGQ010000067.region001	5085
JAAHFO010000132.region001	5096
JAAHFO010000143.region001	5097
JAAHFT010000256.region001	5126
JAAHFV010000026.region001	5141
JAAHFV010000050.region001	5145
JAAHFW010000002.region001	5156
JAAHFZ010000003.region002	5172
JAAHFZ010000006.region001	5175
JAAHHD010000003.region001	5175
MKZR01000001.1.region027	5175
JAAHFZ010000013.region001	5180
JAAHFZ010000039.region001	5193
JAAHFZ010000051.region001	5194
JAAHFZ010000058.region001	5195
JAAHFZ010000085.region001	5201
JAAHGB010000028.region001	5212
JAAHGU010000039.region001	5212
JAAHGX010000026.region001	5212
JAAHGI010000001.region002	5224
JAAHGI010000001.region003	5225
JAAHHJ010000002.region002	5225
JAAHGI010000002.region001	5226
JAAHHJ010000002.region001	5226
JAAHGI010000034.region001	5237
JAAHGK010000117.region001	5252
JAAHGL010000005.region001	5265
JAAHGL010000070.region001	5276
JAAHGN010000044.region001	5302
JAAHGN010000055.region001	5304
JAAHFZ010000005.region001	5305
JAAHGN010000056.region001	5305
JAAHHD010000004.region001	5305
JAAHHM010000008.region001	5305
JAAHIG010000146.region001	5305
MKZR01000001.1.region008	5305
JAAHGN010000094.region001	5309
JAAHGO010000005.region001	5343
JAAHGO010000038.region001	5354
JAAHGO010000052.region001	5356
JAAHGO010000083.region001	5359
JAAHGQ010000032.region001	5367
JAAHGQ010000038.region001	5368
JAAHGQ010000040.region001	5369
JAAHGQ010000043.region001	5370
JAAHGQ010000057.region001	5373
JAAHGQ010000059.region001	5374
JAAHGQ010000074.region001	5376
JAAHGS010000017.region001	5414
JAAHGS010000018.region001	5415
JAAHGS010000020.region001	5416
JAAHGT010000039.region001	5428
JAAHGT010000099.region001	5436
JAAHGT010000225.region001	5439
JAAHGT010000239.region001	5440
JAAHGT010000553.region001	5442
JAAHGK010000030.region001	5458
JAAHGU010000054.region001	5458
JAAHGX010000084.region001	5458
JAAHGV010000349.region001	5482
JAAHFW010000019.region001	5509
JAAHGB010000015.region001	5509
JAAHGU010000028.region001	5509
JAAHGX010000029.region001	5509
JAAHGU010000238.region001	5520
JAAHGX010000223.region001	5520
JAAHGY010000011.region001	5523
JAAHGY010000012.region001	5524
JAAHGY010000044.region001	5527
JAAHGY010000085.region001	5528
JAAHGY010000104.region001	5530
JAAHGY010000149.region001	5531
JAAHGY010000186.region001	5532
JAAHGY010000273.region001	5535
JAAHGN010000433.region001	5541
JAAHGY010000528.region001	5541
JAAHGZ010000497.region001	5541
JAAHGZ010000122.region001	5558
JAAHGZ010000192.region001	5564
JAAHGZ010000259.region001	5565
JAAHGZ010000291.region001	5567
JAAHGZ010000342.region001	5569
JAAHGZ010000398.region001	5572
JAAHGZ010000698.region001	5585
JAAHHA010000938.region001	5612
JAAHHF010001268.region001	5612
JAAHHA010001973.region001	5614
JAAHHD010000018.region001	5629
JAAHHE010000001.region001	5629
MKZR01000001.1.region023	5629
JAAHHD010000060.region001	5642
MKZR01000001.1.region012	5642
JAAHHE010000132.region001	5670
JAAHHE010000184.region001	5675
JAAHHE010000217.region001	5676
JAAHHE010000308.region001	5681
JAAHHG010000206.region001	5721
JAAHHG010000550.region001	5735
JAAHHH010000075.region001	5748
JAAHHH010000139.region001	5754
JAAHHH010000166.region001	5756
JAAHHH010000167.region001	5757
JAAHHH010000392.region001	5767
JAAHHH010000781.region001	5780
JAAHHI010000094.region001	5788
JAAHHI010000108.region001	5789
JAAHGI010000018.region001	5807
JAAHGS010000039.region001	5807
JAAHHJ010000014.region002	5807
JAAHHK010001166.region001	5833
JAAHHM010000022.region001	5850
JAAHHM010000035.region001	5852
JAAHIC010000018.region001	5885
JAAHIF010000053.region001	5895
JAAHIG010000049.region001	5940
JAAHIG010000070.region001	5945
JAAHIG010000090.region001	5948
JAAHIG010000095.region001	5950
JAAHIG010000118.region001	5953
JAAHIG010000203.region001	5961
JAAHIH010000001.region006	5989
JAAHIH010000002.region003	5992
JAAHIH010000002.region004	5993
JAAHIH010000003.region005	5998
JAAHIH010000003.region006	5999
JAAHIH010000005.region001	6006
CP017708.1.region008	6007
JAAHHD010000025.region001	6007
JAAHIH010000005.region002	6007
MKZR01000001.1.region031	6007
JAAHIH010000006.region004	6016
JAAHIH010000010.region001	6026
JAAHIH010000010.region002	6027
JAAHII010000001.region005	6035
JAAHII010000001.region010	6040
JAAHII010000002.region001	6041
AIIJ01000878.1.region001	6043
ARBB01000003.1.region004	6043
JAASAV010000002.region001	6043
JAASAW010000025.region002	6043
JAASAX010000012.region002	6043
JAASAV010000025.region001	6057
JAASAV010000040.region001	6063
JAASAW010000032.region001	6090
JAASAX010000012.region001	6090
JAASAW010000052.region001	6114
JAASAX010000008.region002	6114
JABTEX010000001.region001	6140
JABTEX010000003.region002	6150
JABTEX010000003.region004	6152
JABTEX010000003.region005	6153
JABTEY010000002.region002	6174
JABTEY010000002.region003	6175
JABTEY010000002.region006	6178
JABTEY010000002.region007	6179
JABTEY010000002.region013	6185
JABTEZ010000002.region001	6195
JABTEZ010000002.region003	6197
JABTEZ010000002.region007	6201
JABTEZ010000004.region002	6208
JABTEZ010000005.region003	6211
JABTEZ010000006.region001	6212
JABTEZ010000006.region002	6213
JACHIZ010000001.region004	6219
MDRX01000001.1.region001	6219
JACHIZ010000001.region010	6225
MDRX01000001.1.region006	6225
JACHIZ010000001.region011	6226
MDRX01000001.1.region007	6226
JACHIZ010000001.region013	6228
MDRX01000001.1.region009	6228
JACONN010000002.region003	6235
JACONN010000006.region003	6243
JAIY01000004.1.region001	6256
JAIY01000004.1.region003	6258
JAIY01000006.1.region001	6261
JAIY01000009.1.region001	6266
JAIY01000010.1.region002	6268
JAIY01000018.1.region001	6282
JAIY01000020.1.region002	6285
JALT01000046.1.region001	6293
AFXO01000008.1.region002	6302
AZJD01000004.1.region001	6302
JACR01000015.1.region001	6302
JANS01000004.1.region001	6302
JAQU01000004.1.region001	6302
JATP01000010.1.region001	6302
c00050_gi5832...region001	6302
AZYV01000015.1.region001	6310
JANT01000017.1.region001	6310
JATR01000002.1.region001	6310
JATS01000018.1.region001	6310
JFDM01000168.1.region001	6320
JFDM01000392.1.region001	6330
JFDN01000097.1.region002	6339
JFDN01000241.1.region001	6347
JH992890.1.region003	6398
JH992891.1.region001	6399
JH992892.1.region001	6400
JH992893.1.region003	6403
JH992893.1.region005	6405
JH992898.1.region005	6410
JH992898.1.region012	6417
JH992901.1.region009	6426
JH993793.1.region001	6432
BGC0001350.1	6433
JH993793.1.region002	6433
JH993797.1.region004	6437
JMCC02000002.1.region001	6444
JMCC02000017.1.region001	6448
PVNL01000147.1.region001	6448
JMCC02000027.1.region001	6451
JMCC02000069.1.region001	6462
JMCC02000072.1.region001	6463
JMCC02000098.1.region001	6469
JMCC02000159.1.region001	6476
JMCC02000162.1.region001	6477
JMCC02000169.1.region001	6478
JMCC02000198.1.region001	6481
JMCC02000207.1.region001	6482
JMCC02000215.1.region001	6483
JMCC02000219.1.region001	6484
JMCC02000246.1.region001	6486
JNID01000036.1.region001	6520
SHLF01000001.1.region004	6520
ARHU01000020.1.region001	6524
ARHU01000021.1.region001	6524
AXVU01000092.1.region001	6524
BGC0000652.1	6524
BGC0001083.1	6524
JNID01000045.1.region001	6524
KB897677.1.region001	6524
KB897756.1.region001	6524
KB897757.1.region001	6524
SHLF01000001.1.region001	6524
ABYX02000001.1.region001	6543
ABYX02000001.1.region029	6543
JNLT01000009.1.region001	6543
JNLT01000009.1.region002	6544
JNLT01000011.1.region002	6550
BGC0001819.1	6555
JNLT01000017.1.region002	6555
JNLT01000022.1.region001	6560
JNLT01000031.1.region001	6566
JNYZ01000011.1.region001	6589
JNYZ01000011.1.region002	6590
JNYZ01000020.1.region001	6594
JOIW01000001.1.region001	6602
JOIW01000003.1.region003	6609
JOIW01000006.1.region001	6617
JQMD01000002.1.region001	6634
JRNF01000013.1.region001	6641
KB217478.1.region004	6655
KB217478.1.region009	6660
KB217482.1.region001	6673
KB217483.1.region002	6675
KB235922.1.region001	6696
KB235922.1.region006	6701
KB235922.1.region007	6702
KB235922.1.region010	6705
KB235922.1.region015	6710
KB235924.1.region001	6711
KB235930.1.region005	6716
KB235930.1.region007	6718
AQPE01000075.1.region006	6751
ARIM01000058.1.region005	6751
AZXC01000014.1.region003	6751
KB846715.1.region006	6751
KB898270.1.region005	6751
AQPE01000065.1.region001	6754
KB846722.1.region001	6754
AQPE01000065.1.region002	6755
KB846722.1.region002	6755
ARHR01000059.1.region001	6811
ARHU01000043.1.region001	6811
AUKP01000022.1.region001	6811
KB897392.1.region001	6811
KB897638.1.region002	6811
KB897735.1.region001	6811
ARHR01000033.1.region001	6874
AUKP01000050.1.region001	6874
AUKR01000007.1.region002	6874
AZUS01000036.1.region001	6874
BGC0001079.1	6874
KB897417.1.region001	6874
KB897672.1.region001	6874
ARHR01000089.1.region001	6911
ARHU01000034.1.region001	6911
AUKP01000029.1.region001	6911
AZWZ01000015.1.region002	6911
JNID01000001.1.region002	6911
KB897364.1.region001	6911
KB897627.1.region002	6911
KB897744.1.region001	6911
PGEW01000001.1.region005	6911
SHLF01000002.1.region002	6911
KB897778.1.region002	6928
KB897782.1.region003	6934
ABYC01000481.1.region001	6954
KB898221.1.region004	6954
ABYC01000030.1.region001	6959
KB898224.1.region003	6959
KB898229.1.region001	6966
AQPE01000061.1.region002	7004
ARIM01000046.1.region002	7004
BGC0000214.1	7004
BGC0001074.1	7004
BGC0001558.1	7004
BGC0001568.1	7004
KB846726.1.region002	7004
KB898282.1.region002	7004
ARJI01000055.1.region001	7019
JNLT01000003.1.region003	7019
KB898991.1.region001	7019
ARJI01000053.1.region005	7026
KB898992.1.region005	7026
ARJI01000049.1.region002	7030
KB898996.1.region002	7030
ARJI01000047.1.region001	7032
KB898998.1.region001	7032
ARJI01000039.1.region002	7037
BGC0001661.1	7037
KB899004.1.region002	7037
KE354328.1.region001	7086
KE354369.1.region001	7089
BGC0000220.1	7109
KE384240.1.region003	7109
KE384282.1.region001	7120
KE384521.1.region002	7130
KE384522.1.region001	7133
KE384522.1.region002	7134
KE650771.1.region001	7135
KE650771.1.region003	7137
KE650771.1.region004	7138
KE650771.1.region010	7144
KE650771.1.region015	7149
KE650771.1.region016	7150
AWSX01000009.1.region001	7154
KE993203.1.region001	7154
KI912148.1.region004	7179
KI912151.1.region004	7189
KI912153.1.region001	7192
KI913949.1.region002	7196
KI913949.1.region004	7198
KI931730.1.region001	7213
KI931731.1.region001	7214
