BGC	Accesion ID	Description	Product Prediction	BiG-SCAPE class	Organism	Taxonomy
AHCD02000023.1.region001	AHCD02000023.1	AHCD02000023.1 Pseudoalteromonas rubra DSM 6842 strain ATCC 29570 contig023, whole genome shotgun sequence	NRPS	NRPS		
AHCD02000036.1.region001	AHCD02000036.1	AHCD02000036.1 Pseudoalteromonas rubra DSM 6842 strain ATCC 29570 contig036, whole genome shotgun sequence	NRPS.betalactone.T1PKS	Others		
AHCD02000041.1.region001	AHCD02000041.1	AHCD02000041.1 Pseudoalteromonas rubra DSM 6842 strain ATCC 29570 contig041, whole genome shotgun sequence	NRPS.lanthipeptide	Others		
AHCD02000074.1.region001	AHCD02000074.1	AHCD02000074.1 Pseudoalteromonas rubra DSM 6842 strain ATCC 29570 contig074, whole genome shotgun sequence	NRPS	NRPS		
AHCD02000101.1.region001	AHCD02000101.1	AHCD02000101.1 Pseudoalteromonas rubra DSM 6842 strain ATCC 29570 contig101, whole genome shotgun sequence	NRPS	NRPS		
AHCD02000109.1.region001	AHCD02000109.1	AHCD02000109.1 Pseudoalteromonas rubra DSM 6842 strain ATCC 29570 contig109, whole genome shotgun sequence	NRPS	NRPS		
AHCD02000115.1.region001	AHCD02000115.1	AHCD02000115.1 Pseudoalteromonas rubra DSM 6842 strain ATCC 29570 contig115, whole genome shotgun sequence	NRPS	NRPS		
AHCD02000122.1.region001	AHCD02000122.1	AHCD02000122.1 Pseudoalteromonas rubra DSM 6842 strain ATCC 29570 contig122, whole genome shotgun sequence	NRPS	NRPS		
AHCD02000129.1.region001	AHCD02000129.1	AHCD02000129.1 Pseudoalteromonas rubra DSM 6842 strain ATCC 29570 contig129, whole genome shotgun sequence	NRPS-like	NRPS		
AHCD02000132.1.region001	AHCD02000132.1	AHCD02000132.1 Pseudoalteromonas rubra DSM 6842 strain ATCC 29570 contig132, whole genome shotgun sequence	NRPS	NRPS		
AHCD02000135.1.region001	AHCD02000135.1	AHCD02000135.1 Pseudoalteromonas rubra DSM 6842 strain ATCC 29570 contig135, whole genome shotgun sequence	NRPS	NRPS		
AHCD02000136.1.region001	AHCD02000136.1	AHCD02000136.1 Pseudoalteromonas rubra DSM 6842 strain ATCC 29570 contig136, whole genome shotgun sequence	NRPS	NRPS		
AHCD02000136.1.region002	AHCD02000136.1	AHCD02000136.1 Pseudoalteromonas rubra DSM 6842 strain ATCC 29570 contig136, whole genome shotgun sequence	NRPS	NRPS		
AHCD02000142.1.region001	AHCD02000142.1	AHCD02000142.1 Pseudoalteromonas rubra DSM 6842 strain ATCC 29570 contig142, whole genome shotgun sequence	NRPS-like	NRPS		
AHCD02000142.1.region002	AHCD02000142.1	AHCD02000142.1 Pseudoalteromonas rubra DSM 6842 strain ATCC 29570 contig142, whole genome shotgun sequence	NRPS	NRPS		
AHCD02000148.1.region001	AHCD02000148.1	AHCD02000148.1 Pseudoalteromonas rubra DSM 6842 strain ATCC 29570 contig148, whole genome shotgun sequence	NRPS.transAT-PKS	PKS-NRP_Hybrids		
AHCD02000165.1.region001	AHCD02000165.1	AHCD02000165.1 Pseudoalteromonas rubra DSM 6842 strain ATCC 29570 contig165, whole genome shotgun sequence	NRPS	NRPS		
AHCD02000170.1.region001	AHCD02000170.1	AHCD02000170.1 Pseudoalteromonas rubra DSM 6842 strain ATCC 29570 contig170, whole genome shotgun sequence	NRPS.T1PKS	PKS-NRP_Hybrids		
AHCD02000179.1.region001	AHCD02000179.1	AHCD02000179.1 Pseudoalteromonas rubra DSM 6842 strain ATCC 29570 contig179, whole genome shotgun sequence	NRPS	NRPS		
AHCD02000191.1.region001	AHCD02000191.1	AHCD02000191.1 Pseudoalteromonas rubra DSM 6842 strain ATCC 29570 contig191, whole genome shotgun sequence	NRPS	NRPS		
AKBX01000001.1.region001	AKBX01000001.1	AKBX01000001.1 Bacteroides eggerthii 1_2_48FAA cont1.1, whole genome shotgun sequence	NRPS	NRPS		
AKCE01000001.1.region001	AKCE01000001.1	AKCE01000001.1 Fusobacterium nucleatum subsp. animalis F0419 cont1.1, whole genome shotgun sequence	NRPS-like	NRPS		
AL645882.2.region004	AL645882.2	AL645882.2 Streptomyces coelicolor A3(2) complete genome	NRPS	NRPS		
AL645882.2.region010	AL645882.2	AL645882.2 Streptomyces coelicolor A3(2) complete genome	NRPS	NRPS		
AL645882.2.region015	AL645882.2	AL645882.2 Streptomyces coelicolor A3(2) complete genome	NRPS-like.T1PKS	PKS-NRP_Hybrids		
AL645882.2.region020	AL645882.2	AL645882.2 Streptomyces coelicolor A3(2) complete genome	NRPS	NRPS		
AL645882.2.region027	AL645882.2	AL645882.2 Streptomyces coelicolor A3(2) complete genome	NRPS.terpene.T3PKS	Others		
ALVU02000001.1.region003	ALVU02000001.1	ALVU02000001.1 Synechocystis sp. PCC 7509 SYN7509DRAFT_scaffold1.1_C, whole genome shotgun sequence	NRPS-like	NRPS		
ALVU02000001.1.region004	ALVU02000001.1	ALVU02000001.1 Synechocystis sp. PCC 7509 SYN7509DRAFT_scaffold1.1_C, whole genome shotgun sequence	NRPS.T1PKS	PKS-NRP_Hybrids		
ALVU02000001.1.region005	ALVU02000001.1	ALVU02000001.1 Synechocystis sp. PCC 7509 SYN7509DRAFT_scaffold1.1_C, whole genome shotgun sequence	NRPS	NRPS		
ALVZ01000171.1.region001	ALVZ01000171.1	ALVZ01000171.1 Xenococcus sp. PCC 7305 scaffold_00171, whole genome shotgun sequence	NRPS-like.T1PKS	PKS-NRP_Hybrids		
ALVZ01000183.1.region001	ALVZ01000183.1	ALVZ01000183.1 Xenococcus sp. PCC 7305 scaffold_00183, whole genome shotgun sequence	NRPS	NRPS		
ALVZ01000197.1.region001	ALVZ01000197.1	ALVZ01000197.1 Xenococcus sp. PCC 7305 scaffold_00197, whole genome shotgun sequence	NRPS-like.T1PKS	PKS-NRP_Hybrids		
ALVZ01000228.1.region001	ALVZ01000228.1	ALVZ01000228.1 Xenococcus sp. PCC 7305 scaffold_00228, whole genome shotgun sequence	NRPS-like.T1PKS	PKS-NRP_Hybrids		
ALVZ01000230.1.region001	ALVZ01000230.1	ALVZ01000230.1 Xenococcus sp. PCC 7305 scaffold_00230, whole genome shotgun sequence	NRPS	NRPS		
ALVZ01000233.1.region001	ALVZ01000233.1	ALVZ01000233.1 Xenococcus sp. PCC 7305 scaffold_00233, whole genome shotgun sequence	NRPS.T1PKS	PKS-NRP_Hybrids		
ALWB01000112.1.region001	ALWB01000112.1	ALWB01000112.1 Pseudanabaena biceps PCC 7429 scaffold_00112, whole genome shotgun sequence	NRPS.T1PKS	PKS-NRP_Hybrids		
AP009552.1.region004	AP009552.1	AP009552.1 Microcystis aeruginosa NIES-843 DNA, complete genome	NRPS-like	NRPS		
AP009552.1.region006	AP009552.1	AP009552.1 Microcystis aeruginosa NIES-843 DNA, complete genome	hglE-KS.NRPS.T1PKS	PKS-NRP_Hybrids		
AP009552.1.region008	AP009552.1	AP009552.1 Microcystis aeruginosa NIES-843 DNA, complete genome	NRPS.T1PKS	PKS-NRP_Hybrids		
AP009552.1.region011	AP009552.1	AP009552.1 Microcystis aeruginosa NIES-843 DNA, complete genome	NRPS	NRPS		
AP009552.1.region012	AP009552.1	AP009552.1 Microcystis aeruginosa NIES-843 DNA, complete genome	NRPS.microviridin	Others		
AP018314.1.region005	AP018314.1	AP018314.1 Sphaerospermopsis kisseleviana NIES-73 DNA, nearly complete genome	NRPS.betalactone.microviridin	Others		
AP019314.1.region003	AP019314.1	AP019314.1 Microcystis viridis NIES-102 DNA, complete genome	NRPS.T1PKS	PKS-NRP_Hybrids		
AP019314.1.region006	AP019314.1	AP019314.1 Microcystis viridis NIES-102 DNA, complete genome	NRPS	NRPS		
AP019314.1.region007	AP019314.1	AP019314.1 Microcystis viridis NIES-102 DNA, complete genome	NRPS.microviridin	Others		
AP019314.1.region011	AP019314.1	AP019314.1 Microcystis viridis NIES-102 DNA, complete genome	NRPS-like.T1PKS	PKS-NRP_Hybrids		
AUEV01000003.1.region002	AUEV01000003.1	AUEV01000003.1 Streptomyces sp. TAA486 I004DRAFT_scaffold00003.3_C, whole genome shotgun sequence	NRPS.betalactone	Others		
AUEV01000009.1.region001	AUEV01000009.1	AUEV01000009.1 Streptomyces sp. TAA486 I004DRAFT_scaffold00008.8_C, whole genome shotgun sequence	NRPS	NRPS		
AUEV01000013.1.region001	AUEV01000013.1	AUEV01000013.1 Streptomyces sp. TAA486 I004DRAFT_scaffold00011.11_C, whole genome shotgun sequence	NRPS-like	NRPS		
AUEV01000018.1.region001	AUEV01000018.1	AUEV01000018.1 Streptomyces sp. TAA486 I004DRAFT_scaffold00016.16_C, whole genome shotgun sequence	NRPS.T1PKS	PKS-NRP_Hybrids		
AUEV01000030.1.region001	AUEV01000030.1	AUEV01000030.1 Streptomyces sp. TAA486 I004DRAFT_scaffold00028.28_C, whole genome shotgun sequence	NRPS	NRPS		
AUFD01000005.1.region002	AUFD01000005.1	AUFD01000005.1 Streptomyces sp. CNS606 K304DRAFT_scaffold00003.3_C, whole genome shotgun sequence	NRPS.T1PKS	PKS-NRP_Hybrids		
AUFD01000012.1.region001	AUFD01000012.1	AUFD01000012.1 Streptomyces sp. CNS606 K304DRAFT_scaffold00010.10_C, whole genome shotgun sequence	hglE-KS.NRPS.linaridin	Others		
AUFD01000018.1.region001	AUFD01000018.1	AUFD01000018.1 Streptomyces sp. CNS606 K304DRAFT_scaffold00016.16_C, whole genome shotgun sequence	NRPS.butyrolactone.T1PKS	Others		
AUFD01000019.1.region001	AUFD01000019.1	AUFD01000019.1 Streptomyces sp. CNS606 K304DRAFT_scaffold00017.17_C, whole genome shotgun sequence	NRPS.lanthipeptide	Others		
AUFD01000025.1.region001	AUFD01000025.1	AUFD01000025.1 Streptomyces sp. CNS606 K304DRAFT_scaffold00023.23_C, whole genome shotgun sequence	NRPS-like.T1PKS	PKS-NRP_Hybrids		
AUFD01000031.1.region001	AUFD01000031.1	AUFD01000031.1 Streptomyces sp. CNS606 K304DRAFT_scaffold00029.29_C, whole genome shotgun sequence	NRPS	NRPS		
AUFD01000032.1.region001	AUFD01000032.1	AUFD01000032.1 Streptomyces sp. CNS606 K304DRAFT_scaffold00030.30_C, whole genome shotgun sequence	NRPS.siderophore	Others		
AUFD01000058.1.region001	AUFD01000058.1	AUFD01000058.1 Streptomyces sp. CNS606 K304DRAFT_scaffold00056.56_C, whole genome shotgun sequence	NRPS	NRPS		
AUKN01000001.1.region001	AUKN01000001.1	AUKN01000001.1 Streptomyces sp. CNT318 H296DRAFT_scaffold00001.1_C, whole genome shotgun sequence	NRPS.transAT-PKS.transAT-PKS-like.T1PKS	PKS-NRP_Hybrids		
AUKN01000002.1.region004	AUKN01000002.1	AUKN01000002.1 Streptomyces sp. CNT318 H296DRAFT_scaffold00002.2_C, whole genome shotgun sequence	NRPS	NRPS		
AUKN01000007.1.region001	AUKN01000007.1	AUKN01000007.1 Streptomyces sp. CNT318 H296DRAFT_scaffold00006.6_C, whole genome shotgun sequence	NRPS-like.T1PKS	PKS-NRP_Hybrids		
AUKN01000010.1.region001	AUKN01000010.1	AUKN01000010.1 Streptomyces sp. CNT318 H296DRAFT_scaffold00009.9_C, whole genome shotgun sequence	NRPS.transAT-PKS.T1PKS	PKS-NRP_Hybrids		
AUKN01000010.1.region002	AUKN01000010.1	AUKN01000010.1 Streptomyces sp. CNT318 H296DRAFT_scaffold00009.9_C, whole genome shotgun sequence	NRPS	NRPS		
AUKN01000013.1.region001	AUKN01000013.1	AUKN01000013.1 Streptomyces sp. CNT318 H296DRAFT_scaffold00012.12_C, whole genome shotgun sequence	NRPS-like.T1PKS	PKS-NRP_Hybrids		
AUKN01000015.1.region001	AUKN01000015.1	AUKN01000015.1 Streptomyces sp. CNT318 H296DRAFT_scaffold00014.14_C, whole genome shotgun sequence	NRPS	NRPS		
AUKN01000022.1.region001	AUKN01000022.1	AUKN01000022.1 Streptomyces sp. CNT318 H296DRAFT_scaffold00021.21_C, whole genome shotgun sequence	NRPS	NRPS		
AUKN01000036.1.region001	AUKN01000036.1	AUKN01000036.1 Streptomyces sp. CNT318 H296DRAFT_scaffold00034.34_C, whole genome shotgun sequence	NRPS	NRPS		
AUKN01000044.1.region001	AUKN01000044.1	AUKN01000044.1 Streptomyces sp. CNT318 H296DRAFT_scaffold00041.41_C, whole genome shotgun sequence	NRPS	NRPS		
AUKN01000049.1.region001	AUKN01000049.1	AUKN01000049.1 Streptomyces sp. CNT318 H296DRAFT_scaffold00046.46_C, whole genome shotgun sequence	NRPS	NRPS		
AUKO01000001.1.region002	AUKO01000001.1	AUKO01000001.1 Streptomyces sp. CNT360 H297DRAFT_scaffold00001.1_C, whole genome shotgun sequence	NRPS	NRPS		
AUKO01000002.1.region001	AUKO01000002.1	AUKO01000002.1 Streptomyces sp. CNT360 H297DRAFT_scaffold00002.2_C, whole genome shotgun sequence	NRPS.T1PKS	PKS-NRP_Hybrids		
AUKO01000002.1.region002	AUKO01000002.1	AUKO01000002.1 Streptomyces sp. CNT360 H297DRAFT_scaffold00002.2_C, whole genome shotgun sequence	NRPS.transAT-PKS	PKS-NRP_Hybrids		
AUKO01000012.1.region002	AUKO01000012.1	AUKO01000012.1 Streptomyces sp. CNT360 H297DRAFT_scaffold00008.8_C, whole genome shotgun sequence	NRPS.T1PKS	PKS-NRP_Hybrids		
AUKO01000020.1.region001	AUKO01000020.1	AUKO01000020.1 Streptomyces sp. CNT360 H297DRAFT_scaffold00013.13_C, whole genome shotgun sequence	NRPS.lanthipeptide.T1PKS	Others		
AUKP01000009.1.region001	AUKP01000009.1	AUKP01000009.1 Streptomyces sp. CNQ865 H298DRAFT_scaffold00009.9_C, whole genome shotgun sequence	NRPS	NRPS		
AUKP01000012.1.region001	AUKP01000012.1	AUKP01000012.1 Streptomyces sp. CNQ865 H298DRAFT_scaffold00011.11_C, whole genome shotgun sequence	NRPS	NRPS		
AUKP01000016.1.region001	AUKP01000016.1	AUKP01000016.1 Streptomyces sp. CNQ865 H298DRAFT_scaffold00015.15_C, whole genome shotgun sequence	NRPS.T1PKS	PKS-NRP_Hybrids		
AUKP01000017.1.region001	AUKP01000017.1	AUKP01000017.1 Streptomyces sp. CNQ865 H298DRAFT_scaffold00016.16_C, whole genome shotgun sequence	NRPS.T3PKS	PKS-NRP_Hybrids		
AUKP01000029.1.region001	AUKP01000029.1	AUKP01000029.1 Streptomyces sp. CNQ865 H298DRAFT_scaffold00028.28_C, whole genome shotgun sequence	NRPS.T1PKS	PKS-NRP_Hybrids		
AUKP01000032.1.region001	AUKP01000032.1	AUKP01000032.1 Streptomyces sp. CNQ865 H298DRAFT_scaffold00031.31_C, whole genome shotgun sequence	NRPS-like	NRPS		
AUKP01000055.1.region001	AUKP01000055.1	AUKP01000055.1 Streptomyces sp. CNQ865 H298DRAFT_scaffold00054.54_C, whole genome shotgun sequence	NRPS	NRPS		
AUKQ01000004.1.region002	AUKQ01000004.1	AUKQ01000004.1 Streptomyces sp. CNH287 H299DRAFT_scaffold00003.3_C, whole genome shotgun sequence	NRPS	NRPS		
AUKQ01000005.1.region002	AUKQ01000005.1	AUKQ01000005.1 Streptomyces sp. CNH287 H299DRAFT_scaffold00004.4_C, whole genome shotgun sequence	NRPS	NRPS		
AUKQ01000006.1.region003	AUKQ01000006.1	AUKQ01000006.1 Streptomyces sp. CNH287 H299DRAFT_scaffold00005.5_C, whole genome shotgun sequence	NRPS-like	NRPS		
AUKQ01000011.1.region001	AUKQ01000011.1	AUKQ01000011.1 Streptomyces sp. CNH287 H299DRAFT_scaffold00008.8_C, whole genome shotgun sequence	NRPS.T1PKS	PKS-NRP_Hybrids		
AUKQ01000015.1.region001	AUKQ01000015.1	AUKQ01000015.1 Streptomyces sp. CNH287 H299DRAFT_scaffold00012.12_C, whole genome shotgun sequence	NRPS	NRPS		
AUKQ01000024.1.region001	AUKQ01000024.1	AUKQ01000024.1 Streptomyces sp. CNH287 H299DRAFT_scaffold00021.21_C, whole genome shotgun sequence	NRPS.PKS-like	PKS-NRP_Hybrids		
AUKQ01000044.1.region001	AUKQ01000044.1	AUKQ01000044.1 Streptomyces sp. CNH287 H299DRAFT_scaffold00041.41_C, whole genome shotgun sequence	NRPS	NRPS		
AUKR01000002.1.region002	AUKR01000002.1	AUKR01000002.1 Streptomyces sp. TAA040 H300DRAFT_scaffold00002.2_C, whole genome shotgun sequence	NRPS	NRPS		
AUKR01000007.1.region001	AUKR01000007.1	AUKR01000007.1 Streptomyces sp. TAA040 H300DRAFT_scaffold00006.6_C, whole genome shotgun sequence	NRPS.terpene.lanthipeptide	Others		
AUKR01000007.1.region002	AUKR01000007.1	AUKR01000007.1 Streptomyces sp. TAA040 H300DRAFT_scaffold00006.6_C, whole genome shotgun sequence	NRPS.terpene.T3PKS	Others		
AUKR01000023.1.region001	AUKR01000023.1	AUKR01000023.1 Streptomyces sp. TAA040 H300DRAFT_scaffold00021.21_C, whole genome shotgun sequence	NRPS	NRPS		
AUKW01000002.1.region001	AUKW01000002.1	AUKW01000002.1 Streptomyces sp. TAA204 H343DRAFT_scaffold00002.2_C, whole genome shotgun sequence	NRPS-like	NRPS		
AUKW01000002.1.region002	AUKW01000002.1	AUKW01000002.1 Streptomyces sp. TAA204 H343DRAFT_scaffold00002.2_C, whole genome shotgun sequence	NRPS.betalactone.T1PKS	Others		
AUKW01000003.1.region001	AUKW01000003.1	AUKW01000003.1 Streptomyces sp. TAA204 H343DRAFT_scaffold00003.3_C, whole genome shotgun sequence	furan.transAT-PKS.NRPS.terpene.PKS-like	Others		
AUKW01000006.1.region001	AUKW01000006.1	AUKW01000006.1 Streptomyces sp. TAA204 H343DRAFT_scaffold00006.6_C, whole genome shotgun sequence	LAP.NRPS.thiopeptide	Others		
AUKW01000006.1.region002	AUKW01000006.1	AUKW01000006.1 Streptomyces sp. TAA204 H343DRAFT_scaffold00006.6_C, whole genome shotgun sequence	NRPS.butyrolactone.T3PKS	Others		
AUKW01000019.1.region001	AUKW01000019.1	AUKW01000019.1 Streptomyces sp. TAA204 H343DRAFT_scaffold00015.15_C, whole genome shotgun sequence	NRPS.terpene.T1PKS	Others		
AUKW01000020.1.region001	AUKW01000020.1	AUKW01000020.1 Streptomyces sp. TAA204 H343DRAFT_scaffold00016.16_C, whole genome shotgun sequence	NRPS	NRPS		
AUKW01000033.1.region001	AUKW01000033.1	AUKW01000033.1 Streptomyces sp. TAA204 H343DRAFT_scaffold00028.28_C, whole genome shotgun sequence	NRPS	NRPS		
AUKW01000038.1.region001	AUKW01000038.1	AUKW01000038.1 Streptomyces sp. TAA204 H343DRAFT_scaffold00033.33_C, whole genome shotgun sequence	NRPS	NRPS		
AWXD01000008.1.region001	AWXD01000008.1	AWXD01000008.1 Peptoniphilus sp. BV3AC2 contig00001, whole genome shotgun sequence	NRPS	NRPS		
AXVU01000004.1.region001	AXVU01000004.1	AXVU01000004.1 Streptomyces sp. CNQ329 I003DRAFT_scaffold00003.3_C, whole genome shotgun sequence	NRPS.T1PKS	PKS-NRP_Hybrids		
AXVU01000035.1.region001	AXVU01000035.1	AXVU01000035.1 Streptomyces sp. CNQ329 I003DRAFT_scaffold00034.34_C, whole genome shotgun sequence	NRPS	NRPS		
AXVU01000075.1.region001	AXVU01000075.1	AXVU01000075.1 Streptomyces sp. CNQ329 I003DRAFT_scaffold00073.73_C, whole genome shotgun sequence	NRPS	NRPS		
AXVU01000095.1.region001	AXVU01000095.1	AXVU01000095.1 Streptomyces sp. CNQ329 I003DRAFT_scaffold00093.93_C, whole genome shotgun sequence	NRPS	NRPS		
AXVU01000134.1.region001	AXVU01000134.1	AXVU01000134.1 Streptomyces sp. CNQ329 I003DRAFT_scaffold00131.131_C, whole genome shotgun sequence	NRPS	NRPS		
AYUD01000001.1.region001	AYUD01000001.1	AYUD01000001.1 Pseudomonas chlororaphis subsp. aurantiaca PB-St2 scaffold1, whole genome shotgun sequence	NRPS	NRPS		
AYUD01000001.1.region003	AYUD01000001.1	AYUD01000001.1 Pseudomonas chlororaphis subsp. aurantiaca PB-St2 scaffold1, whole genome shotgun sequence	NRPS	NRPS		
AYUD01000001.1.region005	AYUD01000001.1	AYUD01000001.1 Pseudomonas chlororaphis subsp. aurantiaca PB-St2 scaffold1, whole genome shotgun sequence	NRPS	NRPS		
AYUD01000001.1.region007	AYUD01000001.1	AYUD01000001.1 Pseudomonas chlororaphis subsp. aurantiaca PB-St2 scaffold1, whole genome shotgun sequence	NRPS	NRPS		
AYUD01000002.1.region001	AYUD01000002.1	AYUD01000002.1 Pseudomonas chlororaphis subsp. aurantiaca PB-St2 scaffold10, whole genome shotgun sequence	NRPS-like	NRPS		
AYUD01000008.1.region001	AYUD01000008.1	AYUD01000008.1 Pseudomonas chlororaphis subsp. aurantiaca PB-St2 scaffold16, whole genome shotgun sequence	NRPS	NRPS		
AYUD01000009.1.region001	AYUD01000009.1	AYUD01000009.1 Pseudomonas chlororaphis subsp. aurantiaca PB-St2 scaffold17, whole genome shotgun sequence	NRPS	NRPS		
AYUD01000023.1.region001	AYUD01000023.1	AYUD01000023.1 Pseudomonas chlororaphis subsp. aurantiaca PB-St2 scaffold9, whole genome shotgun sequence	NRPS.resorcinol	Others		
AZUS01000017.1.region001	AZUS01000017.1	AZUS01000017.1 Streptomyces sp. CNH189 B100DRAFT_scaffold_16.17_C, whole genome shotgun sequence	NRPS	NRPS		
AZUS01000033.1.region001	AZUS01000033.1	AZUS01000033.1 Streptomyces sp. CNH189 B100DRAFT_scaffold_32.33_C, whole genome shotgun sequence	NRPS.lanthipeptide	Others		
AZUS01000034.1.region001	AZUS01000034.1	AZUS01000034.1 Streptomyces sp. CNH189 B100DRAFT_scaffold_33.34_C, whole genome shotgun sequence	NRPS-like	NRPS		
AZWL01000001.1.region005	AZWL01000001.1	AZWL01000001.1 Streptomyces sp. CNH099 B121DRAFT_scaffold_0.1_C, whole genome shotgun sequence	NRPS.phenazine	Others		
AZWL01000001.1.region006	AZWL01000001.1	AZWL01000001.1 Streptomyces sp. CNH099 B121DRAFT_scaffold_0.1_C, whole genome shotgun sequence	NRPS-like	NRPS		
