#BGC Name	Clan Number	Family Number
CP001037.1.region009	55	2538
CP001037.1.region020	55	2549
CP001040.1.region001	55	2551
CP001287.1.region007	55	2559
CP001683.1.region003	55	2577
CP002198.1.region005	55	2591
CP002199.1.region001	55	2594
CP003219.1.region013	55	2613
CP003219.1.region014	55	2614
CP003219.1.region022	55	2622
CP003549.1.region011	55	2661
CP003597.1.region009	55	2679
CP003597.1.region011	55	2681
CP003646.1.region004	55	2681
ALWB01000112.1.region001	55	2692
CP003600.1.region010	55	2692
CP003600.1.region012	55	2694
CP003610.1.region007	55	2705
CP003630.1.region001	55	2711
CP003642.1.region001	55	2720
CP003642.1.region006	55	2725
CP003643.1.region001	55	2743
CP003647.1.region001	55	2752
CP003647.1.region003	55	2754
CP003943.1.region004	55	2758
CP003946.1.region001	55	2771
CP011382.1.region004	55	2809
CP011664.1.region003	55	2816
CP011664.1.region006	55	2819
CP020114.1.region002	55	2847
CP032543.1.region012	55	2878
CP032543.1.region014	55	2880
CP040916.1.region006	55	2902
CP040916.1.region015	55	2911
CP040916.1.region026	55	2922
CP040916.1.region032	55	2928
DS999641.1.region026	55	3007
DS999642.1.region002	55	3009
FP565176.1.region005	55	3015
BGC0001088.1	55	3017
FP565176.1.region007	55	3017
FTMA01000003.1.region001	55	3022
GG657754.1.region024	55	3046
GG657754.1.region027	55	3049
JAACKE010000001.region004	55	3215
JAIY01000004.1.region001	55	3257
JAIY01000006.1.region001	55	3262
JAIY01000009.1.region001	55	3267
JAIY01000015.1.region001	55	3276
JH992890.1.region003	55	3341
JH992891.1.region001	55	3342
JH992892.1.region001	55	3343
JH992893.1.region005	55	3348
JH992901.1.region009	55	3369
JH992901.1.region010	55	3370
JH993793.1.region001	55	3375
JMCC02000027.1.region001	55	3394
JMCC02000069.1.region001	55	3405
JMCC02000198.1.region001	55	3424
JNLT01000003.1.region003	55	3472
KB898991.1.region001	55	3472
JNLT01000009.1.region002	55	3477
ABYX02000001.1.region021	55	3492
BGC0000973.1	55	3492
JNLT01000021.1.region001	55	3492
JNLT01000022.1.region001	55	3493
JNLT01000031.1.region001	55	3499
JNYZ01000011.1.region002	55	3523
JOIW01000006.1.region001	55	3550
JRNF01000013.1.region001	55	3574
AP009552.1.region008	55	3578
AP019314.1.region003	55	3578
BEYQ01000002.1.region001	55	3578
BGC0001017.1	55	3578
CP020771.1.region005	55	3578
JXYX01000004.1.region001	55	3578
KB217478.1.region009	55	3593
KB217483.1.region002	55	3608
KB235922.1.region006	55	3634
KB235922.1.region010	55	3638
KB235922.1.region015	55	3643
KB235924.1.region001	55	3644
KB235930.1.region005	55	3649
KB235930.1.region007	55	3651
KB846722.1.region001	55	3687
KB846722.1.region002	55	3688
AUKP01000029.1.region001	55	3719
AZWZ01000015.1.region002	55	3719
JNID01000001.1.region002	55	3719
KB897364.1.region001	55	3719
KB897627.1.region002	55	3719
KB897744.1.region001	55	3719
AUKP01000017.1.region001	55	3836
AZWZ01000018.1.region001	55	3836
KB897379.1.region001	55	3836
KB897641.1.region001	55	3836
KB897732.1.region001	55	3836
KL370766.1.region001	55	3836
KB898221.1.region004	55	3887
KB898998.1.region001	55	3965
ABYX02000001.1.region001	55	3975
ABYX02000001.1.region029	55	3975
JNLT01000009.1.region001	55	3975
KB899010.1.region001	55	3975
KB899014.1.region001	55	3976
KB899023.1.region001	55	3979
BGC0001236.1	55	4022
BGC0001354.1	55	4022
BGC0001355.1	55	4022
KE354369.1.region001	55	4022
KE384282.1.region001	55	4053
KE384521.1.region002	55	4063
KE384522.1.region001	55	4066
KE384522.1.region002	55	4067
KE650771.1.region015	55	4082
KE650771.1.region016	55	4083
KI912151.1.region004	55	4122
KI912153.1.region001	55	4125
KI913949.1.region002	55	4129
KI913949.1.region004	55	4131
KV411303.1.region012	55	4170
KV411304.1.region021	55	4192
KV878783.1.region003	55	4199
LNBE01000002.1.region012	55	4217
LNBE01000003.1.region004	55	4221
LNBE01000009.1.region001	55	4248
LXQD01000032.1.region001	55	4271
LXQD01000072.1.region001	55	4275
LXQD01000205.1.region001	55	4281
LXQD01000308.1.region001	55	4288
LXQD01000328.1.region001	55	4293
PPFB01000001.1.region013	55	4313
PPFB01000001.1.region016	55	4316
PVNK01000057.1.region001	55	4364
PVNK01000160.1.region001	55	4376
PVNK01000189.1.region001	55	4380
PVNK01000234.1.region001	55	4388
PVNL01000031.1.region001	55	4397
PVNL01000074.1.region001	55	4409
PVNL01000127.1.region001	55	4422
VIKX01000097.1.region001	55	4499
VIKX01000122.1.region001	55	4500
VIKZ01000048.1.region001	55	4530
VILB01000011.1.region002	55	4539
VIKW01000017.1.region001	55	4558
VILD01000001.1.region003	55	4558
VIKW01000032.1.region001	55	4561
VILD01000004.1.region001	55	4561
VIKW01000042.1.region001	55	4563
VILD01000006.1.region001	55	4563
VILF01000001.1.region003	55	4581
VILF01000005.1.region001	55	4587
c00024_NODE_24...region001	55	4665
c00074_NODE_74...region001	55	4665
c00216_NODE_21...region001	55	4804
c00256_NODE_25...region001	55	4843
c00769_NODE_76...region001	55	5219
BGC0001667.1	4523	3346
JH992893.1.region003	4523	3346
BGC0001016.1	4523	4523
BGC0001705.1	4523	4523
CP020114.1.region011	4523	4523
CP043056.1.region009	4523	4523
VIKY01000283.1.region001	4523	4523
VIKZ01000014.1.region001	4523	4523
