#BGC Name	Clan Number	Family Number
AUKN01000003.1.region001	1626	1271
AUKO01000003.1.region001	1626	1271
AUKQ01000018.1.region001	1626	1271
AUKR01000001.1.region001	1626	1271
GG657754.1.region025	1626	1271
KB898995.1.region001	1626	1271
AUKR01000007.1.region001	1626	1275
AUKR01000007.1.region002	1626	1276
AUKR01000011.1.region001	1626	1278
AUKR01000015.1.region001	1626	1280
AUKR01000016.1.region001	1626	1281
AUKW01000001.1.region002	1626	1293
AUKW01000002.1.region002	1626	1296
AUKW01000003.1.region001	1626	1299
AUKW01000006.1.region001	1626	1303
AUKW01000006.1.region002	1626	1304
AUKW01000014.1.region002	1626	1309
AUKW01000019.1.region001	1626	1310
AURC01000028.1.region001	1626	1322
AWEV01000009.1.region001	1626	1325
AWEV01000072.1.region001	1626	1335
AWEV01000289.1.region001	1626	1346
AXVU01000022.1.region001	1626	1429
AXVU01000022.1.region002	1626	1430
AYUD01000001.1.region004	1626	1455
AYUD01000001.1.region006	1626	1457
AYUD01000001.1.region009	1626	1460
AYUD01000017.1.region003	1626	1467
AYUD01000023.1.region001	1626	1469
AZJH01000046.1.region001	1626	1477
AZUS01000004.1.region001	1626	1480
AZUS01000007.1.region001	1626	1482
AZUS01000017.1.region002	1626	1489
AZUS01000041.1.region001	1626	1498
BGC0001083.1	1626	1498
ARGG01000060.1.region003	1626	1502
ARGH01000071.1.region001	1626	1502
ARGJ01000072.1.region002	1626	1502
ARGK01000113.1.region002	1626	1502
AUGH01000001.1.region002	1626	1502
AXVR01000005.1.region001	1626	1502
AZVX01000004.1.region001	1626	1502
AZVY01000002.1.region010	1626	1502
AZWB01000004.1.region009	1626	1502
AZWJ01000007.1.region001	1626	1502
AZWQ01000005.1.region002	1626	1502
AZXH01000004.1.region002	1626	1502
SHKZ01000001.1.region009	1626	1502
AZVX01000033.1.region001	1626	1516
ARGJ01000047.1.region001	1626	1566
AZVY01000018.1.region001	1626	1566
AZWB01000022.1.region001	1626	1566
AZWJ01000017.1.region001	1626	1575
AZWL01000001.1.region001	1626	1581
ARHR01000073.1.region001	1626	1590
ARHU01000048.1.region003	1626	1590
AUKP01000003.1.region001	1626	1590
AXVU01000014.1.region001	1626	1590
AZWL01000004.1.region004	1626	1590
AZWZ01000036.1.region001	1626	1590
JNID01000011.1.region002	1626	1590
KB897378.1.region001	1626	1590
KB897633.1.region003	1626	1590
KB897730.1.region003	1626	1590
PGEW01000002.1.region001	1626	1590
SHLF01000003.1.region006	1626	1590
AZWL01000014.1.region001	1626	1599
AZWL01000057.1.region001	1626	1610
AZWL01000078.1.region001	1626	1617
ARBB01000004.1.region007	1626	1626
ARGG01000036.1.region001	1626	1626
AXVR01000007.1.region001	1626	1626
AZWQ01000008.1.region001	1626	1626
JAASAV010000019.region001	1626	1626
ARGG01000060.1.region001	1626	1629
ARGH01000050.1.region001	1626	1629
AZWQ01000016.1.region001	1626	1629
AZXH01000028.1.region001	1626	1629
ARGG01000048.1.region001	1626	1633
AZWQ01000019.1.region001	1626	1633
ABYX02000001.1.region006	1626	1653
ARHR01000086.1.region001	1626	1653
ARHU01000060.1.region001	1626	1653
ARJI01000050.1.region001	1626	1653
AUKP01000031.1.region001	1626	1653
AUKW01000005.1.region002	1626	1653
AXVU01000027.1.region001	1626	1653
AZUS01000020.1.region001	1626	1653
AZWL01000008.1.region001	1626	1653
AZWZ01000012.1.region001	1626	1653
JNID01000022.1.region001	1626	1653
KB897367.1.region001	1626	1653
KB897628.1.region001	1626	1653
KB897721.1.region001	1626	1653
PGEW01000003.1.region001	1626	1653
SHLF01000001.1.region009	1626	1653
AQPE01000048.1.region001	1626	1689
ARIM01000051.1.region002	1626	1689
AZXC01000009.1.region001	1626	1689
KB846737.1.region001	1626	1689
KB898277.1.region002	1626	1689
AQPE01000063.1.region003	1626	1691
ARIM01000053.1.region002	1626	1691
AZXC01000010.1.region001	1626	1691
KB846724.1.region003	1626	1691
KB898275.1.region002	1626	1691
ARGG01000037.1.region001	1626	1727
AUGH01000003.1.region001	1626	1727
AXVR01000017.1.region001	1626	1727
AZWQ01000026.1.region001	1626	1727
AZXH01000006.1.region001	1626	1727
ARGG01000027.1.region001	1626	1736
AZXH01000032.1.region001	1626	1736
BA000019.2.region001	1626	1756
BAFR01000030.1.region001	1626	1779
BAFR01000059.1.region001	1626	1781
BAFR01000114.1.region001	1626	1790
BAFR01000164.1.region001	1626	1798
BAFR01000174.1.region001	1626	1801
BAFR01000335.1.region001	1626	1817
BAGG01000019.1.region001	1626	1827
BAGG01000032.1.region001	1626	1830
BAGG01000035.1.region001	1626	1831
BAGG01000049.1.region001	1626	1832
BAGG01000061.1.region002	1626	1836
BAGG01000073.1.region001	1626	1838
BAGG01000107.1.region001	1626	1841
BAGG01000108.1.region001	1626	1842
BAGG01000261.1.region001	1626	1855
BAGG01000264.1.region001	1626	1856
BDAX01000001.1.region001	1626	1858
BDAX01000010.1.region001	1626	1873
BDAX01000029.1.region001	1626	1883
LMFE01000014.1.region001	1626	1883
BDBF01000002.1.region002	1626	1891
BDBF01000016.1.region001	1626	1902
BDBF01000028.1.region001	1626	1904
BDBF01000030.1.region001	1626	1906
BDCA01000017.1.region001	1626	1906
BDBF01000043.1.region001	1626	1912
BDBM01000003.1.region002	1626	1924
BDBM01000006.1.region002	1626	1928
BAFR01000115.1.region001	1626	1929
BDBM01000006.1.region003	1626	1929
BAFR01000071.1.region001	1626	1936
BDBM01000014.1.region002	1626	1936
BDBM01000018.1.region002	1626	1938
BDBM01000032.1.region001	1626	1943
BDBM01000051.1.region001	1626	1948
BDBM01000057.1.region001	1626	1949
BDBM01000060.1.region001	1626	1951
BDBU01000002.1.region001	1626	1957
BDBU01000002.1.region002	1626	1958
BDBU01000023.1.region001	1626	1976
BDBU01000027.1.region001	1626	1979
BDCA01000001.1.region002	1626	1993
BDBF01000038.1.region001	1626	1994
BDCA01000001.1.region003	1626	1994
BDCA01000002.1.region003	1626	1997
BDBF01000011.1.region001	1626	2002
BDCA01000010.1.region001	1626	2002
BDCA01000015.1.region001	1626	2004
BDCA01000030.1.region001	1626	2013
BDCL01000003.1.region001	1626	2024
c00070_gi1015...region001	1626	2024
BDCL01000016.1.region001	1626	2027
c00062_gi1015...region001	1626	2027
BDCL01000038.1.region001	1626	2034
BDCL01000044.1.region001	1626	2035
BDCL01000047.1.region001	1626	2037
AL645882.2.region019	1626	2106
BGC0000038.1	1626	2106
CP009124.1.region008	1626	2106
BGC0000210.1	1626	2275
CP032543.1.region008	1626	2275
BGC0000805.1	1626	2859
CP025018.1.region039	1626	2859
ABJH01000516.1.region001	1626	2880
BGC0000826.1	1626	2880
ABJH01000008.1.region001	1626	2899
BGC0000844.1	1626	2899
BGC0000845.1	1626	2899
BGC0000849.1	1626	2903
BGC0000853.1	1626	2907
CM001165.1.region018	1626	2907
CP003219.1.region006	1626	2907
CP009124.1.region020	1626	2907
CP025018.1.region029	1626	2907
CP032543.1.region007	1626	2907
CP040916.1.region013	1626	2907
CP049782.1.region018	1626	2907
DS999641.1.region018	1626	2907
GG657758.1.region017	1626	2907
JAACKE010000001.region014	1626	2907
JNLT01000001.1.region001	1626	2907
KB897783.1.region001	1626	2907
KB898232.1.region001	1626	2907
KB898274.1.region001	1626	2907
KE354475.1.region001	1626	2907
PEFS01000001.1.region009	1626	2907
PPFB01000001.1.region015	1626	2907
PPFB01000001.1.region020	1626	2907
PTJS01000001.1.region024	1626	2907
QKWM01000004.1.region007	1626	2907
AL009126.3.region012	1626	2942
BGC0000888.1	1626	2942
BGC0001184.1	1626	2942
AL589148.1.region002	1626	2968
BGC0000914.1	1626	2968
BGC0000924.1	1626	2978
CP000076.1.region008	1626	2978
BGC0000934.1	1626	2988
BGC0001078.1	1626	2988
JAIY01000004.1.region003	1626	2988
BGC0001080.1	1626	3133
BGC0000668.1	1626	3539
BGC0001126.1	1626	3539
BGC0001501.1	1626	3539
BGC0001594.1	1626	3539
BGC0001595.1	1626	3539
BGC0001612.1	1626	3539
KE650771.1.region014	1626	3539
BGC0001507.1	1626	3545
CP049782.1.region012	1626	3545
CACA01000348.1.region001	1626	3879
CACA01000358.1.region001	1626	3881
CAFN01000056.1.region001	1626	3890
CM001165.1.region002	1626	3895
CM001165.1.region010	1626	3903
CM001165.1.region014	1626	3907
CM001165.1.region017	1626	3910
CM001775.1.region004	1626	3916
CP000076.1.region003	1626	3921
AYUD01000001.1.region002	1626	3927
CP000076.1.region009	1626	3927
CP000094.2.region008	1626	3927
AYUD01000021.1.region001	1626	3935
CP000076.1.region001	1626	3935
CP000094.2.region002	1626	3935
CP000094.2.region004	1626	3937
AYUD01000001.1.region008	1626	3943
CP000076.1.region012	1626	3943
CP000094.2.region010	1626	3943
LSLE01000016.1.region001	1626	3943
CP000114.1.region001	1626	3944
BA000019.2.region011	1626	3947
CP000117.1.region002	1626	3947
CP000117.1.region003	1626	3948
CP000117.1.region006	1626	3951
AP009324.1.region001	1626	3967
BA000033.2.region001	1626	3967
BGC0000943.1	1626	3967
BX571856.1.region001	1626	3967
CP000253.1.region001	1626	3967
CP000255.1.region001	1626	3967
CP000736.1.region001	1626	3967
CP001844.2.region001	1626	3967
CP003045.1.region001	1626	3967
CP003603.1.region001	1626	3967
ACWU01000147.1.region001	1626	3997
AE004091.2.region001	1626	3997
AP012280.1.region001	1626	3997
CP000438.1.region012	1626	3997
CP002496.1.region014	1626	3997
CP003149.1.region013	1626	3997
CP004054.2.region012	1626	3997
CP006853.1.region012	1626	3997
CP006931.1.region013	1626	3997
CP006937.1.region014	1626	3997
FM209186.1.region014	1626	3997
QOLE01000001.1.region001	1626	3997
CP000744.1.region007	1626	4011
CP000744.1.region009	1626	4013
CP000744.1.region012	1626	4016
ALIX01000458.1.region001	1626	4026
AM747721.1.region003	1626	4026
CP000379.1.region004	1626	4026
CP000869.1.region006	1626	4026
CP008786.1.region001	1626	4026
CP009793.1.region005	1626	4026
CP009831.1.region002	1626	4026
LAUA01000014.1.region001	1626	4026
CP001037.1.region004	1626	4033
CP001037.1.region005	1626	4034
CP001037.1.region008	1626	4037
CP001037.1.region010	1626	4039
CP001037.1.region013	1626	4042
CP001344.1.region006	1626	4066
CP001683.1.region001	1626	4075
CP001683.1.region006	1626	4080
CP001683.1.region007	1626	4081
CP001683.1.region008	1626	4082
CP001683.1.region009	1626	4083
CP001683.1.region010	1626	4084
CP002198.1.region006	1626	4098
CP002199.1.region004	1626	4103
CP002200.1.region002	1626	4106
CP002622.1.region001	1626	4122
CP002622.1.region004	1626	4125
CP002622.1.region005	1626	4126
CP002622.1.region006	1626	4127
BGC0001539.1	1626	4151
BGC0001673.1	1626	4151
CP003219.1.region001	1626	4151
CP003219.1.region002	1626	4152
CP003219.1.region005	1626	4155
CP003219.1.region008	1626	4158
CP003219.1.region016	1626	4166
CP003219.1.region020	1626	4170
CP003219.1.region023	1626	4173
CP003229.1.region006	1626	4179
BGC0000847.1	1626	4181
CP003229.1.region008	1626	4181
CP003229.1.region009	1626	4182
CP003229.1.region013	1626	4186
CP003229.1.region015	1626	4188
CP003284.1.region003	1626	4191
CP043056.1.region005	1626	4191
VIKV01000211.1.region001	1626	4191
VIKY01000297.1.region001	1626	4191
VIKZ01000011.1.region001	1626	4191
VILA01000007.1.region001	1626	4191
CP003549.1.region004	1626	4204
CP003549.1.region009	1626	4209
CP003594.1.region005	1626	4219
CP003597.1.region001	1626	4221
CP003600.1.region003	1626	4235
CP003600.1.region005	1626	4237
CP003600.1.region014	1626	4246
CP003610.1.region010	1626	4263
CP003642.1.region019	1626	4293
CP003642.1.region020	1626	4294
CP003642.1.region022	1626	4296
CP003946.1.region004	1626	4329
CP003946.1.region008	1626	4333
CP002496.1.region015	1626	4346
CP004054.2.region013	1626	4346
CP006931.1.region014	1626	4346
ACWU01000016.1.region001	1626	4380
AE004091.2.region010	1626	4380
AP012280.1.region010	1626	4380
CP000438.1.region003	1626	4380
CP000744.1.region004	1626	4380
CP002496.1.region004	1626	4380
CP003149.1.region004	1626	4380
CP004054.2.region004	1626	4380
CP006853.1.region003	1626	4380
CP006931.1.region004	1626	4380
CP006937.1.region004	1626	4380
FM209186.1.region004	1626	4380
QOLE01000001.1.region006	1626	4380
ACWU01000016.1.region002	1626	4381
AE004091.2.region009	1626	4381
AP012280.1.region009	1626	4381
CP000438.1.region004	1626	4381
CP000744.1.region005	1626	4381
CP002496.1.region005	1626	4381
CP002622.1.region003	1626	4381
CP003149.1.region005	1626	4381
CP004054.2.region005	1626	4381
CP006853.1.region004	1626	4381
CP006931.1.region005	1626	4381
CP006937.1.region005	1626	4381
FM209186.1.region005	1626	4381
QOLE01000001.1.region005	1626	4381
CP008785.1.region006	1626	4396
CP008785.1.region009	1626	4399
CP008786.1.region003	1626	4403
BGC0000961.1	1626	4405
CP008786.1.region005	1626	4405
CP008786.1.region007	1626	4407
CP008786.1.region008	1626	4408
CP009793.1.region002	1626	4438
CP009793.1.region003	1626	4439
ALIX01000343.1.region001	1626	4449
CP009831.1.region003	1626	4449
ALIX01000334.1.region001	1626	4451
CP000869.1.region004	1626	4451
CP009831.1.region005	1626	4451
CP011664.1.region001	1626	4464
CP011664.1.region004	1626	4467
CP011664.1.region010	1626	4473
CP011664.1.region023	1626	4486
CP011664.1.region024	1626	4487
CP011665.1.region002	1626	4492
CP011665.1.region003	1626	4493
CP016836.1.region003	1626	4498
CP017599.1.region005	1626	4505
CP017599.1.region011	1626	4511
CP017599.1.region021	1626	4521
CP017708.1.region024	1626	4566
JAAHFZ010000004.region001	1626	4566
JAAHHD010000103.region001	1626	4566
JAAHIH010000004.region002	1626	4566
MKZR01000001.1.region015	1626	4566
MKZS01000001.1.region016	1626	4566
CP017708.1.region030	1626	4572
AP009552.1.region012	1626	4602
AP019314.1.region007	1626	4602
BEYQ01000013.1.region001	1626	4602
CP020771.1.region007	1626	4602
JXYX01000001.1.region001	1626	4602
CP025018.1.region004	1626	4609
CP025018.1.region006	1626	4611
CP025018.1.region007	1626	4612
CP025018.1.region012	1626	4617
CP025018.1.region019	1626	4624
CP025018.1.region024	1626	4629
CP025018.1.region026	1626	4631
CP025018.1.region027	1626	4632
CP025018.1.region030	1626	4635
CP025018.1.region034	1626	4639
CP025018.1.region035	1626	4640
CP025018.1.region042	1626	4647
CP025018.1.region045	1626	4650
CP032543.1.region001	1626	4653
AQPE01000057.1.region001	1626	4667
AZXC01000018.1.region001	1626	4667
CP032543.1.region015	1626	4667
KB846729.1.region001	1626	4667
PTJS01000001.1.region023	1626	4667
CP032543.1.region016	1626	4668
CP032543.1.region023	1626	4675
CP040916.1.region001	1626	4683
CP040916.1.region002	1626	4684
CP040916.1.region005	1626	4687
CP040916.1.region009	1626	4691
CP040916.1.region016	1626	4698
CP040916.1.region017	1626	4699
CP040916.1.region018	1626	4700
CP040916.1.region023	1626	4705
CP040916.1.region029	1626	4711
CP040916.1.region031	1626	4713
CP040916.1.region043	1626	4725
BGC0001359.1	1626	4740
CP049782.1.region001	1626	4740
CP049782.1.region003	1626	4742
BGC0001476.1	1626	4745
CP049782.1.region006	1626	4745
CP049782.1.region010	1626	4749
CP049782.1.region020	1626	4759
CP049782.1.region021	1626	4760
CP049782.1.region025	1626	4764
CP049782.1.region027	1626	4766
BGC0001499.1	1626	4767
BGC0001555.1	1626	4767
CP006784.1.region004	1626	4767
DQ381420.1.region001	1626	4767
NZ_CP022686.1.region002	1626	4767
c00136_NODE_13...region001	1626	4767
DS999641.1.region007	1626	4775
DS999641.1.region008	1626	4776
DS999641.1.region010	1626	4778
DS999641.1.region016	1626	4784
DS999641.1.region019	1626	4787
DS999641.1.region022	1626	4790
DS999641.1.region023	1626	4791
DS999641.1.region024	1626	4792
FO203355.1.region004	1626	4816
FP565176.1.region001	1626	4818
FP565176.1.region003	1626	4820
CP025018.1.region013	1626	4833
GG657754.1.region004	1626	4833
GG657754.1.region005	1626	4834
GG657754.1.region013	1626	4842
ABYC01000403.1.region001	1626	4845
AL645882.2.region014	1626	4845
CP009124.1.region013	1626	4845
CP025018.1.region020	1626	4845
DS999641.1.region013	1626	4845
GG657754.1.region016	1626	4845
KE354277.1.region001	1626	4845
GG657754.1.region023	1626	4852
GG657754.1.region026	1626	4855
GG657754.1.region028	1626	4857
GG657754.1.region029	1626	4858
GG657754.1.region033	1626	4862
GG657754.1.region039	1626	4868
GG657758.1.region004	1626	4873
GG657758.1.region006	1626	4875
PPFB01000001.1.region009	1626	4875
GG657758.1.region014	1626	4883
GG657758.1.region016	1626	4885
GG657758.1.region021	1626	4890
ACRB01000026.1.region001	1626	4898
GG739927.1.region001	1626	4898
ACRC01000356.1.region001	1626	5026
HE798385.1.region003	1626	5026
ACRC01000587.1.region001	1626	5027
HE798385.1.region004	1626	5027
ACRC01000463.1.region001	1626	5028
HE798385.1.region005	1626	5028
ACRC01000030.1.region001	1626	5029
HE798385.1.region006	1626	5029
ACRC01000366.1.region001	1626	5032
HE798385.1.region009	1626	5032
JAACKE010000001.region001	1626	5033
JAACKE010000001.region002	1626	5034
JAACKE010000001.region005	1626	5037
JAACKE010000001.region006	1626	5038
JAACKE010000001.region007	1626	5039
JAACKE010000001.region010	1626	5042
JAACKE010000001.region013	1626	5045
JAACKE010000002.region001	1626	5049
JAACKE010000002.region006	1626	5054
JAACKE010000003.region003	1626	5057
JAACKE010000003.region006	1626	5060
JAACKE010000003.region007	1626	5061
JAACKE010000003.region008	1626	5062
JAAEWL010000029.region001	1626	5069
JAAFZY010000001.region001	1626	5073
JAAHFO010000016.region001	1626	5078
JAAHFO010000050.region001	1626	5084
JAAHFO010000129.region001	1626	5095
JAAHFO010000426.region001	1626	5108
JAAHFO010000523.region001	1626	5112
JAAHFO010001422.region001	1626	5118
JAAHFT010000838.region001	1626	5134
JAAHFV010000021.region001	1626	5140
JAAHFW010000037.region001	1626	5167
JAAHGB010000006.region001	1626	5167
JAAHGU010000143.region001	1626	5167
JAAHGX010000028.region001	1626	5167
JAAHFZ010000024.region001	1626	5187
JAAHFZ010000062.region001	1626	5196
JAAHFZ010000075.region001	1626	5198
JAAHFW010000004.region001	1626	5209
JAAHGB010000007.region001	1626	5209
JAAHGK010000045.region001	1626	5251
JAAHGL010000104.region001	1626	5279
JAAHGL010000107.region001	1626	5280
JAAHGL010000307.region001	1626	5292
JAAHGL010000395.region001	1626	5294
CP017599.1.region017	1626	5308
CP017708.1.region020	1626	5308
JAAHFZ010000007.region001	1626	5308
JAAHGN010000092.region001	1626	5308
JAAHHD010000005.region002	1626	5308
