BGC	Accesion ID	Description	Product Prediction	BiG-SCAPE class	Organism	Taxonomy
ABJH01000545.1.region001	ABJH01000545.1	ABJH01000545.1 Streptomyces clavuligerus strain ATCC 27064 cont1.545, whole genome shotgun sequence	siderophore	Others		
ABJH01000563.1.region001	ABJH01000563.1	ABJH01000563.1 Streptomyces clavuligerus strain ATCC 27064 cont1.563, whole genome shotgun sequence	ectoine	Others		
ABYC01000011.1.region001	ABYC01000011.1	ABYC01000011.1 Streptomyces albidoflavus strain J1074 cont3.11, whole genome shotgun sequence	T1PKS.NRPS.lanthipeptide	Others		
ABYC01000041.1.region001	ABYC01000041.1	ABYC01000041.1 Streptomyces albidoflavus strain J1074 cont3.41, whole genome shotgun sequence	bacteriocin.terpene	Others		
ABYC01000118.1.region001	ABYC01000118.1	ABYC01000118.1 Streptomyces albidoflavus strain J1074 cont3.118, whole genome shotgun sequence	ectoine	Others		
ABYC01000188.1.region001	ABYC01000188.1	ABYC01000188.1 Streptomyces albidoflavus strain J1074 cont3.188, whole genome shotgun sequence	siderophore	Others		
ABYC01000403.1.region001	ABYC01000403.1	ABYC01000403.1 Streptomyces albidoflavus strain J1074 cont3.403, whole genome shotgun sequence	siderophore	Others		
ABYC01000404.1.region001	ABYC01000404.1	ABYC01000404.1 Streptomyces albidoflavus strain J1074 cont3.404, whole genome shotgun sequence	siderophore	Others		
ABYX02000001.1.region003	ABYX02000001.1	ABYX02000001.1 Streptomyces filamentosus NRRL 11379 supercont4.1, whole genome shotgun sequence	NRPS-like.T1PKS.nucleoside	Others		
ABYX02000001.1.region006	ABYX02000001.1	ABYX02000001.1 Streptomyces filamentosus NRRL 11379 supercont4.1, whole genome shotgun sequence	ectoine	Others		
ABYX02000001.1.region008	ABYX02000001.1	ABYX02000001.1 Streptomyces filamentosus NRRL 11379 supercont4.1, whole genome shotgun sequence	siderophore	Others		
ABYX02000001.1.region010	ABYX02000001.1	ABYX02000001.1 Streptomyces filamentosus NRRL 11379 supercont4.1, whole genome shotgun sequence	betalactone.NRPS.phosphonate	Others		
ABYX02000001.1.region012	ABYX02000001.1	ABYX02000001.1 Streptomyces filamentosus NRRL 11379 supercont4.1, whole genome shotgun sequence	lassopeptide.NRPS.siderophore	Others		
ABYX02000001.1.region018	ABYX02000001.1	ABYX02000001.1 Streptomyces filamentosus NRRL 11379 supercont4.1, whole genome shotgun sequence	siderophore	Others		
ABYX02000001.1.region019	ABYX02000001.1	ABYX02000001.1 Streptomyces filamentosus NRRL 11379 supercont4.1, whole genome shotgun sequence	oligosaccharide.T1PKS	Others		
ABYX02000001.1.region027	ABYX02000001.1	ABYX02000001.1 Streptomyces filamentosus NRRL 11379 supercont4.1, whole genome shotgun sequence	melanin	Others		
ACAA02000005.1.region001	ACAA02000005.1	ACAA02000005.1 Bacteroides sp. 9_1_42FAA cont2.5, whole genome shotgun sequence	arylpolyene	Others		
ACAA02000013.1.region001	ACAA02000013.1	ACAA02000013.1 Bacteroides sp. 9_1_42FAA cont2.13, whole genome shotgun sequence	betalactone	Others		
ACDI02000014.1.region001	ACDI02000014.1	ACDI02000014.1 Bacteroides dorei 5_1_36/D4 cont2.14, whole genome shotgun sequence	arylpolyene	Others		
ACGA02000059.1.region001	ACGA02000059.1	ACGA02000059.1 Bacteroides sp. D2 cont2.59, whole genome shotgun sequence	arylpolyene	Others		
ACQH01000068.1.region001	ACQH01000068.1	ACQH01000068.1 Prevotella sp. oral taxon 317 str. F0108 cont2.68, whole genome shotgun sequence	arylpolyene	Others		
ACRB01000026.1.region001	ACRB01000026.1	ACRB01000026.1 Prevotella buccae D17 cont1.26, whole genome shotgun sequence	arylpolyene	Others		
ACRC01000030.1.region001	ACRC01000030.1	ACRC01000030.1 Achromobacter xylosoxidans C54 cont1.30, whole genome shotgun sequence	siderophore	Others		
ACRC01000356.1.region001	ACRC01000356.1	ACRC01000356.1 Achromobacter xylosoxidans C54 cont1.356, whole genome shotgun sequence	betalactone	Others		
ACRC01000366.1.region001	ACRC01000366.1	ACRC01000366.1 Achromobacter xylosoxidans C54 cont1.366, whole genome shotgun sequence	phosphonate	Others		
ACRC01000463.1.region001	ACRC01000463.1	ACRC01000463.1 Achromobacter xylosoxidans C54 cont1.463, whole genome shotgun sequence	arylpolyene	Others		
ACRC01000513.1.region001	ACRC01000513.1	ACRC01000513.1 Achromobacter xylosoxidans C54 cont1.513, whole genome shotgun sequence	siderophore	Others		
ACRC01000587.1.region001	ACRC01000587.1	ACRC01000587.1 Achromobacter xylosoxidans C54 cont1.587, whole genome shotgun sequence	ectoine	Others		
ACRC01000706.1.region001	ACRC01000706.1	ACRC01000706.1 Achromobacter xylosoxidans C54 cont1.706, whole genome shotgun sequence	resorcinol	Others		
ACRE02000004.1.region001	ACRE02000004.1	ACRE02000004.1 Actinomyces viscosus C505 cont2.4, whole genome shotgun sequence	ladderane	Others		
ACRE02000050.1.region001	ACRE02000050.1	ACRE02000050.1 Actinomyces viscosus C505 cont2.50, whole genome shotgun sequence	furan	Others		
ACRG01000003.1.region001	ACRG01000003.1	ACRG01000003.1 Neisseria mucosa C102 cont1.3, whole genome shotgun sequence	arylpolyene	Others		
ACRG01000005.1.region001	ACRG01000005.1	ACRG01000005.1 Neisseria mucosa C102 cont1.5, whole genome shotgun sequence	hserlactone	Others		
ACRG01000005.1.region002	ACRG01000005.1	ACRG01000005.1 Neisseria mucosa C102 cont1.5, whole genome shotgun sequence	arylpolyene	Others		
ACRG01000009.1.region002	ACRG01000009.1	ACRG01000009.1 Neisseria mucosa C102 cont1.9, whole genome shotgun sequence	resorcinol.arylpolyene	Others		
ACUZ02000036.1.region001	ACUZ02000036.1	ACUZ02000036.1 Prevotella oris F0302 P_oris-2.0.1_Cont3.3, whole genome shotgun sequence	arylpolyene	Others		
ACVN02000048.1.region001	ACVN02000048.1	ACVN02000048.1 Propionibacterium acidifaciens F0233 ctg1127964738429, whole genome shotgun sequence	arylpolyene	Others		
ACWH01000015.1.region001	ACWH01000015.1	ACWH01000015.1 Bacteroides ovatus 3_8_47FAA cont1.15, whole genome shotgun sequence	arylpolyene	Others		
ACWU01000001.1.region001	ACWU01000001.1	ACWU01000001.1 Pseudomonas aeruginosa strain 2_1_26 cont1.1, whole genome shotgun sequence	phenazine	Others		
ACWU01000016.1.region001	ACWU01000016.1	ACWU01000016.1 Pseudomonas aeruginosa strain 2_1_26 cont1.16, whole genome shotgun sequence	hserlactone	Others		
ACWU01000016.1.region002	ACWU01000016.1	ACWU01000016.1 Pseudomonas aeruginosa strain 2_1_26 cont1.16, whole genome shotgun sequence	NAGGN	Others		
ACWU01000067.1.region001	ACWU01000067.1	ACWU01000067.1 Pseudomonas aeruginosa strain 2_1_26 cont1.67, whole genome shotgun sequence	phenazine	Others		
ACWU01000096.1.region001	ACWU01000096.1	ACWU01000096.1 Pseudomonas aeruginosa strain 2_1_26 cont1.96, whole genome shotgun sequence	hserlactone	Others		
ACWU01000147.1.region001	ACWU01000147.1	ACWU01000147.1 Pseudomonas aeruginosa strain 2_1_26 cont1.147, whole genome shotgun sequence	betalactone.NRPS-like	Others		
ACWU01000258.1.region001	ACWU01000258.1	ACWU01000258.1 Pseudomonas aeruginosa strain 2_1_26 cont1.258, whole genome shotgun sequence	phenazine	Others		
ACYA01000058.1.region001	ACYA01000058.1	ACYA01000058.1 Cylindrospermopsis raciborskii CS-505 CS505_58, whole genome shotgun sequence	arylpolyene	Others		
ACZJ01000014.1.region001	ACZJ01000014.1	ACZJ01000014.1 Aggregatibacter aphrophilus F0387 cont1.14, whole genome shotgun sequence	resorcinol.arylpolyene	Others		
ACZS01000058.1.region001	ACZS01000058.1	ACZS01000058.1 Prevotella sp. oral taxon 472 str. F0295 contig00062, whole genome shotgun sequence	arylpolyene	Others		
ADCL01000038.1.region001	ADCL01000038.1	ADCL01000038.1 Bacteroides sp. 1_1_30 cont1.38, whole genome shotgun sequence	arylpolyene	Others		
ADFQ01000003.1.region001	ADFQ01000003.1	ADFQ01000003.1 Prevotella amnii CRIS 21A-A contig00142, whole genome shotgun sequence	arylpolyene	Others		
ADFQ01000071.1.region001	ADFQ01000071.1	ADFQ01000071.1 Prevotella amnii CRIS 21A-A contig00022, whole genome shotgun sequence	resorcinol	Others		
ADGJ01000005.1.region001	ADGJ01000005.1	ADGJ01000005.1 Prevotella nigrescens F0103 abVga-supercont1.5, whole genome shotgun sequence	resorcinol	Others		
ADGJ01000055.1.region001	ADGJ01000055.1	ADGJ01000055.1 Prevotella nigrescens F0103 abVga-supercont1.55, whole genome shotgun sequence	resorcinol	Others		
ADXZ01000014.1.region001	ADXZ01000014.1	ADXZ01000014.1 Cutibacterium acnes HL030PA2 P_acnesHL030PA2-1.0_Cont16.9, whole genome shotgun sequence	ladderane	Others		
ADYP01000007.1.region001	ADYP01000007.1	ADYP01000007.1 Cutibacterium acnes HL086PA1 P_acnesHL086PA1-1.0_Cont9.1, whole genome shotgun sequence	ladderane	Others		
ADYS01000018.1.region001	ADYS01000018.1	ADYS01000018.1 Cutibacterium acnes HL063PA2 P_acnesHL063PA2-1.0_Cont564.1, whole genome shotgun sequence	ladderane	Others		
ADZB01000018.1.region001	ADZB01000018.1	ADZB01000018.1 Cutibacterium acnes HL053PA2 P_acnesHL053PA2-1.0_Cont236.1, whole genome shotgun sequence	ladderane	Others		
ADZE01000023.1.region001	ADZE01000023.1	ADZE01000023.1 Cutibacterium acnes HL110PA1 P_acnesHL110PA1-1.0_Cont613.4, whole genome shotgun sequence	ladderane	Others		
ADZG01000028.1.region001	ADZG01000028.1	ADZG01000028.1 Cutibacterium acnes HL078PA1 P_acnesHL078PA1-1.0_Cont14.15, whole genome shotgun sequence	ladderane	Others		
AE004091.2.region001	AE004091.2	AE004091.2 Pseudomonas aeruginosa PAO1, complete genome	betalactone.NRPS-like	Others		
AE004091.2.region002	AE004091.2	AE004091.2 Pseudomonas aeruginosa PAO1, complete genome	hserlactone	Others		
AE004091.2.region003	AE004091.2	AE004091.2 Pseudomonas aeruginosa PAO1, complete genome	phenazine	Others		
AE004091.2.region009	AE004091.2	AE004091.2 Pseudomonas aeruginosa PAO1, complete genome	NAGGN	Others		
AE004091.2.region010	AE004091.2	AE004091.2 Pseudomonas aeruginosa PAO1, complete genome	hserlactone	Others		
AE004091.2.region013	AE004091.2	AE004091.2 Pseudomonas aeruginosa PAO1, complete genome	phenazine.NRPS	Others		
AFXP01000021.1.region001	AFXP01000021.1	AFXP01000021.1 Prevotella histicola F0411 cont1.21, whole genome shotgun sequence	arylpolyene	Others		
AFXP01000024.1.region001	AFXP01000024.1	AFXP01000024.1 Prevotella histicola F0411 cont1.24, whole genome shotgun sequence	resorcinol	Others		
AGDH01000015.1.region002	AGDH01000015.1	AGDH01000015.1 Klebsiella oxytoca 09-7231 cont1.15, whole genome shotgun sequence	ladderane	Others		
AGDJ01000001.1.region001	AGDJ01000001.1	AGDJ01000001.1 Klebsiella oxytoca 10-5243 cont1.1, whole genome shotgun sequence	ladderane	Others		
AGDK01000003.1.region002	AGDK01000003.1	AGDK01000003.1 Klebsiella oxytoca 10-5244 cont1.3, whole genome shotgun sequence	ladderane	Others		
AGDL01000006.1.region001	AGDL01000006.1	AGDL01000006.1 Klebsiella oxytoca 10-5245 cont1.6, whole genome shotgun sequence	ladderane	Others		
AGDM01000048.1.region001	AGDM01000048.1	AGDM01000048.1 Raoultella ornithinolytica 10-5246 cont1.48, whole genome shotgun sequence	arylpolyene	Others		
AGDO01000026.1.region001	AGDO01000026.1	AGDO01000026.1 Klebsiella oxytoca 10-5249 cont1.26, whole genome shotgun sequence	ladderane	Others		
AGDP01000021.1.region001	AGDP01000021.1	AGDP01000021.1 Klebsiella michiganensis strain 10-5250 cont1.21, whole genome shotgun sequence	ladderane	Others		
AGXF01000025.1.region001	AGXF01000025.1	AGXF01000025.1 Bacteroides caccae CL03T12C61 cont1.25, whole genome shotgun sequence	resorcinol	Others		
AGXG01000001.1.region001	AGXG01000001.1	AGXG01000001.1 Bacteroides cellulosilyticus CL02T12C19 cont1.1, whole genome shotgun sequence	arylpolyene	Others		
AGXG01000031.1.region001	AGXG01000031.1	AGXG01000031.1 Bacteroides cellulosilyticus CL02T12C19 cont1.31, whole genome shotgun sequence	arylpolyene	Others		
AGXH01000039.1.region001	AGXH01000039.1	AGXH01000039.1 Bacteroides dorei CL02T00C15 cont1.39, whole genome shotgun sequence	arylpolyene	Others		
AGXJ01000027.1.region001	AGXJ01000027.1	AGXJ01000027.1 Bacteroides dorei CL02T12C06 cont1.27, whole genome shotgun sequence	arylpolyene	Others		
AGXW01000011.1.region001	AGXW01000011.1	AGXW01000011.1 Bacteroides finegoldii CL09T03C10 cont1.11, whole genome shotgun sequence	arylpolyene	Others		
AGXZ01000015.1.region001	AGXZ01000015.1	AGXZ01000015.1 Bacteroides vulgatus CL09T03C04 cont1.15, whole genome shotgun sequence	arylpolyene	Others		
AHCD02000036.1.region001	AHCD02000036.1	AHCD02000036.1 Pseudoalteromonas rubra DSM 6842 strain ATCC 29570 contig036, whole genome shotgun sequence	betalactone.T1PKS.NRPS	Others		
AHCD02000041.1.region001	AHCD02000041.1	AHCD02000041.1 Pseudoalteromonas rubra DSM 6842 strain ATCC 29570 contig041, whole genome shotgun sequence	lanthipeptide.NRPS	Others		
AHCD02000116.1.region001	AHCD02000116.1	AHCD02000116.1 Pseudoalteromonas rubra DSM 6842 strain ATCC 29570 contig116, whole genome shotgun sequence	hserlactone	Others		
AHCD03000026.1.region001	AHCD03000026.1	AHCD03000026.1 Pseudoalteromonas rubra strain DSM 6842 contig026, whole genome shotgun sequence	betalactone.T1PKS.NRPS	Others		
AHCD03000035.1.region001	AHCD03000035.1	AHCD03000035.1 Pseudoalteromonas rubra strain DSM 6842 contig035, whole genome shotgun sequence	hserlactone	Others		
AHCD03000036.1.region001	AHCD03000036.1	AHCD03000036.1 Pseudoalteromonas rubra strain DSM 6842 contig036, whole genome shotgun sequence	lanthipeptide.NRPS	Others		
AIIJ01000414.1.region001	AIIJ01000414.1	AIIJ01000414.1 Salinispora arenicola CNT-088 contig00453, whole genome shotgun sequence	ladderane	Others		
AIIJ01000945.1.region001	AIIJ01000945.1	AIIJ01000945.1 Salinispora arenicola CNT-088 contig01047, whole genome shotgun sequence	indole	Others		
AIIJ01001106.1.region001	AIIJ01001106.1	AIIJ01001106.1 Salinispora arenicola CNT-088 contig01230, whole genome shotgun sequence	siderophore	Others		
AIIJ01001160.1.region001	AIIJ01001160.1	AIIJ01001160.1 Salinispora arenicola CNT-088 contig01300, whole genome shotgun sequence	fused	Others		
AIIJ01001199.1.region001	AIIJ01001199.1	AIIJ01001199.1 Salinispora arenicola CNT-088 contig01340, whole genome shotgun sequence	butyrolactone	Others		
AKBZ01000009.1.region001	AKBZ01000009.1	AKBZ01000009.1 Bacteroides finegoldii CL09T03C10 cont1.9, whole genome shotgun sequence	arylpolyene	Others		
AL009126.3.region005	AL009126.3	AL009126.3 Bacillus subtilis subsp. subtilis str. 168 complete genome	betalactone.NRPS	Others		
AL009126.3.region010	AL009126.3	AL009126.3 Bacillus subtilis subsp. subtilis str. 168 complete genome	CDPS	Others		
AL009126.3.region012	AL009126.3	AL009126.3 Bacillus subtilis subsp. subtilis str. 168 complete genome	other	Others		
AL589148.1.region002	AL589148.1	AL589148.1 Streptomyces coelicolor plasmid SCP1	furan.butyrolactone	Others		
AL645882.2.region007	AL645882.2	AL645882.2 Streptomyces coelicolor A3(2) complete genome	ectoine	Others		
AL645882.2.region008	AL645882.2	AL645882.2 Streptomyces coelicolor A3(2) complete genome	melanin	Others		
AL645882.2.region009	AL645882.2	AL645882.2 Streptomyces coelicolor A3(2) complete genome	siderophore	Others		
AL645882.2.region014	AL645882.2	AL645882.2 Streptomyces coelicolor A3(2) complete genome	siderophore	Others		
AL645882.2.region018	AL645882.2	AL645882.2 Streptomyces coelicolor A3(2) complete genome	siderophore	Others		
AL645882.2.region019	AL645882.2	AL645882.2 Streptomyces coelicolor A3(2) complete genome	T1PKS.butyrolactone	Others		
AL645882.2.region026	AL645882.2	AL645882.2 Streptomyces coelicolor A3(2) complete genome	indole	Others		
AL645882.2.region027	AL645882.2	AL645882.2 Streptomyces coelicolor A3(2) complete genome	T3PKS.terpene.NRPS	Others		
ALIX01000152.1.region001	ALIX01000152.1	ALIX01000152.1 Burkholderia multivorans CF2 ctg100011134827, whole genome shotgun sequence	hserlactone	Others		
ALIX01000334.1.region001	ALIX01000334.1	ALIX01000334.1 Burkholderia multivorans CF2 ctg100011133296, whole genome shotgun sequence	ectoine	Others		
ALIX01000343.1.region001	ALIX01000343.1	ALIX01000343.1 Burkholderia multivorans CF2 ctg100011134843, whole genome shotgun sequence	arylpolyene	Others		
ALIX01000458.1.region001	ALIX01000458.1	ALIX01000458.1 Burkholderia multivorans CF2 ctg100011134847, whole genome shotgun sequence	phosphonate	Others		
ALNJ01000036.1.region001	ALNJ01000036.1	ALNJ01000036.1 Klebsiella sp. OBRC7 ctg120008025465, whole genome shotgun sequence	butyrolactone	Others		
AM743169.1.region004	AM743169.1	AM743169.1 Stenotrophomonas maltophilia K279a complete genome, strain K279a	arylpolyene	Others		
AM747720.1.region001	AM747720.1	AM747720.1 Burkholderia cenocepacia J2315 chromosome 1, complete genome	arylpolyene	Others		
AM747721.1.region002	AM747721.1	AM747721.1 Burkholderia cenocepacia J2315 chromosome 2, complete genome	betalactone.NRPS	Others		
AM747721.1.region003	AM747721.1	AM747721.1 Burkholderia cenocepacia J2315 chromosome 2, complete genome	phosphonate	Others		
AM747721.1.region005	AM747721.1	AM747721.1 Burkholderia cenocepacia J2315 chromosome 2, complete genome	hserlactone	Others		
AMGT01000001.1.region001	AMGT01000001.1	AMGT01000001.1 Proteus mirabilis WGLW6 cont1.1, whole genome shotgun sequence	siderophore	Others		
AMGT01000028.1.region001	AMGT01000028.1	AMGT01000028.1 Proteus mirabilis WGLW6 cont1.28, whole genome shotgun sequence	betalactone	Others		
AMGT01000037.1.region001	AMGT01000037.1	AMGT01000037.1 Proteus mirabilis WGLW6 cont1.37, whole genome shotgun sequence	ladderane	Others		
AMGU01000003.1.region001	AMGU01000003.1	AMGU01000003.1 Proteus mirabilis WGLW4 cont1.3, whole genome shotgun sequence	ladderane	Others		
AMGU01000007.1.region001	AMGU01000007.1	AMGU01000007.1 Proteus mirabilis WGLW4 cont1.7, whole genome shotgun sequence	betalactone	Others		
AMGU01000028.1.region001	AMGU01000028.1	AMGU01000028.1 Proteus mirabilis WGLW4 cont1.28, whole genome shotgun sequence	siderophore	Others		
AP009324.1.region001	AP009324.1	AP009324.1 Staphylococcus aureus subsp. aureus Mu3 DNA, complete genome	siderophore	Others		
AP009324.1.region003	AP009324.1	AP009324.1 Staphylococcus aureus subsp. aureus Mu3 DNA, complete genome	siderophore	Others		
AP009324.1.region004	AP009324.1	AP009324.1 Staphylococcus aureus subsp. aureus Mu3 DNA, complete genome	T3PKS.terpene	Others		
AP009552.1.region001	AP009552.1	AP009552.1 Microcystis aeruginosa NIES-843 DNA, complete genome	betalactone	Others		
AP009552.1.region003	AP009552.1	AP009552.1 Microcystis aeruginosa NIES-843 DNA, complete genome	T1PKS.terpene	Others		
AP009552.1.region012	AP009552.1	AP009552.1 Microcystis aeruginosa NIES-843 DNA, complete genome	microviridin.NRPS	Others		
AP012280.1.region001	AP012280.1	AP012280.1 Pseudomonas aeruginosa NCGM2.S1 DNA, complete genome	betalactone.NRPS-like	Others		
AP012280.1.region002	AP012280.1	AP012280.1 Pseudomonas aeruginosa NCGM2.S1 DNA, complete genome	hserlactone	Others		
AP012280.1.region003	AP012280.1	AP012280.1 Pseudomonas aeruginosa NCGM2.S1 DNA, complete genome	phenazine	Others		
AP012280.1.region009	AP012280.1	AP012280.1 Pseudomonas aeruginosa NCGM2.S1 DNA, complete genome	NAGGN	Others		
AP012280.1.region010	AP012280.1	AP012280.1 Pseudomonas aeruginosa NCGM2.S1 DNA, complete genome	hserlactone	Others		
AP012280.1.region012	AP012280.1	AP012280.1 Pseudomonas aeruginosa NCGM2.S1 DNA, complete genome	phenazine.NRPS	Others		
AP018314.1.region002	AP018314.1	AP018314.1 Sphaerospermopsis kisseleviana NIES-73 DNA, nearly complete genome	ladderane	Others		
AP018314.1.region005	AP018314.1	AP018314.1 Sphaerospermopsis kisseleviana NIES-73 DNA, nearly complete genome	betalactone.microviridin.NRPS	Others		
AP019314.1.region007	AP019314.1	AP019314.1 Microcystis viridis NIES-102 DNA, complete genome	microviridin.NRPS	Others		
AP019314.1.region008	AP019314.1	AP019314.1 Microcystis viridis NIES-102 DNA, complete genome	betalactone	Others		
AP019314.1.region010	AP019314.1	AP019314.1 Microcystis viridis NIES-102 DNA, complete genome	T1PKS.terpene	Others		
AQFP01000003.1.region002	AQFP01000003.1	AQFP01000003.1 Pseudomonas sp. HPB0071 aczIi-supercont1.1.C3, whole genome shotgun sequence	NAGGN	Others		
AQFP01000012.1.region001	AQFP01000012.1	AQFP01000012.1 Pseudomonas sp. HPB0071 aczIi-supercont1.1.C12, whole genome shotgun sequence	siderophore	Others		
AQFP01000012.1.region002	AQFP01000012.1	AQFP01000012.1 Pseudomonas sp. HPB0071 aczIi-supercont1.1.C12, whole genome shotgun sequence	hserlactone	Others		
AQFP01000012.1.region003	AQFP01000012.1	AQFP01000012.1 Pseudomonas sp. HPB0071 aczIi-supercont1.1.C12, whole genome shotgun sequence	betalactone	Others		
AQFP01000017.1.region001	AQFP01000017.1	AQFP01000017.1 Pseudomonas sp. HPB0071 aczIi-supercont1.2.C17, whole genome shotgun sequence	ectoine	Others		
AQFP01000018.1.region001	AQFP01000018.1	AQFP01000018.1 Pseudomonas sp. HPB0071 aczIi-supercont1.2.C18, whole genome shotgun sequence	phenazine	Others		
AQPE01000039.1.region001	AQPE01000039.1	AQPE01000039.1 Streptomyces sp. CNS615 D583DRAFT_scaffold00032.32_C, whole genome shotgun sequence	siderophore	Others		
AQPE01000043.1.region001	AQPE01000043.1	AQPE01000043.1 Streptomyces sp. CNS615 D583DRAFT_scaffold00028.28_C, whole genome shotgun sequence	T1PKS.NRPS.butyrolactone	Others		
AQPE01000044.1.region002	AQPE01000044.1	AQPE01000044.1 Streptomyces sp. CNS615 D583DRAFT_scaffold00027.27_C, whole genome shotgun sequence	siderophore	Others		
AQPE01000048.1.region001	AQPE01000048.1	AQPE01000048.1 Streptomyces sp. CNS615 D583DRAFT_scaffold00023.23_C, whole genome shotgun sequence	T2PKS.siderophore	Others		
AQPE01000049.1.region001	AQPE01000049.1	AQPE01000049.1 Streptomyces sp. CNS615 D583DRAFT_scaffold00022.22_C, whole genome shotgun sequence	ectoine	Others		
AQPE01000057.1.region001	AQPE01000057.1	AQPE01000057.1 Streptomyces sp. CNS615 D583DRAFT_scaffold00015.15_C, whole genome shotgun sequence	betalactone.butyrolactone	Others		
AQPE01000061.1.region001	AQPE01000061.1	AQPE01000061.1 Streptomyces sp. CNS615 D583DRAFT_scaffold00012.12_C, whole genome shotgun sequence	melanin	Others		
AQPE01000061.1.region002	AQPE01000061.1	AQPE01000061.1 Streptomyces sp. CNS615 D583DRAFT_scaffold00012.12_C, whole genome shotgun sequence	oligosaccharide.PKS-like.T2PKS.NRPS	Others		
AQPE01000063.1.region003	AQPE01000063.1	AQPE01000063.1 Streptomyces sp. CNS615 D583DRAFT_scaffold00010.10_C, whole genome shotgun sequence	hglE-KS.lanthipeptide.T1PKS	Others		
ARBB01000003.1.region002	ARBB01000003.1	ARBB01000003.1 Salinispora arenicola DSM 45545 strain CNS-991 scaffold1_C3, whole genome shotgun sequence	oligosaccharide.T1PKS.PKS-like.NRPS	Others		
ARBB01000003.1.region003	ARBB01000003.1	ARBB01000003.1 Salinispora arenicola DSM 45545 strain CNS-991 scaffold1_C3, whole genome shotgun sequence	NRPS.T1PKS.arylpolyene.ladderane	Others		
ARBB01000003.1.region005	ARBB01000003.1	ARBB01000003.1 Salinispora arenicola DSM 45545 strain CNS-991 scaffold1_C3, whole genome shotgun sequence	indole	Others		
ARBB01000003.1.region011	ARBB01000003.1	ARBB01000003.1 Salinispora arenicola DSM 45545 strain CNS-991 scaffold1_C3, whole genome shotgun sequence	siderophore	Others		
ARBB01000003.1.region012	ARBB01000003.1	ARBB01000003.1 Salinispora arenicola DSM 45545 strain CNS-991 scaffold1_C3, whole genome shotgun sequence	fused	Others		
ARBB01000003.1.region013	ARBB01000003.1	ARBB01000003.1 Salinispora arenicola DSM 45545 strain CNS-991 scaffold1_C3, whole genome shotgun sequence	butyrolactone	Others		
ARBB01000003.1.region016	ARBB01000003.1	ARBB01000003.1 Salinispora arenicola DSM 45545 strain CNS-991 scaffold1_C3, whole genome shotgun sequence	NRPS-like.T1PKS.bacteriocin	Others		
ARBB01000004.1.region002	ARBB01000004.1	ARBB01000004.1 Salinispora arenicola DSM 45545 strain CNS-991 scaffold1_C4, whole genome shotgun sequence	terpene.NRPS	Others		
